 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,3,16,0.223,1,0,0.365
2,7,3,5,12,44,0.255,3,0,0.406
3,1,0,2,0,10,0.354,0,0,0.354
4,1,0,2,0,0,0.037,0,0,0.037
5,1,0,2,0,1,0.052,0,0,0.052
6,7,3,5,8,91,0.444,3,0,0.939
7,13,6,8,19,267,0.692,6,0,1.498
8,1,0,2,0,8,0.280,0,0,0.280
9,1,0,2,0,5,0.201,0,0,0.201
10,1,0,2,0,1,0.063,0,0,0.063
11,1,0,2,0,0,0.026,0,0,0.026
12,1,0,2,0,5,0.190,0,0,0.190
13,1,0,2,0,3,0.116,0,0,0.116
14,6,2,5,9,51,0.329,1,1,0.669
15,12,5,8,18,129,0.384,4,1,0.727
16,1,0,2,0,2,0.079,0,0,0.079
17,68,33,36,100,1533,0.738,32,1,3.284
18,11,5,7,16,182,0.549,5,0,1.057
19,1,0,2,0,2,0.079,0,0,0.079
20,1,0,2,0,3,0.127,0,0,0.127
21,1,0,2,0,0,0.037,0,0,0.037
22,1,0,2,0,4,0.142,0,0,0.142
23,57,28,30,84,1222,0.717,28,0,2.229
24,9,4,6,10,103,0.417,4,0,1.225
25,3,1,3,3,19,0.242,1,0,0.321
26,1,0,2,0,0,0.026,0,0,0.026
27,1,0,2,0,11,0.347,0,0,0.347
28,1,0,2,0,7,0.232,0,0,0.232
29,3,1,3,4,82,0.885,1,0,1.319
30,9,4,6,12,142,0.531,4,0,1.039
31,19,9,11,21,395,0.695,9,0,1.565
32,1,0,2,0,13,0.443,0,0,0.443
33,0,0,1,0,0,0.000,0,0,0.000
34,14,6,9,22,185,0.445,5,1,1.226
35,1,0,2,0,0,0.026,0,0,0.026
36,1,0,2,0,3,0.127,0,0,0.127
37,1,0,2,0,21,0.642,0,0,0.642
38,1,0,2,0,0,0.026,0,0,0.026
39,1,0,2,0,3,0.127,0,0,0.127
40,1,0,2,0,1,0.052,0,0,0.052
41,1,0,2,0,0,0.026,0,0,0.026
42,3,1,3,3,83,0.925,1,0,1.730
43,10,4,7,14,103,0.371,3,1,0.772
44,1,0,2,0,1,0.074,0,0,0.074
45,45,21,25,64,660,0.498,19,2,1.776
46,9,3,7,18,161,0.647,1,2,1.014
47,1,0,2,0,4,0.164,0,0,0.164
48,3,1,3,3,20,0.244,1,0,0.347
49,11,5,7,15,122,0.391,5,0,0.729
50,5,2,4,6,37,0.273,2,0,0.395
51,1,0,2,0,1,0.063,0,0,0.063
52,1,0,2,0,6,0.238,0,0,0.238
53,3,1,3,1,29,0.334,1,0,0.391
54,1,0,2,0,11,0.380,0,0,0.380
55,3,1,3,4,34,0.411,1,0,0.828
56,3,1,3,3,26,0.333,1,0,0.550
57,1,0,2,0,5,0.190,0,0,0.190
58,1,0,2,0,0,0.037,0,0,0.037
59,0,0,1,0,0,0.000,0,0,0.000
60,1,0,2,0,0,0.026,0,0,0.026
61,1,0,2,0,16,0.511,0,0,0.511
62,3,1,3,3,20,0.248,1,0,0.400
63,9,4,6,13,147,0.557,4,0,1.332
64,1,0,2,0,2,0.100,0,0,0.100
65,1,0,2,0,0,0.037,0,0,0.037
66,3,1,3,4,53,0.594,1,0,0.996
67,1,0,2,0,0,0.037,0,0,0.037
68,1,0,2,0,1,0.063,0,0,0.063
69,3,1,3,3,143,1.464,1,0,2.787
70,17,8,10,14,331,0.632,8,0,1.785
71,1,0,2,0,7,0.242,0,0,0.242
72,1,0,2,0,1,0.052,0,0,0.052
73,7,3,5,8,67,0.340,3,0,0.990
74,21,10,12,31,317,0.537,10,0,1.437
75,1,0,2,0,26,0.860,0,0,0.860
76,1,0,2,0,0,0.026,0,0,0.026
77,3,1,3,4,31,0.400,1,0,0.786
78,7,3,5,9,90,0.458,3,0,0.695
79,1,0,2,0,0,0.026,0,0,0.026
80,5,2,4,7,70,0.464,2,0,0.695
81,1,0,2,0,1,0.052,0,0,0.052
82,1,0,2,0,59,1.748,0,0,1.748
83,17,8,10,20,241,0.473,8,0,0.943
84,1,0,2,0,0,0.037,0,0,0.037
85,55,26,30,90,967,0.599,24,2,2.742
86,1,0,2,0,9,0.317,0,0,0.317
87,1,0,2,0,1,0.052,0,0,0.052
88,19,9,11,22,350,0.624,9,0,1.881
89,16,7,10,26,120,0.276,6,1,0.937
90,1,0,2,0,2,0.111,0,0,0.111
91,3,1,3,3,7,0.127,1,0,0.216
92,1,0,2,0,1,0.063,0,0,0.063
93,1,0,2,0,4,0.164,0,0,0.164
94,1,0,2,0,3,0.116,0,0,0.116
95,3,1,3,4,13,0.202,1,0,0.327
96,5,2,4,4,80,0.531,2,0,0.994
97,1,0,2,0,0,0.037,0,0,0.037
98,1,0,2,0,5,0.179,0,0,0.179
99,7,3,5,5,87,0.421,3,0,0.978
100,1,0,2,0,9,0.317,0,0,0.317
101,1,0,2,0,3,0.127,0,0,0.127
102,12,5,8,16,206,0.584,4,1,1.883
103,1,0,2,0,7,0.232,0,0,0.232
104,1,0,2,0,0,0.026,0,0,0.026
105,3,1,3,3,40,0.437,1,0,0.789
106,1,0,2,0,8,0.301,0,0,0.301
107,9,4,6,13,112,0.445,4,0,0.747
108,1,0,2,0,3,0.105,0,0,0.105
109,1,0,2,0,6,0.227,0,0,0.227
110,3,1,3,1,16,0.199,1,0,0.395
111,1,0,2,0,1,0.063,0,0,0.063
112,1,0,2,0,6,0.184,0,0,0.184
113,1,0,2,0,1,0.063,0,0,0.063
114,3,1,3,3,11,0.154,1,0,0.310
115,1,0,2,0,2,0.100,0,0,0.100
