 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,18,8,11,30,351,0.655,7,1,1.538
2,7,3,5,10,42,0.230,3,0,0.605
3,1,0,2,0,0,0.037,0,0,0.037
4,3,1,3,1,12,0.149,1,0,0.258
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,6,0.227,0,0,0.227
7,1,0,2,0,0,0.037,0,0,0.037
8,3,1,3,3,32,0.378,1,0,0.618
9,1,0,2,0,5,0.190,0,0,0.190
10,1,0,2,0,1,0.074,0,0,0.074
11,1,0,2,0,2,0.100,0,0,0.100
12,1,0,2,0,0,0.026,0,0,0.026
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,7,0.253,0,0,0.253
15,1,0,2,0,0,0.026,0,0,0.026
16,1,0,2,0,3,0.127,0,0,0.127
17,7,3,5,7,102,0.482,3,0,1.182
18,1,0,2,0,1,0.052,0,0,0.052
19,1,0,2,0,1,0.063,0,0,0.063
20,1,0,2,0,0,0.026,0,0,0.026
21,1,0,2,0,12,0.406,0,0,0.406
22,1,0,2,0,0,0.026,0,0,0.026
23,1,0,2,0,27,0.973,0,0,0.973
24,1,0,2,0,6,0.216,0,0,0.216
25,3,1,3,4,2,0.084,1,0,0.116
26,4,1,4,6,59,0.561,0,1,0.607
27,1,0,2,0,6,0.184,0,0,0.184
28,15,7,9,26,152,0.372,7,0,0.878
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,0,0.037,0,0,0.037
31,1,0,2,0,6,0.227,0,0,0.227
32,1,0,2,0,4,0.131,0,0,0.131
33,1,0,2,0,4,0.153,0,0,0.153
34,1,0,2,0,8,0.269,0,0,0.269
35,3,1,3,3,44,0.526,1,0,0.707
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,8,0.301,0,0,0.301
38,1,0,2,0,3,0.127,0,0,0.127
39,1,0,2,0,6,0.205,0,0,0.205
40,3,1,3,1,3,0.095,1,0,0.138
41,3,1,3,3,5,0.109,1,0,0.164
42,0,0,1,0,0,0.000,0,0,0.000
43,7,2,6,13,114,0.589,1,0,1.170
44,1,0,2,0,6,0.205,0,0,0.205
45,1,0,2,0,0,0.037,0,0,0.037
46,0,0,1,0,0,0.000,0,0,0.000
47,3,1,3,3,60,0.652,1,0,1.039
48,1,0,2,0,4,0.142,0,0,0.142
49,1,0,2,0,4,0.142,0,0,0.142
50,1,0,2,0,1,0.063,0,0,0.063
51,1,0,2,0,6,0.216,0,0,0.216
52,1,0,2,0,18,0.607,0,0,0.607
53,1,0,2,0,15,0.517,0,0,0.517
54,0,0,1,0,0,0.000,0,0,0.000
55,1,0,2,0,1,0.063,0,0,0.063
56,0,0,1,0,0,0.000,0,0,0.000
57,1,0,2,0,8,0.269,0,0,0.269
58,5,2,4,7,38,0.295,2,0,1.013
59,4,1,4,7,112,1.016,0,1,1.490
60,0,0,1,0,0,0.000,0,0,0.000
61,1,0,2,0,0,0.026,0,0,0.026
62,1,0,2,0,10,0.299,0,0,0.299
63,1,0,2,0,2,0.111,0,0,0.111
64,16,7,10,24,227,0.506,6,1,2.042
65,3,1,3,4,23,0.301,1,0,0.480
66,1,0,2,0,0,0.026,0,0,0.026
67,1,0,2,0,4,0.175,0,0,0.175
68,12,5,8,15,215,0.633,4,1,1.779
69,1,0,2,0,5,0.201,0,0,0.201
70,1,0,2,0,0,0.037,0,0,0.037
71,1,0,2,0,0,0.026,0,0,0.026
72,1,0,2,0,1,0.052,0,0,0.052
73,1,0,2,0,1,0.063,0,0,0.063
74,1,0,2,0,36,1.210,0,0,1.210
75,1,0,2,0,12,0.395,0,0,0.395
76,9,4,6,14,140,0.518,4,0,1.717
77,1,0,2,0,0,0.037,0,0,0.037
78,1,0,2,0,22,0.701,0,0,0.701
79,3,1,3,4,3,0.093,1,0,0.127
80,1,0,2,0,3,0.127,0,0,0.127
81,11,5,7,17,119,0.388,5,0,0.946
82,1,0,2,0,33,1.022,0,0,1.022
83,1,0,2,0,1,0.063,0,0,0.063
84,1,0,2,0,10,0.343,0,0,0.343
85,12,5,8,17,301,0.848,4,1,1.527
86,0,0,1,0,0,0.000,0,0,0.000
87,1,0,2,0,4,0.185,0,0,0.185
88,1,0,2,0,0,0.037,0,0,0.037
89,1,0,2,0,0,0.026,0,0,0.026
90,1,0,2,0,5,0.168,0,0,0.168
91,1,0,2,0,24,0.808,0,0,0.808
92,5,2,4,5,67,0.459,2,0,0.681
93,1,0,2,0,0,0.026,0,0,0.026
94,10,5,6,14,120,0.425,4,0,0.740
95,9,4,6,10,146,0.584,4,0,1.210
96,1,0,2,0,0,0.037,0,0,0.037
97,31,15,17,39,896,0.948,15,0,2.365
98,5,2,4,6,72,0.514,2,0,0.843
99,1,0,2,0,11,0.391,0,0,0.391
100,3,1,3,3,10,0.153,1,0,0.242
101,3,1,3,1,45,0.496,1,0,0.677
102,3,1,3,4,82,0.896,1,0,1.144
103,1,0,2,0,1,0.063,0,0,0.063
104,3,1,3,1,2,0.063,1,0,0.063
105,1,0,2,0,9,0.306,0,0,0.306
106,1,0,2,0,11,0.380,0,0,0.380
107,1,0,2,0,3,0.116,0,0,0.116
108,1,0,2,0,0,0.037,0,0,0.037
109,1,0,2,0,0,0.026,0,0,0.026
110,3,1,3,4,7,0.135,1,0,0.280
111,1,0,2,0,4,0.142,0,0,0.142
112,3,1,3,3,5,0.102,1,0,0.142
113,1,0,2,0,2,0.100,0,0,0.100
114,1,0,2,0,4,0.164,0,0,0.164
115,1,0,2,0,16,0.478,0,0,0.478
116,11,5,7,15,216,0.670,5,0,1.701
117,1,0,2,0,15,0.463,0,0,0.463
118,0,0,1,0,0,0.000,0,0,0.000
119,1,0,2,0,10,0.332,0,0,0.332
120,3,1,3,1,17,0.211,1,0,0.295
121,1,0,2,0,9,0.284,0,0,0.284
122,1,0,2,0,0,0.037,0,0,0.037
123,3,1,3,3,51,0.587,1,0,0.592
124,1,0,2,0,0,0.026,0,0,0.026
125,5,2,4,7,65,0.443,2,0,0.738
126,5,2,4,8,79,0.530,2,0,1.096
127,1,0,2,0,0,0.026,0,0,0.026
128,6,2,5,10,82,0.512,1,1,1.087
129,1,0,2,0,0,0.037,0,0,0.037
130,5,2,4,4,102,0.683,2,0,1.760
131,1,0,2,0,7,0.242,0,0,0.242
