 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.026,0,0,0.026
2,1,0,2,0,1,0.063,0,0,0.063
3,3,1,3,4,1,0.068,1,0,0.116
4,9,4,6,12,231,0.846,4,0,1.682
5,5,2,4,8,21,0.185,2,0,0.216
6,1,0,2,0,1,0.074,0,0,0.074
7,1,0,2,0,5,0.179,0,0,0.179
8,1,0,2,0,17,0.570,0,0,0.570
9,0,0,1,0,0,0.000,0,0,0.000
10,1,0,2,0,1,0.052,0,0,0.052
11,1,0,2,0,1,0.063,0,0,0.063
12,1,0,2,0,1,0.063,0,0,0.063
13,1,0,2,0,1,0.052,0,0,0.052
14,1,0,2,0,3,0.127,0,0,0.127
15,1,0,2,0,1,0.063,0,0,0.063
16,6,2,5,9,21,0.171,1,1,0.290
17,7,3,5,11,195,0.931,3,0,2.020
18,1,0,2,0,0,0.037,0,0,0.037
19,1,0,2,0,0,0.037,0,0,0.037
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,0,0.026,0,0,0.026
22,1,0,2,0,4,0.164,0,0,0.164
23,3,1,3,4,24,0.311,1,0,0.570
24,1,0,2,0,0,0.026,0,0,0.026
25,3,1,3,1,14,0.174,1,0,0.205
26,3,1,3,5,12,0.181,1,0,0.400
27,1,0,2,0,2,0.090,0,0,0.090
28,1,0,2,0,1,0.052,0,0,0.052
29,1,0,2,0,0,0.037,0,0,0.037
30,1,0,2,0,5,0.179,0,0,0.179
31,1,0,2,0,1,0.074,0,0,0.074
32,1,0,2,0,1,0.063,0,0,0.063
33,4,1,4,7,31,0.320,0,1,0.522
34,3,1,3,4,18,0.239,1,0,0.374
35,8,2,7,13,25,0.198,0,1,0.329
36,1,0,2,0,1,0.052,0,0,0.052
37,3,1,3,3,29,0.359,1,0,0.681
38,1,0,2,0,0,0.026,0,0,0.026
39,1,0,2,0,0,0.026,0,0,0.026
40,1,0,2,0,0,0.026,0,0,0.026
41,1,0,2,0,0,0.037,0,0,0.037
42,3,1,3,3,5,0.106,1,0,0.127
43,4,1,4,6,13,0.165,0,1,0.216
44,1,0,2,0,1,0.063,0,0,0.063
45,0,0,1,0,0,0.000,0,0,0.000
46,1,0,2,0,3,0.127,0,0,0.127
47,5,2,4,7,45,0.325,2,0,0.837
48,70,34,37,109,1591,0.790,33,1,3.168
49,9,4,6,15,53,0.242,4,0,0.594
50,4,1,4,6,23,0.242,0,1,0.506
51,1,0,2,0,5,0.179,0,0,0.179
52,1,0,2,0,1,0.052,0,0,0.052
53,5,2,4,5,27,0.218,2,0,0.332
54,1,0,2,0,3,0.138,0,0,0.138
55,1,0,2,0,0,0.026,0,0,0.026
56,1,0,2,0,3,0.116,0,0,0.116
57,1,0,2,0,1,0.052,0,0,0.052
58,3,1,3,4,35,0.395,1,0,0.889
59,1,0,2,0,2,0.079,0,0,0.079
60,1,0,2,0,0,0.026,0,0,0.026
61,1,0,2,0,0,0.026,0,0,0.026
62,9,4,6,14,251,0.940,4,0,2.338
63,1,0,2,0,7,0.242,0,0,0.242
64,1,0,2,0,0,0.026,0,0,0.026
65,1,0,2,0,3,0.116,0,0,0.116
66,1,0,2,0,0,0.026,0,0,0.026
67,1,0,2,0,1,0.052,0,0,0.052
68,1,0,2,0,1,0.063,0,0,0.063
69,0,0,1,0,0,0.000,0,0,0.000
70,1,0,2,0,0,0.037,0,0,0.037
71,4,1,4,6,42,0.380,0,1,0.553
72,0,0,1,0,0,0.000,0,0,0.000
73,1,0,2,0,0,0.026,0,0,0.026
74,11,5,7,15,303,0.916,5,0,1.672
75,1,0,2,0,0,0.026,0,0,0.026
76,5,2,4,4,22,0.180,2,0,0.612
