 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,5,2,4,6,92,0.603,2,0,1.579
2,1,0,2,0,4,0.153,0,0,0.153
3,1,0,2,0,1,0.052,0,0,0.052
4,1,0,2,0,3,0.138,0,0,0.138
5,5,2,4,4,92,0.576,2,0,0.727
6,1,0,2,0,18,0.585,0,0,0.585
7,1,0,2,0,15,0.496,0,0,0.496
8,5,2,4,5,80,0.492,2,0,1.068
9,1,0,2,0,4,0.153,0,0,0.153
10,1,0,2,0,5,0.201,0,0,0.201
11,1,0,2,0,29,0.961,0,0,0.961
12,3,1,3,3,60,0.691,1,0,0.948
13,1,0,2,0,5,0.168,0,0,0.168
14,17,8,10,28,259,0.519,8,0,1.989
15,8,3,6,10,308,1.243,2,1,1.605
16,1,0,2,0,1,0.063,0,0,0.063
17,1,0,2,0,7,0.275,0,0,0.275
18,1,0,2,0,5,0.201,0,0,0.201
19,1,0,2,0,8,0.258,0,0,0.258
20,1,0,2,0,4,0.153,0,0,0.153
21,1,0,2,0,1,0.052,0,0,0.052
22,7,3,5,12,105,0.486,3,0,1.095
23,1,0,2,0,14,0.469,0,0,0.469
24,3,1,3,1,17,0.200,1,0,0.374
25,1,0,2,0,9,0.262,0,0,0.262
26,9,4,6,14,199,0.722,4,0,1.398
27,1,0,2,0,37,1.181,0,0,1.181
28,3,1,3,3,21,0.256,1,0,0.343
29,15,6,10,23,188,0.434,4,2,0.786
30,1,0,2,0,0,0.026,0,0,0.026
31,7,3,5,12,181,0.828,3,0,1.193
32,5,2,4,8,32,0.250,2,0,0.437
33,1,0,2,0,23,0.662,0,0,0.662
34,7,3,5,11,37,0.226,3,0,0.369
35,61,30,32,91,1510,0.829,30,0,2.092
36,1,0,2,0,5,0.157,0,0,0.157
37,7,3,4,6,61,0.286,2,1,1.119
38,1,0,2,0,0,0.037,0,0,0.037
39,3,1,3,3,70,0.750,1,0,1.260
40,1,0,2,0,3,0.116,0,0,0.116
41,1,0,2,0,0,0.037,0,0,0.037
42,1,0,2,0,30,0.954,0,0,0.954
43,1,0,2,0,0,0.037,0,0,0.037
44,3,1,3,3,30,0.353,1,0,0.649
45,1,0,2,0,16,0.544,0,0,0.544
46,1,0,2,0,31,0.991,0,0,0.991
47,1,0,2,0,44,1.365,0,0,1.365
48,1,0,2,0,0,0.026,0,0,0.026
49,5,2,4,7,103,0.637,2,0,1.258
50,9,4,6,14,221,0.820,4,0,1.992
51,3,1,3,4,39,0.473,1,0,0.544
52,1,0,2,0,27,0.810,0,0,0.810
53,1,0,2,0,6,0.227,0,0,0.227
54,1,0,2,0,0,0.037,0,0,0.037
55,1,0,2,0,13,0.443,0,0,0.443
56,1,0,2,0,3,0.127,0,0,0.127
57,3,1,3,3,120,1.212,1,0,2.248
58,25,12,14,37,433,0.586,12,0,1.553
59,5,2,4,8,70,0.475,2,0,0.922
60,6,2,4,8,149,0.793,0,2,2.062
61,3,1,3,1,11,0.151,1,0,0.175
62,3,1,3,4,19,0.244,1,0,0.306
63,51,24,28,90,1058,0.709,22,2,2.330
64,1,0,2,0,15,0.474,0,0,0.474
65,5,2,4,8,107,0.689,2,0,0.968
66,9,4,6,12,70,0.300,4,0,0.697
67,1,0,2,0,4,0.142,0,0,0.142
68,1,0,2,0,0,0.026,0,0,0.026
69,9,4,6,10,260,0.925,4,0,1.775
70,1,0,2,0,0,0.026,0,0,0.026
71,3,1,3,4,14,0.189,1,0,0.426
72,1,0,2,0,7,0.253,0,0,0.253
73,5,2,4,9,53,0.365,2,0,0.642
74,1,0,2,0,5,0.190,0,0,0.190
75,4,1,4,2,73,0.613,0,1,0.830
76,1,0,2,0,4,0.153,0,0,0.153
77,5,2,4,5,126,0.824,2,0,1.009
78,1,0,2,0,2,0.100,0,0,0.100
79,75,37,38,121,1739,0.744,36,1,3.132
80,5,2,4,9,38,0.302,2,0,0.528
81,1,0,2,0,7,0.264,0,0,0.264
82,1,0,2,0,6,0.238,0,0,0.238
83,1,0,2,0,1,0.052,0,0,0.052
84,1,0,2,0,5,0.179,0,0,0.179
85,5,2,4,4,93,0.594,2,0,0.876
86,32,15,18,52,795,0.831,14,1,2.374
87,1,0,2,0,8,0.280,0,0,0.280
88,1,0,2,0,0,0.037,0,0,0.037
89,3,1,2,2,3,0.060,0,1,0.090
90,1,0,2,0,5,0.201,0,0,0.201
91,1,0,2,0,0,0.037,0,0,0.037
92,1,0,2,0,6,0.205,0,0,0.205
93,1,0,2,0,11,0.391,0,0,0.391
94,3,1,3,1,37,0.419,1,0,1.066
95,1,0,2,0,3,0.138,0,0,0.138
96,1,0,2,0,3,0.127,0,0,0.127
97,1,0,2,0,3,0.127,0,0,0.127
98,1,0,2,0,0,0.026,0,0,0.026
99,0,0,1,0,0,0.000,0,0,0.000
100,1,0,2,0,20,0.616,0,0,0.616
101,1,0,2,0,0,0.037,0,0,0.037
102,1,0,2,0,13,0.422,0,0,0.422
103,19,9,11,22,504,0.867,9,0,2.472
104,1,0,2,0,5,0.190,0,0,0.190
105,4,1,4,8,58,0.508,0,1,0.761
