 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,4,28,0.348,1,0,0.522
2,0,0,1,0,0,0.000,0,0,0.000
3,1,0,2,0,7,0.264,0,0,0.264
4,1,0,2,0,6,0.216,0,0,0.216
5,1,0,2,0,9,0.327,0,0,0.327
6,3,1,3,3,67,0.735,1,0,1.133
7,1,0,2,0,8,0.290,0,0,0.290
8,1,0,2,0,11,0.391,0,0,0.391
9,1,0,2,0,0,0.026,0,0,0.026
10,64,30,34,105,730,0.396,27,2,1.328
11,1,0,2,0,9,0.327,0,0,0.327
12,3,1,3,3,70,0.768,1,0,1.138
13,18,8,11,26,220,0.432,7,1,1.127
14,56,27,30,78,996,0.599,26,1,2.408
15,1,0,2,0,0,0.026,0,0,0.026
16,1,0,2,0,9,0.306,0,0,0.306
17,1,0,2,0,6,0.184,0,0,0.184
18,1,0,2,0,0,0.037,0,0,0.037
19,1,0,2,0,2,0.090,0,0,0.090
20,3,1,3,4,5,0.109,1,0,0.238
21,1,0,2,0,1,0.052,0,0,0.052
22,3,1,3,4,33,0.399,1,0,0.780
23,3,1,3,3,56,0.620,1,0,0.758
24,1,0,2,0,4,0.175,0,0,0.175
25,3,1,3,3,13,0.179,1,0,0.306
26,9,4,6,16,100,0.390,4,0,1.332
27,1,0,2,0,7,0.242,0,0,0.242
28,1,0,2,0,11,0.369,0,0,0.369
29,1,0,2,0,15,0.517,0,0,0.517
30,1,0,2,0,2,0.090,0,0,0.090
31,21,10,12,29,278,0.433,10,0,1.337
32,1,0,2,0,20,0.649,0,0,0.649
33,1,0,2,0,0,0.026,0,0,0.026
34,1,0,2,0,6,0.216,0,0,0.216
35,3,1,3,1,11,0.151,1,0,0.238
36,3,1,3,1,12,0.156,1,0,0.205
37,5,2,4,4,47,0.335,2,0,0.839
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,2,0.079,0,0,0.079
40,1,0,2,0,11,0.391,0,0,0.391
41,1,0,2,0,0,0.037,0,0,0.037
42,3,1,3,4,32,0.405,1,0,0.496
43,1,0,2,0,10,0.354,0,0,0.354
44,1,0,2,0,7,0.264,0,0,0.264
45,3,1,3,3,14,0.188,1,0,0.347
46,1,0,2,0,3,0.116,0,0,0.116
47,3,1,3,3,17,0.229,1,0,0.253
48,3,1,3,1,38,0.398,1,0,0.878
49,1,0,2,0,7,0.264,0,0,0.264
50,1,0,2,0,0,0.037,0,0,0.037
51,1,0,2,0,12,0.374,0,0,0.374
52,1,0,2,0,1,0.063,0,0,0.063
53,1,0,2,0,9,0.317,0,0,0.317
54,3,1,3,1,12,0.149,1,0,0.194
55,1,0,2,0,1,0.052,0,0,0.052
56,1,0,2,0,0,0.026,0,0,0.026
57,1,0,2,0,0,0.026,0,0,0.026
58,1,0,2,0,6,0.238,0,0,0.238
59,5,2,4,6,52,0.371,2,0,0.775
60,1,0,2,0,0,0.037,0,0,0.037
61,7,3,5,12,99,0.482,3,0,1.009
62,5,2,4,7,83,0.576,2,0,0.945
63,7,3,5,10,95,0.469,3,0,0.843
64,5,2,4,7,59,0.412,2,0,0.684
65,12,5,8,18,183,0.516,4,1,1.413
66,1,0,2,0,0,0.037,0,0,0.037
67,1,0,2,0,7,0.242,0,0,0.242
68,1,0,2,0,2,0.090,0,0,0.090
69,1,0,2,0,7,0.264,0,0,0.264
70,1,0,2,0,1,0.074,0,0,0.074
71,1,0,2,0,9,0.317,0,0,0.317
72,1,0,2,0,3,0.127,0,0,0.127
73,5,2,4,7,29,0.233,2,0,0.365
74,3,1,3,4,7,0.128,1,0,0.153
75,1,0,2,0,2,0.100,0,0,0.100
76,20,9,12,32,363,0.606,8,1,2.225
77,4,1,4,6,19,0.210,0,1,0.326
78,5,2,4,4,26,0.193,2,0,0.295
