 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,1,0,2,0,0,0.026,0,0,0.026
3,0,0,1,0,0,0.000,0,0,0.000
4,1,0,2,0,12,0.450,0,0,0.450
5,3,1,3,1,25,0.292,1,0,0.480
6,3,1,3,4,28,0.344,1,0,0.585
7,1,0,2,0,5,0.201,0,0,0.201
8,5,2,4,2,96,0.641,2,0,1.101
9,1,0,2,0,4,0.164,0,0,0.164
10,1,0,2,0,0,0.026,0,0,0.026
11,5,2,4,4,89,0.571,2,0,1.540
12,1,0,2,0,4,0.142,0,0,0.142
13,7,3,5,11,76,0.415,3,0,0.745
14,3,1,3,3,51,0.577,1,0,1.260
15,1,0,2,0,4,0.142,0,0,0.142
16,3,1,3,1,33,0.376,1,0,0.616
17,5,2,4,5,35,0.260,2,0,0.406
18,1,0,2,0,6,0.238,0,0,0.238
19,22,10,13,25,419,0.660,9,1,1.556
20,1,0,2,0,11,0.358,0,0,0.358
21,3,1,3,3,55,0.597,1,0,1.027
22,1,0,2,0,3,0.116,0,0,0.116
23,3,1,3,4,29,0.349,1,0,0.764
24,12,5,7,15,96,0.306,3,2,1.245
25,1,0,2,0,0,0.037,0,0,0.037
26,1,0,2,0,3,0.127,0,0,0.127
27,13,6,8,21,147,0.409,6,0,0.751
28,1,0,2,0,1,0.074,0,0,0.074
29,1,0,2,0,8,0.334,0,0,0.334
30,1,0,2,0,2,0.100,0,0,0.100
31,3,1,2,2,5,0.077,0,1,0.142
32,1,0,2,0,2,0.090,0,0,0.090
33,1,0,2,0,2,0.100,0,0,0.100
34,66,32,35,102,1166,0.632,31,1,1.812
35,7,3,5,8,137,0.656,3,0,0.965
36,1,0,2,0,14,0.459,0,0,0.459
37,1,0,2,0,6,0.249,0,0,0.249
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,4,0.185,0,0,0.185
40,1,0,2,0,26,0.860,0,0,0.860
41,1,0,2,0,1,0.063,0,0,0.063
42,1,0,2,0,0,0.026,0,0,0.026
43,3,1,3,4,22,0.317,1,0,0.450
44,17,8,10,31,221,0.475,8,0,1.387
45,1,0,2,0,0,0.026,0,0,0.026
46,12,5,8,19,101,0.331,4,1,0.837
47,1,0,2,0,1,0.063,0,0,0.063
48,1,0,2,0,0,0.026,0,0,0.026
49,1,0,2,0,3,0.116,0,0,0.116
50,8,3,6,13,70,0.341,2,1,1.059
51,1,0,2,0,14,0.448,0,0,0.448
52,3,1,3,1,19,0.236,1,0,0.253
53,1,0,2,0,1,0.052,0,0,0.052
54,3,1,3,3,33,0.387,1,0,0.638
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,0,0.026,0,0,0.026
57,1,0,2,0,1,0.074,0,0,0.074
58,1,0,2,0,0,0.026,0,0,0.026
59,1,0,2,0,5,0.190,0,0,0.190
60,5,2,4,6,26,0.221,2,0,0.354
61,1,0,2,0,0,0.037,0,0,0.037
62,1,0,2,0,1,0.063,0,0,0.063
63,13,6,8,21,158,0.439,6,0,1.147
64,7,3,5,10,93,0.464,3,0,1.059
65,25,12,14,38,248,0.378,12,0,1.353
66,68,32,37,102,1627,0.825,29,3,2.982
