 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,11,5,7,14,260,0.780,5,0,2.119
2,1,0,2,0,10,0.354,0,0,0.354
3,3,1,3,4,6,0.116,1,0,0.221
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,7,0.242,0,0,0.242
6,1,0,2,0,0,0.037,0,0,0.037
7,1,0,2,0,2,0.100,0,0,0.100
8,3,1,3,4,29,0.328,1,0,0.520
9,7,3,5,12,97,0.482,3,0,1.129
10,1,0,2,0,0,0.026,0,0,0.026
11,1,0,2,0,36,1.144,0,0,1.144
12,1,0,2,0,5,0.168,0,0,0.168
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,12,0.384,0,0,0.384
15,10,4,7,16,127,0.447,3,1,0.956
16,1,0,2,0,7,0.253,0,0,0.253
17,7,3,5,10,76,0.393,3,0,0.646
18,1,0,2,0,8,0.258,0,0,0.258
19,1,0,2,0,3,0.138,0,0,0.138
20,1,0,2,0,17,0.581,0,0,0.581
21,1,0,2,0,7,0.264,0,0,0.264
22,5,2,4,6,55,0.376,2,0,0.763
23,1,0,2,0,0,0.026,0,0,0.026
24,1,0,2,0,4,0.153,0,0,0.153
25,7,3,5,8,108,0.513,3,0,0.869
26,1,0,2,0,1,0.052,0,0,0.052
27,1,0,2,0,0,0.037,0,0,0.037
28,1,0,2,0,28,0.924,0,0,0.924
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,1,0.063,0,0,0.063
31,5,2,4,2,56,0.384,2,0,0.670
32,5,2,4,5,76,0.492,2,0,1.084
33,11,5,7,15,102,0.334,5,0,0.745
34,1,0,2,0,3,0.138,0,0,0.138
35,1,0,2,0,6,0.227,0,0,0.227
36,1,0,2,0,29,0.885,0,0,0.885
37,1,0,2,0,1,0.052,0,0,0.052
38,13,6,8,21,224,0.597,6,0,1.205
39,1,0,2,0,1,0.063,0,0,0.063
40,7,3,5,8,63,0.329,3,0,0.706
41,1,0,2,0,23,0.771,0,0,0.771
42,1,0,2,0,1,0.074,0,0,0.074
43,1,0,2,0,0,0.026,0,0,0.026
44,7,3,5,6,94,0.462,3,0,0.723
45,5,2,4,8,43,0.327,2,0,0.828
46,9,4,6,13,77,0.314,4,0,0.839
47,14,6,9,21,201,0.495,5,1,1.170
48,1,0,2,0,9,0.327,0,0,0.327
49,3,1,3,3,10,0.153,1,0,0.264
50,1,0,2,0,2,0.100,0,0,0.100
51,3,1,3,3,54,0.617,1,0,0.871
52,1,0,2,0,1,0.063,0,0,0.063
53,5,2,4,7,33,0.255,2,0,0.559
54,5,2,4,7,44,0.335,2,0,0.570
55,1,0,2,0,3,0.116,0,0,0.116
56,1,0,2,0,0,0.037,0,0,0.037
57,1,0,2,0,14,0.513,0,0,0.513
58,1,0,2,0,11,0.358,0,0,0.358
59,1,0,2,0,0,0.037,0,0,0.037
60,3,1,3,4,33,0.406,1,0,0.574
61,1,0,2,0,3,0.127,0,0,0.127
62,1,0,2,0,0,0.026,0,0,0.026
63,0,0,1,0,0,0.000,0,0,0.000
64,3,1,3,4,71,0.788,1,0,1.588
65,13,6,8,13,261,0.649,6,0,1.446
66,3,1,3,3,34,0.413,1,0,0.845
67,1,0,2,0,6,0.216,0,0,0.216
68,1,0,2,0,9,0.306,0,0,0.306
69,1,0,2,0,0,0.037,0,0,0.037
70,21,10,12,33,525,0.833,10,0,1.868
71,3,1,3,3,30,0.342,1,0,0.511
72,1,0,2,0,5,0.190,0,0,0.190
73,1,0,2,0,3,0.105,0,0,0.105
74,7,3,5,10,62,0.332,3,0,0.908
75,1,0,2,0,9,0.306,0,0,0.306
76,0,0,1,0,0,0.000,0,0,0.000
77,1,0,2,0,4,0.153,0,0,0.153
78,3,1,3,4,11,0.169,1,0,0.327
79,1,0,2,0,6,0.216,0,0,0.216
80,1,0,2,0,0,0.026,0,0,0.026
81,1,0,2,0,8,0.269,0,0,0.269
82,7,3,5,10,59,0.320,3,0,0.463
83,3,1,3,4,17,0.237,1,0,0.443
84,1,0,2,0,4,0.153,0,0,0.153
85,102,49,54,144,2742,0.897,46,3,2.522
86,1,0,2,0,11,0.391,0,0,0.391
87,3,1,3,1,28,0.325,1,0,0.428
88,1,0,2,0,11,0.380,0,0,0.380
89,0,0,1,0,0,0.000,0,0,0.000
90,1,0,2,0,3,0.105,0,0,0.105
91,3,1,3,4,23,0.301,1,0,0.402
92,1,0,2,0,1,0.063,0,0,0.063
93,5,2,4,7,23,0.191,2,0,0.448
94,1,0,2,0,3,0.105,0,0,0.105
95,11,5,7,17,170,0.541,5,0,0.987
96,1,0,2,0,1,0.063,0,0,0.063
97,1,0,2,0,0,0.037,0,0,0.037
98,1,0,2,0,0,0.026,0,0,0.026
99,0,0,1,0,0,0.000,0,0,0.000
100,1,0,2,0,3,0.127,0,0,0.127
101,1,0,2,0,20,0.659,0,0,0.659
102,5,2,3,3,28,0.197,1,1,0.369
103,1,0,2,0,8,0.312,0,0,0.312
104,1,0,2,0,0,0.026,0,0,0.026
105,1,0,2,0,8,0.280,0,0,0.280
106,1,0,2,0,5,0.190,0,0,0.190
107,3,1,3,3,28,0.346,1,0,0.439
108,1,0,2,0,1,0.063,0,0,0.063
109,1,0,2,0,3,0.138,0,0,0.138
110,3,1,3,1,36,0.421,1,0,0.603
111,1,0,2,0,1,0.063,0,0,0.063
112,5,2,4,8,42,0.311,2,0,0.489
113,0,0,1,0,0,0.000,0,0,0.000
114,8,3,6,12,105,0.470,2,1,0.978
115,10,4,7,14,125,0.429,3,1,1.228
116,1,0,2,0,1,0.063,0,0,0.063
117,1,0,2,0,2,0.090,0,0,0.090
118,1,0,2,0,7,0.264,0,0,0.264
119,3,1,3,4,47,0.518,1,0,0.752
120,1,0,2,0,1,0.063,0,0,0.063
121,1,0,2,0,0,0.037,0,0,0.037
122,3,1,3,4,8,0.135,1,0,0.242
123,1,0,2,0,5,0.168,0,0,0.168
124,11,5,7,18,241,0.699,5,0,2.211
125,1,0,2,0,11,0.380,0,0,0.380
126,3,1,3,4,20,0.256,1,0,0.642
127,7,3,5,8,138,0.677,3,0,1.208
128,1,0,2,0,9,0.349,0,0,0.349
129,9,4,6,13,128,0.451,4,0,1.062
130,3,1,3,4,7,0.132,1,0,0.168
131,1,0,2,0,13,0.432,0,0,0.432
132,1,0,2,0,0,0.026,0,0,0.026
133,1,0,2,0,0,0.026,0,0,0.026
134,1,0,2,0,2,0.100,0,0,0.100
135,14,6,9,21,277,0.677,5,1,1.302
136,1,0,2,0,13,0.411,0,0,0.411
137,3,1,3,3,24,0.286,1,0,0.452
138,7,3,5,10,57,0.307,3,0,0.548
139,1,0,2,0,3,0.138,0,0,0.138
140,1,0,2,0,3,0.116,0,0,0.116
141,1,0,2,0,29,0.863,0,0,0.863
142,1,0,2,0,1,0.052,0,0,0.052
143,1,0,2,0,0,0.037,0,0,0.037
144,7,3,5,11,174,0.771,3,0,1.584
145,0,0,1,0,0,0.000,0,0,0.000
146,1,0,2,0,1,0.063,0,0,0.063
147,1,0,2,0,0,0.037,0,0,0.037
148,1,0,2,0,14,0.524,0,0,0.524
