 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.053,0,0,0.053
2,3,1,3,4,33,0.764,1,0,0.920
3,9,4,6,10,66,0.526,4,0,0.898
4,9,4,6,16,55,0.495,4,0,1.345
5,1,0,2,0,0,0.074,0,0,0.074
6,7,3,5,10,115,1.084,3,0,1.980
7,5,2,4,8,58,0.806,2,0,1.784
8,5,2,4,7,38,0.580,2,0,1.209
9,5,2,4,7,52,0.723,2,0,1.438
10,1,0,2,0,1,0.105,0,0,0.105
11,0,0,1,0,0,0.000,0,0,0.000
12,1,0,2,0,0,0.053,0,0,0.053
13,29,13,17,48,377,0.946,11,2,2.953
14,1,0,2,0,1,0.127,0,0,0.127
15,1,0,2,0,2,0.180,0,0,0.180
16,3,1,3,4,39,0.895,1,0,1.078
17,1,0,2,0,0,0.074,0,0,0.074
18,1,0,2,0,0,0.053,0,0,0.053
19,1,0,2,0,8,0.561,0,0,0.561
20,1,0,2,0,49,3.002,0,0,3.002
21,9,4,5,12,118,0.902,3,1,2.160
22,1,0,2,0,7,0.508,0,0,0.508
23,1,0,2,0,2,0.180,0,0,0.180
24,7,3,5,11,84,0.856,3,0,3.059
25,1,0,2,0,0,0.053,0,0,0.053
26,1,0,2,0,0,0.053,0,0,0.053
27,0,0,1,0,0,0.000,0,0,0.000
28,3,1,3,4,16,0.430,1,0,0.706
29,3,1,3,3,10,0.299,1,0,0.390
30,1,0,2,0,0,0.074,0,0,0.074
31,6,2,5,8,83,0.987,1,1,1.376
32,0,0,1,0,0,0.000,0,0,0.000
33,0,0,1,0,0,0.000,0,0,0.000
34,3,1,3,3,17,0.488,1,0,0.583
35,1,0,2,0,2,0.158,0,0,0.158
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,23,1.394,0,0,1.394
38,7,3,5,10,43,0.495,3,0,1.165
39,1,0,2,0,0,0.074,0,0,0.074
40,1,0,2,0,1,0.127,0,0,0.127
41,0,0,1,0,0,0.000,0,0,0.000
42,1,0,2,0,2,0.158,0,0,0.158
43,1,0,2,0,1,0.127,0,0,0.127
44,3,1,3,3,24,0.611,1,0,1.113
45,1,0,2,0,4,0.285,0,0,0.285
46,3,1,3,3,30,0.723,1,0,1.004
47,1,0,2,0,4,0.350,0,0,0.350
48,9,4,6,14,115,0.911,4,0,2.554
49,1,0,2,0,20,1.367,0,0,1.367
50,1,0,2,0,9,0.679,0,0,0.679
51,1,0,2,0,0,0.053,0,0,0.053
52,3,1,3,1,27,0.650,1,0,0.889
53,3,1,3,4,46,1.079,1,0,1.853
54,1,0,2,0,0,0.053,0,0,0.053
55,0,0,1,0,0,0.000,0,0,0.000
56,1,0,2,0,25,1.652,0,0,1.652
57,1,0,2,0,7,0.530,0,0,0.530
58,3,1,3,3,75,1.694,1,0,2.283
59,1,0,2,0,1,0.105,0,0,0.105
60,3,1,3,4,22,0.615,1,0,0.859
61,8,4,5,14,47,0.481,3,0,0.977
62,1,0,2,0,3,0.254,0,0,0.254
63,1,0,2,0,0,0.053,0,0,0.053
64,1,0,2,0,0,0.074,0,0,0.074
65,1,0,2,0,22,1.341,0,0,1.341
66,1,0,2,0,17,1.056,0,0,1.056
67,1,0,2,0,0,0.053,0,0,0.053
68,1,0,2,0,21,1.507,0,0,1.507
69,3,1,3,3,15,0.402,1,0,0.697
70,0,0,1,0,0,0.000,0,0,0.000
71,0,0,1,0,0,0.000,0,0,0.000
72,1,0,2,0,0,0.053,0,0,0.053
73,1,0,2,0,0,0.053,0,0,0.053
74,1,0,2,0,0,0.053,0,0,0.053
75,3,1,3,4,12,0.359,1,0,0.644
76,3,1,3,3,17,0.466,1,0,0.710
77,1,0,2,0,5,0.425,0,0,0.425
78,3,1,3,4,53,1.260,1,0,1.862
79,3,1,3,3,29,0.698,1,0,1.227
80,5,2,4,7,34,0.508,2,0,0.706
81,19,9,11,28,192,0.725,9,0,1.832
82,1,0,2,0,5,0.403,0,0,0.403
83,1,0,2,0,3,0.254,0,0,0.254
84,7,3,5,12,69,0.669,3,0,1.416
85,1,0,2,0,14,0.942,0,0,0.942
86,1,0,2,0,0,0.053,0,0,0.053
87,1,0,2,0,16,1.069,0,0,1.069
88,3,1,3,3,6,0.222,1,0,0.232
89,1,0,2,0,1,0.105,0,0,0.105
90,3,1,3,4,48,1.144,1,0,2.861
91,1,0,2,0,4,0.285,0,0,0.285
92,35,16,20,50,448,0.891,14,2,3.260
93,15,7,9,19,289,1.286,7,0,3.440
94,1,0,2,0,17,1.035,0,0,1.035
95,1,0,2,0,1,0.149,0,0,0.149
96,11,5,7,16,179,1.079,5,0,2.792
97,6,2,5,9,87,1.050,1,1,1.389
98,1,0,2,0,1,0.105,0,0,0.105
99,1,0,2,0,0,0.053,0,0,0.053
100,5,2,3,6,18,0.285,1,1,0.570
101,5,2,4,6,67,0.973,2,0,1.630
102,0,0,1,0,0,0.000,0,0,0.000
103,1,0,2,0,3,0.232,0,0,0.232
104,9,3,7,18,103,0.863,1,2,1.617
105,7,3,5,10,24,0.304,3,0,0.666
106,1,0,2,0,1,0.105,0,0,0.105
107,46,21,25,72,705,1.051,17,4,2.874
108,1,0,2,0,0,0.074,0,0,0.074
109,14,6,9,16,159,0.834,5,1,1.721
110,1,0,2,0,0,0.074,0,0,0.074
111,12,5,8,20,103,0.613,4,1,1.425
112,3,1,3,1,52,1.118,1,0,1.679
113,1,0,2,0,5,0.403,0,0,0.403
114,1,0,2,0,0,0.053,0,0,0.053
115,1,0,2,0,0,0.053,0,0,0.053
116,1,0,2,0,4,0.307,0,0,0.307
117,14,5,10,27,178,0.960,3,1,2.449
118,57,27,31,74,763,0.917,25,2,2.910
119,1,0,2,0,0,0.074,0,0,0.074
120,5,2,4,6,22,0.372,2,0,0.434
121,7,3,5,10,57,0.590,3,0,1.013
122,3,1,3,5,27,0.727,1,0,0.933
123,1,0,2,0,11,0.762,0,0,0.762
124,1,0,2,0,0,0.053,0,0,0.053
125,75,36,40,125,1077,0.971,34,2,3.225
126,1,0,2,0,0,0.053,0,0,0.053
127,1,0,2,0,1,0.127,0,0,0.127
128,0,0,1,0,0,0.000,0,0,0.000
129,1,0,2,0,6,0.456,0,0,0.456
130,1,0,2,0,8,0.474,0,0,0.474
131,3,1,3,4,30,0.745,1,0,1.345
132,1,0,2,0,1,0.127,0,0,0.127
133,5,2,4,5,43,0.624,2,0,1.007
134,25,11,15,37,309,0.848,9,2,2.385
135,1,0,2,0,12,0.837,0,0,0.837
136,1,0,2,0,0,0.053,0,0,0.053
137,1,0,2,0,0,0.053,0,0,0.053
138,6,2,5,12,84,1.011,1,1,1.684
139,1,0,2,0,4,0.329,0,0,0.329
140,1,0,2,0,0,0.053,0,0,0.053
141,1,0,2,0,2,0.180,0,0,0.180
142,5,2,3,5,46,0.673,1,1,1.534
143,3,1,3,4,6,0.244,1,0,0.350
144,5,2,4,4,60,0.840,2,0,1.735
145,3,1,3,4,21,0.568,1,0,0.889
146,1,0,2,0,4,0.263,0,0,0.263
147,1,0,2,0,1,0.149,0,0,0.149
148,1,0,2,0,3,0.276,0,0,0.276
149,3,1,3,4,49,1.067,1,0,1.595
150,1,0,2,0,0,0.074,0,0,0.074
151,0,0,1,0,0,0.000,0,0,0.000
152,22,10,12,24,378,1.140,9,0,4.663
153,3,1,3,3,46,0.975,1,0,1.254
154,1,0,2,0,3,0.211,0,0,0.211
155,1,0,2,0,0,0.053,0,0,0.053
156,0,0,1,0,0,0.000,0,0,0.000
157,1,0,2,0,5,0.359,0,0,0.359
158,14,6,9,21,227,1.115,5,1,2.129
159,0,0,1,0,0,0.000,0,0,0.000
160,1,0,2,0,1,0.127,0,0,0.127
161,1,0,2,0,7,0.465,0,0,0.465
162,4,1,4,8,21,0.502,0,1,0.710
163,1,0,2,0,9,0.657,0,0,0.657
164,1,0,2,0,3,0.232,0,0,0.232
165,1,0,2,0,1,0.127,0,0,0.127
166,1,0,2,0,0,0.053,0,0,0.053
167,1,0,2,0,5,0.381,0,0,0.381
168,0,0,1,0,0,0.000,0,0,0.000
169,7,3,5,9,53,0.568,3,0,0.877
170,9,3,7,14,80,0.710,2,0,1.204
171,5,2,4,8,36,0.557,2,0,0.889
172,1,0,2,0,5,0.381,0,0,0.381
173,38,18,21,60,536,0.956,17,1,2.223
174,1,0,2,0,8,0.539,0,0,0.539
175,10,5,6,16,141,0.993,4,0,4.761
176,12,5,8,18,87,0.543,4,1,1.292
177,1,0,2,0,2,0.180,0,0,0.180
178,5,2,4,7,31,0.469,2,0,0.719
179,1,0,2,0,0,0.074,0,0,0.074
180,1,0,2,0,0,0.053,0,0,0.053
181,1,0,2,0,0,0.053,0,0,0.053
182,3,1,3,3,47,1.079,1,0,1.630
183,1,0,2,0,1,0.127,0,0,0.127
184,3,1,3,3,39,0.925,1,0,1.568
185,1,0,2,0,0,0.053,0,0,0.053
186,1,0,2,0,2,0.158,0,0,0.158
187,7,3,5,8,54,0.570,3,0,1.131
188,1,0,2,0,32,1.955,0,0,1.955
189,1,0,2,0,5,0.403,0,0,0.403
190,1,0,2,0,0,0.053,0,0,0.053
191,7,3,5,9,32,0.379,3,0,0.614
192,1,0,2,0,1,0.149,0,0,0.149
193,3,1,3,4,31,0.729,1,0,1.035
194,1,0,2,0,3,0.254,0,0,0.254
195,1,0,2,0,0,0.053,0,0,0.053
196,3,1,3,1,61,1.334,1,0,1.902
197,15,7,9,24,174,0.836,7,0,1.973
198,1,0,2,0,0,0.074,0,0,0.074
199,15,7,9,25,164,0.780,7,0,2.151
200,1,0,2,0,27,1.801,0,0,1.801
201,1,0,2,0,0,0.053,0,0,0.053
202,1,0,2,0,7,0.443,0,0,0.443
203,0,0,1,0,0,0.000,0,0,0.000
204,0,0,1,0,0,0.000,0,0,0.000
205,1,0,2,0,2,0.180,0,0,0.180
206,1,0,2,0,0,0.053,0,0,0.053
207,1,0,2,0,0,0.074,0,0,0.074
208,9,4,6,12,115,0.888,4,0,2.195
209,1,0,2,0,0,0.053,0,0,0.053
210,1,0,2,0,2,0.158,0,0,0.158
211,1,0,2,0,0,0.074,0,0,0.074
212,1,0,2,0,0,0.053,0,0,0.053
213,0,0,1,0,0,0.000,0,0,0.000
214,1,0,2,0,4,0.307,0,0,0.307
215,1,0,2,0,21,1.398,0,0,1.398
216,1,0,2,0,0,0.053,0,0,0.053
217,1,0,2,0,0,0.053,0,0,0.053
218,1,0,2,0,6,0.368,0,0,0.368
219,3,1,3,1,18,0.441,1,0,0.732
220,1,0,2,0,0,0.053,0,0,0.053
221,1,0,2,0,0,0.053,0,0,0.053
222,0,0,1,0,0,0.000,0,0,0.000
223,9,4,6,12,49,0.414,4,0,1.140
224,1,0,2,0,0,0.053,0,0,0.053
225,1,0,2,0,0,0.053,0,0,0.053
226,1,0,2,0,1,0.127,0,0,0.127
227,3,1,3,4,20,0.529,1,0,0.688
228,1,0,2,0,0,0.053,0,0,0.053
229,3,1,3,1,8,0.254,1,0,0.381
230,1,0,2,0,0,0.074,0,0,0.074
231,1,0,2,0,3,0.254,0,0,0.254
232,1,0,2,0,25,1.565,0,0,1.565
233,1,0,2,0,1,0.105,0,0,0.105
234,3,1,3,4,18,0.483,1,0,0.920
235,1,0,2,0,0,0.053,0,0,0.053
236,3,1,3,4,36,0.810,1,0,1.298
237,0,0,1,0,0,0.000,0,0,0.000
238,1,0,2,0,4,0.285,0,0,0.285
239,3,1,3,4,52,1.228,1,0,2.331
240,3,1,3,4,23,0.611,1,0,1.113
241,5,2,4,9,47,0.691,2,0,1.056
242,1,0,2,0,8,0.626,0,0,0.626
243,1,0,2,0,5,0.381,0,0,0.381
244,15,7,9,22,286,1.243,7,0,3.098
245,1,0,2,0,0,0.053,0,0,0.053
246,3,1,3,3,13,0.367,1,0,0.741
247,1,0,2,0,20,1.367,0,0,1.367
248,1,0,2,0,20,1.258,0,0,1.258
249,5,2,4,7,76,1.008,2,0,2.109
250,4,1,4,5,29,0.612,0,1,1.060
251,1,0,2,0,1,0.127,0,0,0.127
252,9,4,5,11,133,0.971,3,1,1.828
253,30,14,17,46,423,0.955,13,1,3.440
254,1,0,2,0,0,0.074,0,0,0.074
255,1,0,2,0,2,0.201,0,0,0.201
256,1,0,2,0,2,0.201,0,0,0.201
257,21,10,12,34,209,0.727,10,0,1.323
258,1,0,2,0,9,0.679,0,0,0.679
259,9,4,6,14,95,0.781,4,0,1.516
260,1,0,2,0,16,1.047,0,0,1.047
261,1,0,2,0,20,1.323,0,0,1.323
262,1,0,2,0,4,0.329,0,0,0.329
263,1,0,2,0,12,0.793,0,0,0.793
264,0,0,1,0,0,0.000,0,0,0.000
265,8,3,6,10,102,0.885,2,1,1.556
266,1,0,2,0,1,0.127,0,0,0.127
267,9,4,6,14,109,0.875,4,0,1.875
268,0,0,1,0,0,0.000,0,0,0.000
269,1,0,2,0,0,0.053,0,0,0.053
270,5,2,4,8,31,0.513,2,0,0.793
271,7,3,5,7,105,1.020,3,0,2.222
272,3,1,3,4,16,0.444,1,0,0.517
273,1,0,2,0,2,0.180,0,0,0.180
274,8,3,6,14,141,1.156,2,1,2.376
275,11,5,7,13,162,0.994,5,0,1.946
276,1,0,2,0,3,0.276,0,0,0.276
277,18,8,11,31,217,0.872,7,1,2.677
278,5,2,4,7,44,0.671,2,0,0.995
279,1,0,2,0,3,0.254,0,0,0.254
280,1,0,2,0,19,1.249,0,0,1.249
281,1,0,2,0,0,0.053,0,0,0.053
282,1,0,2,0,0,0.053,0,0,0.053
283,1,0,2,0,0,0.053,0,0,0.053
284,1,0,2,0,7,0.530,0,0,0.530
285,1,0,2,0,0,0.074,0,0,0.074
286,1,0,2,0,1,0.127,0,0,0.127
287,9,4,6,10,207,1.442,4,0,3.661
288,1,0,2,0,5,0.403,0,0,0.403
289,1,0,2,0,0,0.053,0,0,0.053
290,3,1,3,3,12,0.356,1,0,0.552
291,3,1,3,4,7,0.264,1,0,0.359
292,7,3,5,7,58,0.628,3,0,0.964
293,8,3,6,14,58,0.567,2,1,0.920
294,1,0,2,0,9,0.592,0,0,0.592
295,1,0,2,0,16,1.069,0,0,1.069
296,3,1,3,4,3,0.177,1,0,0.201
297,1,0,2,0,6,0.412,0,0,0.412
298,1,0,2,0,0,0.053,0,0,0.053
299,3,1,3,3,30,0.701,1,0,0.855
300,5,2,4,6,54,0.753,2,0,1.249
301,15,7,9,19,129,0.591,7,0,1.354
302,5,2,4,6,69,0.941,2,0,3.024
303,15,7,9,20,169,0.813,7,0,2.318
304,1,0,2,0,9,0.592,0,0,0.592
305,3,1,3,3,14,0.384,1,0,0.635
306,1,0,2,0,0,0.053,0,0,0.053
307,11,5,7,14,293,1.786,5,0,5.215
308,3,1,3,4,13,0.396,1,0,0.508
309,1,0,2,0,18,1.262,0,0,1.262
310,1,0,2,0,15,0.973,0,0,0.973
311,1,0,2,0,0,0.074,0,0,0.074
312,1,0,2,0,1,0.127,0,0,0.127
313,3,1,3,3,12,0.371,1,0,0.530
314,7,3,5,12,55,0.569,3,0,1.416
315,3,1,3,4,22,0.535,1,0,1.109
316,3,1,3,4,19,0.511,1,0,0.688
317,3,1,3,3,29,0.698,1,0,1.459
318,7,3,5,6,128,1.151,3,0,2.372
319,1,0,2,0,11,0.741,0,0,0.741
320,1,0,2,0,2,0.201,0,0,0.201
321,1,0,2,0,7,0.508,0,0,0.508
322,1,0,2,0,0,0.053,0,0,0.053
323,10,4,7,12,159,1.092,3,1,2.529
324,3,1,3,3,15,0.438,1,0,0.657
325,7,3,5,8,62,0.652,3,0,0.968
326,13,6,8,17,201,1.030,6,0,2.739
327,1,0,2,0,0,0.053,0,0,0.053
328,1,0,2,0,4,0.307,0,0,0.307
329,3,1,3,3,19,0.494,1,0,0.920
330,3,1,3,4,61,1.386,1,0,1.665
331,3,1,3,3,16,0.434,1,0,0.889
332,1,0,2,0,11,0.828,0,0,0.828
333,9,4,6,8,133,0.987,4,0,2.525
334,3,1,3,4,59,1.307,1,0,3.235
335,3,1,2,2,30,0.659,0,1,1.459
336,0,0,1,0,0,0.000,0,0,0.000
337,1,0,2,0,0,0.053,0,0,0.053
338,25,11,15,37,323,0.868,9,2,2.318
339,1,0,2,0,7,0.530,0,0,0.530
