 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,5,0.190,0,0,0.190
2,1,0,2,0,31,1.024,0,0,1.024
3,1,0,2,0,4,0.153,0,0,0.153
4,1,0,2,0,8,0.269,0,0,0.269
5,1,0,2,0,1,0.052,0,0,0.052
6,1,0,2,0,0,0.026,0,0,0.026
7,7,3,5,10,34,0.200,3,0,0.338
8,3,1,3,5,22,0.275,1,0,0.389
9,5,2,4,4,32,0.252,2,0,0.391
10,7,3,4,10,27,0.158,2,1,0.491
11,1,0,2,0,31,0.948,0,0,0.948
12,1,0,2,0,3,0.127,0,0,0.127
13,1,0,2,0,2,0.100,0,0,0.100
14,7,2,6,10,84,0.407,0,2,0.535
15,1,0,2,0,0,0.037,0,0,0.037
16,1,0,2,0,0,0.026,0,0,0.026
17,1,0,2,0,1,0.052,0,0,0.052
18,1,0,2,0,14,0.491,0,0,0.491
19,1,0,2,0,0,0.026,0,0,0.026
20,1,0,2,0,3,0.138,0,0,0.138
21,1,0,2,0,5,0.179,0,0,0.179
22,1,0,2,0,15,0.496,0,0,0.496
23,8,3,6,15,89,0.424,2,1,0.775
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,9,0.273,0,0,0.273
26,1,0,2,0,9,0.338,0,0,0.338
27,8,3,6,14,110,0.479,2,1,1.066
28,1,0,2,0,0,0.037,0,0,0.037
29,1,0,2,0,5,0.168,0,0,0.168
30,1,0,2,0,7,0.253,0,0,0.253
31,1,0,2,0,2,0.079,0,0,0.079
32,1,0,2,0,0,0.037,0,0,0.037
33,5,2,4,7,28,0.230,2,0,0.395
34,5,2,4,6,23,0.210,2,0,0.312
35,1,0,2,0,4,0.164,0,0,0.164
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,0,0.026,0,0,0.026
38,1,0,2,0,3,0.116,0,0,0.116
39,1,0,2,0,0,0.037,0,0,0.037
40,1,0,2,0,1,0.052,0,0,0.052
41,7,3,5,8,87,0.432,3,0,1.061
42,20,9,12,29,302,0.528,8,1,1.297
43,1,0,2,0,25,0.791,0,0,0.791
44,9,4,6,13,84,0.335,4,0,0.987
45,1,0,2,0,4,0.175,0,0,0.175
46,0,0,1,0,0,0.000,0,0,0.000
47,1,0,2,0,23,0.760,0,0,0.760
48,1,0,2,0,5,0.179,0,0,0.179
49,5,2,4,7,77,0.527,2,0,0.738
50,7,3,5,8,37,0.226,3,0,0.386
