 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,2,0.026,0.079,26.702,0,0.079,26.728,0,0.026,0.026,255,255
2,3,0.978,0.420,4.302,0,1.128,4.879,0,0.914,0.943,255,255
3,3,0.943,0.656,4.170,0,1.259,4.643,0,0.766,0.807,255,255
4,3,0.522,0.315,3.987,0,0.656,4.170,0,0.387,0.476,255,255
5,3,0.374,1.600,4.721,0,1.259,4.643,0,0.350,0.352,255,255
6,3,0.290,1.128,4.879,0,1.259,4.643,0,0.270,0.200,255,255
7,3,0.138,1.233,4.957,0,1.128,4.879,0,0.131,0.138,255,255
8,3,0.074,0.603,4.223,0,0.656,4.170,0,0.074,0.074,255,255
9,4,0.142,0.341,2.728,0,0.472,2.754,0,0.134,0.137,255,255
10,5,0.063,0.341,5.141,0,0.367,5.193,0,0.059,0.056,255,255
11,6,0.037,0.393,15.790,0,0.420,15.816,0,0.037,0.037,255,255
12,7,0.400,0.420,10.702,0,0.787,10.728,0,0.368,0.369,255,255
13,9,0.026,0.446,26.518,0,0.472,26.518,0,0.026,0.026,255,255
14,11,0.026,0.577,5.167,0,0.577,5.193,0,0.026,0.026,255,255
15,12,0.037,0.734,26.177,0,0.761,26.151,0,0.037,0.037,255,255
16,13,0.810,0.866,12.879,0,1.600,12.852,0,0.735,0.765,255,255
17,14,0.443,1.705,25.521,0,1.495,25.862,0,0.400,0.429,255,255
18,14,0.443,1.049,26.256,0,1.416,26.072,0,0.411,0.416,255,255
19,14,0.280,1.574,26.256,0,1.416,26.072,0,0.242,0.252,255,255
20,14,0.242,1.416,26.072,0,1.495,25.862,0,0.224,0.158,255,255
21,14,0.179,1.652,25.915,0,1.495,25.862,0,0.166,0.165,255,255
22,15,0.618,1.259,7.607,0,1.338,7.266,0,0.350,0.556,255,255
23,16,0.026,1.364,23.685,0,1.390,23.685,0,0.026,0.026,255,255
24,17,0.786,1.443,6.216,0,1.652,6.610,0,0.446,0.730,255,255
25,18,0.127,1.521,15.003,0,1.626,14.951,0,0.117,0.109,255,255
26,19,0.026,1.705,6.505,0,1.705,6.531,0,0.026,0.026,255,255
27,20,0.729,1.705,26.282,0,2.282,25.967,0,0.657,0.680,255,255
28,21,0.179,1.757,9.521,0,1.810,9.364,0,0.166,0.165,255,255
