 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1,0.026,0.026,7.449,0,0.052,7.449,0,0.026,0.026,255,255
2,3,0.052,0.105,16.079,0,0.157,16.079,0,0.052,0.052,255,255
3,4,0.063,0.105,25.023,0,0.131,25.075,0,0.059,0.066,255,255
4,5,0.037,0.131,1.390,0,0.157,1.364,0,0.037,0.037,255,255
5,6,0.026,0.131,2.518,0,0.157,2.518,0,0.026,0.026,255,255
6,7,0.026,0.131,5.167,0,0.157,5.167,0,0.026,0.026,255,255
7,8,0.037,0.131,13.534,0,0.157,13.508,0,0.037,0.037,255,255
8,9,0.037,0.131,17.784,0,0.157,17.757,0,0.037,0.037,255,255
9,11,0.074,0.210,4.144,0,0.262,4.092,0,0.074,0.074,255,255
10,13,0.037,0.262,6.059,0,0.289,6.085,0,0.037,0.037,255,255
11,14,0.026,0.289,5.875,0,0.289,5.902,0,0.026,0.026,255,255
12,15,0.079,0.315,1.810,0,0.315,1.889,0,0.079,0.079,255,255
13,16,0.111,0.315,7.082,0,0.393,7.003,0,0.111,0.111,255,255
14,17,0.026,0.315,8.446,0,0.341,8.446,0,0.026,0.026,255,255
15,18,0.116,0.315,12.066,0,0.420,12.092,0,0.108,0.106,255,255
16,19,0.026,0.315,15.475,0,0.341,15.475,0,0.026,0.026,255,255
17,20,0.079,0.315,15.843,0,0.393,15.843,0,0.079,0.079,255,255
18,21,0.074,0.315,16.262,0,0.367,16.210,0,0.074,0.074,255,255
19,22,0.090,0.315,16.787,0,0.341,16.708,0,0.083,0.083,255,255
20,23,0.037,0.315,22.925,0,0.341,22.951,0,0.037,0.037,255,255
21,25,0.026,0.393,6.452,0,0.393,6.479,0,0.026,0.026,255,255
22,26,0.037,0.420,25.180,0,0.446,25.207,0,0.037,0.037,255,255
23,27,0.037,0.446,9.285,0,0.472,9.259,0,0.037,0.037,255,255
24,29,0.037,0.472,7.659,0,0.498,7.685,0,0.037,0.037,255,255
25,31,0.026,0.472,23.449,0,0.472,23.475,0,0.026,0.026,255,255
26,32,0.026,0.498,2.282,0,0.498,2.308,0,0.026,0.026,255,255
27,33,0.074,0.498,3.174,0,0.551,3.121,0,0.074,0.074,255,255
28,35,0.026,0.603,3.567,0,0.630,3.567,0,0.026,0.026,255,255
29,36,0.221,0.603,4.380,0,0.813,4.407,0,0.211,0.216,255,255
30,37,0.026,0.603,23.554,0,0.630,23.554,0,0.026,0.026,255,255
31,38,0.216,0.630,4.800,0,0.813,4.721,0,0.200,0.206,255,255
32,39,0.533,0.630,11.803,0,0.839,11.620,0,0.279,0.507,255,255
33,39,0.347,0.813,11.934,0,0.839,11.620,0,0.316,0.316,255,255
34,39,0.321,0.839,11.620,0,1.128,11.541,0,0.299,0.263,255,255
35,39,0.127,1.180,11.646,0,1.128,11.541,0,0.117,0.120,255,255
36,39,0.090,1.207,11.515,0,1.128,11.541,0,0.083,0.082,255,255
37,40,0.074,0.630,16.970,0,0.682,16.918,0,0.074,0.074,255,255
38,41,0.090,0.656,15.030,0,0.734,15.003,0,0.083,0.080,255,255
39,42,0.026,0.656,18.990,0,0.682,18.990,0,0.026,0.026,255,255
40,43,0.037,0.682,2.544,0,0.708,2.518,0,0.037,0.037,255,255
41,44,0.037,0.682,8.525,0,0.708,8.498,0,0.037,0.037,255,255
42,45,0.037,0.682,10.125,0,0.708,10.151,0,0.037,0.037,255,255
43,46,0.026,0.682,10.308,0,0.682,10.334,0,0.026,0.026,255,255
44,48,0.037,0.734,1.731,0,0.761,1.757,0,0.037,0.037,255,255
45,49,0.026,0.734,4.013,0,0.761,4.013,0,0.026,0.026,255,255
46,50,0.063,0.734,5.666,0,0.787,5.692,0,0.059,0.066,255,255
47,51,0.190,0.734,20.170,0,0.761,20.013,0,0.160,0.163,255,255
48,52,0.052,0.761,25.233,0,0.761,25.285,0,0.052,0.052,255,255
49,53,0.063,0.787,16.289,0,0.813,16.341,0,0.059,0.056,255,255
