 ,Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,1,0.052,0.289,14.426,0,0.341,14.426,0,0.052,0.052,255,255
2,2,0.063,0.341,7.790,0,0.367,7.738,0,0.059,0.056,255,255
3,3,0.607,0.367,16.289,0,0.813,15.974,0,0.546,0.557,255,255
4,3,0.391,1.128,16.105,0,0.813,15.974,0,0.341,0.369,255,255
5,3,0.179,0.761,15.816,0,0.813,15.974,0,0.166,0.165,255,255
6,5,0.026,0.656,1.757,0,0.656,1.784,0,0.026,0.026,255,255
7,6,0.981,1.521,12.144,0,1.154,12.957,0,0.892,0.943,255,255
8,6,0.801,1.731,13.718,0,1.416,13.062,0,0.727,0.748,255,255
9,6,0.778,1.416,13.062,0,2.151,13.115,0,0.736,0.665,255,255
10,6,0.505,0.682,12.984,0,1.154,12.957,0,0.473,0.479,255,255
11,6,0.306,1.154,12.957,0,1.416,13.062,0,0.283,0.235,255,255
12,6,0.074,2.203,13.062,0,2.151,13.115,0,0.074,0.074,255,255
13,6,0.063,2.203,13.141,0,2.151,13.115,0,0.059,0.063,255,255
14,7,0.037,0.813,9.469,0,0.839,9.495,0,0.037,0.037,255,255
15,8,0.026,0.892,11.331,0,0.918,11.331,0,0.026,0.026,255,255
16,9,0.354,1.154,7.292,0,1.338,7.030,0,0.320,0.246,255,255
17,9,0.190,1.259,7.423,0,1.154,7.292,0,0.168,0.173,255,255
18,9,0.190,1.416,6.872,0,1.338,7.030,0,0.176,0.193,255,255
19,9,0.116,1.443,7.003,0,1.338,7.030,0,0.108,0.119,255,255
20,9,0.052,1.102,7.292,0,1.154,7.292,0,0.052,0.052,255,255
21,10,1.082,2.623,4.669,0,2.649,3.620,0,1.050,1.002,255,255
22,10,0.926,3.357,3.489,0,2.649,3.620,0,0.720,0.867,255,255
23,10,0.896,3.515,3.882,0,3.357,4.669,0,0.802,0.845,255,255
24,10,0.734,2.623,4.669,0,3.357,4.669,0,0.734,0.656,255,255
25,10,0.686,3.357,5.744,0,3.567,5.167,0,0.614,0.654,255,255
26,10,0.686,4.039,4.826,0,4.616,5.089,0,0.634,0.546,255,255
27,10,0.679,2.361,4.748,0,2.439,5.351,0,0.608,0.588,255,255
28,10,0.664,4.249,4.249,0,4.039,4.826,0,0.614,0.634,255,255
29,10,0.622,2.046,2.938,0,2.544,3.200,0,0.563,0.576,255,255
30,10,0.613,1.154,5.298,0,1.626,4.957,0,0.582,0.515,255,255
31,10,0.574,3.357,4.669,0,3.856,4.852,0,0.531,0.456,255,255
32,10,0.513,4.931,5.456,0,4.616,5.089,0,0.484,0.440,255,255
33,10,0.480,1.548,5.456,0,1.154,5.298,0,0.424,0.409,255,255
34,10,0.463,2.544,3.200,0,2.649,3.620,0,0.433,0.377,255,255
35,10,0.434,3.567,5.167,0,3.856,4.852,0,0.427,0.302,255,255
36,10,0.404,1.967,4.721,0,2.361,4.748,0,0.394,0.341,255,255
37,10,0.397,1.521,4.590,0,1.810,4.852,0,0.390,0.376,255,255
38,10,0.386,3.016,2.833,0,2.754,3.095,0,0.371,0.320,255,255
39,10,0.354,1.810,4.433,0,1.967,4.721,0,0.329,0.317,255,255
40,10,0.317,4.879,4.957,0,4.616,5.089,0,0.293,0.294,255,255
41,10,0.312,2.256,5.587,0,2.439,5.351,0,0.299,0.307,255,255
42,10,0.297,1.416,4.748,0,1.626,4.957,0,0.297,0.297,255,255
43,10,0.295,2.361,4.748,0,2.623,4.669,0,0.274,0.232,255,255
44,10,0.253,2.544,3.200,0,2.754,3.095,0,0.235,0.175,255,255
45,10,0.227,1.626,4.957,0,1.810,4.852,0,0.211,0.140,255,255
46,10,0.227,1.810,4.852,0,1.967,4.721,0,0.205,0.180,255,255
47,10,0.227,2.623,5.456,0,2.439,5.351,0,0.211,0.206,255,255
48,10,0.212,2.911,3.226,0,2.754,3.095,0,0.205,0.191,255,255
49,10,0.194,3.856,4.852,0,4.039,4.826,0,0.185,0.174,255,255
50,10,0.153,1.128,5.193,0,1.154,5.298,0,0.108,0.142,255,255
51,10,0.026,3.541,5.167,0,3.567,5.167,0,0.026,0.026,255,255
52,11,0.284,1.128,16.630,0,1.390,16.577,0,0.267,0.288,255,255
53,12,0.026,1.207,8.787,0,1.233,8.787,0,0.026,0.026,255,255
54,13,0.221,1.285,0.918,0,1.259,0.708,0,0.211,0.221,255,255
55,13,0.090,1.338,0.682,0,1.259,0.708,0,0.083,0.090,255,255
56,13,0.037,1.233,0.682,0,1.259,0.708,0,0.037,0.037,255,255
57,14,0.052,1.233,25.075,0,1.285,25.075,0,0.052,0.052,255,255
58,15,0.079,1.285,4.800,0,1.364,4.800,0,0.079,0.079,255,255
59,16,0.138,1.285,14.400,0,1.364,14.505,0,0.131,0.138,255,255
60,17,0.221,1.390,3.751,0,1.416,3.961,0,0.211,0.216,255,255
61,18,0.358,1.600,6.479,0,1.652,6.164,0,0.319,0.321,255,255
62,19,0.026,1.600,17.364,0,1.600,17.390,0,0.026,0.026,255,255
63,20,0.026,1.757,8.970,0,1.784,8.970,0,0.026,0.026,255,255
64,21,0.522,1.784,15.423,0,1.810,14.977,0,0.447,0.465,255,255
65,22,0.369,1.836,5.875,0,1.862,5.561,0,0.316,0.338,255,255
66,24,0.100,2.151,1.102,0,2.230,1.049,0,0.095,0.087,255,255
67,25,0.063,2.230,25.233,0,2.256,25.180,0,0.059,0.066,255,255
68,26,0.179,2.256,15.843,0,2.308,15.685,0,0.166,0.182,255,255
69,27,0.856,2.387,25.416,0,2.990,24.918,0,0.783,0.817,255,255
70,28,0.306,2.413,14.479,0,2.570,14.689,0,0.262,0.279,255,255
71,29,0.026,2.466,15.292,0,2.492,15.292,0,0.026,0.026,255,255
72,30,0.090,2.570,1.731,0,2.623,1.784,0,0.074,0.080,255,255
73,31,0.395,3.016,15.659,0,2.675,15.580,0,0.350,0.370,255,255
74,31,0.127,2.728,15.475,0,2.675,15.580,0,0.117,0.131,255,255
75,31,0.052,2.623,15.580,0,2.675,15.580,0,0.052,0.052,255,255
76,32,0.142,2.675,1.993,0,2.807,1.967,0,0.134,0.134,255,255
77,33,0.655,2.728,26.387,0,3.043,25.862,0,0.612,0.640,255,255
78,33,0.273,3.305,25.889,0,3.043,25.862,0,0.264,0.273,255,255
79,33,0.258,3.043,25.626,0,3.043,25.862,0,0.236,0.254,255,255
80,34,0.116,2.754,18.361,0,2.859,18.334,0,0.108,0.107,255,255
81,35,0.179,2.885,9.757,0,2.885,9.915,0,0.157,0.174,255,255
82,35,0.175,3.016,10.020,0,2.885,9.915,0,0.168,0.176,255,255
83,35,0.116,2.780,9.889,0,2.885,9.915,0,0.108,0.110,255,255
84,36,0.601,3.148,12.590,0,3.226,12.066,0,0.530,0.566,255,255
85,36,0.522,2.780,11.882,0,3.226,12.066,0,0.482,0.488,255,255
86,36,0.415,3.620,12.118,0,3.226,12.066,0,0.397,0.404,255,255
87,37,0.090,2.833,6.898,0,2.859,6.977,0,0.083,0.083,255,255
88,38,0.496,3.121,16.944,0,2.938,16.525,0,0.458,0.472,255,255
89,38,0.480,2.990,16.184,0,2.938,16.525,0,0.345,0.444,255,255
90,38,0.259,3.174,16.551,0,2.938,16.525,0,0.238,0.265,255,255
91,38,0.153,2.833,16.446,0,2.938,16.525,0,0.131,0.141,255,255
92,39,0.037,2.859,13.456,0,2.885,13.430,0,0.037,0.037,255,255
93,40,0.871,2.938,7.475,0,3.646,7.869,0,0.810,0.834,255,255
94,40,0.848,3.751,8.866,0,3.961,8.105,0,0.789,0.804,255,255
95,40,0.755,4.118,7.370,0,3.646,7.869,0,0.686,0.716,255,255
96,40,0.592,3.751,7.344,0,3.646,7.869,0,0.535,0.588,255,255
97,40,0.561,3.357,7.449,0,3.646,7.869,0,0.509,0.530,255,255
98,40,0.500,3.961,8.105,0,4.407,7.974,0,0.465,0.440,255,255
99,40,0.485,4.826,8.026,0,4.407,7.974,0,0.423,0.455,255,255
100,40,0.469,4.433,7.580,0,4.407,7.974,0,0.394,0.435,255,255
101,40,0.428,3.646,7.869,0,3.961,8.105,0,0.393,0.260,255,255
102,41,0.138,2.964,6.662,0,3.069,6.584,0,0.131,0.144,255,255
103,42,0.531,3.043,1.338,0,3.069,1.836,0,0.499,0.520,255,255
104,43,0.463,3.148,9.049,0,3.252,9.469,0,0.433,0.441,255,255
105,44,0.780,3.961,6.321,0,3.620,6.636,0,0.464,0.739,255,255
106,44,0.755,4.433,6.321,0,3.934,6.793,0,0.686,0.707,255,255
107,44,0.500,4.066,7.239,0,3.934,6.793,0,0.465,0.475,255,255
108,44,0.496,3.200,6.820,0,3.620,6.636,0,0.458,0.455,255,255
109,44,0.380,3.620,6.636,0,3.934,6.793,0,0.352,0.284,255,255
110,45,0.906,3.226,15.843,0,3.856,15.502,0,0.716,0.846,255,255
111,45,0.496,3.751,15.895,0,3.856,15.502,0,0.407,0.452,255,255
112,45,0.491,4.407,15.738,0,4.039,15.475,0,0.451,0.448,255,255
113,45,0.194,3.856,15.502,0,4.039,15.475,0,0.185,0.110,255,255
114,45,0.164,4.118,15.344,0,4.039,15.475,0,0.153,0.164,255,255
115,46,0.555,3.567,25.154,0,3.830,24.708,0,0.517,0.528,255,255
116,46,0.411,3.331,24.656,0,3.672,24.525,0,0.365,0.381,255,255
117,46,0.365,4.275,24.892,0,3.987,24.708,0,0.342,0.298,255,255
118,46,0.264,3.672,24.525,0,3.830,24.708,0,0.242,0.169,255,255
119,46,0.227,4.170,24.603,0,3.987,24.708,0,0.211,0.214,255,255
120,46,0.201,3.541,24.393,0,3.672,24.525,0,0.185,0.171,255,255
121,46,0.157,3.830,24.708,0,3.987,24.708,0,0.157,0.105,255,255
122,47,0.052,3.410,13.849,0,3.462,13.849,0,0.052,0.052,255,255
123,48,0.063,3.462,23.895,0,3.515,23.921,0,0.059,0.066,255,255
124,49,0.797,3.541,16.997,0,4.013,16.472,0,0.706,0.757,255,255
125,49,0.797,4.616,16.866,0,4.013,16.472,0,0.720,0.698,255,255
126,49,0.074,4.039,16.446,0,4.013,16.472,0,0.037,0.000,0,0
127,50,0.942,4.433,9.652,0,4.249,10.518,0,0.885,0.921,255,255
128,50,0.896,3.567,10.885,0,4.249,10.518,0,0.775,0.830,255,255
129,50,0.780,4.407,11.646,0,4.433,10.964,0,0.682,0.725,255,255
130,50,0.544,4.249,10.518,0,4.433,10.964,0,0.482,0.443,255,255
131,50,0.520,5.377,11.043,0,4.879,11.095,0,0.501,0.506,255,255
132,50,0.500,4.433,10.964,0,4.879,11.095,0,0.465,0.382,255,255
133,50,0.284,4.931,11.357,0,4.879,11.095,0,0.267,0.274,255,255
134,51,0.026,3.567,19.148,0,3.593,19.148,0,0.026,0.026,255,255
135,52,0.116,3.593,2.125,0,3.698,2.098,0,0.108,0.121,255,255
136,53,0.301,3.934,13.770,0,3.698,13.928,0,0.284,0.273,255,255
137,53,0.090,3.751,13.980,0,3.698,13.928,0,0.074,0.082,255,255
138,53,0.063,3.646,13.902,0,3.698,13.928,0,0.059,0.056,255,255
