 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,18,0.574,0,0,0.574
2,1,0,2,0,7,0.242,0,0,0.242
3,3,1,3,1,29,0.334,1,0,0.496
4,13,6,8,19,121,0.349,6,0,0.613
5,1,0,2,0,2,0.090,0,0,0.090
6,9,4,6,13,120,0.476,4,0,1.114
7,3,1,3,4,78,0.858,1,0,1.057
8,8,3,6,9,84,0.368,2,1,0.553
9,1,0,2,0,6,0.216,0,0,0.216
10,1,0,2,0,12,0.428,0,0,0.428
11,1,0,2,0,0,0.037,0,0,0.037
12,1,0,2,0,0,0.037,0,0,0.037
13,4,1,4,8,20,0.258,0,1,0.489
14,1,0,2,0,22,0.701,0,0,0.701
15,1,0,2,0,3,0.138,0,0,0.138
16,1,0,2,0,0,0.026,0,0,0.026
17,9,4,6,13,121,0.462,4,0,0.832
18,1,0,2,0,1,0.063,0,0,0.063
19,1,0,2,0,0,0.026,0,0,0.026
20,5,2,4,6,30,0.241,2,0,0.380
21,15,7,9,16,207,0.482,7,0,1.435
22,3,1,3,3,44,0.497,1,0,0.985
23,1,0,2,0,8,0.247,0,0,0.247
24,1,0,2,0,4,0.164,0,0,0.164
25,1,0,2,0,5,0.179,0,0,0.179
26,1,0,2,0,0,0.026,0,0,0.026
27,1,0,2,0,3,0.116,0,0,0.116
28,1,0,2,0,0,0.026,0,0,0.026
29,1,0,2,0,1,0.074,0,0,0.074
30,1,0,2,0,3,0.138,0,0,0.138
31,3,1,3,4,54,0.615,1,0,0.963
32,1,0,2,0,0,0.026,0,0,0.026
33,1,0,2,0,5,0.179,0,0,0.179
34,1,0,2,0,0,0.037,0,0,0.037
35,0,0,1,0,0,0.000,0,0,0.000
36,4,1,4,5,32,0.302,0,1,0.401
37,1,0,2,0,5,0.212,0,0,0.212
38,1,0,2,0,0,0.026,0,0,0.026
39,6,2,5,10,123,0.686,1,1,1.059
40,1,0,2,0,0,0.026,0,0,0.026
41,3,1,3,3,39,0.432,1,0,0.557
42,1,0,2,0,2,0.090,0,0,0.090
43,1,0,2,0,14,0.480,0,0,0.480
44,1,0,2,0,2,0.090,0,0,0.090
45,1,0,2,0,1,0.063,0,0,0.063
46,1,0,2,0,9,0.317,0,0,0.317
47,1,0,2,0,5,0.179,0,0,0.179
48,1,0,2,0,4,0.153,0,0,0.153
49,5,2,4,8,53,0.363,2,0,0.616
50,1,0,2,0,0,0.026,0,0,0.026
51,1,0,2,0,1,0.063,0,0,0.063
52,1,0,2,0,0,0.026,0,0,0.026
53,1,0,2,0,6,0.216,0,0,0.216
54,1,0,2,0,3,0.105,0,0,0.105
55,1,0,2,0,0,0.026,0,0,0.026
56,1,0,2,0,36,1.177,0,0,1.177
57,1,0,2,0,6,0.238,0,0,0.238
58,1,0,2,0,0,0.026,0,0,0.026
59,13,6,8,24,159,0.416,6,0,0.614
60,67,33,35,92,1861,0.950,33,0,4.834
61,0,0,1,0,0,0.000,0,0,0.000
62,1,0,2,0,20,0.627,0,0,0.627
63,1,0,2,0,1,0.063,0,0,0.063
64,1,0,2,0,1,0.063,0,0,0.063
65,1,0,2,0,0,0.026,0,0,0.026
66,1,0,2,0,7,0.232,0,0,0.232
67,1,0,2,0,6,0.238,0,0,0.238
68,4,1,4,8,35,0.363,0,1,0.422
69,3,1,3,5,27,0.355,1,0,0.507
70,5,2,4,5,59,0.410,2,0,1.009
71,1,0,2,0,9,0.273,0,0,0.273
72,1,0,2,0,2,0.090,0,0,0.090
73,1,0,2,0,1,0.063,0,0,0.063
74,1,0,2,0,1,0.052,0,0,0.052
75,3,1,3,5,66,0.718,1,0,0.843
76,1,0,2,0,6,0.216,0,0,0.216
77,1,0,2,0,0,0.026,0,0,0.026
78,1,0,2,0,0,0.026,0,0,0.026
79,1,0,2,0,20,0.573,0,0,0.573
80,1,0,2,0,0,0.026,0,0,0.026
81,1,0,2,0,0,0.037,0,0,0.037
82,3,1,3,3,11,0.158,1,0,0.221
83,1,0,2,0,11,0.347,0,0,0.347
