 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,1,0,2,0,1,0.063,0,0,0.063
3,28,13,16,43,597,0.732,12,1,3.034
4,1,0,2,0,1,0.052,0,0,0.052
5,0,0,1,0,0,0.000,0,0,0.000
6,8,3,6,14,33,0.185,2,1,0.360
7,0,0,1,0,0,0.000,0,0,0.000
8,3,1,3,4,17,0.221,1,0,0.258
9,1,0,2,0,5,0.190,0,0,0.190
10,1,0,2,0,1,0.063,0,0,0.063
11,6,2,4,7,11,0.109,0,2,0.199
12,1,0,2,0,1,0.063,0,0,0.063
13,1,0,2,0,4,0.164,0,0,0.164
14,1,0,2,0,0,0.037,0,0,0.037
15,1,0,2,0,0,0.026,0,0,0.026
16,1,0,2,0,3,0.138,0,0,0.138
17,1,0,2,0,0,0.037,0,0,0.037
18,1,0,2,0,8,0.301,0,0,0.301
19,5,2,4,4,29,0.213,2,0,0.343
20,1,0,2,0,8,0.269,0,0,0.269
21,1,0,2,0,0,0.026,0,0,0.026
22,24,11,14,39,365,0.514,10,1,2.029
23,1,0,2,0,1,0.074,0,0,0.074
24,1,0,2,0,0,0.037,0,0,0.037
25,1,0,2,0,1,0.052,0,0,0.052
26,1,0,2,0,4,0.153,0,0,0.153
27,1,0,2,0,0,0.037,0,0,0.037
28,7,3,5,6,53,0.264,3,0,0.642
29,1,0,2,0,1,0.063,0,0,0.063
30,4,1,4,7,10,0.149,0,1,0.216
31,3,1,3,3,4,0.086,1,0,0.142
32,3,1,3,3,7,0.112,1,0,0.131
33,1,0,2,0,0,0.026,0,0,0.026
34,4,1,4,8,82,0.685,0,1,1.290
35,3,1,3,1,6,0.098,1,0,0.157
36,3,1,3,3,47,0.527,1,0,0.659
37,3,1,3,3,55,0.586,1,0,0.863
38,1,0,2,0,3,0.138,0,0,0.138
39,1,0,2,0,5,0.201,0,0,0.201
40,15,7,9,14,241,0.571,7,0,0.930
41,0,0,1,0,0,0.000,0,0,0.000
42,1,0,2,0,1,0.063,0,0,0.063
43,1,0,2,0,2,0.090,0,0,0.090
44,9,3,7,16,203,0.766,2,0,1.472
45,1,0,2,0,2,0.079,0,0,0.079
46,3,1,3,3,17,0.214,1,0,0.317
47,1,0,2,0,0,0.026,0,0,0.026
48,1,0,2,0,3,0.127,0,0,0.127
49,1,0,2,0,1,0.052,0,0,0.052
50,1,0,2,0,1,0.063,0,0,0.063
