 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,9,4,6,11,201,0.758,4,0,1.259
2,5,2,4,7,86,0.616,2,0,1.046
3,1,0,2,0,0,0.037,0,0,0.037
4,3,1,3,3,16,0.223,1,0,0.480
5,3,1,3,4,40,0.471,1,0,0.775
6,1,0,2,0,3,0.127,0,0,0.127
7,1,0,2,0,7,0.221,0,0,0.221
8,1,0,2,0,2,0.100,0,0,0.100
9,3,1,3,3,69,0.738,1,0,0.826
10,5,2,4,5,31,0.222,2,0,0.469
11,1,0,2,0,9,0.306,0,0,0.306
12,3,1,3,4,25,0.289,1,0,0.468
13,1,0,2,0,11,0.347,0,0,0.347
14,3,1,3,3,36,0.424,1,0,0.622
15,17,8,10,26,225,0.460,8,0,1.066
16,1,0,2,0,5,0.179,0,0,0.179
17,11,5,7,16,66,0.242,5,0,0.469
18,1,0,2,0,0,0.026,0,0,0.026
19,1,0,2,0,2,0.100,0,0,0.100
20,7,3,5,5,117,0.542,3,0,1.284
21,1,0,2,0,11,0.391,0,0,0.391
22,1,0,2,0,0,0.037,0,0,0.037
23,5,2,4,7,67,0.467,2,0,0.786
24,1,0,2,0,0,0.037,0,0,0.037
25,17,8,10,25,300,0.587,8,0,1.055
26,1,0,2,0,4,0.175,0,0,0.175
27,1,0,2,0,1,0.074,0,0,0.074
28,1,0,2,0,0,0.026,0,0,0.026
29,5,2,4,6,31,0.235,2,0,0.448
30,7,3,5,12,111,0.517,3,0,1.350
31,1,0,2,0,8,0.269,0,0,0.269
32,1,0,2,0,3,0.127,0,0,0.127
33,13,6,8,17,165,0.455,6,0,0.978
34,1,0,2,0,1,0.074,0,0,0.074
35,1,0,2,0,2,0.090,0,0,0.090
36,18,8,11,30,259,0.493,7,1,2.160
37,1,0,2,0,19,0.633,0,0,0.633
38,1,0,2,0,3,0.138,0,0,0.138
39,1,0,2,0,0,0.037,0,0,0.037
40,66,32,35,93,1999,1.019,31,1,3.578
41,3,1,3,3,33,0.387,1,0,0.686
42,1,0,2,0,35,1.162,0,0,1.162
43,3,1,3,3,28,0.310,1,0,0.400
44,1,0,2,0,0,0.026,0,0,0.026
45,5,2,4,6,59,0.417,2,0,0.843
46,9,4,6,11,200,0.758,4,0,1.541
47,5,2,4,4,115,0.762,2,0,1.435
48,1,0,2,0,1,0.063,0,0,0.063
49,3,1,3,1,63,0.693,1,0,1.382
50,1,0,2,0,0,0.026,0,0,0.026
51,1,0,2,0,36,1.101,0,0,1.101
52,11,5,7,19,177,0.549,5,0,1.516
53,3,1,3,1,15,0.197,1,0,0.290
54,4,1,4,8,61,0.520,0,1,0.884
55,1,0,2,0,6,0.216,0,0,0.216
56,1,0,2,0,0,0.037,0,0,0.037
57,1,0,2,0,0,0.026,0,0,0.026
58,1,0,2,0,0,0.037,0,0,0.037
59,1,0,2,0,0,0.026,0,0,0.026
60,1,0,2,0,0,0.037,0,0,0.037
61,1,0,2,0,1,0.063,0,0,0.063
62,1,0,2,0,9,0.306,0,0,0.306
63,3,1,3,4,53,0.610,1,0,0.780
64,1,0,2,0,1,0.063,0,0,0.063
65,3,1,3,4,17,0.229,1,0,0.317
66,1,0,2,0,7,0.221,0,0,0.221
