 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.105,0,0,0.105
2,5,2,4,8,69,0.472,2,0,1.114
3,1,0,2,0,0,0.026,0,0,0.026
4,7,3,5,8,151,0.717,3,0,1.302
5,1,0,2,0,3,0.138,0,0,0.138
6,3,1,3,3,31,0.347,1,0,0.516
7,5,2,4,8,20,0.186,2,0,0.310
8,14,6,9,17,248,0.606,5,1,1.162
9,5,2,4,5,61,0.392,2,0,0.747
10,1,0,2,0,3,0.138,0,0,0.138
11,1,0,2,0,8,0.269,0,0,0.269
12,9,4,6,9,118,0.434,4,0,0.769
13,3,1,3,4,25,0.309,1,0,0.659
14,7,3,5,9,95,0.450,3,0,0.817
15,11,5,7,16,107,0.360,5,0,0.982
16,7,3,5,9,27,0.146,3,0,0.306
17,3,1,3,4,63,0.690,1,0,1.116
18,7,3,5,11,171,0.775,3,0,1.198
19,1,0,2,0,1,0.063,0,0,0.063
20,1,0,2,0,12,0.395,0,0,0.395
21,5,2,4,7,84,0.574,2,0,1.468
22,1,0,2,0,5,0.179,0,0,0.179
23,1,0,2,0,4,0.142,0,0,0.142
24,47,23,25,78,903,0.657,23,0,1.737
25,1,0,2,0,1,0.052,0,0,0.052
26,1,0,2,0,0,0.026,0,0,0.026
27,3,1,3,4,11,0.170,1,0,0.232
28,0,0,1,0,0,0.000,0,0,0.000
29,3,1,3,3,18,0.223,1,0,0.242
30,1,0,2,0,2,0.090,0,0,0.090
31,1,0,2,0,3,0.138,0,0,0.138
32,7,3,5,8,145,0.670,3,0,1.070
33,1,0,2,0,39,1.212,0,0,1.212
34,1,0,2,0,0,0.026,0,0,0.026
35,23,11,13,35,370,0.547,11,0,1.151
36,1,0,2,0,0,0.026,0,0,0.026
37,3,1,3,1,93,0.984,1,0,1.332
38,1,0,2,0,0,0.037,0,0,0.037
39,11,4,8,17,188,0.595,2,2,1.223
40,1,0,2,0,13,0.465,0,0,0.465
41,3,1,3,4,42,0.481,1,0,1.180
42,1,0,2,0,9,0.306,0,0,0.306
43,3,1,3,4,32,0.390,1,0,0.559
