 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.127,0,0,0.127
2,1,0,2,0,2,0.079,0,0,0.079
3,1,0,2,0,4,0.164,0,0,0.164
4,3,1,3,4,18,0.263,1,0,0.360
5,1,0,2,0,0,0.026,0,0,0.026
6,1,0,2,0,0,0.026,0,0,0.026
7,1,0,2,0,1,0.063,0,0,0.063
8,1,0,2,0,0,0.026,0,0,0.026
9,1,0,2,0,3,0.148,0,0,0.148
10,4,1,4,6,44,0.388,0,1,0.642
11,1,0,2,0,17,0.537,0,0,0.537
12,1,0,2,0,7,0.253,0,0,0.253
13,1,0,2,0,22,0.701,0,0,0.701
14,1,0,2,0,42,1.389,0,0,1.389
15,7,3,5,12,148,0.742,3,0,1.864
16,10,4,7,16,218,0.741,3,1,1.398
17,5,2,4,5,63,0.427,2,0,0.771
18,3,1,3,3,66,0.675,1,0,0.983
19,1,0,2,0,6,0.216,0,0,0.216
20,1,0,2,0,5,0.201,0,0,0.201
21,1,0,2,0,24,0.764,0,0,0.764
22,1,0,2,0,2,0.090,0,0,0.090
23,1,0,2,0,15,0.485,0,0,0.485
24,8,3,6,13,161,0.676,2,1,1.323
25,7,3,5,10,75,0.391,3,0,0.791
26,1,0,2,0,37,1.247,0,0,1.247
27,1,0,2,0,2,0.090,0,0,0.090
28,1,0,2,0,26,0.817,0,0,0.817
29,1,0,2,0,11,0.347,0,0,0.347
30,1,0,2,0,17,0.592,0,0,0.592
31,1,0,2,0,0,0.026,0,0,0.026
32,1,0,2,0,31,1.078,0,0,1.078
33,1,0,2,0,23,0.716,0,0,0.716
34,5,2,4,7,52,0.369,2,0,0.760
35,5,2,4,6,28,0.230,2,0,0.332
36,1,0,2,0,6,0.227,0,0,0.227
37,1,0,2,0,13,0.422,0,0,0.422
38,10,4,7,18,313,1.003,3,1,1.883
39,1,0,2,0,3,0.148,0,0,0.148
40,1,0,2,0,3,0.116,0,0,0.116
41,3,1,3,4,49,0.532,1,0,0.642
42,0,0,1,0,0,0.000,0,0,0.000
43,3,1,3,1,11,0.151,1,0,0.354
44,3,1,3,3,33,0.401,1,0,0.592
45,1,0,2,0,21,0.675,0,0,0.675
46,1,0,2,0,7,0.232,0,0,0.232
47,1,0,2,0,13,0.400,0,0,0.400
48,1,0,2,0,3,0.127,0,0,0.127
49,1,0,2,0,14,0.480,0,0,0.480
50,1,0,2,0,1,0.063,0,0,0.063
51,1,0,2,0,13,0.476,0,0,0.476
52,0,0,1,0,0,0.000,0,0,0.000
53,1,0,2,0,4,0.142,0,0,0.142
54,0,0,1,0,0,0.000,0,0,0.000
55,1,0,2,0,4,0.153,0,0,0.153
56,7,3,5,7,33,0.181,3,0,0.310
57,1,0,2,0,1,0.074,0,0,0.074
58,1,0,2,0,28,0.913,0,0,0.913
59,1,0,2,0,6,0.216,0,0,0.216
60,9,4,6,10,101,0.395,4,0,0.819
61,3,1,3,4,15,0.209,1,0,0.332
62,1,0,2,0,1,0.063,0,0,0.063
63,1,0,2,0,18,0.596,0,0,0.596
64,3,1,3,4,13,0.188,1,0,0.306
65,1,0,2,0,36,1.123,0,0,1.123
66,0,0,1,0,0,0.000,0,0,0.000
67,0,0,1,0,0,0.000,0,0,0.000
68,1,0,2,0,1,0.063,0,0,0.063
69,1,0,2,0,0,0.026,0,0,0.026
70,3,1,3,3,44,0.519,1,0,1.087
71,1,0,2,0,6,0.238,0,0,0.238
72,5,2,4,5,46,0.331,2,0,0.564
73,1,0,2,0,2,0.100,0,0,0.100
74,0,0,1,0,0,0.000,0,0,0.000
75,3,1,3,3,55,0.572,1,0,0.715
76,7,3,5,7,134,0.645,3,0,1.426
77,3,1,3,4,17,0.232,1,0,0.321
78,4,1,4,6,66,0.554,0,1,1.005
79,3,1,3,3,25,0.288,1,0,0.295
80,1,0,2,0,0,0.026,0,0,0.026
81,4,1,4,6,64,0.558,0,1,0.764
82,7,3,5,9,94,0.457,3,0,0.837
83,3,1,3,4,45,0.507,1,0,1.022
84,3,1,3,3,49,0.541,1,0,1.201
85,1,0,2,0,15,0.452,0,0,0.452
86,5,2,4,7,50,0.375,2,0,0.928
87,1,0,2,0,17,0.516,0,0,0.516
88,1,0,2,0,4,0.175,0,0,0.175
89,15,7,9,18,333,0.755,7,0,1.598
90,6,2,5,8,80,0.481,1,1,0.709
91,1,0,2,0,0,0.026,0,0,0.026
92,3,1,3,3,78,0.871,1,0,1.210
93,1,0,2,0,8,0.269,0,0,0.269
94,1,0,2,0,0,0.026,0,0,0.026
95,1,0,2,0,3,0.127,0,0,0.127
96,1,0,2,0,0,0.026,0,0,0.026
97,1,0,2,0,49,1.529,0,0,1.529
98,1,0,2,0,1,0.052,0,0,0.052
99,6,2,5,9,209,1.163,1,1,1.701
100,1,0,2,0,0,0.026,0,0,0.026
101,1,0,2,0,18,0.607,0,0,0.607
102,4,1,4,5,17,0.196,0,1,0.280
103,1,0,2,0,4,0.164,0,0,0.164
104,1,0,2,0,0,0.037,0,0,0.037
105,1,0,2,0,5,0.179,0,0,0.179
106,1,0,2,0,8,0.290,0,0,0.290
107,3,1,3,4,44,0.491,1,0,0.769
108,1,0,2,0,3,0.138,0,0,0.138
109,1,0,2,0,23,0.792,0,0,0.792
110,53,25,29,80,1010,0.655,24,0,2.362
111,1,0,2,0,1,0.063,0,0,0.063
112,1,0,2,0,34,1.070,0,0,1.070
113,1,0,2,0,7,0.264,0,0,0.264
114,1,0,2,0,38,1.219,0,0,1.219
115,3,1,3,3,67,0.706,1,0,1.055
116,1,0,2,0,1,0.052,0,0,0.052
117,1,0,2,0,15,0.441,0,0,0.441
118,1,0,2,0,42,1.356,0,0,1.356
119,1,0,2,0,2,0.100,0,0,0.100
120,15,7,9,21,192,0.453,7,0,1.039
121,1,0,2,0,35,1.053,0,0,1.053
