 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,5,0.179,0,0,0.179
2,1,0,2,0,8,0.301,0,0,0.301
3,1,0,2,0,1,0.074,0,0,0.074
4,1,0,2,0,4,0.153,0,0,0.153
5,15,7,9,17,254,0.574,7,0,1.284
6,1,0,2,0,2,0.090,0,0,0.090
7,5,2,4,6,113,0.735,2,0,2.055
8,1,0,2,0,2,0.079,0,0,0.079
9,1,0,2,0,1,0.074,0,0,0.074
10,9,4,6,11,135,0.522,4,0,1.101
11,1,0,2,0,2,0.090,0,0,0.090
12,1,0,2,0,4,0.153,0,0,0.153
13,1,0,2,0,11,0.380,0,0,0.380
14,1,0,2,0,18,0.564,0,0,0.564
15,5,2,4,8,28,0.217,2,0,0.343
16,1,0,2,0,2,0.100,0,0,0.100
17,1,0,2,0,0,0.026,0,0,0.026
18,3,1,3,4,17,0.226,1,0,0.437
19,3,1,3,1,38,0.427,1,0,0.559
20,3,1,3,4,21,0.265,1,0,0.358
21,3,1,3,4,14,0.200,1,0,0.437
22,4,1,4,7,33,0.335,0,1,0.612
23,6,2,5,12,68,0.431,1,1,0.701
24,1,0,2,0,39,1.212,0,0,1.212
25,3,1,3,3,23,0.292,1,0,0.428
26,5,1,5,9,28,0.252,0,0,0.500
27,1,0,2,0,6,0.216,0,0,0.216
28,19,9,11,26,262,0.478,9,0,1.249
29,1,0,2,0,8,0.258,0,0,0.258
30,1,0,2,0,0,0.026,0,0,0.026
31,1,0,2,0,0,0.026,0,0,0.026
32,1,0,2,0,6,0.238,0,0,0.238
33,13,6,8,17,237,0.592,6,0,1.177
34,1,0,2,0,1,0.063,0,0,0.063
35,11,5,7,9,236,0.691,5,0,2.042
36,10,4,7,12,170,0.545,3,1,1.852
37,11,5,7,10,138,0.419,5,0,1.325
38,6,2,5,12,23,0.195,1,1,0.326
39,5,2,4,5,84,0.581,2,0,1.199
40,1,0,2,0,6,0.238,0,0,0.238
41,3,1,3,3,53,0.576,1,0,1.022
42,1,0,2,0,4,0.142,0,0,0.142
43,3,1,3,1,22,0.248,1,0,0.389
44,1,0,2,0,6,0.227,0,0,0.227
45,1,0,2,0,4,0.164,0,0,0.164
46,1,0,2,0,3,0.105,0,0,0.105
47,2,1,2,4,14,0.280,0,0,0.301
48,1,0,2,0,1,0.052,0,0,0.052
49,3,1,3,3,20,0.251,1,0,0.358
50,1,0,2,0,2,0.090,0,0,0.090
51,1,0,2,0,2,0.079,0,0,0.079
52,1,0,2,0,1,0.052,0,0,0.052
53,1,0,2,0,5,0.179,0,0,0.179
54,1,0,2,0,0,0.026,0,0,0.026
55,1,0,2,0,3,0.127,0,0,0.127
56,3,1,3,4,57,0.649,1,0,0.686
57,1,0,2,0,14,0.502,0,0,0.502
58,3,1,3,5,36,0.412,1,0,0.511
59,1,0,2,0,9,0.327,0,0,0.327
60,21,10,12,35,199,0.335,10,0,0.732
61,1,0,2,0,3,0.127,0,0,0.127
62,5,2,4,7,106,0.716,2,0,1.286
63,1,0,2,0,4,0.131,0,0,0.131
64,1,0,2,0,9,0.295,0,0,0.295
65,3,1,3,3,16,0.209,1,0,0.269
66,69,34,36,104,1213,0.595,34,0,2.398
67,1,0,2,0,17,0.559,0,0,0.559
68,5,2,4,8,57,0.403,2,0,1.070
69,1,0,2,0,1,0.052,0,0,0.052
70,1,0,2,0,5,0.201,0,0,0.201
71,27,13,15,45,335,0.428,13,0,0.760
72,0,0,1,0,0,0.000,0,0,0.000
73,1,0,2,0,0,0.026,0,0,0.026
74,1,0,2,0,17,0.592,0,0,0.592
75,11,5,7,17,93,0.317,5,0,0.791
76,1,0,2,0,1,0.063,0,0,0.063
77,3,1,3,4,13,0.190,1,0,0.343
78,1,0,2,0,7,0.221,0,0,0.221
79,14,6,9,18,210,0.500,5,1,1.332
80,1,0,2,0,1,0.063,0,0,0.063
81,1,0,2,0,1,0.074,0,0,0.074
82,5,2,4,4,83,0.544,2,0,0.784
