 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.127,0,0,0.127
2,3,1,3,1,17,0.215,1,0,0.317
3,11,5,7,14,110,0.360,5,0,0.945
4,3,1,3,4,21,0.269,1,0,0.358
5,1,0,2,0,0,0.037,0,0,0.037
6,1,0,2,0,9,0.306,0,0,0.306
7,1,0,2,0,5,0.168,0,0,0.168
8,0,0,1,0,0,0.000,0,0,0.000
9,1,0,2,0,0,0.037,0,0,0.037
10,7,3,5,10,121,0.562,3,0,1.400
11,1,0,2,0,51,1.494,0,0,1.494
12,3,1,3,4,75,0.812,1,0,1.413
13,0,0,1,0,0,0.000,0,0,0.000
14,3,1,3,3,31,0.355,1,0,0.773
15,47,21,27,68,858,0.621,17,4,3.606
16,13,5,9,21,114,0.323,3,2,0.684
17,9,4,6,14,109,0.406,4,0,1.178
18,1,0,2,0,0,0.026,0,0,0.026
19,1,0,2,0,2,0.090,0,0,0.090
20,1,0,2,0,6,0.205,0,0,0.205
21,1,0,2,0,48,1.426,0,0,1.426
22,1,0,2,0,1,0.074,0,0,0.074
23,1,0,2,0,0,0.026,0,0,0.026
24,3,1,3,4,26,0.300,1,0,0.363
25,1,0,2,0,1,0.052,0,0,0.052
26,1,0,2,0,12,0.363,0,0,0.363
27,1,0,2,0,2,0.100,0,0,0.100
28,13,6,7,20,271,0.717,5,1,1.413
29,3,1,3,3,48,0.543,1,0,0.638
30,14,6,9,19,158,0.403,5,1,0.894
31,1,0,2,0,3,0.116,0,0,0.116
32,27,13,15,39,352,0.448,13,0,2.135
33,7,3,5,10,202,0.934,3,0,1.533
34,3,1,3,3,12,0.170,1,0,0.216
35,3,1,3,1,50,0.579,1,0,0.734
36,0,0,1,0,0,0.000,0,0,0.000
37,1,0,2,0,13,0.422,0,0,0.422
38,7,3,5,11,45,0.250,3,0,0.400
39,0,0,1,0,0,0.000,0,0,0.000
40,1,0,2,0,7,0.232,0,0,0.232
41,1,0,2,0,0,0.037,0,0,0.037
42,15,7,9,20,351,0.800,7,0,2.014
43,58,28,31,88,1123,0.657,27,1,2.508
44,6,2,5,8,164,0.920,1,1,1.503
45,31,15,17,38,570,0.634,15,0,1.854
46,1,0,2,0,0,0.026,0,0,0.026
47,1,0,2,0,4,0.153,0,0,0.153
48,1,0,2,0,2,0.100,0,0,0.100
49,8,3,6,12,207,0.879,2,1,1.077
50,4,1,4,4,21,0.219,0,1,0.312
51,0,0,1,0,0,0.000,0,0,0.000
52,32,14,19,50,612,0.660,12,1,2.516
53,3,1,3,3,35,0.411,1,0,0.839
54,6,2,5,10,116,0.656,1,1,1.138
55,3,1,3,4,66,0.767,1,0,1.491
56,3,1,3,4,17,0.234,1,0,0.496
57,1,0,2,0,9,0.327,0,0,0.327
58,1,0,2,0,0,0.026,0,0,0.026
59,1,0,2,0,4,0.175,0,0,0.175
60,3,1,3,3,11,0.176,1,0,0.391
61,1,0,2,0,20,0.627,0,0,0.627
62,1,0,2,0,13,0.411,0,0,0.411
63,0,0,1,0,0,0.000,0,0,0.000
64,1,0,2,0,12,0.395,0,0,0.395
65,54,26,29,77,928,0.588,25,1,1.533
66,1,0,2,0,1,0.063,0,0,0.063
67,1,0,2,0,0,0.026,0,0,0.026
68,5,2,4,5,32,0.253,2,0,0.474
69,0,0,1,0,0,0.000,0,0,0.000
70,3,1,3,3,29,0.366,1,0,0.734
71,1,0,2,0,0,0.026,0,0,0.026
72,1,0,2,0,2,0.100,0,0,0.100
73,26,12,15,42,556,0.706,11,1,1.773
74,1,0,2,0,2,0.079,0,0,0.079
75,3,1,3,3,15,0.204,1,0,0.347
76,1,0,2,0,3,0.127,0,0,0.127
77,1,0,2,0,13,0.422,0,0,0.422
78,1,0,2,0,3,0.138,0,0,0.138
79,1,0,2,0,9,0.295,0,0,0.295
80,1,0,2,0,40,1.249,0,0,1.249
81,1,0,2,0,0,0.026,0,0,0.026
82,1,0,2,0,2,0.100,0,0,0.100
83,5,2,3,6,26,0.210,1,1,0.369
84,1,0,2,0,17,0.570,0,0,0.570
