 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.037,0,0,0.037
2,1,0,2,0,3,0.116,0,0,0.116
3,13,6,8,18,216,0.580,6,0,1.465
4,1,0,2,0,1,0.052,0,0,0.052
5,1,0,2,0,0,0.026,0,0,0.026
6,1,0,2,0,4,0.142,0,0,0.142
7,1,0,2,0,0,0.037,0,0,0.037
8,5,2,4,8,47,0.342,2,0,0.828
9,1,0,2,0,25,0.812,0,0,0.812
10,1,0,2,0,8,0.258,0,0,0.258
11,7,3,5,11,223,1.019,3,0,1.528
12,1,0,2,0,14,0.448,0,0,0.448
13,1,0,2,0,0,0.026,0,0,0.026
14,1,0,2,0,0,0.026,0,0,0.026
15,1,0,2,0,7,0.253,0,0,0.253
16,1,0,2,0,2,0.100,0,0,0.100
17,1,0,2,0,3,0.138,0,0,0.138
18,11,5,6,8,115,0.340,4,1,0.780
19,1,0,2,0,0,0.026,0,0,0.026
20,0,0,1,0,0,0.000,0,0,0.000
21,9,4,6,11,152,0.573,4,0,1.835
22,1,0,2,0,3,0.138,0,0,0.138
23,37,17,21,62,544,0.506,15,2,2.024
24,1,0,2,0,30,0.922,0,0,0.922
25,1,0,2,0,4,0.164,0,0,0.164
26,1,0,2,0,1,0.063,0,0,0.063
27,1,0,2,0,1,0.063,0,0,0.063
28,7,3,5,11,104,0.500,3,0,0.758
29,16,7,10,23,246,0.546,6,1,1.094
30,5,2,4,8,52,0.385,2,0,0.629
31,7,3,5,11,96,0.459,3,0,0.942
32,3,1,3,4,31,0.373,1,0,0.754
33,1,0,2,0,2,0.090,0,0,0.090
34,1,0,2,0,1,0.052,0,0,0.052
35,5,2,4,6,17,0.153,2,0,0.295
36,19,8,12,36,224,0.446,6,2,1.330
37,1,0,2,0,0,0.026,0,0,0.026
38,1,0,2,0,5,0.190,0,0,0.190
39,1,0,2,0,1,0.052,0,0,0.052
40,1,0,2,0,0,0.037,0,0,0.037
41,1,0,2,0,1,0.052,0,0,0.052
42,1,0,2,0,1,0.063,0,0,0.063
43,1,0,2,0,0,0.026,0,0,0.026
44,1,0,2,0,1,0.052,0,0,0.052
45,9,4,6,11,151,0.561,4,0,1.717
46,5,2,4,2,42,0.305,2,0,0.967
47,5,2,4,7,35,0.265,2,0,0.332
48,7,3,5,8,143,0.650,3,0,1.306
49,5,2,4,6,70,0.477,2,0,1.107
50,0,0,1,0,0,0.000,0,0,0.000
51,1,0,2,0,28,0.880,0,0,0.880
52,1,0,2,0,1,0.052,0,0,0.052
53,1,0,2,0,2,0.100,0,0,0.100
54,5,2,4,6,53,0.381,2,0,0.913
55,1,0,2,0,1,0.074,0,0,0.074
56,1,0,2,0,14,0.491,0,0,0.491
57,1,0,2,0,7,0.253,0,0,0.253
58,7,3,5,10,54,0.297,3,0,0.893
59,1,0,2,0,0,0.026,0,0,0.026
60,1,0,2,0,0,0.026,0,0,0.026
61,1,0,2,0,3,0.127,0,0,0.127
62,5,2,4,7,72,0.489,2,0,0.843
63,3,1,3,3,67,0.767,1,0,1.679
