""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-10-40A.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

4.64,0.200,0.00909,0.871,0.000
4.64,0.300,0.00913,0.872,0.000
4.64,0.400,0.00913,0.873,0.000
4.64,0.500,0.00913,0.873,0.000
4.64,0.600,0.00913,0.872,0.000
4.65,0.700,0.00917,0.874,0.000
4.64,0.800,0.00917,0.873,0.000
4.64,0.900,0.00917,0.871,0.000
4.64,1.000,0.00921,0.872,0.000
4.65,1.100,0.00921,0.874,0.000
4.67,1.200,0.00921,0.877,0.000
4.66,1.300,0.00925,0.877,0.000
4.65,1.400,0.00925,0.874,0.000
4.66,1.500,0.00929,0.875,0.000
4.65,1.600,0.00929,0.874,0.000
4.67,1.700,0.00934,0.878,0.000
4.67,1.800,0.00934,0.877,0.000
4.67,1.900,0.00938,0.877,0.000
4.69,2.000,0.00942,0.881,0.000
4.72,2.100,0.00946,0.886,0.000
4.75,2.200,0.00950,0.892,0.000
4.81,2.300,0.00963,0.905,0.000
4.91,2.400,0.00984,0.922,0.000
5.01,2.500,0.01004,0.942,0.000
5.10,2.600,0.01025,0.959,0.000
5.17,2.700,0.01042,0.972,0.000
5.22,2.800,0.01062,0.982,0.000
5.27,2.900,0.01079,0.991,0.000
5.31,3.000,0.01100,0.997,0.000
5.31,3.100,0.01116,0.999,0.000
5.34,3.200,0.01133,1.003,0.000
5.31,3.300,0.01150,0.999,0.000
5.34,3.400,0.01166,1.003,0.000
5.35,3.500,0.01183,1.005,0.000
5.36,3.600,0.01200,1.007,0.000
5.37,3.700,0.01216,1.010,0.000
5.38,3.800,0.01229,1.011,0.000
5.36,3.900,0.01245,1.007,0.000
5.39,4.000,0.01258,1.012,0.000
5.40,4.100,0.01270,1.015,0.000
5.41,4.200,0.01287,1.016,0.000
5.41,4.300,0.01299,1.016,0.000
5.42,4.400,0.01312,1.019,0.000
5.42,4.500,0.01324,1.018,0.000
5.44,4.600,0.01337,1.023,0.000
5.43,4.700,0.01353,1.019,0.000
5.44,4.800,0.01366,1.022,0.000
5.44,4.900,0.01378,1.022,0.000
5.45,5.000,0.01391,1.024,0.000
5.47,5.100,0.01403,1.027,0.000
5.50,5.200,0.01420,1.033,0.000
5.48,5.300,0.01432,1.030,0.000
5.51,5.400,0.01445,1.036,0.000
5.51,5.500,0.01461,1.036,0.000
5.52,5.600,0.01474,1.036,0.000
5.53,5.700,0.01490,1.039,0.000
5.54,5.800,0.01503,1.041,0.000
5.54,5.900,0.01520,1.041,0.000
5.54,6.000,0.01532,1.042,0.000
5.57,6.100,0.01549,1.047,0.000
5.58,6.200,0.01565,1.048,0.000
5.58,6.300,0.01578,1.049,0.000
5.58,6.400,0.01594,1.049,0.000
5.61,6.500,0.01611,1.055,0.000
5.60,6.600,0.01623,1.053,0.000
5.63,6.700,0.01640,1.058,0.000
5.63,6.800,0.01657,1.057,0.000
5.65,6.900,0.01673,1.061,0.000
5.65,7.000,0.01686,1.062,0.000
5.68,7.100,0.01702,1.067,0.000
5.69,7.200,0.01719,1.069,0.000
5.70,7.300,0.01736,1.072,0.000
5.71,7.400,0.01752,1.074,0.000
5.73,7.500,0.01773,1.077,0.000
5.73,7.600,0.01790,1.077,0.000
5.77,7.700,0.01810,1.084,0.000
5.79,7.800,0.01827,1.088,0.000
5.81,7.900,0.01848,1.092,0.000
5.82,8.000,0.01869,1.094,0.000
5.85,8.100,0.01889,1.100,0.000
5.88,8.200,0.01910,1.105,0.000
5.89,8.300,0.01931,1.108,0.000
5.92,8.400,0.01956,1.112,0.000
5.95,8.500,0.01977,1.118,0.000
5.97,8.600,0.01997,1.121,0.000
6.00,8.700,0.02018,1.128,0.000
6.02,8.800,0.02035,1.131,0.000
6.05,8.900,0.02056,1.137,0.000
6.07,9.000,0.02072,1.140,0.000
6.11,9.100,0.02093,1.147,0.000
6.11,9.200,0.02110,1.148,0.000
6.14,9.300,0.02130,1.154,0.000
6.17,9.400,0.02147,1.159,0.000
6.18,9.500,0.02160,1.160,0.000
6.18,9.600,0.02176,1.162,0.000
6.22,9.700,0.02193,1.168,0.000
6.24,9.800,0.02209,1.172,0.000
6.25,9.900,0.02222,1.175,0.000
6.27,10.000,0.02238,1.179,0.000
6.29,10.100,0.02251,1.181,0.000
6.31,10.200,0.02268,1.186,0.000
6.32,10.300,0.02280,1.188,0.000
6.34,10.400,0.02293,1.191,0.000
6.35,10.500,0.02305,1.193,0.000
6.38,10.600,0.02322,1.198,0.000
6.38,10.700,0.02334,1.198,0.000
6.41,10.800,0.02347,1.204,0.000
6.42,10.900,0.02359,1.207,0.000
6.45,11.000,0.02376,1.212,0.000
6.46,11.100,0.02388,1.214,0.000
6.48,11.200,0.02405,1.218,0.000
6.50,11.300,0.02417,1.222,0.000
6.51,11.400,0.02430,1.224,0.000
6.54,11.500,0.02446,1.230,0.000
6.55,11.600,0.02459,1.232,0.000
6.59,11.700,0.02475,1.239,0.000
6.61,11.800,0.02492,1.242,0.000
6.63,11.900,0.02504,1.247,0.000
6.65,12.000,0.02521,1.249,0.000
6.66,12.100,0.02534,1.252,0.000
6.69,12.200,0.02550,1.257,0.001
6.71,12.300,0.02567,1.262,0.001
6.72,12.400,0.02579,1.263,0.001
6.75,12.500,0.02596,1.268,0.001
6.79,12.600,0.02612,1.275,0.001
6.80,12.700,0.02629,1.278,0.001
6.81,12.800,0.02642,1.279,0.001
6.85,12.900,0.02658,1.286,0.001
6.87,13.000,0.02675,1.291,0.001
6.88,13.100,0.02691,1.293,0.001
6.91,13.200,0.02708,1.299,0.001
6.95,13.300,0.02729,1.306,0.001
6.96,13.400,0.02745,1.309,0.001
7.00,13.500,0.02766,1.315,0.001
7.03,13.600,0.02787,1.320,0.001
7.04,13.700,0.02808,1.324,0.001
7.08,13.800,0.02829,1.330,0.001
7.11,13.900,0.02849,1.336,0.001
7.14,14.000,0.02870,1.341,0.001
7.16,14.100,0.02891,1.346,0.001
7.20,14.200,0.02912,1.353,0.001
7.23,14.300,0.02932,1.358,0.001
7.24,14.400,0.02953,1.361,0.001
7.27,14.500,0.02974,1.367,0.001
7.32,14.600,0.02995,1.375,0.001
7.33,14.700,0.03011,1.378,0.001
7.35,14.800,0.03032,1.381,0.001
7.38,14.900,0.03053,1.386,0.001
7.39,15.000,0.03070,1.389,0.001
7.41,15.100,0.03086,1.393,0.001
7.44,15.200,0.03103,1.399,0.001
7.47,15.300,0.03115,1.403,0.001
7.49,15.400,0.03132,1.408,0.001
7.49,15.500,0.03149,1.407,0.001
7.52,15.600,0.03161,1.413,0.001
7.53,15.700,0.03178,1.416,0.001
7.54,15.800,0.03190,1.417,0.001
7.58,15.900,0.03203,1.424,0.001
7.60,16.000,0.03219,1.428,0.001
7.61,16.100,0.03232,1.429,0.001
7.63,16.200,0.03244,1.434,0.001
7.65,16.300,0.03257,1.437,0.001
7.67,16.400,0.03273,1.442,0.001
7.68,16.500,0.03286,1.443,0.001
7.69,16.600,0.03298,1.445,0.001
7.73,16.700,0.03311,1.453,0.001
7.75,16.800,0.03327,1.456,0.001
7.78,16.900,0.03340,1.462,0.001
7.79,17.000,0.03356,1.464,0.001
7.81,17.100,0.03369,1.467,0.001
7.84,17.200,0.03385,1.472,0.001
7.86,17.300,0.03398,1.476,0.001
7.89,17.400,0.03415,1.482,0.001
7.91,17.500,0.03431,1.486,0.001
7.93,17.600,0.03448,1.490,0.001
7.96,17.700,0.03460,1.496,0.001
7.97,17.800,0.03477,1.498,0.001
8.00,17.900,0.03489,1.502,0.001
8.01,18.000,0.03506,1.506,0.001
8.03,18.100,0.03523,1.510,0.001
8.07,18.200,0.03539,1.516,0.001
8.08,18.300,0.03556,1.518,0.001
8.10,18.400,0.03572,1.522,0.001
8.12,18.500,0.03585,1.526,0.001
8.15,18.600,0.03602,1.531,0.001
8.17,18.700,0.03618,1.535,0.001
8.20,18.800,0.03635,1.540,0.001
8.24,18.900,0.03656,1.549,0.001
8.26,19.000,0.03672,1.552,0.001
8.29,19.100,0.03693,1.557,0.001
8.31,19.200,0.03714,1.562,0.001
8.36,19.300,0.03735,1.570,0.001
8.38,19.400,0.03751,1.575,0.001
8.41,19.500,0.03772,1.580,0.001
8.44,19.600,0.03797,1.586,0.001
8.48,19.700,0.03818,1.593,0.001
8.50,19.800,0.03838,1.597,0.001
8.53,19.900,0.03859,1.603,0.001
8.57,20.000,0.03880,1.611,0.001
8.61,20.100,0.03901,1.617,0.001
8.63,20.200,0.03922,1.621,0.001
8.66,20.300,0.03942,1.627,0.001
8.68,20.400,0.03963,1.632,0.001
8.70,20.500,0.03980,1.636,0.001
8.75,20.600,0.04000,1.644,0.001
8.77,20.700,0.04017,1.647,0.001
8.78,20.800,0.04034,1.650,0.001
8.80,20.900,0.04050,1.654,0.001
8.83,21.000,0.04067,1.659,0.001
8.85,21.100,0.04084,1.663,0.001
8.87,21.200,0.04096,1.667,0.001
8.88,21.300,0.04113,1.669,0.001
8.92,21.400,0.04129,1.675,0.001
8.94,21.500,0.04142,1.680,0.001
8.96,21.600,0.04158,1.684,0.001
8.96,21.700,0.04171,1.684,0.001
8.99,21.800,0.04183,1.690,0.001
9.00,21.900,0.04196,1.692,0.001
9.01,22.000,0.04212,1.693,0.001
9.05,22.100,0.04225,1.700,0.001
9.08,22.200,0.04237,1.706,0.001
9.11,22.300,0.04254,1.711,0.001
9.10,22.400,0.04266,1.711,0.001
9.13,22.500,0.04279,1.716,0.001
9.15,22.600,0.04296,1.719,0.001
9.16,22.700,0.04312,1.722,0.001
9.20,22.800,0.04325,1.728,0.001
9.23,22.900,0.04341,1.734,0.001
9.23,23.000,0.04354,1.735,0.001
9.26,23.100,0.04370,1.740,0.001
9.28,23.200,0.04387,1.744,0.001
9.31,23.300,0.04404,1.749,0.001
9.33,23.400,0.04416,1.752,0.001
9.35,23.500,0.04433,1.758,0.001
9.38,23.600,0.04449,1.763,0.001
9.39,23.700,0.04462,1.765,0.001
9.43,23.800,0.04478,1.772,0.001
9.46,23.900,0.04495,1.778,0.001
9.48,24.000,0.04512,1.781,0.001
9.49,24.100,0.04528,1.784,0.001
9.54,24.200,0.04545,1.793,0.001
9.55,24.300,0.04561,1.795,0.001
9.58,24.400,0.04578,1.801,0.001
9.61,24.500,0.04599,1.806,0.001
9.64,24.600,0.04615,1.812,0.001
9.65,24.700,0.04636,1.814,0.001
9.69,24.800,0.04653,1.822,0.001
9.74,24.900,0.04674,1.829,0.001
9.76,25.000,0.04694,1.834,0.001
9.80,25.100,0.04715,1.841,0.001
9.83,25.200,0.04736,1.848,0.001
9.86,25.300,0.04757,1.853,0.001
9.89,25.400,0.04778,1.859,0.001
9.91,25.500,0.04798,1.862,0.001
9.96,25.600,0.04819,1.871,0.001
9.98,25.700,0.04840,1.875,0.001
10.04,25.800,0.04861,1.886,0.001
10.05,25.900,0.04881,1.888,0.001
10.07,26.000,0.04898,1.893,0.001
10.08,26.100,0.04919,1.895,0.001
10.13,26.200,0.04935,1.904,0.001
10.14,26.300,0.04956,1.906,0.001
10.16,26.400,0.04973,1.909,0.001
10.20,26.500,0.04985,1.917,0.001
10.22,26.600,0.05002,1.920,0.001
10.23,26.700,0.05019,1.923,0.001
10.26,26.800,0.05035,1.928,0.001
10.28,26.900,0.05048,1.932,0.001
10.30,27.000,0.05064,1.935,0.001
10.32,27.100,0.05077,1.938,0.001
10.33,27.200,0.05093,1.941,0.001
10.35,27.300,0.05106,1.945,0.001
10.36,27.400,0.05118,1.947,0.001
10.38,27.500,0.05131,1.950,0.001
10.41,27.600,0.05143,1.956,0.001
10.44,27.700,0.05160,1.961,0.001
10.46,27.800,0.05172,1.965,0.001
10.46,27.900,0.05185,1.966,0.001
10.49,28.000,0.05197,1.971,0.001
10.51,28.100,0.05214,1.976,0.001
10.53,28.200,0.05226,1.979,0.001
10.56,28.300,0.05243,1.984,0.001
10.58,28.400,0.05255,1.987,0.001
10.60,28.500,0.05272,1.991,0.001
10.63,28.600,0.05285,1.998,0.001
10.64,28.700,0.05301,2.000,0.001
10.68,28.800,0.05318,2.007,0.001
10.70,28.900,0.05330,2.011,0.001
10.72,29.000,0.05347,2.014,0.001
10.75,29.100,0.05363,2.021,0.001
10.77,29.200,0.05376,2.023,0.001
10.80,29.300,0.05393,2.029,0.001
10.83,29.400,0.05409,2.035,0.001
10.84,29.500,0.05426,2.037,0.001
10.87,29.600,0.05442,2.043,0.001
10.89,29.700,0.05455,2.046,0.001
10.92,29.800,0.05472,2.053,0.001
10.95,29.900,0.05488,2.058,0.001
10.98,30.000,0.05505,2.064,0.001
11.00,30.100,0.05526,2.067,0.001
11.02,30.200,0.05542,2.071,0.001
11.06,30.300,0.05559,2.078,0.001
11.10,30.400,0.05580,2.085,0.001
11.13,30.500,0.05596,2.092,0.001
11.16,30.600,0.05617,2.097,0.001
11.19,30.700,0.05638,2.103,0.001
11.22,30.800,0.05659,2.109,0.001
11.27,30.900,0.05679,2.118,0.001
11.30,31.000,0.05700,2.124,0.001
11.35,31.100,0.05721,2.132,0.001
11.35,31.200,0.05742,2.132,0.001
11.39,31.300,0.05762,2.140,0.001
11.43,31.400,0.05783,2.148,0.001
11.45,31.500,0.05804,2.152,0.001
11.47,31.600,0.05821,2.156,0.001
11.52,31.700,0.05841,2.164,0.001
11.53,31.800,0.05858,2.166,0.001
11.56,31.900,0.05879,2.172,0.001
11.57,32.000,0.05895,2.174,0.001
11.61,32.100,0.05912,2.181,0.001
11.61,32.200,0.05929,2.182,0.001
11.64,32.300,0.05945,2.188,0.001
11.66,32.400,0.05958,2.190,0.001
11.67,32.500,0.05974,2.193,0.001
11.70,32.600,0.05987,2.198,0.001
11.72,32.700,0.06003,2.202,0.001
11.73,32.800,0.06016,2.205,0.001
11.75,32.900,0.06033,2.207,0.001
11.78,33.000,0.06045,2.213,0.001
11.79,33.100,0.06057,2.215,0.001
11.79,33.200,0.06070,2.216,0.001
11.81,33.300,0.06082,2.219,0.001
11.84,33.400,0.06099,2.225,0.001
11.87,33.500,0.06111,2.231,0.001
11.88,33.600,0.06124,2.233,0.001
11.91,33.700,0.06136,2.237,0.001
11.92,33.800,0.06153,2.239,0.001
11.94,33.900,0.06166,2.244,0.001
11.98,34.000,0.06178,2.250,0.001
12.00,34.100,0.06195,2.254,0.001
12.02,34.200,0.06211,2.259,0.001
12.04,34.300,0.06224,2.262,0.001
12.06,34.400,0.06240,2.266,0.001
12.08,34.500,0.06253,2.270,0.001
12.10,34.600,0.06269,2.274,0.001
12.14,34.700,0.06282,2.282,0.001
12.16,34.800,0.06298,2.284,0.001
12.17,34.900,0.06315,2.287,0.001
