""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","1000-5-35A.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

2.86,0.200,-0.02307,0.536,0.000
2.87,0.300,-0.02302,0.537,0.000
2.88,0.400,-0.02302,0.540,0.000
2.87,0.500,-0.02302,0.538,0.000
2.86,0.600,-0.02298,0.536,0.000
2.87,0.700,-0.02298,0.538,0.000
2.87,0.800,-0.02298,0.538,0.000
2.89,0.900,-0.02294,0.541,0.000
2.87,1.000,-0.02294,0.538,0.000
2.88,1.100,-0.02294,0.540,0.000
2.88,1.200,-0.02290,0.539,0.000
2.88,1.300,-0.02290,0.539,0.000
2.87,1.400,-0.02286,0.537,0.000
2.89,1.500,-0.02286,0.542,0.000
2.89,1.600,-0.02282,0.541,0.000
2.90,1.700,-0.02277,0.543,0.000
2.93,1.800,-0.02277,0.548,0.000
2.98,1.900,-0.02269,0.558,0.000
3.07,2.000,-0.02257,0.575,0.000
3.18,2.100,-0.02244,0.597,0.000
3.28,2.200,-0.02232,0.614,0.000
3.37,2.300,-0.02215,0.632,0.000
3.44,2.400,-0.02203,0.645,0.000
3.50,2.500,-0.02186,0.656,0.000
3.56,2.600,-0.02174,0.667,0.000
3.61,2.700,-0.02157,0.676,0.000
3.66,2.800,-0.02144,0.686,0.000
3.69,2.900,-0.02128,0.692,0.000
3.73,3.000,-0.02115,0.698,0.000
3.78,3.100,-0.02099,0.708,0.000
3.81,3.200,-0.02086,0.714,0.000
3.86,3.300,-0.02070,0.723,0.000
3.88,3.400,-0.02057,0.726,0.000
3.92,3.500,-0.02041,0.735,0.000
3.97,3.600,-0.02024,0.744,0.000
3.99,3.700,-0.02011,0.748,0.000
4.01,3.800,-0.01995,0.752,0.000
4.06,3.900,-0.01978,0.761,0.000
4.09,4.000,-0.01966,0.767,0.000
4.13,4.100,-0.01949,0.774,0.000
4.17,4.200,-0.01933,0.781,0.000
4.21,4.300,-0.01916,0.789,0.000
4.26,4.400,-0.01895,0.797,0.000
4.28,4.500,-0.01879,0.802,0.000
4.34,4.600,-0.01858,0.812,0.000
4.38,4.700,-0.01841,0.820,0.000
4.42,4.800,-0.01820,0.827,0.000
4.47,4.900,-0.01800,0.837,0.000
4.52,5.000,-0.01779,0.846,0.000
4.57,5.100,-0.01762,0.856,0.000
4.60,5.200,-0.01741,0.862,0.000
4.67,5.300,-0.01721,0.874,0.000
4.72,5.400,-0.01700,0.883,0.000
4.74,5.500,-0.01679,0.887,0.000
4.78,5.600,-0.01658,0.895,0.000
4.83,5.700,-0.01637,0.905,0.000
4.88,5.800,-0.01621,0.914,0.000
4.93,5.900,-0.01600,0.923,0.000
4.96,6.000,-0.01583,0.930,0.000
5.00,6.100,-0.01563,0.937,0.000
5.04,6.200,-0.01546,0.943,0.000
5.07,6.300,-0.01529,0.950,0.000
5.09,6.400,-0.01513,0.954,0.000
5.11,6.500,-0.01496,0.958,0.000
5.15,6.600,-0.01484,0.965,0.000
5.19,6.700,-0.01467,0.971,0.000
5.22,6.800,-0.01450,0.977,0.000
5.25,6.900,-0.01438,0.983,0.000
5.28,7.000,-0.01421,0.988,0.000
5.32,7.100,-0.01409,0.996,0.000
5.33,7.200,-0.01396,0.999,0.000
5.37,7.300,-0.01380,1.005,0.000
5.40,7.400,-0.01367,1.012,0.000
5.43,7.500,-0.01355,1.016,0.000
5.46,7.600,-0.01342,1.023,0.000
5.47,7.700,-0.01326,1.025,0.000
5.51,7.800,-0.01313,1.033,0.000
5.54,7.900,-0.01301,1.038,0.000
5.58,8.000,-0.01284,1.044,0.000
5.60,8.100,-0.01272,1.049,0.000
5.64,8.200,-0.01255,1.057,0.000
5.67,8.300,-0.01243,1.063,0.000
5.71,8.400,-0.01230,1.070,0.000
5.74,8.500,-0.01214,1.075,0.000
5.78,8.600,-0.01197,1.083,0.000
5.81,8.700,-0.01185,1.088,0.000
5.84,8.800,-0.01168,1.095,0.000
5.89,8.900,-0.01155,1.103,0.000
5.92,9.000,-0.01139,1.109,0.000
5.95,9.100,-0.01122,1.115,0.000
6.01,9.200,-0.01110,1.125,0.000
6.04,9.300,-0.01093,1.131,0.000
6.07,9.400,-0.01076,1.137,0.000
6.11,9.500,-0.01064,1.145,0.000
6.14,9.600,-0.01047,1.150,0.000
6.18,9.700,-0.01031,1.158,0.000
6.22,9.800,-0.01014,1.166,0.000
6.26,9.900,-0.00998,1.173,0.000
6.32,10.000,-0.00981,1.184,0.000
6.36,10.100,-0.00964,1.192,0.000
6.41,10.200,-0.00944,1.201,0.000
6.46,10.300,-0.00927,1.210,0.000
6.52,10.400,-0.00906,1.221,0.000
6.56,10.500,-0.00885,1.228,0.000
6.61,10.600,-0.00865,1.238,0.000
6.66,10.700,-0.00844,1.248,0.000
6.72,10.800,-0.00823,1.258,0.000
6.77,10.900,-0.00802,1.267,0.000
6.82,11.000,-0.00781,1.277,0.000
6.86,11.100,-0.00761,1.284,0.000
6.92,11.200,-0.00740,1.296,0.000
6.98,11.300,-0.00719,1.307,0.000
7.03,11.400,-0.00698,1.317,0.000
7.07,11.500,-0.00678,1.324,0.000
7.11,11.600,-0.00657,1.332,0.000
7.16,11.700,-0.00640,1.342,0.000
7.20,11.800,-0.00619,1.349,0.000
7.24,11.900,-0.00603,1.356,0.000
7.29,12.000,-0.00586,1.365,0.000
7.31,12.100,-0.00569,1.370,0.000
7.35,12.200,-0.00553,1.376,0.000
7.40,12.300,-0.00536,1.385,0.000
7.43,12.400,-0.00520,1.393,0.000
7.46,12.500,-0.00507,1.397,0.000
7.51,12.600,-0.00491,1.407,0.000
7.51,12.700,-0.00478,1.408,0.000
7.56,12.800,-0.00466,1.416,0.000
7.59,12.900,-0.00449,1.422,0.000
7.62,13.000,-0.00437,1.427,0.000
7.65,13.100,-0.00424,1.434,0.000
7.68,13.200,-0.00407,1.438,0.000
7.71,13.300,-0.00395,1.445,0.000
7.75,13.400,-0.00382,1.452,0.000
7.79,13.500,-0.00370,1.460,0.000
7.81,13.600,-0.00358,1.464,0.000
7.87,13.700,-0.00341,1.475,0.000
7.90,13.800,-0.00328,1.480,0.000
7.94,13.900,-0.00312,1.488,0.000
7.97,14.000,-0.00299,1.493,0.000
8.02,14.100,-0.00283,1.503,0.000
8.05,14.200,-0.00270,1.509,0.000
8.11,14.300,-0.00254,1.519,0.000
8.15,14.400,-0.00241,1.527,0.000
8.19,14.500,-0.00225,1.534,0.000
8.23,14.600,-0.00208,1.541,0.000
8.27,14.700,-0.00195,1.549,0.000
8.31,14.800,-0.00179,1.556,0.000
8.36,14.900,-0.00162,1.566,0.000
8.40,15.000,-0.00146,1.574,0.000
8.45,15.100,-0.00133,1.584,0.000
8.49,15.200,-0.00117,1.590,0.000
8.54,15.300,-0.00100,1.600,0.000
8.58,15.400,-0.00083,1.606,0.000
8.62,15.500,-0.00067,1.615,0.000
8.66,15.600,-0.00050,1.622,0.000
8.72,15.700,-0.00033,1.633,0.000
8.78,15.800,-0.00017,1.644,0.000
8.83,15.900,0.00000,1.653,0.000
8.88,16.000,0.00021,1.664,0.000
8.94,16.100,0.00041,1.676,0.000
9.00,16.200,0.00058,1.686,0.000
9.07,16.300,0.00079,1.699,0.000
9.12,16.400,0.00100,1.709,0.000
9.19,16.500,0.00120,1.721,0.000
9.25,16.600,0.00141,1.733,0.000
9.32,16.700,0.00162,1.746,0.000
9.38,16.800,0.00183,1.758,0.000
9.44,16.900,0.00203,1.768,0.000
9.49,17.000,0.00224,1.778,0.000
9.56,17.100,0.00245,1.790,0.000
9.61,17.200,0.00266,1.800,0.000
9.67,17.300,0.00287,1.811,0.000
9.72,17.400,0.00303,1.821,0.000
9.77,17.500,0.00324,1.830,0.000
9.82,17.600,0.00341,1.840,0.000
9.87,17.700,0.00357,1.850,0.000
9.91,17.800,0.00374,1.857,0.000
9.96,17.900,0.00390,1.866,0.000
9.99,18.000,0.00407,1.871,0.000
10.03,18.100,0.00420,1.878,0.000
10.08,18.200,0.00436,1.888,0.000
10.11,18.300,0.00449,1.894,0.000
10.14,18.400,0.00465,1.900,0.000
10.19,18.500,0.00478,1.908,0.000
10.23,18.600,0.00490,1.917,0.000
10.27,18.700,0.00507,1.925,0.000
10.31,18.800,0.00519,1.932,0.000
10.35,18.900,0.00532,1.938,0.000
10.39,19.000,0.00544,1.947,0.000
10.43,19.100,0.00561,1.954,0.000
10.47,19.200,0.00573,1.961,0.000
10.52,19.300,0.00586,1.970,0.000
10.56,19.400,0.00602,1.978,0.000
10.60,19.500,0.00615,1.986,0.000
10.65,19.600,0.00631,1.994,0.000
10.69,19.700,0.00644,2.002,0.000
10.76,19.800,0.00656,2.015,0.000
10.79,19.900,0.00673,2.022,0.000
10.85,20.000,0.00690,2.032,0.000
10.89,20.100,0.00702,2.039,0.000
10.93,20.200,0.00719,2.048,0.000
10.99,20.300,0.00735,2.059,0.000
11.05,20.400,0.00748,2.069,0.000
11.07,20.500,0.00764,2.074,0.000
11.11,20.600,0.00781,2.082,0.000
11.18,20.700,0.00794,2.095,0.000
11.22,20.800,0.00810,2.102,0.000
11.26,20.900,0.00827,2.110,0.000
11.31,21.000,0.00843,2.119,0.000
11.36,21.100,0.00860,2.128,0.000
11.41,21.200,0.00872,2.137,0.000
11.46,21.300,0.00889,2.146,0.000
11.51,21.400,0.00906,2.156,0.000
11.57,21.500,0.00927,2.168,0.000
11.63,21.600,0.00943,2.178,0.000
11.69,21.700,0.00964,2.189,0.000
11.75,21.800,0.00981,2.200,0.000
11.81,21.900,0.01001,2.212,0.000
11.87,22.000,0.01022,2.224,0.000
11.96,22.100,0.01043,2.240,0.000
12.02,22.200,0.01064,2.252,0.000
12.09,22.300,0.01084,2.264,0.000
12.15,22.400,0.01105,2.276,0.000
12.22,22.500,0.01126,2.289,0.000
12.29,22.600,0.01147,2.303,0.000
12.35,22.700,0.01168,2.313,0.000
12.41,22.800,0.01188,2.325,0.000
12.46,22.900,0.01205,2.335,0.000
12.54,23.000,0.01226,2.348,0.000
12.56,23.100,0.01246,2.353,0.000
12.62,23.200,0.01263,2.364,0.000
12.68,23.300,0.01280,2.375,0.000
12.73,23.400,0.01296,2.386,0.000
