""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-28D.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
5.88,8.700,-0.03470,0.600,-0.001
5.90,8.800,-0.03458,0.602,-0.001
5.92,8.900,-0.03441,0.605,-0.001
5.95,9.000,-0.03429,0.607,-0.001
5.97,9.100,-0.03412,0.609,-0.001
6.00,9.200,-0.03400,0.612,-0.001
6.01,9.300,-0.03387,0.613,-0.001
6.03,9.400,-0.03371,0.616,-0.001
6.04,9.500,-0.03358,0.616,-0.001
6.06,9.600,-0.03346,0.619,-0.001
6.07,9.700,-0.03333,0.619,-0.001
6.08,9.800,-0.03317,0.621,-0.001
6.11,9.900,-0.03304,0.624,-0.001
6.14,10.000,-0.03292,0.627,-0.001
6.14,10.100,-0.03275,0.627,-0.001
6.18,10.200,-0.03262,0.631,-0.001
6.21,10.300,-0.03250,0.634,-0.001
6.23,10.400,-0.03233,0.636,-0.001
6.23,10.500,-0.03221,0.636,-0.001
6.28,10.600,-0.03204,0.640,-0.001
6.29,10.700,-0.03192,0.642,-0.001
6.31,10.800,-0.03175,0.644,-0.001
6.34,10.900,-0.03159,0.647,-0.001
6.37,11.000,-0.03146,0.650,-0.001
6.41,11.100,-0.03130,0.654,-0.001
6.42,11.200,-0.03113,0.655,-0.001
6.44,11.300,-0.03096,0.657,-0.001
6.47,11.400,-0.03084,0.660,-0.001
6.51,11.500,-0.03067,0.665,-0.001
6.53,11.600,-0.03051,0.666,-0.001
6.57,11.700,-0.03034,0.670,-0.001
6.59,11.800,-0.03021,0.673,-0.001
6.62,11.900,-0.03005,0.675,-0.001
6.66,12.000,-0.02988,0.679,-0.001
6.69,12.100,-0.02972,0.683,-0.001
6.73,12.200,-0.02951,0.686,-0.001
6.76,12.300,-0.02934,0.690,-0.001
6.80,12.400,-0.02913,0.694,-0.001
6.85,12.500,-0.02893,0.699,-0.001
6.87,12.600,-0.02872,0.701,-0.001
6.94,12.700,-0.02851,0.708,-0.001
6.98,12.800,-0.02830,0.712,-0.001
7.02,12.900,-0.02805,0.717,-0.001
7.06,13.000,-0.02785,0.721,-0.001
7.12,13.100,-0.02764,0.727,-0.001
7.17,13.200,-0.02743,0.731,-0.001
7.22,13.300,-0.02722,0.736,-0.001
7.25,13.400,-0.02697,0.740,-0.001
7.31,13.500,-0.02681,0.746,-0.001
7.35,13.600,-0.02660,0.750,-0.001
7.38,13.700,-0.02639,0.753,-0.001
7.42,13.800,-0.02618,0.757,-0.001
7.45,13.900,-0.02602,0.760,-0.001
7.49,14.000,-0.02585,0.764,-0.001
7.51,14.100,-0.02569,0.767,-0.001
7.54,14.200,-0.02552,0.769,-0.001
7.58,14.300,-0.02539,0.773,0.000
7.61,14.400,-0.02523,0.777,0.000
7.63,14.500,-0.02510,0.779,0.000
7.68,14.600,-0.02494,0.783,0.000
7.70,14.700,-0.02481,0.786,0.000
7.74,14.800,-0.02465,0.790,0.000
7.76,14.900,-0.02452,0.792,0.000
7.80,15.000,-0.02440,0.795,0.000
7.79,15.100,-0.02423,0.795,0.000
7.86,15.200,-0.02411,0.802,0.000
7.89,15.300,-0.02398,0.805,0.000
7.90,15.400,-0.02386,0.806,0.000
7.94,15.500,-0.02369,0.810,0.000
7.96,15.600,-0.02357,0.813,0.000
8.01,15.700,-0.02340,0.817,0.000
8.04,15.800,-0.02327,0.820,0.000
8.06,15.900,-0.02315,0.822,0.000
8.11,16.000,-0.02298,0.827,0.000
8.13,16.100,-0.02286,0.830,0.000
8.18,16.200,-0.02269,0.835,0.000
8.20,16.300,-0.02257,0.837,0.000
8.23,16.400,-0.02240,0.840,0.000
8.28,16.500,-0.02224,0.845,0.000
8.30,16.600,-0.02211,0.847,0.000
8.34,16.700,-0.02195,0.851,0.000
8.39,16.800,-0.02178,0.856,0.000
8.43,16.900,-0.02161,0.860,0.000
8.47,17.000,-0.02149,0.864,0.000
8.49,17.100,-0.02132,0.867,0.000
8.54,17.200,-0.02116,0.871,0.000
8.58,17.300,-0.02099,0.876,0.000
8.61,17.400,-0.02082,0.879,0.000
8.66,17.500,-0.02066,0.884,0.000
8.69,17.600,-0.02049,0.887,0.000
8.75,17.700,-0.02032,0.893,0.000
8.80,17.800,-0.02016,0.898,0.000
8.84,17.900,-0.01999,0.902,0.000
8.89,18.000,-0.01978,0.907,0.000
8.94,18.100,-0.01958,0.912,0.000
8.98,18.200,-0.01937,0.916,0.000
9.04,18.300,-0.01916,0.923,0.000
9.10,18.400,-0.01895,0.928,0.000
9.15,18.500,-0.01875,0.933,0.000
9.20,18.600,-0.01850,0.939,0.000
9.29,18.700,-0.01829,0.948,0.000
9.33,18.800,-0.01808,0.952,0.000
9.39,18.900,-0.01787,0.958,0.000
9.43,19.000,-0.01766,0.962,0.000
9.48,19.100,-0.01742,0.967,0.000
9.53,19.200,-0.01725,0.973,0.000
9.59,19.300,-0.01704,0.978,0.000
9.62,19.400,-0.01683,0.982,0.000
9.68,19.500,-0.01667,0.988,0.000
9.70,19.600,-0.01650,0.990,0.000
9.74,19.700,-0.01629,0.994,0.000
9.78,19.800,-0.01613,0.998,0.000
9.83,19.900,-0.01596,1.003,0.000
9.85,20.000,-0.01584,1.005,0.000
9.89,20.100,-0.01567,1.009,0.000
9.93,20.200,-0.01550,1.013,0.000
9.96,20.300,-0.01534,1.016,0.000
10.01,20.400,-0.01521,1.021,0.000
10.03,20.500,-0.01509,1.024,0.000
10.07,20.600,-0.01492,1.027,0.000
10.10,20.700,-0.01480,1.031,0.000
10.15,20.800,-0.01467,1.035,0.000
10.17,20.900,-0.01451,1.038,0.000
10.21,21.000,-0.01438,1.042,0.000
10.25,21.100,-0.01422,1.046,0.000
10.29,21.200,-0.01409,1.050,0.000
10.34,21.300,-0.01397,1.055,0.000
10.36,21.400,-0.01380,1.057,0.000
10.41,21.500,-0.01363,1.062,0.000
10.46,21.600,-0.01351,1.067,0.000
10.50,21.700,-0.01334,1.072,0.000
10.54,21.800,-0.01318,1.076,0.000
10.58,21.900,-0.01305,1.079,0.000
10.62,22.000,-0.01289,1.083,0.000
10.68,22.100,-0.01272,1.090,0.000
10.71,22.200,-0.01255,1.093,0.000
10.74,22.300,-0.01243,1.096,0.000
10.80,22.400,-0.01226,1.102,0.000
10.85,22.500,-0.01210,1.108,0.000
10.89,22.600,-0.01193,1.111,0.000
10.94,22.700,-0.01176,1.116,0.000
10.97,22.800,-0.01160,1.119,0.000
11.04,22.900,-0.01143,1.126,0.000
11.07,23.000,-0.01127,1.130,0.000
11.11,23.100,-0.01110,1.134,0.000
11.17,23.200,-0.01093,1.140,0.000
11.21,23.300,-0.01077,1.144,0.000
11.25,23.400,-0.01060,1.148,0.000
11.33,23.500,-0.01039,1.157,0.000
11.38,23.600,-0.01023,1.161,0.000
11.44,23.700,-0.01002,1.167,0.000
11.50,23.800,-0.00981,1.173,0.000
11.56,23.900,-0.00960,1.179,0.000
11.61,24.000,-0.00940,1.185,0.000
11.68,24.100,-0.00919,1.192,0.000
11.73,24.200,-0.00898,1.197,0.000
11.80,24.300,-0.00877,1.204,0.000
11.87,24.400,-0.00856,1.211,0.000
11.91,24.500,-0.00836,1.216,0.000
11.97,24.600,-0.00815,1.221,0.000
12.04,24.700,-0.00794,1.229,0.000
12.09,24.800,-0.00773,1.234,0.000
12.15,24.900,-0.00753,1.240,0.000
12.21,25.000,-0.00736,1.245,0.000
12.26,25.100,-0.00715,1.251,0.000
12.31,25.200,-0.00699,1.256,0.000
12.36,25.300,-0.00682,1.261,0.000
12.40,25.400,-0.00665,1.266,0.000
12.44,25.500,-0.00649,1.269,0.000
12.49,25.600,-0.00632,1.274,0.000
12.53,25.700,-0.00620,1.278,0.000
12.56,25.800,-0.00603,1.282,0.000
12.61,25.900,-0.00586,1.286,0.000
12.66,26.000,-0.00574,1.292,0.000
12.70,26.100,-0.00557,1.296,0.000
12.74,26.200,-0.00545,1.300,0.000
12.78,26.300,-0.00532,1.304,0.000
12.82,26.400,-0.00516,1.308,0.000
12.86,26.500,-0.00503,1.312,0.000
12.90,26.600,-0.00491,1.317,0.000
12.94,26.700,-0.00474,1.320,0.000
12.99,26.800,-0.00462,1.326,0.000
13.03,26.900,-0.00449,1.330,0.000
13.09,27.000,-0.00433,1.336,0.000
13.13,27.100,-0.00420,1.340,0.000
13.17,27.200,-0.00403,1.344,0.000
13.22,27.300,-0.00391,1.349,0.000
13.26,27.400,-0.00374,1.353,0.000
13.31,27.500,-0.00362,1.358,0.000
13.36,27.600,-0.00345,1.364,0.000
13.41,27.700,-0.00329,1.369,0.000
13.46,27.800,-0.00316,1.374,0.000
13.50,27.900,-0.00300,1.378,0.000
13.58,28.000,-0.00283,1.386,0.000
13.61,28.100,-0.00266,1.389,0.000
13.65,28.200,-0.00254,1.393,0.000
13.71,28.300,-0.00237,1.399,0.000
13.75,28.400,-0.00221,1.403,0.000
13.79,28.500,-0.00204,1.408,0.000
13.85,28.600,-0.00187,1.414,0.000
13.91,28.700,-0.00171,1.420,0.000
13.96,28.800,-0.00154,1.425,0.000
14.02,28.900,-0.00137,1.431,0.000
14.06,29.000,-0.00121,1.435,0.000
14.12,29.100,-0.00104,1.441,0.000
14.20,29.200,-0.00083,1.449,0.000
14.26,29.300,-0.00063,1.455,0.000
14.33,29.400,-0.00046,1.462,0.000
14.40,29.500,-0.00025,1.469,0.000
14.48,29.600,-0.00005,1.478,0.000
14.52,29.700,0.00020,1.482,0.000
14.60,29.800,0.00041,1.490,0.000
14.67,29.900,0.00062,1.497,0.000
14.75,30.000,0.00083,1.506,0.000
14.82,30.100,0.00108,1.513,0.000
14.91,30.200,0.00128,1.521,0.000
14.98,30.300,0.00149,1.529,0.000
15.03,30.400,0.00170,1.533,0.000
15.11,30.500,0.00191,1.542,0.000
15.16,30.600,0.00207,1.547,0.000
15.23,30.700,0.00228,1.554,0.000
15.26,30.800,0.00245,1.558,0.000
15.30,30.900,0.00261,1.561,0.000
15.36,31.000,0.00278,1.568,0.000
15.41,31.100,0.00295,1.572,0.000
15.48,31.200,0.00311,1.580,0.000
15.52,31.300,0.00324,1.584,0.000
15.56,31.400,0.00340,1.588,0.000
15.60,31.500,0.00353,1.592,0.000
15.65,31.600,0.00369,1.597,0.000
15.69,31.700,0.00382,1.601,0.000
15.73,31.800,0.00394,1.605,0.000
15.78,31.900,0.00411,1.610,0.000
15.84,32.000,0.00424,1.616,0.000
15.88,32.100,0.00436,1.620,0.000
15.92,32.200,0.00448,1.625,0.000
15.98,32.300,0.00465,1.631,0.000
16.03,32.400,0.00478,1.636,0.000
16.07,32.500,0.00490,1.639,0.000
16.10,32.600,0.00507,1.643,0.000
16.17,32.700,0.00519,1.650,0.000
16.21,32.800,0.00536,1.654,0.000
16.27,32.900,0.00548,1.660,0.000
16.32,33.000,0.00565,1.665,0.000
16.36,33.100,0.00577,1.670,0.000
16.44,33.200,0.00594,1.677,0.000
16.48,33.300,0.00611,1.682,0.000
16.53,33.400,0.00623,1.687,0.000
16.58,33.500,0.00640,1.692,0.000
16.63,33.600,0.00656,1.697,0.000
16.68,33.700,0.00669,1.702,0.000
16.75,33.800,0.00685,1.710,0.000
16.80,33.900,0.00702,1.714,0.000
16.85,34.000,0.00719,1.720,0.000
16.91,34.100,0.00731,1.725,0.000
16.99,34.200,0.00748,1.733,0.000
17.03,34.300,0.00764,1.738,0.000
17.09,34.400,0.00781,1.744,0.000
17.15,34.500,0.00798,1.750,0.000
17.21,34.600,0.00814,1.756,0.000
17.28,34.700,0.00831,1.763,0.000
17.36,34.800,0.00852,1.771,0.000
17.41,34.900,0.00868,1.777,0.000
17.51,35.000,0.00889,1.786,0.000
17.56,35.100,0.00910,1.792,0.000
17.64,35.200,0.00926,1.800,0.000
17.72,35.300,0.00951,1.808,0.000
17.82,35.400,0.00972,1.819,0.000
17.89,35.500,0.00993,1.825,0.000
17.99,35.600,0.01014,1.835,0.000
18.06,35.700,0.01039,1.843,0.000
18.16,35.800,0.01059,1.853,0.000
18.22,35.900,0.01080,1.859,0.000
18.31,36.000,0.01101,1.868,0.000
18.38,36.100,0.01122,1.876,0.000
18.45,36.200,0.01142,1.883,0.000
18.53,36.300,0.01159,1.890,0.000
18.58,36.400,0.01180,1.896,0.000
18.64,36.500,0.01196,1.902,0.000
18.69,36.600,0.01213,1.907,0.000
18.76,36.700,0.01230,1.914,0.000
18.81,36.800,0.01242,1.919,0.000
18.86,36.900,0.01259,1.925,0.000
18.91,37.000,0.01275,1.930,0.000
18.97,37.100,0.01288,1.935,0.000
19.02,37.200,0.01304,1.941,0.000
19.07,37.300,0.01317,1.946,0.000
19.13,37.400,0.01334,1.952,0.000
19.18,37.500,0.01346,1.957,0.000
19.23,37.600,0.01359,1.963,0.000
19.28,37.700,0.01371,1.967,0.000
19.34,37.800,0.01388,1.973,0.000
19.38,37.900,0.01400,1.977,0.000
19.46,38.000,0.01413,1.986,0.000
19.50,38.100,0.01429,1.990,0.000
19.55,38.200,0.01442,1.995,0.000
19.62,38.300,0.01458,2.002,0.000
19.69,38.400,0.01471,2.009,0.000
19.73,38.500,0.01487,2.013,0.000
19.77,38.600,0.01500,2.017,0.000
19.84,38.700,0.01516,2.024,0.000
19.92,38.800,0.01529,2.033,0.000
19.98,38.900,0.01546,2.039,0.000
20.04,39.000,0.01562,2.045,0.000
20.09,39.100,0.01575,2.050,0.000
20.15,39.200,0.01591,2.057,0.000
20.22,39.300,0.01608,2.063,0.000
20.29,39.400,0.01620,2.070,0.000
20.35,39.500,0.01637,2.077,0.000
20.41,39.600,0.01654,2.082,0.000
20.46,39.700,0.01670,2.088,0.000
20.54,39.800,0.01683,2.096,0.000
20.60,39.900,0.01699,2.102,0.000
20.67,40.000,0.01716,2.109,0.000
20.74,40.100,0.01733,2.116,0.000
20.82,40.200,0.01749,2.124,0.000
20.89,40.300,0.01766,2.131,0.000
20.96,40.400,0.01787,2.139,0.000
21.04,40.500,0.01803,2.147,0.000
21.12,40.600,0.01820,2.155,0.000
21.22,40.700,0.01841,2.165,0.000
21.31,40.800,0.01861,2.174,0.000
21.40,40.900,0.01882,2.183,0.000
21.48,41.000,0.01903,2.192,0.000
21.58,41.100,0.01924,2.202,0.000
21.67,41.200,0.01944,2.212,0.000
21.77,41.300,0.01965,2.222,0.000
21.85,41.400,0.01986,2.230,0.000
21.94,41.500,0.02007,2.239,0.000
22.04,41.600,0.02028,2.249,0.000
22.12,41.700,0.02048,2.257,0.000
22.19,41.800,0.02069,2.264,0.000
22.28,41.900,0.02086,2.274,0.000
22.37,42.000,0.02107,2.282,0.000
22.42,42.100,0.02123,2.288,0.000
22.47,42.200,0.02140,2.293,0.000
22.55,42.300,0.02156,2.301,0.000
22.63,42.400,0.02173,2.309,0.000
22.69,42.500,0.02190,2.315,0.000
22.73,42.600,0.02206,2.320,0.000
22.79,42.700,0.02219,2.326,0.000
22.84,42.800,0.02235,2.331,0.000
22.89,42.900,0.02248,2.336,0.000
22.97,43.000,0.02264,2.344,0.000
23.02,43.100,0.02277,2.349,0.000
23.07,43.200,0.02294,2.355,0.000
23.13,43.300,0.02306,2.360,0.000
23.19,43.400,0.02318,2.366,0.000
23.26,43.500,0.02331,2.373,0.000
23.31,43.600,0.02348,2.379,0.000
23.37,43.700,0.02360,2.385,0.000
23.43,43.800,0.02372,2.391,0.000
23.50,43.900,0.02389,2.398,0.000
23.56,44.000,0.02402,2.404,0.000
23.62,44.100,0.02418,2.410,0.000
23.68,44.200,0.02431,2.417,0.000
23.76,44.300,0.02447,2.424,0.000
23.81,44.400,0.02460,2.430,0.000
23.88,44.500,0.02476,2.437,0.000
23.96,44.600,0.02489,2.445,0.000
24.04,44.700,0.02505,2.453,0.000
24.09,44.800,0.02522,2.458,0.000
24.16,44.900,0.02535,2.466,0.000
24.22,45.000,0.02551,2.471,0.001
24.31,45.100,0.02564,2.481,0.001
24.36,45.200,0.02580,2.486,0.001
24.46,45.300,0.02597,2.495,0.001
24.52,45.400,0.02613,2.502,0.001
24.60,45.500,0.02626,2.510,0.001
24.67,45.600,0.02643,2.517,0.001
24.78,45.700,0.02659,2.528,0.001
24.83,45.800,0.02676,2.533,0.001
24.91,45.900,0.02692,2.542,0.001
24.99,46.000,0.02709,2.550,0.001
25.08,46.100,0.02726,2.560,0.001
25.18,46.200,0.02746,2.570,0.001
25.30,46.300,0.02763,2.581,0.001
25.37,46.400,0.02784,2.589,0.001
25.47,46.500,0.02805,2.599,0.001
25.56,46.600,0.02825,2.608,0.001
25.67,46.700,0.02846,2.620,0.001
25.78,46.800,0.02867,2.631,0.001
25.89,46.900,0.02888,2.642,0.001
25.99,47.000,0.02909,2.652,0.001
26.11,47.100,0.02933,2.664,0.001
26.20,47.200,0.02954,2.674,0.001
26.30,47.300,0.02975,2.683,0.001
26.37,47.400,0.02996,2.691,0.001
26.47,47.500,0.03017,2.701,0.001
26.58,47.600,0.03037,2.712,0.001
26.66,47.700,0.03054,2.720,0.001
26.73,47.800,0.03075,2.727,0.001
26.81,47.900,0.03091,2.736,0.001
26.88,48.000,0.03108,2.743,0.001
26.96,48.100,0.03125,2.751,0.001
27.04,48.200,0.03141,2.760,0.001
27.13,48.300,0.03154,2.768,0.001
27.17,48.400,0.03170,2.772,0.001
27.25,48.500,0.03183,2.781,0.001
27.29,48.600,0.03199,2.785,0.001
27.37,48.700,0.03212,2.793,0.001
27.45,48.800,0.03229,2.801,0.001
27.51,48.900,0.03241,2.807,0.001
27.56,49.000,0.03253,2.813,0.001
27.64,49.100,0.03266,2.821,0.001
27.69,49.200,0.03283,2.826,0.001
27.77,49.300,0.03295,2.833,0.001
27.85,49.400,0.03307,2.842,0.001
27.92,49.500,0.03324,2.849,0.001
27.99,49.600,0.03337,2.856,0.001
28.08,49.700,0.03353,2.865,0.001
28.12,49.800,0.03366,2.869,0.001
28.22,49.900,0.03382,2.879,0.001
28.31,50.000,0.03395,2.888,0.001
28.38,50.100,0.03411,2.896,0.001
28.44,50.200,0.03424,2.902,0.001
28.53,50.300,0.03440,2.911,0.001
28.61,50.400,0.03457,2.919,0.001
28.69,50.500,0.03470,2.928,0.001
28.77,50.600,0.03486,2.935,0.001
28.85,50.700,0.03503,2.944,0.001
28.95,50.800,0.03519,2.954,0.001
29.03,50.900,0.03536,2.962,0.001
29.10,51.000,0.03549,2.969,0.001
29.19,51.100,0.03565,2.979,0.001
29.28,51.200,0.03582,2.987,0.001
29.36,51.300,0.03598,2.996,0.001
29.46,51.400,0.03615,3.006,0.001
29.54,51.500,0.03632,3.015,0.001
29.65,51.600,0.03652,3.025,0.001
29.75,51.700,0.03669,3.036,0.001
29.85,51.800,0.03686,3.046,0.001
29.97,51.900,0.03706,3.058,0.001
30.06,52.000,0.03727,3.068,0.001
30.17,52.100,0.03744,3.078,0.001
30.28,52.200,0.03765,3.090,0.001
30.41,52.300,0.03790,3.103,0.001
30.52,52.400,0.03810,3.114,0.001
30.64,52.500,0.03831,3.127,0.001
30.75,52.600,0.03852,3.138,0.001
30.86,52.700,0.03873,3.149,0.001
30.99,52.800,0.03898,3.162,0.001
31.10,52.900,0.03918,3.174,0.001
31.22,53.000,0.03939,3.186,0.001
31.31,53.100,0.03960,3.194,0.001
31.41,53.200,0.03977,3.205,0.001
31.52,53.300,0.03997,3.216,0.001
31.63,53.400,0.04018,3.228,0.001
31.70,53.500,0.04035,3.235,0.001
31.81,53.600,0.04051,3.246,0.001
31.89,53.700,0.04068,3.254,0.001
31.95,53.800,0.04085,3.260,0.001
32.04,53.900,0.04101,3.269,0.001
32.12,54.000,0.04114,3.277,0.001
32.19,54.100,0.04130,3.284,0.001
32.28,54.200,0.04147,3.294,0.001
32.34,54.300,0.04159,3.300,0.001
32.43,54.400,0.04172,3.309,0.001
32.49,54.500,0.04188,3.316,0.001
32.57,54.600,0.04201,3.324,0.001
32.66,54.700,0.04213,3.333,0.001
32.75,54.800,0.04230,3.342,0.001
32.81,54.900,0.04242,3.348,0.001
32.89,55.000,0.04255,3.356,0.001
32.96,55.100,0.04272,3.363,0.001
33.06,55.200,0.04284,3.373,0.001
33.13,55.300,0.04301,3.380,0.001
33.24,55.400,0.04313,3.392,0.001
33.32,55.500,0.04330,3.400,0.001
33.41,55.600,0.04342,3.409,0.001
33.47,55.700,0.04359,3.415,0.001
33.57,55.800,0.04375,3.426,0.001
33.66,55.900,0.04388,3.435,0.001
33.76,56.000,0.04405,3.445,0.001
33.83,56.100,0.04421,3.452,0.001
33.92,56.200,0.04434,3.461,0.001
34.02,56.300,0.04450,3.471,0.001
34.10,56.400,0.04467,3.480,0.001
34.20,56.500,0.04484,3.490,0.001
34.29,56.600,0.04496,3.499,0.001
34.39,56.700,0.04513,3.509,0.001
34.48,56.800,0.04529,3.518,0.001
34.59,56.900,0.04546,3.529,0.001
34.66,57.000,0.04562,3.537,0.001
34.78,57.100,0.04579,3.549,0.001
34.88,57.200,0.04596,3.559,0.001
34.98,57.300,0.04612,3.570,0.001
35.12,57.400,0.04633,3.583,0.001
35.22,57.500,0.04650,3.594,0.001
35.34,57.600,0.04671,3.606,0.001
35.47,57.700,0.04691,3.619,0.001
35.60,57.800,0.04712,3.632,0.001
35.73,57.900,0.04733,3.645,0.001
35.86,58.000,0.04754,3.659,0.001
35.99,58.100,0.04774,3.673,0.001
36.13,58.200,0.04795,3.687,0.001
36.28,58.300,0.04816,3.702,0.001
36.40,58.400,0.04837,3.714,0.001
36.53,58.500,0.04858,3.727,0.001
36.66,58.600,0.04878,3.740,0.001
36.80,58.700,0.04899,3.755,0.001
36.89,58.800,0.04920,3.765,0.001
37.02,58.900,0.04941,3.777,0.001
37.12,59.000,0.04957,3.788,0.001
37.23,59.100,0.04974,3.799,0.001
37.33,59.200,0.04995,3.809,0.001
37.41,59.300,0.05011,3.818,0.001
37.50,59.400,0.05024,3.826,0.001
37.60,59.500,0.05040,3.837,0.001
37.68,59.600,0.05053,3.845,0.001
37.76,59.700,0.05069,3.853,0.001
37.86,59.800,0.05086,3.863,0.001
37.95,59.900,0.05099,3.872,0.001
38.04,60.000,0.05111,3.882,0.001
38.12,60.100,0.05128,3.890,0.001
38.21,60.200,0.05140,3.899,0.001
38.28,60.300,0.05153,3.906,0.001
38.38,60.400,0.05169,3.917,0.001
38.47,60.500,0.05182,3.926,0.001
38.55,60.600,0.05194,3.934,0.001
38.64,60.700,0.05211,3.942,0.001
38.72,60.800,0.05223,3.951,0.001
38.81,60.900,0.05236,3.961,0.001
38.92,61.000,0.05252,3.972,0.001
39.02,61.100,0.05265,3.982,0.001
39.11,61.200,0.05281,3.991,0.001
39.21,61.300,0.05294,4.001,0.001
39.30,61.400,0.05310,4.010,0.001
39.39,61.500,0.05323,4.019,0.001
39.48,61.600,0.05340,4.028,0.001
39.59,61.700,0.05352,4.039,0.001
39.68,61.800,0.05369,4.049,0.001
39.77,61.900,0.05385,4.059,0.001
39.89,62.000,0.05398,4.071,0.001
40.00,62.100,0.05414,4.081,0.001
40.11,62.200,0.05431,4.093,0.001
40.21,62.300,0.05443,4.103,0.001
40.31,62.400,0.05460,4.114,0.001
40.43,62.500,0.05477,4.125,0.001
40.53,62.600,0.05493,4.136,0.001
40.66,62.700,0.05510,4.149,0.001
40.78,62.800,0.05527,4.161,0.001
40.88,62.900,0.05543,4.171,0.001
41.01,63.000,0.05564,4.184,0.001
41.14,63.100,0.05581,4.198,0.001
41.31,63.200,0.05601,4.215,0.001
41.42,63.300,0.05618,4.227,0.001
41.57,63.400,0.05639,4.242,0.001
41.73,63.500,0.05660,4.258,0.001
41.89,63.600,0.05680,4.275,0.001
42.05,63.700,0.05705,4.290,0.001
