""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-50-35C.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
4.54,6.200,-0.00298,0.842,0.000
4.58,6.300,-0.00282,0.848,0.000
4.60,6.400,-0.00265,0.852,0.000
4.63,6.500,-0.00248,0.857,0.000
4.66,6.600,-0.00228,0.863,0.000
4.68,6.700,-0.00211,0.867,0.000
4.73,6.800,-0.00190,0.876,0.000
4.74,6.900,-0.00174,0.877,0.000
4.78,7.000,-0.00153,0.886,0.000
4.81,7.100,-0.00132,0.891,0.000
4.85,7.200,-0.00111,0.899,0.000
4.88,7.300,-0.00091,0.903,0.000
4.91,7.400,-0.00070,0.909,0.000
4.95,7.500,-0.00049,0.918,0.000
4.98,7.600,-0.00028,0.922,0.000
5.02,7.700,-0.00007,0.929,0.000
5.05,7.800,0.00013,0.935,0.000
5.07,7.900,0.00034,0.940,0.000
5.11,8.000,0.00055,0.946,0.000
5.15,8.100,0.00076,0.953,0.000
5.18,8.200,0.00096,0.959,0.000
5.19,8.300,0.00113,0.962,0.000
5.21,8.400,0.00130,0.966,0.000
5.25,8.500,0.00150,0.972,0.000
5.27,8.600,0.00167,0.976,0.000
5.30,8.700,0.00184,0.981,0.000
5.33,8.800,0.00196,0.986,0.000
5.34,8.900,0.00213,0.989,0.000
5.35,9.000,0.00229,0.991,0.000
5.40,9.100,0.00242,1.000,0.000
5.42,9.200,0.00259,1.003,0.000
5.44,9.300,0.00271,1.008,0.000
5.45,9.400,0.00288,1.010,0.000
5.47,9.500,0.00300,1.013,0.000
5.49,9.600,0.00313,1.017,0.000
5.52,9.700,0.00329,1.022,0.000
5.53,9.800,0.00342,1.025,0.000
5.54,9.900,0.00354,1.026,0.000
5.59,10.000,0.00371,1.035,0.000
5.61,10.100,0.00383,1.038,0.000
5.65,10.200,0.00400,1.045,0.000
5.66,10.300,0.00412,1.049,0.000
5.66,10.400,0.00429,1.048,0.000
5.71,10.500,0.00441,1.058,0.000
5.74,10.600,0.00458,1.064,0.000
5.75,10.700,0.00475,1.066,0.000
5.76,10.800,0.00487,1.067,0.000
5.80,10.900,0.00504,1.074,0.000
5.85,11.000,0.00520,1.083,0.000
5.86,11.100,0.00537,1.086,0.000
5.88,11.200,0.00549,1.090,0.000
5.91,11.300,0.00566,1.095,0.000
5.94,11.400,0.00583,1.101,0.000
5.95,11.500,0.00599,1.102,0.000
5.98,11.600,0.00612,1.108,0.000
6.01,11.700,0.00628,1.114,0.000
6.06,11.800,0.00645,1.122,0.000
6.06,11.900,0.00662,1.123,0.000
6.09,12.000,0.00678,1.129,0.000
6.12,12.100,0.00695,1.133,0.000
6.15,12.200,0.00716,1.139,0.000
6.17,12.300,0.00732,1.143,0.000
6.22,12.400,0.00753,1.152,0.000
6.26,12.500,0.00770,1.160,0.000
6.29,12.600,0.00790,1.165,0.000
6.33,12.700,0.00811,1.172,0.000
6.35,12.800,0.00832,1.176,0.000
6.40,12.900,0.00853,1.185,0.000
6.43,13.000,0.00874,1.190,0.000
6.46,13.100,0.00894,1.196,0.000
6.50,13.200,0.00915,1.204,0.000
6.54,13.300,0.00936,1.211,0.000
6.57,13.400,0.00957,1.217,0.000
6.60,13.500,0.00977,1.222,0.000
6.63,13.600,0.00998,1.228,0.000
6.67,13.700,0.01019,1.234,0.000
6.69,13.800,0.01036,1.239,0.000
6.73,13.900,0.01056,1.246,0.000
6.75,14.000,0.01073,1.249,0.000
6.79,14.100,0.01090,1.258,0.000
6.81,14.200,0.01106,1.261,0.000
6.83,14.300,0.01123,1.265,0.000
6.85,14.400,0.01140,1.270,0.000
6.87,14.500,0.01156,1.273,0.000
6.89,14.600,0.01169,1.277,0.000
6.91,14.700,0.01185,1.279,0.000
6.93,14.800,0.01198,1.284,0.000
6.97,14.900,0.01214,1.290,0.000
6.97,15.000,0.01227,1.291,0.000
7.01,15.100,0.01239,1.298,0.000
7.02,15.200,0.01256,1.300,0.000
7.05,15.300,0.01268,1.305,0.000
7.06,15.400,0.01281,1.308,0.000
7.09,15.500,0.01297,1.313,0.000
7.10,15.600,0.01310,1.315,0.000
7.13,15.700,0.01327,1.321,0.000
7.15,15.800,0.01339,1.324,0.000
7.17,15.900,0.01351,1.328,0.000
7.18,16.000,0.01368,1.330,0.000
7.22,16.100,0.01385,1.338,0.000
7.23,16.200,0.01397,1.338,0.000
7.26,16.300,0.01410,1.345,0.000
7.28,16.400,0.01426,1.347,0.000
7.31,16.500,0.01443,1.354,0.000
7.32,16.600,0.01455,1.356,0.000
7.37,16.700,0.01472,1.365,0.000
7.38,16.800,0.01484,1.366,0.000
7.40,16.900,0.01501,1.371,0.000
7.44,17.000,0.01518,1.378,0.000
7.47,17.100,0.01530,1.383,0.000
7.47,17.200,0.01547,1.384,0.000
7.50,17.300,0.01563,1.389,0.000
7.53,17.400,0.01580,1.394,0.000
7.56,17.500,0.01597,1.400,0.000
7.58,17.600,0.01613,1.404,0.000
7.61,17.700,0.01630,1.410,0.000
7.63,17.800,0.01647,1.414,0.000
7.66,17.900,0.01663,1.419,0.000
7.70,18.000,0.01684,1.425,0.000
7.73,18.100,0.01701,1.431,0.000
7.76,18.200,0.01721,1.437,0.000
7.79,18.300,0.01738,1.443,0.000
7.83,18.400,0.01759,1.451,0.000
7.86,18.500,0.01784,1.456,0.000
7.89,18.600,0.01804,1.461,0.000
7.94,18.700,0.01825,1.471,0.000
7.96,18.800,0.01846,1.474,0.000
8.00,18.900,0.01867,1.481,0.000
8.02,19.000,0.01888,1.486,0.000
8.07,19.100,0.01908,1.495,0.000
8.09,19.200,0.01929,1.498,0.000
8.12,19.300,0.01950,1.503,0.000
8.14,19.400,0.01971,1.508,0.000
8.17,19.500,0.01987,1.513,0.000
8.19,19.600,0.02008,1.517,0.000
8.22,19.700,0.02025,1.523,0.000
8.23,19.800,0.02041,1.524,0.000
8.24,19.900,0.02058,1.527,0.000
8.25,20.000,0.02075,1.529,0.000
8.28,20.100,0.02087,1.533,0.000
8.30,20.200,0.02104,1.538,0.000
8.31,20.300,0.02116,1.539,0.000
8.31,20.400,0.02133,1.540,0.000
8.34,20.500,0.02145,1.544,0.000
8.36,20.600,0.02162,1.549,0.000
8.36,20.700,0.02174,1.549,0.000
8.39,20.800,0.02187,1.554,0.000
8.40,20.900,0.02199,1.556,0.000
8.44,21.000,0.02216,1.564,0.000
8.44,21.100,0.02228,1.563,0.000
8.47,21.200,0.02241,1.568,0.000
8.48,21.300,0.02253,1.570,0.000
8.50,21.400,0.02270,1.573,0.000
8.51,21.500,0.02282,1.576,0.000
8.54,21.600,0.02295,1.581,0.000
8.55,21.700,0.02311,1.584,0.000
8.57,21.800,0.02324,1.588,0.000
8.59,21.900,0.02340,1.590,0.000
8.63,22.000,0.02353,1.597,0.000
8.63,22.100,0.02370,1.599,0.000
8.66,22.200,0.02386,1.603,0.000
8.67,22.300,0.02399,1.606,0.000
8.70,22.400,0.02415,1.611,0.000
8.70,22.500,0.02432,1.611,0.000
8.74,22.600,0.02444,1.618,0.000
8.74,22.700,0.02461,1.618,0.000
8.78,22.800,0.02478,1.626,0.000
8.78,22.900,0.02490,1.627,0.000
8.81,23.000,0.02507,1.631,0.000
8.83,23.100,0.02523,1.635,0.000
8.86,23.200,0.02540,1.642,0.000
8.87,23.300,0.02557,1.644,0.001
8.90,23.400,0.02573,1.648,0.001
8.91,23.500,0.02590,1.650,0.001
8.95,23.600,0.02606,1.657,0.001
8.96,23.700,0.02623,1.659,0.001
8.97,23.800,0.02644,1.661,0.001
9.01,23.900,0.02665,1.669,0.001
9.05,24.000,0.02681,1.676,0.001
9.05,24.100,0.02702,1.676,0.001
9.08,24.200,0.02723,1.682,0.001
9.09,24.300,0.02744,1.684,0.001
9.12,24.400,0.02764,1.690,0.001
9.14,24.500,0.02785,1.693,0.001
9.17,24.600,0.02806,1.699,0.001
9.17,24.700,0.02827,1.698,0.001
9.20,24.800,0.02847,1.705,0.001
9.22,24.900,0.02868,1.707,0.001
9.25,25.000,0.02885,1.712,0.001
9.25,25.100,0.02906,1.713,0.001
9.27,25.200,0.02926,1.717,0.001
9.28,25.300,0.02943,1.718,0.001
9.29,25.400,0.02964,1.721,0.001
9.30,25.500,0.02980,1.722,0.001
9.31,25.600,0.02997,1.725,0.001
9.33,25.700,0.03014,1.729,0.001
9.32,25.800,0.03026,1.725,0.001
9.34,25.900,0.03043,1.730,0.001
9.33,26.000,0.03055,1.728,0.001
9.36,26.100,0.03072,1.734,0.001
9.36,26.200,0.03084,1.733,0.001
9.38,26.300,0.03101,1.736,0.001
9.38,26.400,0.03113,1.738,0.001
9.39,26.500,0.03126,1.739,0.001
9.39,26.600,0.03143,1.739,0.001
9.40,26.700,0.03155,1.742,0.001
9.42,26.800,0.03167,1.744,0.001
9.43,26.900,0.03180,1.746,0.001
9.43,27.000,0.03197,1.747,0.001
9.44,27.100,0.03209,1.749,0.001
9.47,27.200,0.03221,1.754,0.001
9.49,27.300,0.03238,1.757,0.001
9.49,27.400,0.03251,1.757,0.001
9.52,27.500,0.03263,1.762,0.001
9.52,27.600,0.03280,1.763,0.001
9.56,27.700,0.03292,1.770,0.001
9.56,27.800,0.03309,1.770,0.001
9.60,27.900,0.03325,1.777,0.001
9.59,28.000,0.03338,1.776,0.001
9.60,28.100,0.03354,1.778,0.001
9.61,28.200,0.03367,1.780,0.001
9.64,28.300,0.03384,1.785,0.001
9.63,28.400,0.03400,1.784,0.001
9.66,28.500,0.03413,1.789,0.001
9.66,28.600,0.03429,1.789,0.001
9.69,28.700,0.03446,1.795,0.001
9.69,28.800,0.03462,1.795,0.001
9.72,28.900,0.03475,1.800,0.001
9.72,29.000,0.03492,1.799,0.001
9.74,29.100,0.03508,1.804,0.001
9.73,29.200,0.03525,1.803,0.001
9.77,29.300,0.03541,1.809,0.001
9.78,29.400,0.03562,1.811,0.001
9.79,29.500,0.03579,1.814,0.001
9.83,29.600,0.03600,1.820,0.001
9.84,29.700,0.03616,1.822,0.001
9.85,29.800,0.03637,1.825,0.001
9.88,29.900,0.03658,1.831,0.001
9.91,30.000,0.03679,1.835,0.001
9.93,30.100,0.03699,1.839,0.001
9.94,30.200,0.03720,1.841,0.001
9.96,30.300,0.03741,1.845,0.001
9.98,30.400,0.03762,1.849,0.001
9.99,30.500,0.03782,1.851,0.001
10.02,30.600,0.03799,1.855,0.001
10.04,30.700,0.03820,1.860,0.001
10.04,30.800,0.03841,1.860,0.001
10.07,30.900,0.03861,1.865,0.001
10.08,31.000,0.03878,1.866,0.001
10.09,31.100,0.03895,1.869,0.001
10.12,31.200,0.03915,1.874,0.001
10.13,31.300,0.03932,1.876,0.001
10.15,31.400,0.03949,1.880,0.001
10.18,31.500,0.03961,1.886,0.001
10.19,31.600,0.03978,1.888,0.001
10.20,31.700,0.03994,1.890,0.001
10.21,31.800,0.04007,1.891,0.001
10.22,31.900,0.04024,1.893,0.001
10.24,32.000,0.04036,1.896,0.001
10.25,32.100,0.04053,1.898,0.001
10.27,32.200,0.04065,1.902,0.001
10.25,32.300,0.04082,1.899,0.001
10.26,32.400,0.04094,1.901,0.001
10.27,32.500,0.04107,1.902,0.001
10.28,32.600,0.04119,1.904,0.001
10.29,32.700,0.04136,1.905,0.001
10.30,32.800,0.04148,1.908,0.001
10.31,32.900,0.04161,1.910,0.001
10.33,33.000,0.04177,1.913,0.001
10.33,33.100,0.04190,1.912,0.001
10.34,33.200,0.04206,1.915,0.001
10.35,33.300,0.04219,1.917,0.001
10.38,33.400,0.04235,1.923,0.001
10.38,33.500,0.04248,1.923,0.001
10.40,33.600,0.04265,1.927,0.001
10.40,33.700,0.04277,1.926,0.001
10.41,33.800,0.04294,1.928,0.001
10.41,33.900,0.04310,1.927,0.001
10.42,34.000,0.04323,1.930,0.001
10.44,34.100,0.04339,1.933,0.001
10.45,34.200,0.04356,1.935,0.001
10.44,34.300,0.04373,1.934,0.001
10.44,34.400,0.04385,1.933,0.001
10.47,34.500,0.04402,1.938,0.001
10.48,34.600,0.04418,1.941,0.001
10.46,34.700,0.04435,1.938,0.001
10.49,34.800,0.04452,1.943,0.001
10.48,34.900,0.04468,1.942,0.001
10.50,35.000,0.04485,1.945,0.001
10.51,35.100,0.04501,1.947,0.001
10.54,35.200,0.04518,1.951,0.001
10.57,35.300,0.04539,1.957,0.001
10.60,35.400,0.04560,1.962,0.001
10.60,35.500,0.04580,1.963,0.001
10.64,35.600,0.04601,1.970,0.001
10.65,35.700,0.04622,1.972,0.001
10.67,35.800,0.04643,1.975,0.001
10.69,35.900,0.04668,1.981,0.001
10.73,36.000,0.04688,1.987,0.001
10.75,36.100,0.04709,1.991,0.001
10.77,36.200,0.04730,1.995,0.001
10.79,36.300,0.04751,1.999,0.001
10.83,36.400,0.04772,2.005,0.001
10.84,36.500,0.04792,2.008,0.001
10.87,36.600,0.04809,2.012,0.001
10.90,36.700,0.04830,2.019,0.001
10.92,36.800,0.04846,2.022,0.001
10.94,36.900,0.04867,2.026,0.001
10.95,37.000,0.04884,2.029,0.001
10.99,37.100,0.04896,2.035,0.001
11.02,37.200,0.04913,2.041,0.001
11.05,37.300,0.04929,2.046,0.001
11.05,37.400,0.04946,2.047,0.001
11.07,37.500,0.04959,2.051,0.001
11.07,37.600,0.04971,2.051,0.001
11.08,37.700,0.04988,2.053,0.001
11.11,37.800,0.05000,2.058,0.001
11.12,37.900,0.05017,2.059,0.001
11.14,38.000,0.05029,2.063,0.001
11.14,38.100,0.05042,2.063,0.001
11.18,38.200,0.05054,2.070,0.001
11.20,38.300,0.05071,2.075,0.001
11.22,38.400,0.05083,2.078,0.001
11.23,38.500,0.05096,2.080,0.001
11.24,38.600,0.05112,2.082,0.001
11.28,38.700,0.05125,2.089,0.001
11.30,38.800,0.05141,2.093,0.001
11.31,38.900,0.05154,2.096,0.001
11.34,39.000,0.05170,2.100,0.001
11.40,39.100,0.05187,2.111,0.001
11.39,39.200,0.05200,2.110,0.001
11.41,39.300,0.05216,2.113,0.001
11.44,39.400,0.05233,2.120,0.001
11.46,39.500,0.05245,2.123,0.001
11.48,39.600,0.05262,2.127,0.001
11.52,39.700,0.05278,2.133,0.001
11.53,39.800,0.05295,2.136,0.001
11.57,39.900,0.05312,2.142,0.001
11.60,40.000,0.05328,2.148,0.001
11.61,40.100,0.05341,2.150,0.001
11.64,40.200,0.05357,2.156,0.001
11.68,40.300,0.05374,2.162,0.001
11.71,40.400,0.05391,2.168,0.001
11.71,40.500,0.05407,2.170,0.001
11.74,40.600,0.05424,2.174,0.001
11.76,40.700,0.05445,2.177,0.001
11.80,40.800,0.05461,2.185,0.001
11.82,40.900,0.05482,2.189,0.001
11.87,41.000,0.05503,2.199,0.001
11.91,41.100,0.05524,2.207,0.001
11.95,41.200,0.05544,2.213,0.001
11.98,41.300,0.05565,2.218,0.001
12.02,41.400,0.05586,2.227,0.001
12.05,41.500,0.05607,2.232,0.001
12.09,41.600,0.05628,2.238,0.001
12.11,41.700,0.05648,2.244,0.001
12.15,41.800,0.05673,2.249,0.001
12.17,41.900,0.05694,2.254,0.001
12.20,42.000,0.05711,2.259,0.001
12.22,42.100,0.05731,2.263,0.001
12.26,42.200,0.05752,2.271,0.001
12.28,42.300,0.05769,2.275,0.001
12.30,42.400,0.05790,2.277,0.001
12.31,42.500,0.05806,2.280,0.001
12.34,42.600,0.05823,2.286,0.001
12.34,42.700,0.05839,2.285,0.001
12.37,42.800,0.05856,2.291,0.001
12.37,42.900,0.05873,2.292,0.001
12.40,43.000,0.05885,2.296,0.001
12.42,43.100,0.05902,2.300,0.001
12.45,43.200,0.05918,2.305,0.001
12.46,43.300,0.05931,2.308,0.001
12.49,43.400,0.05948,2.313,0.001
12.49,43.500,0.05960,2.313,0.001
12.51,43.600,0.05972,2.316,0.001
12.53,43.700,0.05989,2.321,0.001
12.56,43.800,0.06002,2.326,0.001
12.56,43.900,0.06014,2.326,0.001
12.58,44.000,0.06031,2.330,0.001
12.61,44.100,0.06043,2.335,0.001
12.63,44.200,0.06056,2.339,0.001
12.62,44.300,0.06072,2.337,0.001
12.66,44.400,0.06085,2.345,0.001
12.67,44.500,0.06101,2.347,0.001
12.71,44.600,0.06118,2.354,0.001
12.73,44.700,0.06130,2.357,0.001
12.75,44.800,0.06147,2.362,0.001
12.78,44.900,0.06164,2.368,0.001
12.79,45.000,0.06176,2.369,0.001
12.81,45.100,0.06193,2.373,0.001
12.83,45.200,0.06209,2.376,0.001
12.87,45.300,0.06222,2.383,0.001
12.88,45.400,0.06238,2.385,0.001
12.90,45.500,0.06255,2.390,0.001
12.92,45.600,0.06272,2.393,0.001
12.95,45.700,0.06284,2.398,0.001
12.97,45.800,0.06301,2.403,0.001
12.98,45.900,0.06317,2.405,0.001
13.02,46.000,0.06334,2.412,0.001
13.03,46.100,0.06351,2.414,0.001
13.06,46.200,0.06367,2.419,0.001
13.07,46.300,0.06388,2.420,0.001
13.12,46.400,0.06405,2.430,0.001
13.16,46.500,0.06421,2.438,0.001
13.19,46.600,0.06442,2.444,0.001
13.23,46.700,0.06463,2.450,0.001
13.26,46.800,0.06484,2.455,0.001
13.32,46.900,0.06504,2.467,0.001
13.34,47.000,0.06525,2.470,0.001
13.36,47.100,0.06546,2.474,0.001
13.41,47.200,0.06567,2.484,0.001
13.42,47.300,0.06587,2.486,0.001
13.46,47.400,0.06608,2.492,0.001
13.49,47.500,0.06629,2.499,0.001
13.52,47.600,0.06650,2.504,0.001
13.54,47.700,0.06671,2.509,0.001
13.58,47.800,0.06687,2.515,0.001
13.61,47.900,0.06708,2.520,0.001
13.63,48.000,0.06725,2.525,0.001
13.65,48.100,0.06741,2.528,0.001
13.65,48.200,0.06762,2.529,0.001
13.68,48.300,0.06779,2.533,0.001
13.70,48.400,0.06791,2.537,0.001
13.72,48.500,0.06808,2.542,0.001
13.75,48.600,0.06824,2.547,0.001
13.76,48.700,0.06841,2.548,0.001
13.79,48.800,0.06853,2.554,0.001
13.81,48.900,0.06870,2.557,0.001
13.83,49.000,0.06883,2.561,0.001
13.83,49.100,0.06899,2.562,0.001
13.85,49.200,0.06912,2.566,0.001
13.87,49.300,0.06924,2.568,0.001
13.90,49.400,0.06937,2.574,0.001
13.91,49.500,0.06953,2.576,0.001
13.93,49.600,0.06966,2.580,0.001
13.96,49.700,0.06978,2.585,0.001
13.98,49.800,0.06995,2.588,0.001
14.00,49.900,0.07007,2.592,0.001
14.02,50.000,0.07024,2.597,0.001
14.04,50.100,0.07036,2.600,0.001
14.06,50.200,0.07049,2.604,0.001
14.06,50.300,0.07065,2.605,0.001
14.11,50.400,0.07078,2.613,0.001
14.14,50.500,0.07094,2.618,0.001
14.15,50.600,0.07107,2.621,0.001
14.18,50.700,0.07124,2.626,0.001
14.21,50.800,0.07136,2.632,0.001
14.23,50.900,0.07153,2.636,0.001
14.27,51.000,0.07169,2.644,0.001
14.29,51.100,0.07182,2.647,0.001
14.33,51.200,0.07198,2.655,0.001
14.34,51.300,0.07215,2.656,0.001
14.39,51.400,0.07227,2.664,0.001
14.40,51.500,0.07244,2.666,0.001
14.42,51.600,0.07261,2.670,0.001
14.44,51.700,0.07277,2.674,0.001
14.48,51.800,0.07294,2.682,0.001
14.51,51.900,0.07311,2.687,0.001
14.54,52.000,0.07327,2.692,0.001
14.55,52.100,0.07344,2.695,0.001
14.60,52.200,0.07365,2.705,0.001
14.65,52.300,0.07381,2.714,0.001
14.70,52.400,0.07402,2.722,0.001
14.73,52.500,0.07423,2.728,0.001
14.77,52.600,0.07444,2.736,0.001
14.80,52.700,0.07464,2.742,0.001
14.85,52.800,0.07489,2.750,0.001
14.89,52.900,0.07510,2.758,0.001
14.93,53.000,0.07531,2.765,0.001
14.98,53.100,0.07552,2.774,0.001
15.00,53.200,0.07572,2.779,0.001
15.05,53.300,0.07593,2.787,0.001
15.08,53.400,0.07614,2.793,0.001
15.10,53.500,0.07631,2.796,0.002
15.15,53.600,0.07651,2.805,0.002
15.16,53.700,0.07672,2.808,0.002
15.17,53.800,0.07689,2.810,0.002
15.20,53.900,0.07705,2.816,0.002
15.24,54.000,0.07722,2.822,0.002
15.27,54.100,0.07739,2.827,0.002
15.28,54.200,0.07755,2.830,0.002
15.32,54.300,0.07772,2.837,0.002
15.31,54.400,0.07784,2.836,0.002
15.33,54.500,0.07801,2.840,0.002
15.33,54.600,0.07813,2.839,0.002
15.37,54.700,0.07826,2.846,0.002
15.39,54.800,0.07842,2.851,0.002
15.42,54.900,0.07855,2.856,0.002
15.44,55.000,0.07867,2.859,0.002
15.46,55.100,0.07880,2.863,0.002
15.49,55.200,0.07897,2.868,0.002
15.51,55.300,0.07909,2.873,0.002
15.54,55.400,0.07921,2.877,0.002
15.57,55.500,0.07934,2.884,0.002
15.58,55.600,0.07951,2.886,0.002
15.61,55.700,0.07963,2.890,0.002
15.65,55.800,0.07975,2.899,0.002
15.67,55.900,0.07992,2.902,0.002
15.69,56.000,0.08005,2.905,0.002
15.72,56.100,0.08021,2.911,0.002
15.76,56.200,0.08034,2.919,0.002
15.78,56.300,0.08050,2.922,0.002
15.80,56.400,0.08063,2.926,0.002
15.84,56.500,0.08079,2.933,0.002
15.86,56.600,0.08096,2.937,0.002
15.90,56.700,0.08108,2.944,0.002
15.92,56.800,0.08125,2.949,0.002
15.94,56.900,0.08142,2.952,0.002
15.98,57.000,0.08154,2.960,0.002
16.00,57.100,0.08171,2.963,0.002
16.05,57.200,0.08187,2.973,0.002
16.07,57.300,0.08204,2.976,0.002
16.11,57.400,0.08221,2.984,0.002
16.13,57.500,0.08237,2.987,0.002
16.17,57.600,0.08254,2.994,0.002
16.18,57.700,0.08271,2.997,0.002
16.24,57.800,0.08287,3.008,0.002
16.26,57.900,0.08304,3.011,0.002
16.32,58.000,0.08325,3.022,0.002
16.33,58.100,0.08341,3.024,0.002
16.39,58.200,0.08362,3.036,0.002
16.41,58.300,0.08383,3.040,0.002
16.48,58.400,0.08403,3.052,0.002
16.51,58.500,0.08424,3.058,0.002
16.55,58.600,0.08445,3.064,0.002
16.57,58.700,0.08466,3.068,0.002
16.63,58.800,0.08487,3.080,0.002
16.64,58.900,0.08507,3.082,0.002
16.70,59.000,0.08528,3.093,0.002
16.72,59.100,0.08545,3.096,0.002
16.77,59.200,0.08566,3.105,0.002
16.79,59.300,0.08586,3.110,0.002
16.85,59.400,0.08603,3.120,0.002
16.86,59.500,0.08624,3.122,0.002
16.88,59.600,0.08640,3.126,0.002
16.91,59.700,0.08657,3.131,0.002
16.96,59.800,0.08674,3.141,0.002
16.97,59.900,0.08690,3.143,0.002
17.00,60.000,0.08707,3.149,0.002
17.01,60.100,0.08719,3.150,0.002
17.06,60.200,0.08736,3.159,0.002
17.09,60.300,0.08753,3.164,0.002
17.11,60.400,0.08765,3.169,0.002
17.12,60.500,0.08777,3.170,0.002
17.15,60.600,0.08794,3.175,0.002
17.16,60.700,0.08807,3.178,0.002
17.18,60.800,0.08819,3.182,0.002
17.19,60.900,0.08832,3.184,0.002
17.23,61.000,0.08848,3.192,0.002
17.24,61.100,0.08861,3.194,0.002
17.27,61.200,0.08873,3.198,0.002
17.29,61.300,0.08886,3.202,0.002
17.33,61.400,0.08902,3.210,0.002
17.35,61.500,0.08915,3.214,0.002
17.39,61.600,0.08931,3.222,0.002
17.42,61.700,0.08944,3.226,0.002
17.46,61.800,0.08960,3.234,0.002
17.49,61.900,0.08973,3.239,0.002
17.51,62.000,0.08989,3.243,0.002
17.56,62.100,0.09002,3.251,0.002
17.58,62.200,0.09019,3.256,0.002
17.60,62.300,0.09035,3.260,0.002
17.65,62.400,0.09048,3.269,0.002
17.68,62.500,0.09064,3.275,0.002
17.70,62.600,0.09081,3.278,0.002
17.75,62.700,0.09097,3.287,0.002
17.76,62.800,0.09110,3.289,0.002
17.81,62.900,0.09127,3.298,0.002
17.83,63.000,0.09143,3.302,0.002
17.88,63.100,0.09160,3.311,0.002
17.90,63.200,0.09172,3.315,0.002
17.95,63.300,0.09189,3.325,0.002
17.97,63.400,0.09206,3.328,0.002
18.00,63.500,0.09226,3.334,0.002
18.03,63.600,0.09243,3.339,0.002
18.09,63.700,0.09260,3.350,0.002
18.12,63.800,0.09280,3.356,0.002
18.18,63.900,0.09301,3.367,0.002
18.20,64.000,0.09318,3.371,0.002
18.26,64.100,0.09338,3.382,0.002
18.29,64.200,0.09359,3.388,0.002
18.35,64.300,0.09380,3.399,0.002
18.40,64.400,0.09401,3.408,0.002
18.43,64.500,0.09422,3.414,0.002
18.46,64.600,0.09442,3.418,0.002
18.51,64.700,0.09463,3.427,0.002
18.54,64.800,0.09484,3.433,0.002
18.60,64.900,0.09505,3.445,0.002
18.63,65.000,0.09525,3.451,0.002
18.69,65.100,0.09542,3.461,0.002
18.69,65.200,0.09563,3.461,0.002
18.73,65.300,0.09580,3.469,0.002
18.76,65.400,0.09596,3.475,0.002
