""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-10-28B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

3.74,0.200,-0.00775,0.682,0.000
3.75,0.300,-0.00771,0.683,0.000
3.75,0.400,-0.00771,0.683,0.000
3.75,0.500,-0.00771,0.684,0.000
3.75,0.600,-0.00767,0.685,0.000
3.76,0.700,-0.00767,0.686,0.000
3.75,0.800,-0.00767,0.684,0.000
3.76,0.900,-0.00763,0.686,0.000
3.75,1.000,-0.00763,0.683,0.000
3.76,1.100,-0.00758,0.685,0.000
3.76,1.200,-0.00758,0.686,0.000
3.77,1.300,-0.00754,0.687,0.000
3.78,1.400,-0.00754,0.688,0.000
3.78,1.500,-0.00750,0.690,0.000
3.79,1.600,-0.00750,0.692,0.000
3.80,1.700,-0.00742,0.693,0.000
3.85,1.800,-0.00734,0.702,0.000
3.97,1.900,-0.00717,0.723,0.000
4.11,2.000,-0.00696,0.750,0.000
4.20,2.100,-0.00679,0.766,0.000
4.29,2.200,-0.00659,0.783,0.000
4.37,2.300,-0.00642,0.797,0.000
4.42,2.400,-0.00625,0.806,0.000
4.46,2.500,-0.00609,0.814,0.000
4.49,2.600,-0.00596,0.818,0.000
4.52,2.700,-0.00580,0.825,0.000
4.57,2.800,-0.00567,0.834,0.000
4.55,2.900,-0.00555,0.830,0.000
4.61,3.000,-0.00538,0.841,0.000
4.65,3.100,-0.00526,0.848,0.000
4.69,3.200,-0.00513,0.855,0.000
4.71,3.300,-0.00497,0.859,0.000
4.74,3.400,-0.00484,0.864,0.000
4.77,3.500,-0.00472,0.870,0.000
4.80,3.600,-0.00459,0.876,0.000
4.82,3.700,-0.00447,0.879,0.000
4.86,3.800,-0.00434,0.886,0.000
4.89,3.900,-0.00422,0.891,0.000
4.91,4.000,-0.00405,0.896,0.000
4.94,4.100,-0.00393,0.901,0.000
4.97,4.200,-0.00380,0.907,0.000
4.99,4.300,-0.00368,0.910,0.000
5.02,4.400,-0.00351,0.915,0.000
5.06,4.500,-0.00339,0.923,0.000
5.09,4.600,-0.00322,0.929,0.000
5.11,4.700,-0.00310,0.933,0.000
5.16,4.800,-0.00297,0.940,0.000
5.18,4.900,-0.00281,0.944,0.000
5.21,5.000,-0.00264,0.951,0.000
5.25,5.100,-0.00251,0.958,0.000
5.26,5.200,-0.00235,0.960,0.000
5.32,5.300,-0.00222,0.970,0.000
5.34,5.400,-0.00206,0.974,0.000
5.36,5.500,-0.00193,0.978,0.000
5.40,5.600,-0.00177,0.985,0.000
5.42,5.700,-0.00160,0.989,0.000
5.44,5.800,-0.00148,0.993,0.000
5.49,5.900,-0.00131,1.001,0.000
5.52,6.000,-0.00114,1.007,0.000
5.56,6.100,-0.00098,1.014,0.000
5.58,6.200,-0.00081,1.018,0.000
5.63,6.300,-0.00064,1.027,0.000
5.67,6.400,-0.00048,1.034,0.000
5.70,6.500,-0.00031,1.040,0.000
5.74,6.600,-0.00010,1.047,0.000
5.78,6.700,0.00006,1.055,0.000
5.83,6.800,0.00027,1.063,0.000
5.87,6.900,0.00048,1.071,0.000
5.91,7.000,0.00064,1.078,0.000
5.96,7.100,0.00085,1.088,0.000
6.01,7.200,0.00106,1.097,0.000
6.04,7.300,0.00127,1.102,0.000
6.08,7.400,0.00147,1.109,0.000
6.14,7.500,0.00168,1.120,0.000
6.16,7.600,0.00189,1.124,0.000
6.21,7.700,0.00210,1.132,0.000
6.24,7.800,0.00231,1.137,0.000
6.29,7.900,0.00247,1.146,0.000
6.33,8.000,0.00268,1.154,0.000
6.37,8.100,0.00285,1.162,0.000
