""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-10-24B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
6.03,21.800,-0.01363,1.119,0.000
6.04,21.900,-0.01346,1.122,0.000
6.03,22.000,-0.01334,1.120,0.000
6.08,22.100,-0.01317,1.128,0.000
6.08,22.200,-0.01305,1.129,0.000
6.07,22.300,-0.01292,1.126,0.000
6.08,22.400,-0.01280,1.129,0.000
6.08,22.500,-0.01263,1.129,0.000
6.11,22.600,-0.01251,1.134,0.000
6.13,22.700,-0.01238,1.138,0.000
6.13,22.800,-0.01226,1.137,0.000
6.16,22.900,-0.01209,1.142,0.000
6.16,23.000,-0.01197,1.143,0.000
6.19,23.100,-0.01180,1.149,0.000
6.19,23.200,-0.01167,1.149,0.000
6.20,23.300,-0.01151,1.151,0.000
6.21,23.400,-0.01138,1.152,0.000
6.24,23.500,-0.01122,1.157,0.000
6.28,23.600,-0.01109,1.166,0.000
6.29,23.700,-0.01093,1.167,0.000
6.27,23.800,-0.01080,1.164,0.000
6.29,23.900,-0.01064,1.168,0.000
6.31,24.000,-0.01047,1.171,0.000
6.33,24.100,-0.01030,1.175,0.000
6.34,24.200,-0.01018,1.176,0.000
6.36,24.300,-0.01001,1.180,0.000
6.38,24.400,-0.00985,1.184,0.000
6.40,24.500,-0.00968,1.188,0.000
6.42,24.600,-0.00956,1.191,0.000
6.43,24.700,-0.00939,1.193,0.000
6.45,24.800,-0.00922,1.197,0.000
6.47,24.900,-0.00906,1.201,0.000
6.49,25.000,-0.00889,1.204,0.000
6.49,25.100,-0.00872,1.205,0.000
6.52,25.200,-0.00852,1.211,0.000
6.54,25.300,-0.00835,1.213,0.000
6.57,25.400,-0.00814,1.220,0.000
6.59,25.500,-0.00793,1.223,0.000
6.62,25.600,-0.00773,1.228,0.000
6.65,25.700,-0.00752,1.234,0.000
6.65,25.800,-0.00731,1.234,0.000
6.69,25.900,-0.00710,1.241,0.000
6.70,26.000,-0.00685,1.244,0.000
6.73,26.100,-0.00665,1.250,0.000
6.76,26.200,-0.00644,1.254,0.000
6.76,26.300,-0.00623,1.255,0.000
6.79,26.400,-0.00602,1.259,0.000
6.79,26.500,-0.00582,1.261,0.000
6.80,26.600,-0.00561,1.262,0.000
6.80,26.700,-0.00544,1.262,0.000
6.81,26.800,-0.00528,1.263,0.000
6.83,26.900,-0.00507,1.267,0.000
6.83,27.000,-0.00490,1.268,0.000
6.84,27.100,-0.00473,1.270,0.000
6.84,27.200,-0.00457,1.270,0.000
6.81,27.300,-0.00444,1.264,0.000
6.85,27.400,-0.00428,1.271,0.000
6.84,27.500,-0.00411,1.269,0.000
6.83,27.600,-0.00399,1.268,0.000
6.83,27.700,-0.00382,1.268,0.000
6.85,27.800,-0.00370,1.272,0.000
6.84,27.900,-0.00353,1.270,0.000
6.86,28.000,-0.00341,1.272,0.000
6.84,28.100,-0.00328,1.269,0.000
6.85,28.200,-0.00316,1.272,0.000
6.86,28.300,-0.00299,1.273,0.000
6.89,28.400,-0.00286,1.278,0.000
6.87,28.500,-0.00274,1.275,0.000
6.87,28.600,-0.00257,1.275,0.000
6.87,28.700,-0.00245,1.275,0.000
6.91,28.800,-0.00228,1.282,0.000
6.90,28.900,-0.00216,1.281,0.000
6.90,29.000,-0.00199,1.281,0.000
6.93,29.100,-0.00183,1.285,0.000
6.94,29.200,-0.00170,1.288,0.000
6.96,29.300,-0.00153,1.293,0.000
6.98,29.400,-0.00137,1.295,0.000
6.98,29.500,-0.00124,1.296,0.000
7.02,29.600,-0.00108,1.302,0.000
7.03,29.700,-0.00091,1.305,0.000
7.06,29.800,-0.00075,1.311,0.000
7.05,29.900,-0.00058,1.308,0.000
7.07,30.000,-0.00041,1.312,0.000
7.07,30.100,-0.00025,1.312,0.000
7.11,30.200,-0.00012,1.320,0.000
7.12,30.300,0.00004,1.322,0.000
7.13,30.400,0.00021,1.324,0.000
7.16,30.500,0.00042,1.329,0.000
7.18,30.600,0.00058,1.332,0.000
7.20,30.700,0.00075,1.335,0.000
7.21,30.800,0.00092,1.337,0.000
7.20,30.900,0.00112,1.336,0.000
7.22,31.000,0.00129,1.341,0.000
7.23,31.100,0.00150,1.341,0.000
7.27,31.200,0.00171,1.348,0.000
7.25,31.300,0.00191,1.346,0.000
7.29,31.400,0.00216,1.352,0.000
7.31,31.500,0.00237,1.357,0.000
7.32,31.600,0.00258,1.359,0.000
6.85,31.700,0.00279,1.271,0.000
5.14,31.800,0.00299,0.954,0.000
5.14,31.900,0.00320,0.955,0.000
5.17,32.000,0.00341,0.960,0.000
5.23,32.100,0.00362,0.970,0.000
5.26,32.200,0.00378,0.977,0.000
5.29,32.300,0.00399,0.982,0.000
5.37,32.400,0.00416,0.996,0.000
5.40,32.500,0.00437,1.002,0.000
5.41,32.600,0.00453,1.004,0.000
5.44,32.700,0.00470,1.009,0.000
5.47,32.800,0.00486,1.015,0.000
5.50,32.900,0.00503,1.020,0.000
5.52,33.000,0.00516,1.025,0.000
5.54,33.100,0.00532,1.029,0.000
5.56,33.200,0.00549,1.033,0.000
5.59,33.300,0.00561,1.037,0.000
5.60,33.400,0.00578,1.040,0.000
5.63,33.500,0.00590,1.045,0.000
5.64,33.600,0.00607,1.046,0.000
5.68,33.700,0.00619,1.053,0.000
5.70,33.800,0.00632,1.057,0.000
5.71,33.900,0.00644,1.059,0.000
5.74,34.000,0.00661,1.065,0.000
5.76,34.100,0.00673,1.069,0.000
5.78,34.200,0.00686,1.072,0.000
5.82,34.300,0.00703,1.080,0.000
5.83,34.400,0.00715,1.081,0.000
5.83,34.500,0.00732,1.082,0.000
5.88,34.600,0.00744,1.091,0.000
5.88,34.700,0.00761,1.092,0.000
5.93,34.800,0.00773,1.100,0.000
5.93,34.900,0.00790,1.101,0.000
5.96,35.000,0.00806,1.105,0.000
5.97,35.100,0.00819,1.109,0.000
6.01,35.200,0.00836,1.116,0.000
6.03,35.300,0.00852,1.120,0.000
6.04,35.400,0.00869,1.121,0.000
6.06,35.500,0.00881,1.125,0.000
6.10,35.600,0.00898,1.131,0.000
6.11,35.700,0.00914,1.134,0.000
6.14,35.800,0.00931,1.139,0.000
6.16,35.900,0.00948,1.142,0.000
6.19,36.000,0.00960,1.148,0.000
6.20,36.100,0.00977,1.151,0.000
6.23,36.200,0.00993,1.157,0.000
6.27,36.300,0.01010,1.163,0.000
6.27,36.400,0.01031,1.164,0.000
6.32,36.500,0.01047,1.173,0.000
6.34,36.600,0.01068,1.176,0.000
6.38,36.700,0.01089,1.184,0.000
6.39,36.800,0.01110,1.185,0.000
6.43,36.900,0.01126,1.193,0.000
6.44,37.000,0.01151,1.196,0.000
6.49,37.100,0.01172,1.205,0.000
6.52,37.200,0.01193,1.211,0.000
6.54,37.300,0.01214,1.214,0.000
6.58,37.400,0.01239,1.222,0.000
6.62,37.500,0.01259,1.228,0.000
6.63,37.600,0.01280,1.231,0.000
6.66,37.700,0.01301,1.236,0.000
6.68,37.800,0.01322,1.240,0.000
6.71,37.900,0.01343,1.246,0.000
6.72,38.000,0.01359,1.248,0.000
6.75,38.100,0.01380,1.253,0.000
6.76,38.200,0.01397,1.255,0.000
6.77,38.300,0.01413,1.257,0.000
6.81,38.400,0.01430,1.264,0.000
6.80,38.500,0.01446,1.263,0.000
6.83,38.600,0.01459,1.268,0.000
6.83,38.700,0.01475,1.267,0.000
6.85,38.800,0.01488,1.272,0.000
6.87,38.900,0.01505,1.275,0.000
6.89,39.000,0.01517,1.279,0.000
6.92,39.100,0.01534,1.284,0.000
6.92,39.200,0.01546,1.284,0.000
6.95,39.300,0.01559,1.289,0.000
6.96,39.400,0.01571,1.292,0.000
6.96,39.500,0.01584,1.292,0.000
6.99,39.600,0.01600,1.297,0.000
7.01,39.700,0.01613,1.300,0.000
7.04,39.800,0.01625,1.306,0.000
7.05,39.900,0.01642,1.308,0.000
7.05,40.000,0.01654,1.308,0.000
7.08,40.100,0.01671,1.314,0.000
7.08,40.200,0.01683,1.314,0.000
7.10,40.300,0.01700,1.317,0.000
7.11,40.400,0.01712,1.320,0.000
7.12,40.500,0.01729,1.321,0.000
7.14,40.600,0.01741,1.325,0.000
7.15,40.700,0.01758,1.328,0.000
7.17,40.800,0.01775,1.331,0.000
7.19,40.900,0.01787,1.334,0.000
7.20,41.000,0.01804,1.336,0.000
7.23,41.100,0.01820,1.341,0.000
7.25,41.200,0.01833,1.345,0.000
7.27,41.300,0.01849,1.349,0.000
7.28,41.400,0.01866,1.350,0.000
7.30,41.500,0.01883,1.355,0.000
7.33,41.600,0.01899,1.360,0.000
7.35,41.700,0.01916,1.365,0.000
7.37,41.800,0.01933,1.367,0.000
7.38,41.900,0.01949,1.370,0.000
7.40,42.000,0.01966,1.374,0.000
7.43,42.100,0.01982,1.379,0.000
7.44,42.200,0.01999,1.381,0.000
7.48,42.300,0.02020,1.388,0.000
7.50,42.400,0.02041,1.392,0.000
7.52,42.500,0.02057,1.396,0.000
7.55,42.600,0.02082,1.401,0.000
7.58,42.700,0.02103,1.407,0.000
7.62,42.800,0.02124,1.413,0.000
7.64,42.900,0.02145,1.418,0.000
7.67,43.000,0.02165,1.423,0.000
7.67,43.100,0.02186,1.424,0.000
7.73,43.200,0.02207,1.434,0.000
7.74,43.300,0.02228,1.437,0.000
7.75,43.400,0.02248,1.439,0.000
7.77,43.500,0.02269,1.442,0.000
7.79,43.600,0.02290,1.446,0.000
7.80,43.700,0.02307,1.447,0.000
7.82,43.800,0.02323,1.452,0.000
7.84,43.900,0.02344,1.455,0.000
7.86,44.000,0.02361,1.460,0.000
7.87,44.100,0.02373,1.461,0.000
7.88,44.200,0.02390,1.463,0.000
7.88,44.300,0.02406,1.462,0.000
7.91,44.400,0.02419,1.467,0.000
7.93,44.500,0.02435,1.472,0.000
7.94,44.600,0.02448,1.473,0.000
7.96,44.700,0.02465,1.478,0.000
7.96,44.800,0.02477,1.478,0.000
7.97,44.900,0.02489,1.480,0.000
7.99,45.000,0.02506,1.483,0.000
8.01,45.100,0.02519,1.487,0.000
8.01,45.200,0.02531,1.487,0.000
8.02,45.300,0.02543,1.489,0.001
8.05,45.400,0.02556,1.493,0.001
8.08,45.500,0.02573,1.500,0.001
8.11,45.600,0.02585,1.506,0.001
8.12,45.700,0.02602,1.506,0.001
8.14,45.800,0.02614,1.511,0.001
8.15,45.900,0.02627,1.513,0.001
8.17,46.000,0.02643,1.517,0.001
8.19,46.100,0.02656,1.520,0.001
8.21,46.200,0.02672,1.524,0.001
8.22,46.300,0.02689,1.526,0.001
8.24,46.400,0.02701,1.529,0.001
8.25,46.500,0.02718,1.531,0.001
8.28,46.600,0.02730,1.536,0.001
8.29,46.700,0.02747,1.539,0.001
8.32,46.800,0.02760,1.543,0.001
8.32,46.900,0.02776,1.545,0.001
8.36,47.000,0.02789,1.551,0.001
8.38,47.100,0.02805,1.555,0.001
8.41,47.200,0.02822,1.560,0.001
8.41,47.300,0.02834,1.561,0.001
8.45,47.400,0.02851,1.568,0.001
8.47,47.500,0.02868,1.571,0.001
8.47,47.600,0.02884,1.573,0.001
8.50,47.700,0.02901,1.578,0.001
8.52,47.800,0.02917,1.581,0.001
8.57,47.900,0.02934,1.590,0.001
8.59,48.000,0.02955,1.595,0.001
8.62,48.100,0.02972,1.599,0.001
8.64,48.200,0.02992,1.604,0.001
8.68,48.300,0.03009,1.611,0.001
8.70,48.400,0.03030,1.614,0.001
8.73,48.500,0.03050,1.619,0.001
8.76,48.600,0.03071,1.626,0.001
8.79,48.700,0.03092,1.632,0.001
8.82,48.800,0.03113,1.636,0.001
8.84,48.900,0.03134,1.641,0.001
8.85,49.000,0.03154,1.643,0.001
8.90,49.100,0.03175,1.652,0.001
8.92,49.200,0.03196,1.656,0.001
8.95,49.300,0.03213,1.660,0.001
8.96,49.400,0.03233,1.663,0.001
8.98,49.500,0.03250,1.666,0.001
9.00,49.600,0.03267,1.670,0.001
9.01,49.700,0.03283,1.672,0.001
9.04,49.800,0.03300,1.677,0.001
9.06,49.900,0.03316,1.681,0.001
9.08,50.000,0.03333,1.685,0.001
9.09,50.100,0.03350,1.686,0.001
9.10,50.200,0.03362,1.689,0.001
9.12,50.300,0.03379,1.693,0.001
9.14,50.400,0.03391,1.697,0.001
9.15,50.500,0.03408,1.699,0.001
9.18,50.600,0.03420,1.703,0.001
9.19,50.700,0.03433,1.706,0.001
9.21,50.800,0.03449,1.709,0.001
9.22,50.900,0.03462,1.711,0.001
9.24,51.000,0.03474,1.715,0.001
9.24,51.100,0.03487,1.715,0.001
9.27,51.200,0.03503,1.720,0.001
9.29,51.300,0.03516,1.723,0.001
9.32,51.400,0.03528,1.729,0.001
9.34,51.500,0.03541,1.734,0.001
9.35,51.600,0.03557,1.735,0.001
9.38,51.700,0.03570,1.740,0.001
9.39,51.800,0.03587,1.742,0.001
9.41,51.900,0.03599,1.746,0.001
9.44,52.000,0.03616,1.751,0.001
9.47,52.100,0.03628,1.757,0.001
9.48,52.200,0.03645,1.759,0.001
9.50,52.300,0.03657,1.764,0.001
9.53,52.400,0.03674,1.769,0.001
9.55,52.500,0.03690,1.773,0.001
9.58,52.600,0.03703,1.777,0.001
9.59,52.700,0.03720,1.780,0.001
9.61,52.800,0.03736,1.784,0.001
9.64,52.900,0.03753,1.790,0.001
9.68,53.000,0.03769,1.796,0.001
9.68,53.100,0.03782,1.797,0.001
9.72,53.200,0.03798,1.804,0.001
9.76,53.300,0.03815,1.811,0.001
9.79,53.400,0.03832,1.816,0.001
9.81,53.500,0.03848,1.821,0.001
9.85,53.600,0.03869,1.829,0.001
9.90,53.700,0.03886,1.838,0.001
9.92,53.800,0.03907,1.842,0.001
9.93,53.900,0.03923,1.844,0.001
9.98,54.000,0.03944,1.852,0.001
10.02,54.100,0.03965,1.859,0.001
10.05,54.200,0.03990,1.865,0.001
10.08,54.300,0.04010,1.871,0.001
10.13,54.400,0.04031,1.879,0.001
10.14,54.500,0.04052,1.883,0.001
10.19,54.600,0.04073,1.891,0.001
10.20,54.700,0.04094,1.893,0.001
10.24,54.800,0.04114,1.901,0.001
10.25,54.900,0.04135,1.903,0.001
10.31,55.000,0.04156,1.912,0.001
10.32,55.100,0.04177,1.916,0.001
10.36,55.200,0.04197,1.923,0.001
10.37,55.300,0.04214,1.925,0.001
10.39,55.400,0.04231,1.928,0.001
10.41,55.500,0.04247,1.933,0.001
10.44,55.600,0.04264,1.938,0.001
10.46,55.700,0.04281,1.941,0.001
10.47,55.800,0.04297,1.944,0.001
10.49,55.900,0.04310,1.947,0.001
10.51,56.000,0.04326,1.950,0.001
10.52,56.100,0.04339,1.952,0.001
10.56,56.200,0.04351,1.960,0.001
10.57,56.300,0.04368,1.961,0.001
10.59,56.400,0.04380,1.965,0.001
10.60,56.500,0.04393,1.967,0.001
10.61,56.600,0.04409,1.970,0.001
10.64,56.700,0.04422,1.975,0.001
10.67,56.800,0.04434,1.980,0.001
10.66,56.900,0.04447,1.978,0.001
10.70,57.000,0.04459,1.985,0.001
10.73,57.100,0.04476,1.991,0.001
10.76,57.200,0.04488,1.998,0.001
10.78,57.300,0.04505,2.000,0.001
10.81,57.400,0.04517,2.007,0.001
10.84,57.500,0.04534,2.011,0.001
10.85,57.600,0.04546,2.014,0.001
10.89,57.700,0.04563,2.022,0.001
10.91,57.800,0.04576,2.024,0.001
10.94,57.900,0.04592,2.030,0.001
10.97,58.000,0.04609,2.035,0.001
10.99,58.100,0.04621,2.039,0.001
11.01,58.200,0.04638,2.043,0.001
11.05,58.300,0.04655,2.051,0.001
11.08,58.400,0.04671,2.056,0.001
11.09,58.500,0.04688,2.058,0.001
11.14,58.600,0.04704,2.067,0.001
11.15,58.700,0.04721,2.069,0.001
11.19,58.800,0.04738,2.076,0.001
11.22,58.900,0.04754,2.082,0.001
11.23,59.000,0.04771,2.084,0.001
11.28,59.100,0.04787,2.093,0.001
11.31,59.200,0.04804,2.099,0.001
11.33,59.300,0.04825,2.102,0.001
11.38,59.400,0.04842,2.112,0.001
11.41,59.500,0.04862,2.117,0.001
11.46,59.600,0.04883,2.127,0.001
11.49,59.700,0.04900,2.133,0.001
11.52,59.800,0.04925,2.138,0.001
11.55,59.900,0.04945,2.143,0.001
11.59,60.000,0.04966,2.151,0.001
11.64,60.100,0.04987,2.160,0.001
11.66,60.200,0.05008,2.165,0.001
11.70,60.300,0.05029,2.172,0.001
11.73,60.400,0.05049,2.176,0.001
11.77,60.500,0.05070,2.184,0.001
11.79,60.600,0.05091,2.189,0.001
11.82,60.700,0.05112,2.193,0.001
11.83,60.800,0.05132,2.196,0.001
11.86,60.900,0.05149,2.201,0.001
11.91,61.000,0.05170,2.211,0.001
11.95,61.100,0.05186,2.217,0.001
11.96,61.200,0.05203,2.220,0.001
11.99,61.300,0.05220,2.226,0.001
12.02,61.400,0.05232,2.230,0.001
12.04,61.500,0.05249,2.235,0.001
12.07,61.600,0.05265,2.241,0.001
12.10,61.700,0.05278,2.245,0.001
12.12,61.800,0.05294,2.250,0.001
12.13,61.900,0.05307,2.252,0.001
12.18,62.000,0.05324,2.260,0.001
12.20,62.100,0.05336,2.263,0.001
12.20,62.200,0.05348,2.264,0.001
12.22,62.300,0.05365,2.268,0.001
12.23,62.400,0.05378,2.270,0.001
12.28,62.500,0.05390,2.278,0.001
12.31,62.600,0.05407,2.284,0.001
12.33,62.700,0.05419,2.287,0.001
12.36,62.800,0.05432,2.295,0.001
12.39,62.900,0.05448,2.300,0.001
12.42,63.000,0.05465,2.306,0.001
12.45,63.100,0.05477,2.311,0.001
12.47,63.200,0.05494,2.314,0.001
12.49,63.300,0.05506,2.319,0.001
12.53,63.400,0.05523,2.325,0.001
12.56,63.500,0.05540,2.331,0.001
12.59,63.600,0.05552,2.336,0.001
12.60,63.700,0.05569,2.339,0.001
