""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-10-20B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

2.39,0.200,-0.01401,0.445,0.000
2.40,0.300,-0.01401,0.448,0.000
2.38,0.400,-0.01401,0.444,0.000
2.38,0.500,-0.01397,0.445,0.000
2.38,0.600,-0.01397,0.445,0.000
2.39,0.700,-0.01397,0.446,0.000
2.37,0.800,-0.01397,0.443,0.000
2.38,0.900,-0.01393,0.444,0.000
2.38,1.000,-0.01393,0.444,0.000
2.40,1.100,-0.01393,0.448,0.000
2.38,1.200,-0.01389,0.445,0.000
2.39,1.300,-0.01389,0.445,0.000
2.38,1.400,-0.01384,0.445,0.000
2.39,1.500,-0.01384,0.446,0.000
2.39,1.600,-0.01380,0.447,0.000
2.44,1.700,-0.01372,0.456,0.000
2.49,1.800,-0.01359,0.465,0.000
2.52,1.900,-0.01343,0.471,0.000
2.56,2.000,-0.01330,0.479,0.000
2.58,2.100,-0.01318,0.481,0.000
2.63,2.200,-0.01305,0.490,0.000
2.61,2.300,-0.01289,0.487,0.000
2.63,2.400,-0.01276,0.491,0.000
2.64,2.500,-0.01264,0.493,0.000
2.65,2.600,-0.01251,0.495,0.000
2.65,2.700,-0.01239,0.495,0.000
2.66,2.800,-0.01227,0.496,0.000
2.67,2.900,-0.01214,0.499,0.000
2.68,3.000,-0.01202,0.501,0.000
2.71,3.100,-0.01185,0.505,0.000
2.71,3.200,-0.01172,0.505,0.000
2.73,3.300,-0.01160,0.509,0.000
2.73,3.400,-0.01148,0.509,0.000
2.74,3.500,-0.01131,0.511,0.000
2.74,3.600,-0.01118,0.511,0.000
2.76,3.700,-0.01102,0.515,0.000
2.77,3.800,-0.01089,0.518,0.000
2.78,3.900,-0.01073,0.520,0.000
2.79,4.000,-0.01060,0.522,0.000
2.81,4.100,-0.01044,0.524,0.000
2.81,4.200,-0.01031,0.524,0.000
2.83,4.300,-0.01015,0.528,0.000
2.84,4.400,-0.01002,0.530,0.000
2.86,4.500,-0.00985,0.533,0.000
2.87,4.600,-0.00969,0.536,0.000
2.89,4.700,-0.00956,0.540,0.000
2.90,4.800,-0.00940,0.542,0.000
2.91,4.900,-0.00923,0.543,0.000
2.92,5.000,-0.00907,0.545,0.000
2.92,5.100,-0.00890,0.546,0.000
2.94,5.200,-0.00873,0.549,0.000
2.96,5.300,-0.00857,0.553,0.000
2.98,5.400,-0.00840,0.557,0.000
3.01,5.500,-0.00819,0.562,0.000
2.99,5.600,-0.00803,0.559,0.000
3.02,5.700,-0.00782,0.564,0.000
3.03,5.800,-0.00761,0.566,0.000
3.05,5.900,-0.00740,0.569,0.000
3.06,6.000,-0.00720,0.571,0.000
3.08,6.100,-0.00699,0.576,0.000
3.10,6.200,-0.00678,0.579,0.000
3.12,6.300,-0.00657,0.583,0.000
3.15,6.400,-0.00636,0.589,0.000
3.16,6.500,-0.00616,0.591,0.000
3.19,6.600,-0.00595,0.596,0.000
3.21,6.700,-0.00574,0.599,0.000
3.23,6.800,-0.00557,0.603,0.000
3.25,6.900,-0.00537,0.607,0.000
3.26,7.000,-0.00520,0.609,0.000
3.28,7.100,-0.00499,0.613,0.000
3.30,7.200,-0.00483,0.616,0.000
3.32,7.300,-0.00466,0.621,0.000
3.33,7.400,-0.00454,0.622,0.000
3.34,7.500,-0.00437,0.624,0.000
3.36,7.600,-0.00420,0.627,0.000
3.37,7.700,-0.00408,0.629,0.000
3.39,7.800,-0.00391,0.633,0.000
3.40,7.900,-0.00379,0.634,0.000
3.42,8.000,-0.00362,0.638,0.000
3.42,8.100,-0.00350,0.639,0.000
3.45,8.200,-0.00337,0.644,0.000
3.46,8.300,-0.00325,0.646,0.000
