""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-24B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

2.14,0.200,-0.11506,0.278,-0.002
2.14,0.300,-0.11506,0.277,-0.002
2.14,0.400,-0.11501,0.278,-0.002
2.14,0.500,-0.11501,0.277,-0.002
2.13,0.600,-0.11501,0.276,-0.002
2.14,0.700,-0.11501,0.277,-0.002
2.14,0.800,-0.11497,0.277,-0.002
2.13,0.900,-0.11497,0.276,-0.002
2.15,1.000,-0.11497,0.278,-0.002
2.12,1.100,-0.11493,0.275,-0.002
2.13,1.200,-0.11493,0.277,-0.002
2.13,1.300,-0.11493,0.275,-0.002
2.14,1.400,-0.11489,0.277,-0.002
2.14,1.500,-0.11489,0.277,-0.002
2.14,1.600,-0.11485,0.277,-0.002
2.14,1.700,-0.11485,0.277,-0.002
2.17,1.800,-0.11481,0.281,-0.002
2.21,1.900,-0.11464,0.287,-0.002
2.31,2.000,-0.11439,0.299,-0.002
2.36,2.100,-0.11418,0.305,-0.002
2.38,2.200,-0.11398,0.309,-0.002
2.38,2.300,-0.11381,0.309,-0.002
2.39,2.400,-0.11360,0.309,-0.002
2.38,2.500,-0.11343,0.309,-0.002
2.40,2.600,-0.11327,0.311,-0.002
2.40,2.700,-0.11310,0.311,-0.002
2.41,2.800,-0.11294,0.312,-0.002
2.42,2.900,-0.11277,0.314,-0.002
2.40,3.000,-0.11260,0.312,-0.002
2.42,3.100,-0.11248,0.313,-0.002
2.41,3.200,-0.11231,0.312,-0.002
2.40,3.300,-0.11219,0.311,-0.002
2.41,3.400,-0.11202,0.312,-0.002
2.41,3.500,-0.11190,0.312,-0.002
2.40,3.600,-0.11177,0.311,-0.002
2.40,3.700,-0.11161,0.311,-0.002
2.41,3.800,-0.11148,0.312,-0.002
2.41,3.900,-0.11136,0.312,-0.002
2.41,4.000,-0.11123,0.312,-0.002
2.41,4.100,-0.11107,0.312,-0.002
2.42,4.200,-0.11094,0.313,-0.002
2.42,4.300,-0.11082,0.313,-0.002
2.42,4.400,-0.11069,0.313,-0.002
2.43,4.500,-0.11057,0.314,-0.002
2.42,4.600,-0.11040,0.314,-0.002
2.42,4.700,-0.11028,0.314,-0.002
2.43,4.800,-0.11015,0.315,-0.002
2.43,4.900,-0.10999,0.315,-0.002
2.44,5.000,-0.10986,0.316,-0.002
2.43,5.100,-0.10969,0.315,-0.002
2.44,5.200,-0.10957,0.316,-0.002
2.44,5.300,-0.10940,0.316,-0.002
2.42,5.400,-0.10928,0.314,-0.002
2.44,5.500,-0.10911,0.316,-0.002
2.43,5.600,-0.10895,0.315,-0.002
2.46,5.700,-0.10882,0.318,-0.002
2.44,5.800,-0.10866,0.316,-0.002
2.45,5.900,-0.10849,0.318,-0.002
2.45,6.000,-0.10832,0.318,-0.002
2.46,6.100,-0.10820,0.319,-0.002
2.45,6.200,-0.10803,0.317,-0.002
2.45,6.300,-0.10787,0.317,-0.002
2.45,6.400,-0.10770,0.318,-0.002
2.46,6.500,-0.10753,0.319,-0.002
2.46,6.600,-0.10737,0.319,-0.002
2.46,6.700,-0.10720,0.319,-0.002
2.44,6.800,-0.10704,0.317,-0.002
2.46,6.900,-0.10683,0.319,-0.002
2.46,7.000,-0.10662,0.319,-0.002
2.46,7.100,-0.10641,0.319,-0.002
2.46,7.200,-0.10625,0.319,-0.002
2.48,7.300,-0.10600,0.322,-0.002
2.47,7.400,-0.10579,0.320,-0.002
2.47,7.500,-0.10558,0.320,-0.002
2.48,7.600,-0.10537,0.322,-0.002
2.47,7.700,-0.10517,0.320,-0.002
2.46,7.800,-0.10496,0.320,-0.002
2.48,7.900,-0.10475,0.321,-0.002
2.49,8.000,-0.10454,0.323,-0.002
2.47,8.100,-0.10438,0.321,-0.002
2.49,8.200,-0.10417,0.323,-0.002
2.50,8.300,-0.10396,0.324,-0.002
2.50,8.400,-0.10379,0.324,-0.002
2.49,8.500,-0.10363,0.322,-0.002
2.49,8.600,-0.10346,0.322,-0.002
2.50,8.700,-0.10330,0.324,-0.002
2.50,8.800,-0.10313,0.324,-0.002
2.50,8.900,-0.10296,0.324,-0.002
2.50,9.000,-0.10284,0.325,-0.002
2.50,9.100,-0.10267,0.324,-0.002
2.50,9.200,-0.10255,0.324,-0.002
2.51,9.300,-0.10238,0.326,-0.002
2.52,9.400,-0.10226,0.326,-0.002
2.51,9.500,-0.10213,0.326,-0.002
2.52,9.600,-0.10201,0.327,-0.002
2.53,9.700,-0.10188,0.327,-0.002
2.52,9.800,-0.10172,0.326,-0.002
2.52,9.900,-0.10159,0.326,-0.002
2.52,10.000,-0.10147,0.327,-0.002
2.52,10.100,-0.10134,0.327,-0.002
2.50,10.200,-0.10118,0.324,-0.002
2.51,10.300,-0.10105,0.326,-0.002
2.52,10.400,-0.10093,0.327,-0.002
2.52,10.500,-0.10076,0.327,-0.002
2.51,10.600,-0.10064,0.326,-0.002
2.51,10.700,-0.10051,0.325,-0.002
2.52,10.800,-0.10034,0.326,-0.002
2.53,10.900,-0.10018,0.327,-0.002
2.53,11.000,-0.10005,0.327,-0.002
2.53,11.100,-0.09989,0.328,-0.002
2.51,11.200,-0.09972,0.326,-0.002
2.53,11.300,-0.09960,0.328,-0.002
2.52,11.400,-0.09943,0.327,-0.002
2.52,11.500,-0.09926,0.326,-0.002
2.54,11.600,-0.09914,0.329,-0.002
2.52,11.700,-0.09897,0.326,-0.002
2.53,11.800,-0.09881,0.328,-0.002
2.54,11.900,-0.09864,0.329,-0.002
2.54,12.000,-0.09852,0.330,-0.002
2.54,12.100,-0.09835,0.329,-0.002
2.53,12.200,-0.09818,0.329,-0.002
2.54,12.300,-0.09802,0.329,-0.002
2.55,12.400,-0.09781,0.330,-0.002
2.54,12.500,-0.09764,0.330,-0.002
2.54,12.600,-0.09748,0.329,-0.002
2.55,12.700,-0.09727,0.330,-0.002
2.54,12.800,-0.09706,0.329,-0.002
2.56,12.900,-0.09685,0.332,-0.002
2.56,13.000,-0.09665,0.331,-0.002
2.56,13.100,-0.09644,0.332,-0.002
2.56,13.200,-0.09619,0.332,-0.002
2.58,13.300,-0.09598,0.334,-0.002
2.58,13.400,-0.09577,0.335,-0.002
2.59,13.500,-0.09557,0.336,-0.002
2.58,13.600,-0.09536,0.334,-0.002
2.61,13.700,-0.09515,0.339,-0.002
2.59,13.800,-0.09498,0.336,-0.002
2.62,13.900,-0.09478,0.339,-0.002
2.63,14.000,-0.09457,0.341,-0.002
2.62,14.100,-0.09440,0.340,-0.002
2.64,14.200,-0.09424,0.343,-0.002
2.65,14.300,-0.09407,0.343,-0.002
2.65,14.400,-0.09390,0.343,-0.002
2.65,14.500,-0.09374,0.344,-0.002
2.66,14.600,-0.09357,0.345,-0.002
2.67,14.700,-0.09340,0.346,-0.002
2.68,14.800,-0.09328,0.348,-0.002
2.71,14.900,-0.09311,0.351,-0.002
2.70,15.000,-0.09299,0.350,-0.002
2.72,15.100,-0.09282,0.352,-0.002
2.72,15.200,-0.09270,0.352,-0.002
2.73,15.300,-0.09257,0.353,-0.002
2.73,15.400,-0.09245,0.354,-0.002
2.74,15.500,-0.09228,0.355,-0.002
2.76,15.600,-0.09216,0.357,-0.002
2.77,15.700,-0.09203,0.359,-0.002
2.78,15.800,-0.09191,0.361,-0.002
2.79,15.900,-0.09174,0.362,-0.002
2.80,16.000,-0.09162,0.362,-0.002
2.80,16.100,-0.09149,0.363,-0.002
2.83,16.200,-0.09133,0.367,-0.002
2.83,16.300,-0.09120,0.367,-0.002
2.85,16.400,-0.09104,0.370,-0.002
2.87,16.500,-0.09091,0.372,-0.002
2.89,16.600,-0.09075,0.374,-0.002
2.89,16.700,-0.09058,0.375,-0.002
2.91,16.800,-0.09045,0.377,-0.002
2.91,16.900,-0.09029,0.377,-0.002
2.94,17.000,-0.09012,0.381,-0.002
2.94,17.100,-0.09000,0.381,-0.002
2.95,17.200,-0.08983,0.383,-0.002
2.95,17.300,-0.08966,0.383,-0.002
2.97,17.400,-0.08954,0.385,-0.002
2.98,17.500,-0.08937,0.386,-0.002
2.99,17.600,-0.08921,0.387,-0.002
3.02,17.700,-0.08904,0.391,-0.002
3.01,17.800,-0.08888,0.390,-0.002
3.03,17.900,-0.08871,0.393,-0.002
3.03,18.000,-0.08854,0.393,-0.002
3.05,18.100,-0.08838,0.395,-0.002
3.07,18.200,-0.08821,0.399,-0.002
3.09,18.300,-0.08800,0.401,-0.002
3.09,18.400,-0.08784,0.401,-0.002
3.10,18.500,-0.08763,0.402,-0.002
3.13,18.600,-0.08742,0.405,-0.002
3.15,18.700,-0.08721,0.408,-0.002
3.16,18.800,-0.08701,0.410,-0.002
3.17,18.900,-0.08680,0.410,-0.002
3.19,19.000,-0.08659,0.413,-0.002
3.21,19.100,-0.08638,0.416,-0.002
3.20,19.200,-0.08617,0.415,-0.002
3.23,19.300,-0.08597,0.419,-0.002
3.25,19.400,-0.08576,0.422,-0.002
3.26,19.500,-0.08559,0.423,-0.002
3.28,19.600,-0.08538,0.425,-0.002
3.28,19.700,-0.08522,0.425,-0.002
3.30,19.800,-0.08501,0.427,-0.002
3.31,19.900,-0.08484,0.429,-0.002
3.32,20.000,-0.08468,0.430,-0.002
3.34,20.100,-0.08451,0.433,-0.002
3.35,20.200,-0.08435,0.434,-0.002
3.34,20.300,-0.08422,0.433,-0.002
3.37,20.400,-0.08405,0.437,-0.002
3.38,20.500,-0.08389,0.439,-0.002
3.38,20.600,-0.08376,0.438,-0.002
3.39,20.700,-0.08360,0.440,-0.002
3.40,20.800,-0.08347,0.440,-0.002
3.41,20.900,-0.08335,0.443,-0.002
3.42,21.000,-0.08322,0.443,-0.002
3.44,21.100,-0.08306,0.447,-0.002
3.45,21.200,-0.08293,0.447,-0.002
3.46,21.300,-0.08281,0.449,-0.002
3.49,21.400,-0.08268,0.452,-0.002
3.50,21.500,-0.08252,0.453,-0.002
3.50,21.600,-0.08239,0.453,-0.002
3.51,21.700,-0.08227,0.455,-0.002
3.52,21.800,-0.08210,0.457,-0.002
3.54,21.900,-0.08198,0.459,-0.002
3.54,22.000,-0.08181,0.460,-0.002
3.57,22.100,-0.08169,0.462,-0.002
3.58,22.200,-0.08152,0.464,-0.002
3.57,22.300,-0.08140,0.462,-0.002
3.61,22.400,-0.08123,0.468,-0.002
3.62,22.500,-0.08110,0.469,-0.002
3.64,22.600,-0.08094,0.472,-0.002
3.64,22.700,-0.08077,0.472,-0.002
3.67,22.800,-0.08065,0.476,-0.002
3.69,22.900,-0.08048,0.478,-0.002
3.70,23.000,-0.08031,0.480,-0.002
3.71,23.100,-0.08019,0.481,-0.002
3.74,23.200,-0.08002,0.484,-0.002
3.73,23.300,-0.07986,0.484,-0.002
3.75,23.400,-0.07969,0.486,-0.002
3.78,23.500,-0.07953,0.490,-0.002
3.78,23.600,-0.07940,0.490,-0.002
3.81,23.700,-0.07923,0.494,-0.002
3.83,23.800,-0.07907,0.497,-0.002
3.84,23.900,-0.07886,0.498,-0.002
3.86,24.000,-0.07869,0.500,-0.002
3.89,24.100,-0.07849,0.504,-0.002
3.94,24.200,-0.07832,0.511,-0.002
3.94,24.300,-0.07811,0.511,-0.002
3.97,24.400,-0.07790,0.514,-0.002
4.00,24.500,-0.07766,0.519,-0.002
4.01,24.600,-0.07745,0.520,-0.002
4.05,24.700,-0.07724,0.525,-0.002
4.06,24.800,-0.07703,0.527,-0.002
4.08,24.900,-0.07678,0.530,-0.002
4.12,25.000,-0.07657,0.534,-0.002
4.13,25.100,-0.07637,0.535,-0.002
4.17,25.200,-0.07616,0.540,-0.001
4.18,25.300,-0.07599,0.542,-0.001
4.20,25.400,-0.07579,0.544,-0.001
4.23,25.500,-0.07562,0.549,-0.001
4.24,25.600,-0.07545,0.550,-0.001
4.24,25.700,-0.07529,0.550,-0.001
4.28,25.800,-0.07512,0.555,-0.001
4.30,25.900,-0.07495,0.557,-0.001
4.31,26.000,-0.07479,0.558,-0.001
4.32,26.100,-0.07462,0.560,-0.001
4.33,26.200,-0.07450,0.562,-0.001
4.35,26.300,-0.07433,0.564,-0.001
4.37,26.400,-0.07421,0.567,-0.001
4.39,26.500,-0.07404,0.569,-0.001
4.40,26.600,-0.07392,0.571,-0.001
4.41,26.700,-0.07379,0.572,-0.001
4.44,26.800,-0.07362,0.576,-0.001
4.45,26.900,-0.07350,0.577,-0.001
4.45,27.000,-0.07337,0.577,-0.001
4.47,27.100,-0.07321,0.579,-0.001
4.48,27.200,-0.07308,0.581,-0.001
4.50,27.300,-0.07296,0.584,-0.001
4.52,27.400,-0.07279,0.586,-0.001
