""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-40C.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

5.65,0.200,-0.04783,1.129,-0.001
5.67,0.300,-0.04779,1.133,-0.001
5.64,0.400,-0.04779,1.128,-0.001
5.66,0.500,-0.04779,1.132,-0.001
5.65,0.600,-0.04775,1.130,-0.001
5.66,0.700,-0.04775,1.131,-0.001
5.67,0.800,-0.04775,1.132,-0.001
5.65,0.900,-0.04771,1.130,-0.001
5.65,1.000,-0.04771,1.130,-0.001
5.67,1.100,-0.04767,1.134,-0.001
5.65,1.200,-0.04767,1.130,-0.001
5.66,1.300,-0.04767,1.131,-0.001
5.64,1.400,-0.04763,1.128,-0.001
5.64,1.500,-0.04763,1.127,-0.001
5.65,1.600,-0.04758,1.129,-0.001
5.66,1.700,-0.04754,1.132,-0.001
5.67,1.800,-0.04754,1.134,-0.001
5.66,1.900,-0.04750,1.131,-0.001
5.71,2.000,-0.04742,1.141,-0.001
5.80,2.100,-0.04729,1.159,-0.001
5.91,2.200,-0.04713,1.182,-0.001
6.09,2.300,-0.04692,1.216,-0.001
6.27,2.400,-0.04671,1.253,-0.001
6.44,2.500,-0.04650,1.287,-0.001
6.55,2.600,-0.04630,1.310,-0.001
6.68,2.700,-0.04609,1.336,-0.001
6.76,2.800,-0.04592,1.351,-0.001
6.86,2.900,-0.04571,1.371,-0.001
6.93,3.000,-0.04551,1.384,-0.001
6.97,3.100,-0.04530,1.394,-0.001
7.05,3.200,-0.04513,1.409,-0.001
7.10,3.300,-0.04493,1.419,-0.001
7.15,3.400,-0.04476,1.430,-0.001
7.18,3.500,-0.04459,1.435,-0.001
7.22,3.600,-0.04443,1.443,-0.001
7.26,3.700,-0.04426,1.452,-0.001
7.30,3.800,-0.04409,1.460,-0.001
7.34,3.900,-0.04393,1.467,-0.001
7.37,4.000,-0.04380,1.473,-0.001
7.39,4.100,-0.04364,1.478,-0.001
7.44,4.200,-0.04351,1.488,-0.001
7.46,4.300,-0.04335,1.491,-0.001
7.50,4.400,-0.04322,1.499,-0.001
7.52,4.500,-0.04310,1.503,-0.001
7.53,4.600,-0.04293,1.506,-0.001
7.56,4.700,-0.04281,1.511,-0.001
7.60,4.800,-0.04268,1.519,-0.001
7.63,4.900,-0.04256,1.525,-0.001
7.64,5.000,-0.04239,1.528,-0.001
7.67,5.100,-0.04227,1.534,-0.001
7.70,5.200,-0.04214,1.540,-0.001
7.72,5.300,-0.04202,1.543,-0.001
7.76,5.400,-0.04185,1.551,-0.001
7.78,5.500,-0.04173,1.555,-0.001
7.81,5.600,-0.04160,1.561,-0.001
7.85,5.700,-0.04143,1.569,-0.001
7.88,5.800,-0.04131,1.575,-0.001
7.91,5.900,-0.04119,1.581,-0.001
7.93,6.000,-0.04102,1.585,-0.001
7.98,6.100,-0.04089,1.594,-0.001
7.98,6.200,-0.04073,1.596,-0.001
8.02,6.300,-0.04056,1.602,-0.001
8.04,6.400,-0.04044,1.607,-0.001
8.09,6.500,-0.04027,1.617,-0.001
8.10,6.600,-0.04015,1.619,-0.001
8.13,6.700,-0.03998,1.625,-0.001
8.15,6.800,-0.03986,1.629,-0.001
8.19,6.900,-0.03969,1.637,-0.001
8.21,7.000,-0.03952,1.641,-0.001
8.26,7.100,-0.03940,1.652,-0.001
8.28,7.200,-0.03923,1.655,-0.001
8.30,7.300,-0.03907,1.658,-0.001
8.35,7.400,-0.03890,1.669,-0.001
8.39,7.500,-0.03873,1.677,-0.001
8.41,7.600,-0.03857,1.682,-0.001
8.44,7.700,-0.03836,1.688,-0.001
8.49,7.800,-0.03819,1.697,-0.001
8.52,7.900,-0.03799,1.704,-0.001
8.53,8.000,-0.03778,1.706,-0.001
8.59,8.100,-0.03757,1.717,-0.001
8.63,8.200,-0.03736,1.725,-0.001
8.67,8.300,-0.03715,1.734,-0.001
8.71,8.400,-0.03695,1.741,-0.001
8.74,8.500,-0.03674,1.747,-0.001
8.80,8.600,-0.03653,1.758,-0.001
8.84,8.700,-0.03628,1.767,-0.001
8.84,8.800,-0.03607,1.768,-0.001
8.88,8.900,-0.03587,1.776,-0.001
8.92,9.000,-0.03570,1.784,-0.001
8.97,9.100,-0.03549,1.793,-0.001
8.98,9.200,-0.03533,1.796,-0.001
9.03,9.300,-0.03512,1.804,-0.001
9.04,9.400,-0.03495,1.806,-0.001
9.08,9.500,-0.03479,1.816,-0.001
9.11,9.600,-0.03462,1.821,-0.001
9.12,9.700,-0.03449,1.822,-0.001
9.15,9.800,-0.03433,1.829,-0.001
9.18,9.900,-0.03416,1.834,-0.001
9.19,10.000,-0.03404,1.838,-0.001
9.21,10.100,-0.03391,1.841,-0.001
9.22,10.200,-0.03375,1.843,-0.001
9.26,10.300,-0.03362,1.851,-0.001
9.26,10.400,-0.03350,1.851,-0.001
9.30,10.500,-0.03333,1.859,-0.001
9.31,10.600,-0.03321,1.861,-0.001
9.34,10.700,-0.03308,1.867,-0.001
9.36,10.800,-0.03296,1.871,-0.001
9.39,10.900,-0.03279,1.878,-0.001
9.41,11.000,-0.03267,1.882,-0.001
9.44,11.100,-0.03254,1.887,-0.001
9.46,11.200,-0.03238,1.892,-0.001
9.51,11.300,-0.03225,1.901,-0.001
9.53,11.400,-0.03213,1.905,-0.001
9.57,11.500,-0.03196,1.914,-0.001
9.59,11.600,-0.03179,1.918,-0.001
9.62,11.700,-0.03167,1.924,-0.001
9.65,11.800,-0.03150,1.929,-0.001
9.68,11.900,-0.03138,1.936,-0.001
9.71,12.000,-0.03121,1.942,-0.001
9.73,12.100,-0.03105,1.945,-0.001
9.76,12.200,-0.03092,1.950,-0.001
9.79,12.300,-0.03075,1.957,-0.001
9.83,12.400,-0.03059,1.965,-0.001
9.85,12.500,-0.03046,1.970,-0.001
9.88,12.600,-0.03030,1.975,-0.001
9.92,12.700,-0.03013,1.984,-0.001
9.93,12.800,-0.02997,1.985,-0.001
9.95,12.900,-0.02980,1.990,-0.001
10.01,13.000,-0.02963,2.001,-0.001
10.02,13.100,-0.02947,2.004,-0.001
10.08,13.200,-0.02930,2.015,-0.001
10.10,13.300,-0.02913,2.018,-0.001
10.14,13.400,-0.02897,2.027,-0.001
10.17,13.500,-0.02880,2.033,-0.001
10.20,13.600,-0.02859,2.039,-0.001
10.25,13.700,-0.02839,2.049,-0.001
10.29,13.800,-0.02818,2.057,-0.001
10.33,13.900,-0.02801,2.066,-0.001
10.36,14.000,-0.02780,2.070,-0.001
10.40,14.100,-0.02755,2.079,-0.001
10.46,14.200,-0.02735,2.090,-0.001
10.50,14.300,-0.02714,2.099,-0.001
10.54,14.400,-0.02693,2.106,-0.001
10.56,14.500,-0.02672,2.112,-0.001
10.62,14.600,-0.02656,2.122,-0.001
10.66,14.700,-0.02635,2.130,-0.001
10.69,14.800,-0.02614,2.138,-0.001
10.73,14.900,-0.02593,2.145,-0.001
10.77,15.000,-0.02577,2.154,-0.001
10.80,15.100,-0.02556,2.160,-0.001
10.83,15.200,-0.02539,2.164,0.000
10.85,15.300,-0.02523,2.168,0.000
10.88,15.400,-0.02506,2.176,0.000
10.92,15.500,-0.02494,2.183,0.000
10.93,15.600,-0.02477,2.186,0.000
10.97,15.700,-0.02460,2.194,0.000
10.99,15.800,-0.02448,2.197,0.000
11.00,15.900,-0.02431,2.200,0.000
11.05,16.000,-0.02419,2.210,0.000
11.08,16.100,-0.02406,2.214,0.000
11.11,16.200,-0.02394,2.221,0.000
11.12,16.300,-0.02377,2.223,0.000
11.16,16.400,-0.02365,2.231,0.000
11.18,16.500,-0.02352,2.234,0.000
11.22,16.600,-0.02340,2.243,0.000
11.25,16.700,-0.02323,2.248,0.000
11.26,16.800,-0.02311,2.250,0.000
11.33,16.900,-0.02298,2.264,0.000
11.35,17.000,-0.02282,2.269,0.000
11.37,17.100,-0.02269,2.273,0.000
11.41,17.200,-0.02253,2.281,0.000
11.43,17.300,-0.02240,2.286,0.000
11.47,17.400,-0.02224,2.293,0.000
11.48,17.500,-0.02211,2.296,0.000
11.52,17.600,-0.02194,2.302,0.000
11.55,17.700,-0.02178,2.309,0.000
11.58,17.800,-0.02165,2.316,0.000
11.62,17.900,-0.02149,2.323,0.000
11.65,18.000,-0.02132,2.329,0.000
11.68,18.100,-0.02120,2.334,0.000
11.70,18.200,-0.02103,2.339,0.000
11.75,18.300,-0.02086,2.349,0.000
11.80,18.400,-0.02070,2.358,0.000
11.82,18.500,-0.02057,2.363,0.000
11.86,18.600,-0.02041,2.370,0.000
11.90,18.700,-0.02024,2.379,0.000
11.94,18.800,-0.02007,2.386,0.000
11.97,18.900,-0.01991,2.392,0.000
12.01,19.000,-0.01974,2.400,0.000
12.05,19.100,-0.01958,2.409,0.000
12.07,19.200,-0.01937,2.413,0.000
12.13,19.300,-0.01920,2.424,0.000
12.18,19.400,-0.01899,2.434,0.000
12.21,19.500,-0.01879,2.442,0.000
12.27,19.600,-0.01858,2.452,0.000
12.33,19.700,-0.01837,2.465,0.000
12.37,19.800,-0.01816,2.472,0.000
12.41,19.900,-0.01796,2.482,0.000
12.46,20.000,-0.01775,2.491,0.000
12.51,20.100,-0.01754,2.501,0.000
12.56,20.200,-0.01733,2.512,0.000
12.61,20.300,-0.01712,2.521,0.000
12.65,20.400,-0.01692,2.529,0.000
12.68,20.500,-0.01671,2.535,0.000
12.71,20.600,-0.01654,2.541,0.000
12.76,20.700,-0.01633,2.551,0.000
12.79,20.800,-0.01617,2.556,0.000
12.83,20.900,-0.01600,2.565,0.000
12.85,21.000,-0.01584,2.568,0.000
12.90,21.100,-0.01567,2.579,0.000
12.92,21.200,-0.01550,2.582,0.000
12.95,21.300,-0.01534,2.590,0.000
12.98,21.400,-0.01521,2.595,0.000
13.02,21.500,-0.01505,2.603,0.000
13.04,21.600,-0.01492,2.606,0.000
13.08,21.700,-0.01476,2.615,0.000
13.12,21.800,-0.01463,2.623,0.000
13.13,21.900,-0.01451,2.624,0.000
13.16,22.000,-0.01438,2.631,0.000
13.21,22.100,-0.01422,2.641,0.000
13.24,22.200,-0.01409,2.646,0.000
13.26,22.300,-0.01397,2.650,0.000
13.29,22.400,-0.01384,2.656,0.000
13.33,22.500,-0.01368,2.664,0.000
13.35,22.600,-0.01355,2.669,0.000
13.39,22.700,-0.01343,2.676,0.000
13.42,22.800,-0.01326,2.682,0.000
13.47,22.900,-0.01314,2.692,0.000
13.50,23.000,-0.01297,2.700,0.000
13.54,23.100,-0.01284,2.708,0.000
13.56,23.200,-0.01268,2.710,0.000
13.61,23.300,-0.01255,2.720,0.000
13.64,23.400,-0.01239,2.727,0.000
13.67,23.500,-0.01226,2.734,0.000
13.70,23.600,-0.01210,2.739,0.000
13.74,23.700,-0.01197,2.746,0.000
13.77,23.800,-0.01181,2.753,0.000
13.82,23.900,-0.01164,2.762,0.000
13.85,24.000,-0.01151,2.769,0.000
13.88,24.100,-0.01135,2.775,0.000
13.92,24.200,-0.01122,2.782,0.000
13.95,24.300,-0.01106,2.789,0.000
13.99,24.400,-0.01089,2.796,0.000
14.04,24.500,-0.01072,2.807,0.000
14.08,24.600,-0.01056,2.814,0.000
14.12,24.700,-0.01039,2.822,0.000
14.16,24.800,-0.01023,2.831,0.000
14.21,24.900,-0.01006,2.841,0.000
14.27,25.000,-0.00985,2.853,0.000
14.32,25.100,-0.00964,2.862,0.000
14.38,25.200,-0.00944,2.874,0.000
14.44,25.300,-0.00923,2.887,0.000
14.49,25.400,-0.00902,2.896,0.000
14.55,25.500,-0.00877,2.910,0.000
14.60,25.600,-0.00856,2.919,0.000
14.66,25.700,-0.00836,2.931,0.000
14.72,25.800,-0.00811,2.943,0.000
14.78,25.900,-0.00790,2.954,0.000
14.83,26.000,-0.00769,2.965,0.000
14.87,26.100,-0.00748,2.973,0.000
14.92,26.200,-0.00728,2.983,0.000
14.98,26.300,-0.00707,2.995,0.000
15.02,26.400,-0.00690,3.003,0.000
15.04,26.500,-0.00674,3.006,0.000
15.09,26.600,-0.00657,3.016,0.000
15.13,26.700,-0.00640,3.024,0.000
15.17,26.800,-0.00624,3.032,0.000
15.20,26.900,-0.00607,3.038,0.000
15.22,27.000,-0.00595,3.042,0.000
15.26,27.100,-0.00578,3.050,0.000
15.30,27.200,-0.00565,3.059,0.000
15.32,27.300,-0.00549,3.063,0.000
15.36,27.400,-0.00536,3.071,0.000
15.38,27.500,-0.00524,3.074,0.000
15.42,27.600,-0.00511,3.082,0.000
15.46,27.700,-0.00495,3.091,0.000
15.48,27.800,-0.00482,3.095,0.000
15.50,27.900,-0.00470,3.099,0.000
15.56,28.000,-0.00457,3.110,0.000
15.58,28.100,-0.00441,3.115,0.000
15.63,28.200,-0.00428,3.124,0.000
15.66,28.300,-0.00412,3.130,0.000
15.67,28.400,-0.00399,3.132,0.000
15.71,28.500,-0.00387,3.141,0.000
15.77,28.600,-0.00370,3.153,0.000
15.80,28.700,-0.00358,3.158,0.000
15.84,28.800,-0.00341,3.167,0.000
15.90,28.900,-0.00324,3.179,0.000
15.95,29.000,-0.00312,3.189,0.000
15.98,29.100,-0.00295,3.194,0.000
16.00,29.200,-0.00283,3.199,0.000
16.06,29.300,-0.00266,3.210,0.000
