""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-10D.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
5.66,22.400,-0.03056,1.042,-0.001
5.67,22.500,-0.03035,1.044,-0.001
5.68,22.600,-0.03014,1.045,-0.001
5.70,22.700,-0.02993,1.049,-0.001
5.70,22.800,-0.02973,1.049,-0.001
5.72,22.900,-0.02952,1.053,-0.001
5.74,23.000,-0.02935,1.056,-0.001
5.75,23.100,-0.02914,1.058,-0.001
5.76,23.200,-0.02898,1.061,-0.001
5.77,23.300,-0.02877,1.062,-0.001
5.78,23.400,-0.02860,1.063,-0.001
5.78,23.500,-0.02844,1.064,-0.001
5.80,23.600,-0.02827,1.068,-0.001
5.82,23.700,-0.02811,1.071,-0.001
5.82,23.800,-0.02794,1.072,-0.001
5.85,23.900,-0.02781,1.076,-0.001
5.85,24.000,-0.02765,1.077,-0.001
5.88,24.100,-0.02748,1.083,-0.001
5.90,24.200,-0.02736,1.085,-0.001
5.91,24.300,-0.02719,1.088,-0.001
5.91,24.400,-0.02707,1.087,-0.001
5.92,24.500,-0.02694,1.089,-0.001
5.93,24.600,-0.02678,1.091,-0.001
5.95,24.700,-0.02665,1.094,-0.001
5.96,24.800,-0.02653,1.098,-0.001
5.98,24.900,-0.02636,1.100,-0.001
5.98,25.000,-0.02624,1.101,-0.001
6.01,25.100,-0.02611,1.106,-0.001
6.04,25.200,-0.02594,1.111,-0.001
6.03,25.300,-0.02582,1.111,-0.001
6.06,25.400,-0.02565,1.116,-0.001
6.09,25.500,-0.02553,1.121,-0.001
6.12,25.600,-0.02536,1.126,0.000
6.13,25.700,-0.02524,1.129,0.000
6.17,25.800,-0.02507,1.135,0.000
6.20,25.900,-0.02495,1.140,0.000
6.23,26.000,-0.02478,1.147,0.000
6.26,26.100,-0.02461,1.152,0.000
6.25,26.200,-0.02449,1.151,0.000
6.30,26.300,-0.02432,1.161,0.000
6.34,26.400,-0.02416,1.168,0.000
6.37,26.500,-0.02403,1.172,0.000
6.39,26.600,-0.02387,1.176,0.000
6.43,26.700,-0.02370,1.184,0.000
6.47,26.800,-0.02353,1.191,0.000
6.49,26.900,-0.02341,1.195,0.000
6.53,27.000,-0.02324,1.201,0.000
6.57,27.100,-0.02308,1.208,0.000
6.61,27.200,-0.02287,1.216,0.000
6.62,27.300,-0.02270,1.219,0.000
6.68,27.400,-0.02250,1.229,0.000
6.71,27.500,-0.02233,1.236,0.000
6.75,27.600,-0.02212,1.243,0.000
6.79,27.700,-0.02191,1.250,0.000
6.84,27.800,-0.02171,1.260,0.000
6.88,27.900,-0.02150,1.267,0.000
6.93,28.000,-0.02129,1.275,0.000
6.96,28.100,-0.02104,1.281,0.000
7.02,28.200,-0.02083,1.293,0.000
7.06,28.300,-0.02063,1.300,0.000
7.08,28.400,-0.02046,1.303,0.000
7.15,28.500,-0.02025,1.315,0.000
7.19,28.600,-0.02004,1.324,0.000
7.23,28.700,-0.01984,1.330,0.000
7.25,28.800,-0.01963,1.335,0.000
7.30,28.900,-0.01946,1.343,0.000
7.33,29.000,-0.01930,1.349,0.000
7.36,29.100,-0.01913,1.355,0.000
7.40,29.200,-0.01896,1.363,0.000
7.45,29.300,-0.01880,1.371,0.000
7.48,29.400,-0.01863,1.376,0.000
7.49,29.500,-0.01846,1.379,0.000
7.51,29.600,-0.01834,1.383,0.000
7.55,29.700,-0.01817,1.390,0.000
7.58,29.800,-0.01805,1.395,0.000
7.61,29.900,-0.01792,1.401,0.000
7.64,30.000,-0.01776,1.406,0.000
7.66,30.100,-0.01763,1.411,0.000
7.70,30.200,-0.01751,1.417,0.000
7.72,30.300,-0.01738,1.421,0.000
7.76,30.400,-0.01726,1.427,0.000
7.79,30.500,-0.01709,1.434,0.000
7.81,30.600,-0.01697,1.437,0.000
7.84,30.700,-0.01684,1.443,0.000
7.89,30.800,-0.01668,1.453,0.000
7.91,30.900,-0.01655,1.457,0.000
7.94,31.000,-0.01639,1.461,0.000
7.98,31.100,-0.01626,1.469,0.000
8.01,31.200,-0.01610,1.474,0.000
8.05,31.300,-0.01597,1.481,0.000
8.06,31.400,-0.01580,1.484,0.000
8.11,31.500,-0.01564,1.492,0.000
8.14,31.600,-0.01551,1.499,0.000
8.19,31.700,-0.01535,1.507,0.000
8.24,31.800,-0.01518,1.516,0.000
8.25,31.900,-0.01506,1.519,0.000
8.29,32.000,-0.01489,1.527,0.000
8.31,32.100,-0.01472,1.531,0.000
8.36,32.200,-0.01456,1.539,0.000
8.39,32.300,-0.01443,1.544,0.000
8.43,32.400,-0.01427,1.552,0.000
8.46,32.500,-0.01410,1.558,0.000
8.52,32.600,-0.01393,1.568,0.000
8.55,32.700,-0.01377,1.573,0.000
8.59,32.800,-0.01360,1.582,0.000
8.64,32.900,-0.01344,1.590,0.000
8.67,33.000,-0.01323,1.596,0.000
8.74,33.100,-0.01306,1.609,0.000
8.77,33.200,-0.01290,1.615,0.000
8.83,33.300,-0.01269,1.626,0.000
8.88,33.400,-0.01248,1.635,0.000
8.93,33.500,-0.01227,1.645,0.000
8.98,33.600,-0.01206,1.654,0.000
9.05,33.700,-0.01186,1.666,0.000
9.10,33.800,-0.01165,1.675,0.000
9.17,33.900,-0.01144,1.688,0.000
9.20,34.000,-0.01123,1.693,0.000
9.25,34.100,-0.01103,1.703,0.000
9.31,34.200,-0.01082,1.713,0.000
9.37,34.300,-0.01061,1.725,0.000
9.42,34.400,-0.01040,1.733,0.000
9.48,34.500,-0.01019,1.745,0.000
9.52,34.600,-0.01003,1.752,0.000
9.55,34.700,-0.00986,1.758,0.000
9.60,34.800,-0.00965,1.767,0.000
9.63,34.900,-0.00949,1.772,0.000
9.67,35.000,-0.00932,1.780,0.000
9.71,35.100,-0.00920,1.787,0.000
9.75,35.200,-0.00903,1.795,0.000
9.78,35.300,-0.00891,1.800,0.000
9.81,35.400,-0.00874,1.806,0.000
9.85,35.500,-0.00857,1.813,0.000
9.89,35.600,-0.00845,1.820,0.000
9.93,35.700,-0.00832,1.827,0.000
9.96,35.800,-0.00816,1.833,0.000
10.00,35.900,-0.00803,1.841,0.000
10.03,36.000,-0.00791,1.846,0.000
10.07,36.100,-0.00778,1.853,0.000
10.10,36.200,-0.00762,1.858,0.000
10.14,36.300,-0.00749,1.867,0.000
10.19,36.400,-0.00733,1.876,0.000
10.23,36.500,-0.00720,1.883,0.000
10.27,36.600,-0.00708,1.890,0.000
10.31,36.700,-0.00691,1.897,0.000
10.34,36.800,-0.00679,1.904,0.000
10.38,36.900,-0.00662,1.910,0.000
10.42,37.000,-0.00645,1.918,0.000
10.47,37.100,-0.00633,1.928,0.000
10.51,37.200,-0.00616,1.934,0.000
10.55,37.300,-0.00600,1.942,0.000
10.60,37.400,-0.00587,1.950,0.000
10.64,37.500,-0.00571,1.959,0.000
10.68,37.600,-0.00554,1.965,0.000
10.73,37.700,-0.00542,1.975,0.000
10.77,37.800,-0.00525,1.983,0.000
10.80,37.900,-0.00508,1.988,0.000
10.85,38.000,-0.00492,1.996,0.000
10.90,38.100,-0.00475,2.006,0.000
10.95,38.200,-0.00463,2.015,0.000
10.99,38.300,-0.00446,2.023,0.000
11.03,38.400,-0.00429,2.029,0.000
11.05,38.500,-0.00413,2.034,0.000
11.13,38.600,-0.00392,2.048,0.000
11.18,38.700,-0.00375,2.058,0.000
11.23,38.800,-0.00355,2.068,0.000
11.29,38.900,-0.00338,2.078,0.000
11.36,39.000,-0.00317,2.091,0.000
11.41,39.100,-0.00296,2.100,0.000
11.48,39.200,-0.00276,2.113,0.000
11.53,39.300,-0.00255,2.123,0.000
11.61,39.400,-0.00234,2.137,0.000
11.67,39.500,-0.00213,2.148,0.000
11.73,39.600,-0.00193,2.159,0.000
11.79,39.700,-0.00172,2.170,0.000
11.84,39.800,-0.00151,2.179,0.000
11.90,39.900,-0.00130,2.190,0.000
11.97,40.000,-0.00109,2.202,0.000
12.02,40.100,-0.00093,2.213,0.000
12.06,40.200,-0.00072,2.220,0.000
12.12,40.300,-0.00055,2.230,0.000
12.16,40.400,-0.00035,2.239,0.000
12.21,40.500,-0.00018,2.247,0.000
12.24,40.600,-0.00001,2.252,0.000
12.30,40.700,0.00015,2.264,0.000
12.34,40.800,0.00028,2.271,0.000
12.37,40.900,0.00044,2.276,0.000
12.42,41.000,0.00061,2.286,0.000
12.47,41.100,0.00073,2.296,0.000
12.51,41.200,0.00090,2.302,0.000
12.53,41.300,0.00103,2.306,0.000
12.57,41.400,0.00119,2.314,0.000
12.60,41.500,0.00132,2.320,0.000
12.65,41.600,0.00144,2.329,0.000
12.68,41.700,0.00157,2.335,0.000
12.72,41.800,0.00173,2.341,0.000
12.77,41.900,0.00186,2.351,0.000
12.83,42.000,0.00198,2.361,0.000
12.86,42.100,0.00215,2.367,0.000
12.90,42.200,0.00227,2.374,0.000
12.95,42.300,0.00240,2.383,0.000
13.00,42.400,0.00256,2.392,0.000
13.03,42.500,0.00269,2.398,0.000
13.08,42.600,0.00285,2.407,0.000
13.11,42.700,0.00298,2.414,0.000
13.15,42.800,0.00314,2.421,0.000
13.21,42.900,0.00327,2.432,0.000
13.26,43.000,0.00344,2.441,0.000
13.30,43.100,0.00356,2.447,0.000
13.34,43.200,0.00373,2.455,0.000
13.40,43.300,0.00389,2.467,0.000
13.45,43.400,0.00402,2.475,0.000
13.50,43.500,0.00418,2.486,0.000
13.55,43.600,0.00435,2.495,0.000
13.60,43.700,0.00452,2.502,0.000
13.64,43.800,0.00464,2.511,0.000
13.70,43.900,0.00481,2.522,0.000
13.76,44.000,0.00497,2.532,0.000
13.81,44.100,0.00514,2.541,0.000
13.85,44.200,0.00531,2.550,0.000
13.91,44.300,0.00547,2.561,0.000
13.98,44.400,0.00568,2.573,0.000
14.04,44.500,0.00585,2.585,0.000
14.11,44.600,0.00605,2.597,0.000
14.18,44.700,0.00626,2.609,0.000
14.25,44.800,0.00647,2.622,0.000
14.32,44.900,0.00668,2.636,0.000
14.38,45.000,0.00688,2.647,0.000
14.44,45.100,0.00709,2.658,0.000
14.53,45.200,0.00730,2.675,0.000
14.61,45.300,0.00751,2.689,0.000
14.67,45.400,0.00776,2.700,0.000
14.74,45.500,0.00797,2.714,0.000
14.81,45.600,0.00817,2.725,0.000
14.86,45.700,0.00834,2.736,0.000
14.93,45.800,0.00855,2.748,0.000
15.01,45.900,0.00875,2.763,0.000
15.06,46.000,0.00892,2.771,0.000
15.10,46.100,0.00913,2.780,0.000
15.18,46.200,0.00930,2.794,0.000
15.21,46.300,0.00946,2.800,0.000
15.25,46.400,0.00963,2.807,0.000
15.31,46.500,0.00979,2.818,0.000
15.34,46.600,0.00992,2.823,0.000
15.39,46.700,0.01008,2.832,0.000
15.43,46.800,0.01021,2.840,0.000
15.49,46.900,0.01038,2.850,0.000
15.53,47.000,0.01050,2.859,0.000
15.57,47.100,0.01062,2.866,0.000
15.61,47.200,0.01079,2.873,0.000
15.65,47.300,0.01092,2.881,0.000
15.69,47.400,0.01104,2.889,0.000
15.75,47.500,0.01117,2.898,0.000
15.79,47.600,0.01133,2.907,0.000
15.82,47.700,0.01146,2.912,0.000
15.88,47.800,0.01158,2.923,0.000
15.93,47.900,0.01175,2.932,0.000
15.99,48.000,0.01187,2.943,0.000
16.05,48.100,0.01204,2.954,0.000
16.10,48.200,0.01216,2.963,0.000
16.15,48.300,0.01233,2.972,0.000
16.21,48.400,0.01249,2.983,0.000
16.26,48.500,0.01262,2.993,0.000
16.31,48.600,0.01279,3.002,0.000
16.38,48.700,0.01295,3.015,0.000
16.43,48.800,0.01308,3.024,0.000
16.50,48.900,0.01324,3.037,0.000
16.54,49.000,0.01341,3.045,0.000
16.60,49.100,0.01358,3.056,0.000
16.65,49.200,0.01370,3.064,0.000
16.70,49.300,0.01387,3.074,0.000
16.77,49.400,0.01403,3.088,0.000
16.83,49.500,0.01420,3.099,0.000
16.90,49.600,0.01436,3.110,0.000
16.95,49.700,0.01453,3.121,0.000
17.03,49.800,0.01470,3.134,0.000
17.08,49.900,0.01486,3.144,0.000
17.15,50.000,0.01507,3.156,0.000
17.22,50.100,0.01524,3.169,0.000
17.29,50.200,0.01545,3.183,0.000
17.36,50.300,0.01565,3.196,0.000
17.44,50.400,0.01586,3.210,0.000
17.52,50.500,0.01607,3.225,0.000
17.58,50.600,0.01628,3.236,0.000
17.66,50.700,0.01648,3.252,0.000
17.75,50.800,0.01669,3.267,0.000
17.82,50.900,0.01690,3.280,0.000
17.89,51.000,0.01711,3.293,0.000
17.97,51.100,0.01732,3.307,0.000
18.04,51.200,0.01752,3.321,0.000
18.11,51.300,0.01773,3.333,0.000
18.18,51.400,0.01794,3.346,0.000
18.26,51.500,0.01815,3.360,0.000
18.32,51.600,0.01831,3.373,0.000
18.37,51.700,0.01852,3.382,0.000
18.46,51.800,0.01869,3.397,0.000
18.51,51.900,0.01885,3.407,0.000
18.55,52.000,0.01902,3.415,0.000
18.62,52.100,0.01919,3.428,0.000
18.68,52.200,0.01935,3.439,0.000
18.73,52.300,0.01952,3.447,0.000
18.79,52.400,0.01964,3.459,0.000
18.85,52.500,0.01981,3.469,0.000
18.89,52.600,0.01993,3.478,0.000
18.94,52.700,0.02010,3.486,0.000
19.00,52.800,0.02022,3.496,0.000
19.04,52.900,0.02035,3.504,0.000
19.09,53.000,0.02047,3.515,0.000
19.14,53.100,0.02064,3.523,0.000
19.18,53.200,0.02076,3.531,0.000
19.24,53.300,0.02089,3.542,0.000
19.31,53.400,0.02106,3.554,0.000
19.37,53.500,0.02118,3.564,0.000
19.42,53.600,0.02135,3.575,0.000
19.48,53.700,0.02147,3.585,0.000
19.54,53.800,0.02164,3.596,0.000
19.59,53.900,0.02180,3.606,0.000
19.65,54.000,0.02193,3.616,0.000
19.72,54.100,0.02209,3.630,0.000
19.77,54.200,0.02226,3.639,0.000
19.83,54.300,0.02239,3.649,0.000
19.90,54.400,0.02255,3.663,0.000
19.95,54.500,0.02272,3.673,0.000
20.01,54.600,0.02288,3.684,0.000
20.10,54.700,0.02301,3.700,0.000
20.14,54.800,0.02317,3.708,0.000
20.20,54.900,0.02334,3.719,0.000
20.26,55.000,0.02351,3.729,0.000
20.33,55.100,0.02367,3.742,0.000
20.37,55.200,0.02380,3.749,0.000
20.44,55.300,0.02396,3.763,0.000
20.52,55.400,0.02417,3.777,0.000
20.56,55.500,0.02434,3.785,0.000
20.64,55.600,0.02450,3.799,0.000
20.73,55.700,0.02467,3.815,0.000
20.79,55.800,0.02488,3.828,0.000
20.85,55.900,0.02509,3.839,0.000
20.95,56.000,0.02525,3.857,0.000
21.03,56.100,0.02546,3.871,0.001
21.11,56.200,0.02567,3.886,0.001
21.20,56.300,0.02588,3.903,0.001
21.27,56.400,0.02608,3.916,0.001
21.36,56.500,0.02629,3.932,0.001
21.44,56.600,0.02650,3.947,0.001
21.53,56.700,0.02671,3.962,0.001
21.61,56.800,0.02691,3.977,0.001
21.69,56.900,0.02712,3.992,0.001
21.77,57.000,0.02733,4.006,0.001
21.85,57.100,0.02754,4.022,0.001
21.92,57.200,0.02770,4.035,0.001
21.99,57.300,0.02791,4.048,0.001
22.04,57.400,0.02808,4.057,0.001
22.12,57.500,0.02824,4.072,0.001
22.18,57.600,0.02841,4.083,0.001
22.24,57.700,0.02858,4.093,0.001
22.29,57.800,0.02874,4.102,0.001
22.35,57.900,0.02887,4.114,0.001
22.41,58.000,0.02903,4.125,0.001
22.47,58.100,0.02916,4.136,0.001
22.53,58.200,0.02932,4.147,0.001
22.57,58.300,0.02945,4.154,0.001
22.62,58.400,0.02962,4.164,0.001
22.69,58.500,0.02974,4.177,0.001
22.73,58.600,0.02987,4.185,0.001
22.79,58.700,0.03003,4.194,0.001
22.82,58.800,0.03016,4.201,0.001
22.89,58.900,0.03028,4.213,0.001
22.92,59.000,0.03045,4.220,0.001
23.00,59.100,0.03057,4.234,0.001
23.06,59.200,0.03070,4.245,0.001
23.11,59.300,0.03086,4.253,0.001
23.17,59.400,0.03099,4.265,0.001
23.23,59.500,0.03115,4.276,0.001
23.27,59.600,0.03128,4.284,0.001
23.35,59.700,0.03144,4.298,0.001
23.39,59.800,0.03161,4.306,0.001
23.47,59.900,0.03174,4.320,0.001
23.52,60.000,0.03190,4.328,0.001
23.59,60.100,0.03203,4.342,0.001
23.65,60.200,0.03219,4.353,0.001
23.71,60.300,0.03236,4.364,0.001
23.77,60.400,0.03252,4.375,0.001
23.84,60.500,0.03265,4.388,0.001
23.88,60.600,0.03282,4.396,0.001
23.95,60.700,0.03298,4.409,0.001
24.03,60.800,0.03315,4.423,0.001
24.08,60.900,0.03327,4.433,0.001
24.16,61.000,0.03344,4.446,0.001
24.23,61.100,0.03361,4.460,0.001
24.30,61.200,0.03381,4.473,0.001
24.38,61.300,0.03398,4.488,0.001
24.47,61.400,0.03415,4.504,0.001
24.57,61.500,0.03435,4.522,0.001
24.65,61.600,0.03456,4.537,0.001
24.74,61.700,0.03477,4.553,0.001
24.84,61.800,0.03498,4.573,0.001
24.93,61.900,0.03518,4.589,0.001
25.03,62.000,0.03539,4.608,0.001
25.13,62.100,0.03560,4.625,0.001
25.22,62.200,0.03585,4.642,0.001
25.30,62.300,0.03606,4.656,0.001
25.39,62.400,0.03626,4.674,0.001
25.48,62.500,0.03647,4.690,0.001
25.56,62.600,0.03668,4.704,0.001
