""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","700-5-28C.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

3.36,0.200,-0.01211,0.441,0.000
3.37,0.300,-0.01211,0.443,0.000
3.36,0.400,-0.01211,0.442,0.000
3.37,0.500,-0.01207,0.442,0.000
3.37,0.600,-0.01207,0.443,0.000
3.38,0.700,-0.01207,0.444,0.000
3.37,0.800,-0.01207,0.443,0.000
3.38,0.900,-0.01202,0.444,0.000
3.38,1.000,-0.01202,0.444,0.000
3.37,1.100,-0.01202,0.443,0.000
3.37,1.200,-0.01202,0.443,0.000
3.37,1.300,-0.01198,0.443,0.000
3.36,1.400,-0.01198,0.441,0.000
3.36,1.500,-0.01198,0.441,0.000
3.37,1.600,-0.01194,0.442,0.000
3.38,1.700,-0.01194,0.444,0.000
3.38,1.800,-0.01194,0.444,0.000
3.39,1.900,-0.01190,0.446,0.000
3.40,2.000,-0.01186,0.447,0.000
3.41,2.100,-0.01186,0.448,0.000
3.45,2.200,-0.01182,0.453,0.000
3.49,2.300,-0.01173,0.458,0.000
3.54,2.400,-0.01165,0.465,0.000
3.62,2.500,-0.01148,0.476,0.000
3.71,2.600,-0.01128,0.488,0.000
3.76,2.700,-0.01111,0.494,0.000
3.84,2.800,-0.01094,0.504,0.000
3.89,2.900,-0.01074,0.511,0.000
3.96,3.000,-0.01057,0.520,0.000
4.05,3.100,-0.01036,0.532,0.000
4.11,3.200,-0.01020,0.540,0.000
4.17,3.300,-0.00999,0.548,0.000
4.22,3.400,-0.00982,0.555,0.000
4.28,3.500,-0.00961,0.563,0.000
4.36,3.600,-0.00941,0.573,0.000
4.41,3.700,-0.00924,0.580,0.000
4.45,3.800,-0.00903,0.585,0.000
4.50,3.900,-0.00887,0.591,0.000
4.56,4.000,-0.00866,0.599,0.000
4.61,4.100,-0.00849,0.605,0.000
4.64,4.200,-0.00833,0.610,0.000
4.67,4.300,-0.00816,0.614,0.000
4.74,4.400,-0.00799,0.622,0.000
4.79,4.500,-0.00783,0.629,0.000
4.83,4.600,-0.00766,0.635,0.000
4.85,4.700,-0.00749,0.638,0.000
4.91,4.800,-0.00737,0.645,0.000
4.94,4.900,-0.00720,0.649,0.000
4.98,5.000,-0.00708,0.654,0.000
5.00,5.100,-0.00695,0.658,0.000
5.03,5.200,-0.00679,0.661,0.000
5.06,5.300,-0.00666,0.665,0.000
5.09,5.400,-0.00654,0.669,0.000
5.13,5.500,-0.00641,0.674,0.000
5.15,5.600,-0.00625,0.676,0.000
5.20,5.700,-0.00612,0.683,0.000
5.21,5.800,-0.00600,0.685,0.000
5.25,5.900,-0.00587,0.689,0.000
5.26,6.000,-0.00575,0.692,0.000
5.31,6.100,-0.00558,0.698,0.000
5.34,6.200,-0.00546,0.702,0.000
5.37,6.300,-0.00533,0.706,0.000
5.40,6.400,-0.00521,0.710,0.000
5.42,6.500,-0.00504,0.712,0.000
5.46,6.600,-0.00492,0.718,0.000
5.51,6.700,-0.00475,0.724,0.000
5.54,6.800,-0.00463,0.728,0.000
5.59,6.900,-0.00446,0.734,0.000
5.60,7.000,-0.00429,0.736,0.000
5.65,7.100,-0.00417,0.742,0.000
5.69,7.200,-0.00400,0.747,0.000
5.71,7.300,-0.00388,0.751,0.000
5.74,7.400,-0.00371,0.754,0.000
5.79,7.500,-0.00355,0.760,0.000
5.82,7.600,-0.00338,0.765,0.000
5.88,7.700,-0.00326,0.772,0.000
5.88,7.800,-0.00309,0.773,0.000
5.92,7.900,-0.00292,0.778,0.000
5.96,8.000,-0.00276,0.783,0.000
6.00,8.100,-0.00259,0.788,0.000
6.04,8.200,-0.00242,0.793,0.000
6.07,8.300,-0.00226,0.797,0.000
6.11,8.400,-0.00209,0.803,0.000
6.16,8.500,-0.00188,0.809,0.000
6.19,8.600,-0.00168,0.814,0.000
6.25,8.700,-0.00147,0.821,0.000
6.28,8.800,-0.00130,0.826,0.000
6.34,8.900,-0.00105,0.833,0.000
6.40,9.000,-0.00085,0.841,0.000
6.46,9.100,-0.00064,0.848,0.000
6.50,9.200,-0.00043,0.854,0.000
6.54,9.300,-0.00022,0.859,0.000
6.59,9.400,-0.00001,0.866,0.000
6.60,9.500,0.00019,0.867,0.000
6.66,9.600,0.00040,0.875,0.000
6.69,9.700,0.00061,0.879,0.000
6.72,9.800,0.00078,0.883,0.000
6.75,9.900,0.00098,0.887,0.000
6.80,10.000,0.00115,0.893,0.000
6.83,10.100,0.00132,0.898,0.000
6.85,10.200,0.00148,0.901,0.000
6.89,10.300,0.00165,0.905,0.000
6.91,10.400,0.00181,0.908,0.000
6.94,10.500,0.00194,0.913,0.000
6.96,10.600,0.00211,0.915,0.000
6.98,10.700,0.00223,0.918,0.000
7.01,10.800,0.00235,0.921,0.000
7.01,10.900,0.00252,0.922,0.000
7.05,11.000,0.00265,0.927,0.000
7.06,11.100,0.00277,0.928,0.000
7.09,11.200,0.00294,0.932,0.000
7.13,11.300,0.00306,0.937,0.000
7.15,11.400,0.00319,0.939,0.000
7.17,11.500,0.00331,0.943,0.000
7.19,11.600,0.00348,0.944,0.000
7.22,11.700,0.00360,0.948,0.000
7.23,11.800,0.00373,0.951,0.000
7.27,11.900,0.00389,0.956,0.000
7.29,12.000,0.00402,0.958,0.000
7.33,12.100,0.00414,0.964,0.000
7.37,12.200,0.00431,0.969,0.000
7.40,12.300,0.00447,0.973,0.000
7.41,12.400,0.00460,0.974,0.000
7.46,12.500,0.00476,0.980,0.000
7.48,12.600,0.00489,0.982,0.000
7.51,12.700,0.00506,0.987,0.000
7.55,12.800,0.00522,0.992,0.000
7.56,12.900,0.00539,0.994,0.000
7.61,13.000,0.00551,0.999,0.000
7.61,13.100,0.00568,1.000,0.000
7.65,13.200,0.00585,1.005,0.000
7.68,13.300,0.00601,1.009,0.000
7.71,13.400,0.00618,1.013,0.000
7.73,13.500,0.00634,1.016,0.000
7.78,13.600,0.00651,1.022,0.000
7.81,13.700,0.00668,1.027,0.000
7.84,13.800,0.00684,1.030,0.000
7.87,13.900,0.00701,1.034,0.000
7.92,14.000,0.00718,1.041,0.000
7.95,14.100,0.00734,1.044,0.000
7.99,14.200,0.00755,1.050,0.000
8.05,14.300,0.00776,1.058,0.000
8.09,14.400,0.00796,1.063,0.000
8.13,14.500,0.00813,1.068,0.000
8.16,14.600,0.00838,1.073,0.000
8.21,14.700,0.00859,1.079,0.000
8.26,14.800,0.00884,1.086,0.000
8.31,14.900,0.00905,1.092,0.000
8.35,15.000,0.00925,1.098,0.000
8.40,15.100,0.00946,1.103,0.000
8.43,15.200,0.00967,1.107,0.000
8.49,15.300,0.00988,1.115,0.000
8.51,15.400,0.01008,1.119,0.000
8.55,15.500,0.01029,1.123,0.000
8.61,15.600,0.01046,1.131,0.000
8.63,15.700,0.01062,1.134,0.000
8.66,15.800,0.01079,1.137,0.000
8.68,15.900,0.01096,1.141,0.000
8.72,16.000,0.01112,1.146,0.000
8.74,16.100,0.01129,1.149,0.000
8.77,16.200,0.01146,1.153,0.000
8.82,16.300,0.01162,1.159,0.000
8.83,16.400,0.01175,1.161,0.000
8.86,16.500,0.01191,1.164,0.000
8.89,16.600,0.01204,1.169,0.000
8.91,16.700,0.01220,1.171,0.000
8.93,16.800,0.01233,1.174,0.000
8.96,16.900,0.01249,1.177,0.000
8.98,17.000,0.01262,1.180,0.000
9.01,17.100,0.01274,1.183,0.000
9.04,17.200,0.01287,1.188,0.000
9.07,17.300,0.01303,1.192,0.000
9.09,17.400,0.01316,1.195,0.000
9.11,17.500,0.01328,1.197,0.000
9.15,17.600,0.01345,1.202,0.000
9.17,17.700,0.01357,1.205,0.000
9.17,17.800,0.01374,1.205,0.000
9.23,17.900,0.01387,1.213,0.000
9.26,18.000,0.01403,1.216,0.000
9.26,18.100,0.01416,1.217,0.000
9.29,18.200,0.01432,1.221,0.000
9.33,18.300,0.01449,1.226,0.000
9.36,18.400,0.01466,1.230,0.000
9.38,18.500,0.01478,1.232,0.000
9.40,18.600,0.01495,1.235,0.000
9.43,18.700,0.01511,1.239,0.000
9.47,18.800,0.01528,1.244,0.000
9.48,18.900,0.01544,1.245,0.000
9.51,19.000,0.01557,1.249,0.000
9.54,19.100,0.01574,1.253,0.000
9.56,19.200,0.01590,1.256,0.000
9.56,19.300,0.01607,1.256,0.000
9.57,19.400,0.01623,1.258,0.000
9.59,19.500,0.01644,1.260,0.000
9.63,19.600,0.01661,1.265,0.000
9.65,19.700,0.01677,1.268,0.000
9.68,19.800,0.01698,1.272,0.000
9.71,19.900,0.01719,1.276,0.000
9.73,20.000,0.01736,1.278,0.000
9.75,20.100,0.01756,1.281,0.000
9.78,20.200,0.01777,1.286,0.000
9.80,20.300,0.01798,1.287,0.000
9.81,20.400,0.01823,1.289,0.000
9.82,20.500,0.01844,1.291,0.000
9.84,20.600,0.01864,1.294,0.000
9.84,20.700,0.01885,1.293,0.000
9.85,20.800,0.01906,1.294,0.000
9.87,20.900,0.01927,1.297,0.000
9.85,21.000,0.01948,1.295,0.000
9.89,21.100,0.01964,1.299,0.000
9.87,21.200,0.01985,1.298,0.000
9.87,21.300,0.02002,1.297,0.000
9.86,21.400,0.02022,1.296,0.000
