""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","800-10-24B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
7.18,17.800,-0.04830,0.878,-0.001
7.21,17.900,-0.04817,0.882,-0.001
7.26,18.000,-0.04801,0.888,-0.001
7.30,18.100,-0.04788,0.893,-0.001
7.33,18.200,-0.04776,0.896,-0.001
7.37,18.300,-0.04763,0.902,-0.001
7.42,18.400,-0.04751,0.908,-0.001
7.44,18.500,-0.04734,0.910,-0.001
7.50,18.600,-0.04722,0.917,-0.001
7.54,18.700,-0.04709,0.922,-0.001
7.58,18.800,-0.04692,0.927,-0.001
7.64,18.900,-0.04680,0.934,-0.001
7.68,19.000,-0.04663,0.940,-0.001
7.74,19.100,-0.04651,0.946,-0.001
7.77,19.200,-0.04634,0.950,-0.001
7.82,19.300,-0.04618,0.957,-0.001
7.87,19.400,-0.04605,0.962,-0.001
7.92,19.500,-0.04589,0.968,-0.001
7.97,19.600,-0.04572,0.974,-0.001
8.01,19.700,-0.04560,0.980,-0.001
8.06,19.800,-0.04543,0.986,-0.001
8.12,19.900,-0.04526,0.993,-0.001
8.16,20.000,-0.04510,0.998,-0.001
8.20,20.100,-0.04497,1.003,-0.001
8.25,20.200,-0.04481,1.008,-0.001
8.30,20.300,-0.04464,1.016,-0.001
8.34,20.400,-0.04447,1.021,-0.001
8.41,20.500,-0.04431,1.028,-0.001
8.46,20.600,-0.04414,1.035,-0.001
8.52,20.700,-0.04397,1.042,-0.001
8.55,20.800,-0.04377,1.046,-0.001
8.63,20.900,-0.04360,1.056,-0.001
8.69,21.000,-0.04339,1.063,-0.001
8.76,21.100,-0.04323,1.072,-0.001
8.81,21.200,-0.04302,1.078,-0.001
8.88,21.300,-0.04281,1.086,-0.001
8.94,21.400,-0.04260,1.093,-0.001
9.01,21.500,-0.04240,1.102,-0.001
9.08,21.600,-0.04215,1.110,-0.001
9.14,21.700,-0.04194,1.118,-0.001
9.22,21.800,-0.04173,1.128,-0.001
9.29,21.900,-0.04152,1.136,-0.001
9.34,22.000,-0.04136,1.143,-0.001
9.39,22.100,-0.04115,1.149,-0.001
9.44,22.200,-0.04094,1.154,-0.001
9.53,22.300,-0.04077,1.166,-0.001
9.58,22.400,-0.04057,1.172,-0.001
9.64,22.500,-0.04040,1.179,-0.001
9.68,22.600,-0.04023,1.183,-0.001
9.75,22.700,-0.04007,1.192,-0.001
9.78,22.800,-0.03990,1.196,-0.001
9.83,22.900,-0.03978,1.202,-0.001
9.88,23.000,-0.03961,1.208,-0.001
9.93,23.100,-0.03949,1.215,-0.001
9.96,23.200,-0.03932,1.218,-0.001
10.01,23.300,-0.03920,1.224,-0.001
10.07,23.400,-0.03903,1.232,-0.001
10.11,23.500,-0.03890,1.237,-0.001
10.15,23.600,-0.03878,1.241,-0.001
10.20,23.700,-0.03866,1.248,-0.001
10.25,23.800,-0.03853,1.254,-0.001
10.29,23.900,-0.03836,1.258,-0.001
10.34,24.000,-0.03824,1.265,-0.001
10.39,24.100,-0.03812,1.270,-0.001
10.43,24.200,-0.03799,1.275,-0.001
10.47,24.300,-0.03782,1.281,-0.001
10.53,24.400,-0.03770,1.287,-0.001
10.58,24.500,-0.03757,1.295,-0.001
10.62,24.600,-0.03741,1.299,-0.001
10.67,24.700,-0.03728,1.305,-0.001
10.72,24.800,-0.03712,1.311,-0.001
10.78,24.900,-0.03699,1.318,-0.001
10.83,25.000,-0.03683,1.324,-0.001
10.89,25.100,-0.03666,1.332,-0.001
10.95,25.200,-0.03654,1.340,-0.001
11.00,25.300,-0.03637,1.345,-0.001
11.05,25.400,-0.03620,1.351,-0.001
11.10,25.500,-0.03604,1.358,-0.001
11.16,25.600,-0.03591,1.365,-0.001
11.22,25.700,-0.03575,1.372,-0.001
11.26,25.800,-0.03558,1.377,-0.001
11.31,25.900,-0.03541,1.384,-0.001
11.38,26.000,-0.03525,1.392,-0.001
11.42,26.100,-0.03508,1.397,-0.001
11.49,26.200,-0.03492,1.405,-0.001
11.53,26.300,-0.03475,1.411,-0.001
11.60,26.400,-0.03458,1.419,-0.001
11.67,26.500,-0.03442,1.427,-0.001
11.72,26.600,-0.03421,1.434,-0.001
11.80,26.700,-0.03404,1.443,-0.001
11.86,26.800,-0.03383,1.451,-0.001
11.94,26.900,-0.03363,1.460,-0.001
12.04,27.000,-0.03342,1.472,-0.001
12.12,27.100,-0.03321,1.483,-0.001
12.18,27.200,-0.03300,1.490,-0.001
12.26,27.300,-0.03280,1.500,-0.001
12.33,27.400,-0.03255,1.508,-0.001
12.40,27.500,-0.03234,1.517,-0.001
12.50,27.600,-0.03213,1.529,-0.001
12.57,27.700,-0.03192,1.537,-0.001
12.62,27.800,-0.03172,1.544,-0.001
12.70,27.900,-0.03155,1.553,-0.001
12.74,28.000,-0.03134,1.559,-0.001
12.82,28.100,-0.03118,1.568,-0.001
12.88,28.200,-0.03101,1.576,-0.001
12.94,28.300,-0.03080,1.583,-0.001
12.98,28.400,-0.03068,1.588,-0.001
13.06,28.500,-0.03051,1.597,-0.001
13.10,28.600,-0.03034,1.602,-0.001
13.16,28.700,-0.03022,1.609,-0.001
13.21,28.800,-0.03005,1.616,-0.001
13.27,28.900,-0.02993,1.623,-0.001
13.31,29.000,-0.02976,1.628,-0.001
13.35,29.100,-0.02964,1.633,-0.001
13.42,29.200,-0.02947,1.641,-0.001
13.47,29.300,-0.02935,1.648,-0.001
13.51,29.400,-0.02922,1.652,-0.001
13.56,29.500,-0.02906,1.659,-0.001
13.61,29.600,-0.02893,1.665,-0.001
13.65,29.700,-0.02881,1.670,-0.001
13.69,29.800,-0.02868,1.675,-0.001
13.74,29.900,-0.02856,1.680,-0.001
13.80,30.000,-0.02839,1.688,-0.001
13.85,30.100,-0.02827,1.694,-0.001
13.90,30.200,-0.02810,1.701,-0.001
13.96,30.300,-0.02798,1.707,-0.001
14.02,30.400,-0.02781,1.714,-0.001
14.06,30.500,-0.02768,1.720,-0.001
14.13,30.600,-0.02752,1.728,-0.001
14.18,30.700,-0.02739,1.734,-0.001
14.23,30.800,-0.02723,1.740,-0.001
14.27,30.900,-0.02710,1.746,-0.001
14.35,31.000,-0.02694,1.755,-0.001
14.40,31.100,-0.02677,1.761,-0.001
14.45,31.200,-0.02660,1.767,-0.001
14.50,31.300,-0.02644,1.774,-0.001
14.56,31.400,-0.02631,1.781,-0.001
14.63,31.500,-0.02615,1.789,-0.001
14.66,31.600,-0.02598,1.794,-0.001
14.75,31.700,-0.02581,1.804,-0.001
14.82,31.800,-0.02565,1.812,-0.001
14.86,31.900,-0.02548,1.818,-0.001
14.92,32.000,-0.02532,1.825,0.000
15.02,32.100,-0.02515,1.837,0.000
15.09,32.200,-0.02498,1.845,0.000
15.13,32.300,-0.02478,1.851,0.000
15.21,32.400,-0.02457,1.861,0.000
15.30,32.500,-0.02440,1.872,0.000
15.38,32.600,-0.02419,1.881,0.000
15.48,32.700,-0.02394,1.893,0.000
15.56,32.800,-0.02374,1.903,0.000
15.64,32.900,-0.02349,1.913,0.000
15.72,33.000,-0.02328,1.923,0.000
15.81,33.100,-0.02307,1.933,0.000
15.91,33.200,-0.02282,1.946,0.000
15.98,33.300,-0.02261,1.955,0.000
16.05,33.400,-0.02241,1.962,0.000
16.12,33.500,-0.02224,1.971,0.000
16.20,33.600,-0.02203,1.981,0.000
16.25,33.700,-0.02183,1.987,0.000
16.32,33.800,-0.02166,1.996,0.000
16.38,33.900,-0.02149,2.004,0.000
16.43,34.000,-0.02133,2.010,0.000
16.49,34.100,-0.02116,2.017,0.000
16.54,34.200,-0.02099,2.023,0.000
16.59,34.300,-0.02083,2.030,0.000
16.65,34.400,-0.02070,2.037,0.000
16.70,34.500,-0.02054,2.043,0.000
16.74,34.600,-0.02041,2.048,0.000
16.79,34.700,-0.02029,2.054,0.000
16.85,34.800,-0.02012,2.061,0.000
16.90,34.900,-0.02000,2.067,0.000
16.95,35.000,-0.01987,2.073,0.000
17.00,35.100,-0.01975,2.079,0.000
17.03,35.200,-0.01958,2.083,0.000
17.09,35.300,-0.01946,2.090,0.000
17.15,35.400,-0.01933,2.098,0.000
17.21,35.500,-0.01917,2.104,0.000
17.25,35.600,-0.01904,2.110,0.000
17.31,35.700,-0.01887,2.117,0.000
17.37,35.800,-0.01875,2.124,0.000
17.41,35.900,-0.01863,2.130,0.000
17.47,36.000,-0.01846,2.137,0.000
17.53,36.100,-0.01829,2.145,0.000
17.48,36.200,-0.01817,2.138,0.000
17.52,36.300,-0.01800,2.143,0.000
17.61,36.400,-0.01784,2.154,0.000
17.72,36.500,-0.01771,2.167,0.000
17.80,36.600,-0.01754,2.177,0.000
17.87,36.700,-0.01738,2.185,0.000
17.93,36.800,-0.01721,2.193,0.000
17.99,36.900,-0.01705,2.200,0.000
18.06,37.000,-0.01692,2.208,0.000
18.13,37.100,-0.01676,2.217,0.000
18.17,37.200,-0.01659,2.223,0.000
18.25,37.300,-0.01642,2.232,0.000
18.32,37.400,-0.01626,2.240,0.000
18.40,37.500,-0.01609,2.250,0.000
18.47,37.600,-0.01592,2.259,0.000
18.55,37.700,-0.01576,2.269,0.000
18.63,37.800,-0.01555,2.279,0.000
18.71,37.900,-0.01538,2.288,0.000
18.78,38.000,-0.01518,2.297,0.000
18.88,38.100,-0.01497,2.309,0.000
18.95,38.200,-0.01476,2.318,0.000
19.05,38.300,-0.01455,2.330,0.000
19.14,38.400,-0.01435,2.341,0.000
19.25,38.500,-0.01410,2.354,0.000
19.34,38.600,-0.01389,2.365,0.000
19.43,38.700,-0.01364,2.376,0.000
19.51,38.800,-0.01343,2.386,0.000
19.60,38.900,-0.01322,2.397,0.000
19.67,39.000,-0.01302,2.406,0.000
19.76,39.100,-0.01281,2.417,0.000
19.84,39.200,-0.01260,2.426,0.000
19.90,39.300,-0.01243,2.434,0.000
19.98,39.400,-0.01223,2.444,0.000
20.05,39.500,-0.01206,2.452,0.000
20.13,39.600,-0.01185,2.462,0.000
20.19,39.700,-0.01169,2.469,0.000
20.22,39.800,-0.01152,2.474,0.000
20.28,39.900,-0.01139,2.481,0.000
20.34,40.000,-0.01123,2.488,0.000
20.40,40.100,-0.01106,2.495,0.000
20.48,40.200,-0.01094,2.505,0.000
20.53,40.300,-0.01077,2.511,0.000
20.57,40.400,-0.01065,2.516,0.000
20.63,40.500,-0.01048,2.523,0.000
20.67,40.600,-0.01036,2.528,0.000
20.74,40.700,-0.01019,2.537,0.000
20.79,40.800,-0.01006,2.543,0.000
20.86,40.900,-0.00994,2.551,0.000
20.92,41.000,-0.00982,2.558,0.000
20.98,41.100,-0.00965,2.566,0.000
21.04,41.200,-0.00952,2.574,0.000
21.10,41.300,-0.00936,2.581,0.000
21.15,41.400,-0.00923,2.587,0.000
21.21,41.500,-0.00907,2.595,0.000
21.28,41.600,-0.00894,2.603,0.000
21.37,41.700,-0.00878,2.613,0.000
21.44,41.800,-0.00861,2.622,0.000
21.50,41.900,-0.00844,2.629,0.000
21.55,42.000,-0.00832,2.636,0.000
21.62,42.100,-0.00815,2.644,0.000
21.71,42.200,-0.00799,2.656,0.000
21.77,42.300,-0.00782,2.663,0.000
21.84,42.400,-0.00765,2.671,0.000
21.91,42.500,-0.00749,2.680,0.000
21.97,42.600,-0.00736,2.687,0.000
22.04,42.700,-0.00720,2.695,0.000
22.11,42.800,-0.00703,2.704,0.000
22.19,42.900,-0.00687,2.714,0.000
22.25,43.000,-0.00670,2.721,0.000
22.32,43.100,-0.00653,2.730,0.000
22.40,43.200,-0.00637,2.740,0.000
22.48,43.300,-0.00616,2.750,0.000
22.57,43.400,-0.00599,2.761,0.000
22.67,43.500,-0.00578,2.773,0.000
22.75,43.600,-0.00562,2.782,0.000
22.84,43.700,-0.00541,2.793,0.000
22.91,43.800,-0.00520,2.802,0.000
23.03,43.900,-0.00500,2.816,0.000
23.12,44.000,-0.00479,2.828,0.000
23.21,44.100,-0.00454,2.839,0.000
23.31,44.200,-0.00433,2.851,0.000
23.38,44.300,-0.00412,2.860,0.000
23.47,44.400,-0.00391,2.870,0.000
23.56,44.500,-0.00371,2.881,0.000
23.64,44.600,-0.00354,2.891,0.000
23.71,44.700,-0.00333,2.900,0.000
23.80,44.800,-0.00313,2.912,0.000
23.87,44.900,-0.00296,2.920,0.000
23.96,45.000,-0.00275,2.930,0.000
24.04,45.100,-0.00258,2.940,0.000
24.10,45.200,-0.00242,2.947,0.000
24.18,45.300,-0.00225,2.957,0.000
24.24,45.400,-0.00209,2.964,0.000
24.31,45.500,-0.00192,2.973,0.000
24.37,45.600,-0.00175,2.981,0.000
24.43,45.700,-0.00163,2.988,0.000
24.51,45.800,-0.00146,2.997,0.000
24.56,45.900,-0.00134,3.004,0.000
24.61,46.000,-0.00117,3.010,0.000
24.68,46.100,-0.00105,3.018,0.000
24.75,46.200,-0.00092,3.027,0.000
24.80,46.300,-0.00076,3.033,0.000
24.85,46.400,-0.00063,3.040,0.000
24.92,46.500,-0.00051,3.048,0.000
24.97,46.600,-0.00038,3.054,0.000
25.05,46.700,-0.00022,3.064,0.000
25.10,46.800,-0.00009,3.070,0.000
25.17,46.900,0.00003,3.078,0.000
25.24,47.000,0.00020,3.088,0.000
25.31,47.100,0.00032,3.096,0.000
25.39,47.200,0.00049,3.105,0.000
25.45,47.300,0.00062,3.112,0.000
25.53,47.400,0.00078,3.122,0.000
25.60,47.500,0.00091,3.131,0.000
25.68,47.600,0.00107,3.141,0.000
25.75,47.700,0.00124,3.149,0.000
25.81,47.800,0.00136,3.156,0.000
25.89,47.900,0.00153,3.166,0.000
25.95,48.000,0.00170,3.174,0.000
26.03,48.100,0.00186,3.184,0.000
26.11,48.200,0.00199,3.194,0.000
26.19,48.300,0.00215,3.203,0.000
26.27,48.400,0.00232,3.213,0.000
26.35,48.500,0.00249,3.223,0.000
26.39,48.600,0.00265,3.228,0.000
26.48,48.700,0.00278,3.238,0.000
26.56,48.800,0.00298,3.248,0.000
26.63,48.900,0.00315,3.258,0.000
26.71,49.000,0.00332,3.267,0.000
26.81,49.100,0.00348,3.279,0.000
26.91,49.200,0.00369,3.292,0.000
27.01,49.300,0.00390,3.304,0.000
27.09,49.400,0.00406,3.313,0.000
27.20,49.500,0.00427,3.327,0.000
27.31,49.600,0.00448,3.341,0.000
27.43,49.700,0.00469,3.354,0.000
27.54,49.800,0.00494,3.368,0.000
27.64,49.900,0.00514,3.380,0.000
27.75,50.000,0.00535,3.394,0.000
27.85,50.100,0.00556,3.406,0.000
27.92,50.200,0.00577,3.415,0.000
28.02,50.300,0.00598,3.427,0.000
28.12,50.400,0.00618,3.440,0.000
28.21,50.500,0.00635,3.450,0.000
28.31,50.600,0.00656,3.462,0.000
28.39,50.700,0.00672,3.472,0.000
28.47,50.800,0.00693,3.482,0.000
28.55,50.900,0.00710,3.492,0.000
28.62,51.000,0.00726,3.500,0.000
28.71,51.100,0.00739,3.511,0.000
28.76,51.200,0.00755,3.518,0.000
28.82,51.300,0.00772,3.525,0.000
28.89,51.400,0.00785,3.534,0.000
28.96,51.500,0.00801,3.542,0.000
29.02,51.600,0.00814,3.550,0.000
29.08,51.700,0.00826,3.556,0.000
29.13,51.800,0.00843,3.563,0.000
29.21,51.900,0.00855,3.573,0.000
29.27,52.000,0.00868,3.579,0.000
29.34,52.100,0.00880,3.589,0.000
29.41,52.200,0.00893,3.597,0.000
29.49,52.300,0.00909,3.607,0.000
29.54,52.400,0.00922,3.613,0.000
29.62,52.500,0.00934,3.623,0.000
29.68,52.600,0.00951,3.630,0.000
29.73,52.700,0.00963,3.637,0.000
29.84,52.800,0.00980,3.650,0.000
29.91,52.900,0.00992,3.659,0.000
30.00,53.000,0.01009,3.669,0.000
30.08,53.100,0.01021,3.679,0.000
30.16,53.200,0.01038,3.689,0.000
30.23,53.300,0.01055,3.697,0.000
30.30,53.400,0.01067,3.706,0.000
30.38,53.500,0.01084,3.715,0.000
30.46,53.600,0.01096,3.725,0.000
30.54,53.700,0.01113,3.735,0.000
30.62,53.800,0.01129,3.745,0.000
30.70,53.900,0.01146,3.755,0.000
30.77,54.000,0.01163,3.763,0.000
30.85,54.100,0.01175,3.774,0.000
30.93,54.200,0.01192,3.783,0.000
31.02,54.300,0.01208,3.794,0.000
31.11,54.400,0.01225,3.805,0.000
31.20,54.500,0.01242,3.816,0.000
31.29,54.600,0.01258,3.827,0.000
31.39,54.700,0.01275,3.840,0.000
31.49,54.800,0.01296,3.851,0.000
31.57,54.900,0.01312,3.861,0.000
31.70,55.000,0.01333,3.877,0.000
31.80,55.100,0.01354,3.889,0.000
31.91,55.200,0.01375,3.903,0.000
32.04,55.300,0.01391,3.919,0.000
32.15,55.400,0.01416,3.932,0.000
32.27,55.500,0.01437,3.947,0.000
32.40,55.600,0.01458,3.963,0.000
32.52,55.700,0.01479,3.977,0.000
32.63,55.800,0.01503,3.991,0.000
32.74,55.900,0.01524,4.004,0.000
32.84,56.000,0.01545,4.017,0.000
32.94,56.100,0.01562,4.029,0.000
33.05,56.200,0.01582,4.042,0.000
33.14,56.300,0.01603,4.054,0.000
33.24,56.400,0.01620,4.065,0.000
33.32,56.500,0.01636,4.075,0.000
33.40,56.600,0.01653,4.085,0.000
33.49,56.700,0.01670,4.096,0.000
33.57,56.800,0.01686,4.106,0.000
33.64,56.900,0.01703,4.115,0.000
33.73,57.000,0.01715,4.125,0.000
33.79,57.100,0.01732,4.132,0.000
33.87,57.200,0.01749,4.142,0.000
33.95,57.300,0.01761,4.152,0.000
34.01,57.400,0.01774,4.159,0.000
34.08,57.500,0.01790,4.168,0.000
34.16,57.600,0.01803,4.178,0.000
34.21,57.700,0.01815,4.184,0.000
34.28,57.800,0.01828,4.193,0.000
34.37,57.900,0.01844,4.204,0.000
34.42,58.000,0.01857,4.210,0.000
34.51,58.100,0.01869,4.221,0.000
34.59,58.200,0.01886,4.230,0.000
34.66,58.300,0.01898,4.240,0.000
34.73,58.400,0.01911,4.248,0.000
34.82,58.500,0.01927,4.259,0.000
34.91,58.600,0.01940,4.269,0.000
35.00,58.700,0.01956,4.281,0.000
35.08,58.800,0.01973,4.291,0.000
35.17,58.900,0.01986,4.302,0.000
35.27,59.000,0.02002,4.314,0.000
35.34,59.100,0.02019,4.323,0.000
35.43,59.200,0.02031,4.334,0.000
35.51,59.300,0.02048,4.344,0.000
35.63,59.400,0.02064,4.357,0.000
35.69,59.500,0.02081,4.365,0.000
35.78,59.600,0.02098,4.376,0.000
35.88,59.700,0.02110,4.389,0.000
35.98,59.800,0.02127,4.401,0.000
36.08,59.900,0.02143,4.413,0.000
36.18,60.000,0.02160,4.425,0.000
36.28,60.100,0.02177,4.437,0.000
36.38,60.200,0.02193,4.450,0.000
36.48,60.300,0.02210,4.461,0.000
36.59,60.400,0.02227,4.476,0.000
36.71,60.500,0.02247,4.490,0.000
36.82,60.600,0.02264,4.503,0.000
36.93,60.700,0.02285,4.517,0.000
37.06,60.800,0.02306,4.532,0.000
37.19,60.900,0.02326,4.549,0.000
37.33,61.000,0.02347,4.566,0.000
37.47,61.100,0.02368,4.582,0.000
37.60,61.200,0.02389,4.599,0.000
37.75,61.300,0.02414,4.617,0.000
37.85,61.400,0.02434,4.629,0.000
37.98,61.500,0.02455,4.645,0.000
38.08,61.600,0.02472,4.657,0.000
38.19,61.700,0.02493,4.671,0.000
38.30,61.800,0.02513,4.685,0.000
38.40,61.900,0.02530,4.697,0.000
38.51,62.000,0.02551,4.710,0.001
