""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","700-5-35A.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

4.39,0.200,0.00034,0.541,0.000
4.39,0.300,0.00034,0.541,0.000
4.38,0.400,0.00034,0.540,0.000
4.39,0.500,0.00039,0.541,0.000
4.38,0.600,0.00039,0.540,0.000
4.39,0.700,0.00039,0.541,0.000
4.38,0.800,0.00039,0.540,0.000
4.39,0.900,0.00043,0.541,0.000
4.38,1.000,0.00043,0.540,0.000
4.38,1.100,0.00047,0.540,0.000
4.38,1.200,0.00047,0.540,0.000
4.39,1.300,0.00047,0.542,0.000
4.39,1.400,0.00051,0.541,0.000
4.38,1.500,0.00051,0.540,0.000
4.39,1.600,0.00055,0.541,0.000
4.40,1.700,0.00055,0.543,0.000
4.40,1.800,0.00055,0.543,0.000
4.41,1.900,0.00059,0.544,0.000
4.43,2.000,0.00063,0.546,0.000
4.46,2.100,0.00068,0.549,0.000
4.50,2.200,0.00072,0.554,0.000
4.58,2.300,0.00080,0.565,0.000
4.66,2.400,0.00097,0.575,0.000
4.78,2.500,0.00109,0.589,0.000
4.86,2.600,0.00126,0.599,0.000
4.94,2.700,0.00138,0.609,0.000
5.01,2.800,0.00151,0.617,0.000
5.06,2.900,0.00167,0.624,0.000
5.12,3.000,0.00180,0.631,0.000
5.19,3.100,0.00196,0.640,0.000
5.24,3.200,0.00213,0.646,0.000
5.32,3.300,0.00226,0.656,0.000
5.37,3.400,0.00242,0.662,0.000
5.43,3.500,0.00259,0.670,0.000
5.49,3.600,0.00275,0.677,0.000
5.55,3.700,0.00292,0.684,0.000
5.60,3.800,0.00313,0.690,0.000
5.65,3.900,0.00329,0.696,0.000
5.71,4.000,0.00350,0.704,0.000
5.75,4.100,0.00371,0.709,0.000
5.80,4.200,0.00392,0.714,0.000
5.84,4.300,0.00413,0.720,0.000
5.90,4.400,0.00429,0.727,0.000
5.94,4.500,0.00450,0.732,0.000
5.99,4.600,0.00471,0.738,0.000
6.03,4.700,0.00492,0.744,0.000
6.08,4.800,0.00512,0.749,0.000
6.13,4.900,0.00529,0.756,0.000
6.17,5.000,0.00550,0.760,0.000
6.22,5.100,0.00566,0.767,0.000
6.26,5.200,0.00583,0.771,0.000
6.28,5.300,0.00604,0.775,0.000
