""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","700-10-24C.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

2.27,0.200,0.00263,0.343,0.000
2.27,0.300,0.00267,0.343,0.000
2.25,0.400,0.00267,0.340,0.000
2.25,0.500,0.00267,0.340,0.000
2.27,0.600,0.00271,0.343,0.000
2.26,0.700,0.00271,0.341,0.000
2.27,0.800,0.00271,0.342,0.000
2.27,0.900,0.00275,0.342,0.000
2.26,1.000,0.00275,0.342,0.000
2.27,1.100,0.00275,0.342,0.000
2.27,1.200,0.00279,0.342,0.000
2.27,1.300,0.00279,0.342,0.000
2.26,1.400,0.00283,0.342,0.000
2.26,1.500,0.00283,0.340,0.000
2.26,1.600,0.00287,0.342,0.000
2.29,1.700,0.00287,0.345,0.000
2.28,1.800,0.00292,0.344,0.000
2.29,1.900,0.00292,0.345,0.000
2.31,2.000,0.00296,0.348,0.000
2.33,2.100,0.00304,0.351,0.000
2.40,2.200,0.00321,0.362,0.000
2.47,2.300,0.00341,0.373,0.000
2.55,2.400,0.00362,0.385,0.000
2.63,2.500,0.00383,0.396,0.000
2.69,2.600,0.00404,0.405,0.000
2.73,2.700,0.00425,0.413,0.000
2.79,2.800,0.00445,0.421,0.000
2.84,2.900,0.00466,0.428,0.000
2.88,3.000,0.00487,0.434,0.000
2.92,3.100,0.00504,0.441,0.000
2.96,3.200,0.00524,0.447,0.000
2.97,3.300,0.00541,0.448,0.000
2.99,3.400,0.00558,0.452,0.000
3.01,3.500,0.00574,0.454,0.000
3.04,3.600,0.00591,0.459,0.000
3.05,3.700,0.00607,0.460,0.000
3.08,3.800,0.00624,0.465,0.000
3.10,3.900,0.00641,0.468,0.000
3.13,4.000,0.00653,0.472,0.000
3.14,4.100,0.00670,0.474,0.000
3.14,4.200,0.00682,0.474,0.000
3.16,4.300,0.00695,0.476,0.000
3.17,4.400,0.00711,0.478,0.000
3.18,4.500,0.00724,0.480,0.000
3.21,4.600,0.00736,0.484,0.000
3.22,4.700,0.00749,0.486,0.000
3.24,4.800,0.00761,0.489,0.000
3.25,4.900,0.00778,0.491,0.000
3.26,5.000,0.00790,0.492,0.000
3.29,5.100,0.00803,0.496,0.000
3.31,5.200,0.00815,0.499,0.000
3.33,5.300,0.00832,0.502,0.000
3.34,5.400,0.00844,0.504,0.000
3.35,5.500,0.00857,0.506,0.000
3.37,5.600,0.00873,0.508,0.000
3.39,5.700,0.00886,0.511,0.000
3.40,5.800,0.00902,0.513,0.000
3.43,5.900,0.00915,0.518,0.000
3.45,6.000,0.00932,0.521,0.000
3.48,6.100,0.00944,0.525,0.000
3.48,6.200,0.00961,0.526,0.000
3.51,6.300,0.00977,0.530,0.000
3.53,6.400,0.00990,0.533,0.000
3.55,6.500,0.01006,0.535,0.000
3.57,6.600,0.01023,0.539,0.000
3.61,6.700,0.01035,0.545,0.000
3.61,6.800,0.01052,0.545,0.000
3.64,6.900,0.01069,0.549,0.000
3.65,7.000,0.01085,0.551,0.000
3.68,7.100,0.01098,0.555,0.000
3.71,7.200,0.01114,0.560,0.000
3.72,7.300,0.01131,0.561,0.000
3.76,7.400,0.01148,0.567,0.000
3.77,7.500,0.01168,0.569,0.000
3.80,7.600,0.01185,0.573,0.000
3.81,7.700,0.01206,0.575,0.000
3.84,7.800,0.01222,0.579,0.000
3.88,7.900,0.01243,0.586,0.000
3.91,8.000,0.01264,0.589,0.000
3.94,8.100,0.01285,0.594,0.000
3.97,8.200,0.01310,0.599,0.000
3.99,8.300,0.01330,0.602,0.000
4.04,8.400,0.01351,0.609,0.000
4.06,8.500,0.01372,0.613,0.000
4.10,8.600,0.01393,0.618,0.000
4.11,8.700,0.01414,0.620,0.000
4.15,8.800,0.01434,0.626,0.000
4.17,8.900,0.01455,0.628,0.000
4.18,9.000,0.01472,0.631,0.000
4.22,9.100,0.01493,0.636,0.000
4.24,9.200,0.01509,0.640,0.000
4.25,9.300,0.01526,0.641,0.000
4.28,9.400,0.01542,0.645,0.000
4.29,9.500,0.01559,0.647,0.000
4.33,9.600,0.01576,0.653,0.000
4.35,9.700,0.01592,0.656,0.000
4.36,9.800,0.01605,0.658,0.000
4.38,9.900,0.01621,0.661,0.000
4.40,10.000,0.01634,0.664,0.000
4.41,10.100,0.01650,0.666,0.000
4.43,10.200,0.01663,0.669,0.000
4.44,10.300,0.01680,0.670,0.000
4.48,10.400,0.01692,0.676,0.000
4.51,10.500,0.01704,0.680,0.000
4.51,10.600,0.01721,0.681,0.000
4.54,10.700,0.01734,0.684,0.000
4.55,10.800,0.01746,0.686,0.000
4.56,10.900,0.01759,0.688,0.000
4.58,11.000,0.01775,0.691,0.000
4.60,11.100,0.01788,0.694,0.000
4.63,11.200,0.01804,0.698,0.000
4.66,11.300,0.01817,0.703,0.000
4.68,11.400,0.01833,0.705,0.000
4.70,11.500,0.01846,0.709,0.000
4.70,11.600,0.01862,0.709,0.000
4.73,11.700,0.01879,0.714,0.000
4.76,11.800,0.01891,0.718,0.000
4.78,11.900,0.01908,0.721,0.000
4.78,12.000,0.01925,0.721,0.000
4.81,12.100,0.01937,0.725,0.000
4.82,12.200,0.01954,0.727,0.000
4.83,12.300,0.01970,0.728,0.000
4.86,12.400,0.01983,0.733,0.000
4.89,12.500,0.02000,0.738,0.000
4.90,12.600,0.02016,0.739,0.000
4.91,12.700,0.02033,0.741,0.000
4.95,12.800,0.02045,0.746,0.000
4.97,12.900,0.02062,0.750,0.000
4.98,13.000,0.02078,0.752,0.000
5.01,13.100,0.02095,0.755,0.000
5.05,13.200,0.02116,0.762,0.000
5.06,13.300,0.02133,0.764,0.000
5.08,13.400,0.02153,0.767,0.000
5.13,13.500,0.02170,0.773,0.000
5.14,13.600,0.02191,0.776,0.000
5.17,13.700,0.02211,0.779,0.000
5.18,13.800,0.02228,0.782,0.000
5.22,13.900,0.02249,0.787,0.000
5.23,14.000,0.02274,0.789,0.000
5.25,14.100,0.02295,0.793,0.000
5.29,14.200,0.02315,0.798,0.000
5.31,14.300,0.02336,0.802,0.000
5.33,14.400,0.02353,0.804,0.000
5.35,14.500,0.02374,0.808,0.000
5.38,14.600,0.02394,0.811,0.000
5.41,14.700,0.02415,0.816,0.000
5.41,14.800,0.02432,0.816,0.000
5.43,14.900,0.02452,0.819,0.000
5.46,15.000,0.02469,0.823,0.000
5.47,15.100,0.02486,0.826,0.000
5.52,15.200,0.02502,0.832,0.000
5.51,15.300,0.02519,0.832,0.000
5.53,15.400,0.02536,0.834,0.000
5.53,15.500,0.02548,0.834,0.001
5.53,15.600,0.02565,0.835,0.001
5.56,15.700,0.02577,0.839,0.001
5.58,15.800,0.02594,0.842,0.001
5.57,15.900,0.02606,0.840,0.001
5.60,16.000,0.02623,0.845,0.001
5.62,16.100,0.02635,0.848,0.001
5.64,16.200,0.02648,0.850,0.001
5.63,16.300,0.02664,0.849,0.001
5.66,16.400,0.02677,0.854,0.001
5.66,16.500,0.02689,0.854,0.001
5.69,16.600,0.02702,0.858,0.001
5.70,16.700,0.02718,0.860,0.001
5.72,16.800,0.02731,0.862,0.001
5.74,16.900,0.02743,0.866,0.001
5.73,17.000,0.02760,0.864,0.001
5.76,17.100,0.02772,0.868,0.001
5.78,17.200,0.02789,0.872,0.001
5.79,17.300,0.02802,0.873,0.001
5.81,17.400,0.02818,0.877,0.001
5.81,17.500,0.02831,0.877,0.001
5.83,17.600,0.02847,0.880,0.001
5.86,17.700,0.02864,0.883,0.001
5.86,17.800,0.02876,0.884,0.001
5.89,17.900,0.02893,0.888,0.001
5.92,18.000,0.02905,0.893,0.001
5.89,18.100,0.02922,0.889,0.001
5.92,18.200,0.02939,0.894,0.001
5.94,18.300,0.02951,0.897,0.001
5.96,18.400,0.02968,0.899,0.001
5.95,18.500,0.02984,0.898,0.001
5.98,18.600,0.03001,0.902,0.001
6.02,18.700,0.03018,0.908,0.001
6.03,18.800,0.03034,0.910,0.001
6.03,18.900,0.03051,0.909,0.001
6.08,19.000,0.03068,0.916,0.001
6.08,19.100,0.03088,0.917,0.001
6.09,19.200,0.03109,0.919,0.001
6.13,19.300,0.03126,0.925,0.001
6.17,19.400,0.03146,0.931,0.001
6.16,19.500,0.03167,0.930,0.001
6.20,19.600,0.03188,0.935,0.001
6.22,19.700,0.03213,0.939,0.001
6.23,19.800,0.03234,0.939,0.001
6.26,19.900,0.03255,0.944,0.001
6.26,20.000,0.03275,0.944,0.001
6.29,20.100,0.03296,0.949,0.001
6.32,20.200,0.03317,0.954,0.001
6.32,20.300,0.03338,0.953,0.001
6.33,20.400,0.03358,0.954,0.001
6.37,20.500,0.03375,0.961,0.001
6.37,20.600,0.03396,0.961,0.001
6.38,20.700,0.03412,0.963,0.001
6.41,20.800,0.03429,0.967,0.001
6.42,20.900,0.03446,0.969,0.001
6.42,21.000,0.03462,0.969,0.001
6.44,21.100,0.03475,0.971,0.001
6.46,21.200,0.03491,0.975,0.001
6.48,21.300,0.03508,0.977,0.001
6.46,21.400,0.03520,0.975,0.001
6.48,21.500,0.03537,0.977,0.001
6.51,21.600,0.03550,0.981,0.001
6.51,21.700,0.03562,0.982,0.001
6.50,21.800,0.03579,0.980,0.001
6.54,21.900,0.03591,0.986,0.001
6.55,22.000,0.03604,0.989,0.001
6.55,22.100,0.03616,0.988,0.001
6.56,22.200,0.03633,0.989,0.001
6.59,22.300,0.03645,0.994,0.001
6.59,22.400,0.03662,0.994,0.001
6.61,22.500,0.03674,0.996,0.001
6.61,22.600,0.03687,0.998,0.001
6.64,22.700,0.03703,1.002,0.001
6.66,22.800,0.03716,1.005,0.001
6.66,22.900,0.03732,1.004,0.001
6.66,23.000,0.03749,1.005,0.001
6.71,23.100,0.03766,1.013,0.001
6.72,23.200,0.03778,1.014,0.001
6.74,23.300,0.03795,1.017,0.001
6.74,23.400,0.03807,1.017,0.001
6.79,23.500,0.03824,1.024,0.001
6.78,23.600,0.03840,1.023,0.001
6.79,23.700,0.03857,1.025,0.001
6.82,23.800,0.03870,1.029,0.001
6.86,23.900,0.03886,1.035,0.001
6.86,24.000,0.03903,1.035,0.001
6.87,24.100,0.03919,1.037,0.001
6.89,24.200,0.03936,1.040,0.001
6.93,24.300,0.03953,1.045,0.001
6.93,24.400,0.03969,1.046,0.001
6.98,24.500,0.03986,1.053,0.001
7.00,24.600,0.04003,1.055,0.001
7.01,24.700,0.04023,1.058,0.001
7.06,24.800,0.04040,1.064,0.001
7.08,24.900,0.04061,1.068,0.001
7.11,25.000,0.04081,1.072,0.001
7.13,25.100,0.04102,1.076,0.001
7.14,25.200,0.04123,1.077,0.001
7.17,25.300,0.04144,1.082,0.001
7.19,25.400,0.04169,1.085,0.001
7.23,25.500,0.04190,1.091,0.001
7.26,25.600,0.04210,1.095,0.001
7.27,25.700,0.04231,1.096,0.001
7.31,25.800,0.04252,1.103,0.001
7.33,25.900,0.04273,1.105,0.001
7.34,26.000,0.04293,1.107,0.001
7.36,26.100,0.04314,1.110,0.001
7.38,26.200,0.04331,1.113,0.001
7.37,26.300,0.04352,1.112,0.001
7.42,26.400,0.04368,1.119,0.001
7.39,26.500,0.04385,1.115,0.001
7.41,26.600,0.04401,1.118,0.001
7.43,26.700,0.04418,1.121,0.001
7.43,26.800,0.04431,1.120,0.001
7.44,26.900,0.04447,1.122,0.001
7.45,27.000,0.04464,1.124,0.001
7.44,27.100,0.04476,1.122,0.001
7.46,27.200,0.04493,1.126,0.001
7.47,27.300,0.04505,1.127,0.001
7.47,27.400,0.04518,1.127,0.001
7.49,27.500,0.04530,1.129,0.001
7.48,27.600,0.04547,1.129,0.001
7.48,27.700,0.04559,1.128,0.001
7.51,27.800,0.04572,1.133,0.001
7.52,27.900,0.04588,1.134,0.001
7.51,28.000,0.04601,1.132,0.001
7.54,28.100,0.04613,1.137,0.001
7.58,28.200,0.04630,1.143,0.001
7.55,28.300,0.04642,1.139,0.001
7.57,28.400,0.04659,1.142,0.001
7.58,28.500,0.04676,1.144,0.001
7.60,28.600,0.04688,1.146,0.001
7.61,28.700,0.04705,1.149,0.001
7.62,28.800,0.04721,1.150,0.001
7.64,28.900,0.04734,1.153,0.001
7.66,29.000,0.04751,1.156,0.001
7.66,29.100,0.04767,1.156,0.001
7.68,29.200,0.04784,1.159,0.001
7.74,29.300,0.04796,1.168,0.001
7.73,29.400,0.04813,1.166,0.001
