""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","700-10-10C.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
8.50,21.300,0.04578,1.170,0.001
8.52,21.400,0.04590,1.172,0.001
8.57,21.500,0.04602,1.179,0.001
8.58,21.600,0.04615,1.181,0.001
8.60,21.700,0.04632,1.184,0.001
8.62,21.800,0.04644,1.186,0.001
8.65,21.900,0.04661,1.190,0.001
8.67,22.000,0.04673,1.193,0.001
8.69,22.100,0.04686,1.196,0.001
8.71,22.200,0.04702,1.198,0.001
8.74,22.300,0.04719,1.203,0.001
8.76,22.400,0.04731,1.205,0.001
8.80,22.500,0.04748,1.211,0.001
8.82,22.600,0.04760,1.213,0.001
8.85,22.700,0.04777,1.218,0.001
8.86,22.800,0.04794,1.219,0.001
8.89,22.900,0.04806,1.223,0.001
8.90,23.000,0.04823,1.225,0.001
8.93,23.100,0.04839,1.228,0.001
8.94,23.200,0.04852,1.230,0.001
8.98,23.300,0.04868,1.235,0.001
9.01,23.400,0.04885,1.239,0.001
9.03,23.500,0.04898,1.242,0.001
9.05,23.600,0.04914,1.244,0.001
9.08,23.700,0.04931,1.249,0.001
9.08,23.800,0.04947,1.248,0.001
9.12,23.900,0.04964,1.255,0.001
9.13,24.000,0.04981,1.256,0.001
9.15,24.100,0.04997,1.259,0.001
9.18,24.200,0.05018,1.262,0.001
9.18,24.300,0.05039,1.263,0.001
9.22,24.400,0.05055,1.268,0.001
9.22,24.500,0.05076,1.268,0.001
9.24,24.600,0.05097,1.271,0.001
9.27,24.700,0.05118,1.275,0.001
9.29,24.800,0.05143,1.277,0.001
9.30,24.900,0.05163,1.279,0.001
9.32,25.000,0.05184,1.281,0.001
9.33,25.100,0.05205,1.283,0.001
9.35,25.200,0.05226,1.286,0.001
9.35,25.300,0.05247,1.286,0.001
9.37,25.400,0.05267,1.289,0.001
9.40,25.500,0.05288,1.292,0.001
9.39,25.600,0.05305,1.292,0.001
9.41,25.700,0.05326,1.294,0.001
9.43,25.800,0.05342,1.297,0.001
9.44,25.900,0.05359,1.298,0.001
9.48,26.000,0.05375,1.304,0.001
9.49,26.100,0.05388,1.306,0.001
9.53,26.200,0.05404,1.310,0.001
9.54,26.300,0.05421,1.313,0.001
9.58,26.400,0.05434,1.317,0.001
9.60,26.500,0.05446,1.321,0.001
9.64,26.600,0.05463,1.325,0.001
9.65,26.700,0.05475,1.328,0.001
9.67,26.800,0.05492,1.331,0.001
9.69,26.900,0.05504,1.333,0.001
9.73,27.000,0.05517,1.338,0.001
9.74,27.100,0.05529,1.340,0.001
9.78,27.200,0.05542,1.345,0.001
9.80,27.300,0.05558,1.348,0.001
9.86,27.400,0.05571,1.356,0.001
9.87,27.500,0.05583,1.357,0.001
9.90,27.600,0.05600,1.362,0.001
9.93,27.700,0.05612,1.366,0.001
9.96,27.800,0.05625,1.369,0.001
9.99,27.900,0.05641,1.375,0.001
10.02,28.000,0.05654,1.378,0.001
10.05,28.100,0.05670,1.382,0.001
10.08,28.200,0.05683,1.386,0.001
10.12,28.300,0.05700,1.392,0.001
10.15,28.400,0.05716,1.395,0.001
10.19,28.500,0.05729,1.401,0.001
10.23,28.600,0.05745,1.407,0.001
10.25,28.700,0.05762,1.410,0.001
10.28,28.800,0.05774,1.415,0.001
10.32,28.900,0.05791,1.420,0.001
10.34,29.000,0.05808,1.422,0.001
10.37,29.100,0.05820,1.426,0.001
10.42,29.200,0.05837,1.433,0.001
10.44,29.300,0.05853,1.436,0.001
10.48,29.400,0.05870,1.441,0.001
10.52,29.500,0.05887,1.447,0.001
10.56,29.600,0.05903,1.452,0.001
10.59,29.700,0.05920,1.457,0.001
10.62,29.800,0.05936,1.461,0.001
10.68,29.900,0.05957,1.469,0.001
10.74,30.000,0.05974,1.477,0.001
10.78,30.100,0.05995,1.483,0.001
10.83,30.200,0.06015,1.490,0.001
10.87,30.300,0.06036,1.496,0.001
10.93,30.400,0.06057,1.504,0.001
10.97,30.500,0.06078,1.510,0.001
11.03,30.600,0.06098,1.517,0.001
11.08,30.700,0.06119,1.523,0.001
11.10,30.800,0.06140,1.527,0.001
11.15,30.900,0.06161,1.534,0.001
11.19,31.000,0.06182,1.539,0.001
11.23,31.100,0.06202,1.544,0.001
11.28,31.200,0.06223,1.551,0.001
11.31,31.300,0.06240,1.556,0.001
11.35,31.400,0.06256,1.561,0.001
11.37,31.500,0.06277,1.563,0.001
11.40,31.600,0.06294,1.568,0.001
11.44,31.700,0.06310,1.573,0.001
11.46,31.800,0.06327,1.577,0.001
11.50,31.900,0.06344,1.582,0.001
11.52,32.000,0.06356,1.585,0.001
11.55,32.100,0.06373,1.589,0.001
11.58,32.200,0.06385,1.592,0.001
11.60,32.300,0.06402,1.596,0.001
11.64,32.400,0.06414,1.601,0.001
11.65,32.500,0.06431,1.603,0.001
11.69,32.600,0.06443,1.608,0.001
11.71,32.700,0.06456,1.610,0.001
11.72,32.800,0.06468,1.612,0.001
11.77,32.900,0.06485,1.619,0.001
11.80,33.000,0.06497,1.624,0.001
11.82,33.100,0.06510,1.626,0.001
11.85,33.200,0.06527,1.629,0.001
11.87,33.300,0.06539,1.632,0.001
11.92,33.400,0.06551,1.640,0.001
11.95,33.500,0.06568,1.643,0.001
11.96,33.600,0.06581,1.646,0.001
12.00,33.700,0.06597,1.650,0.001
12.02,33.800,0.06614,1.653,0.001
12.06,33.900,0.06626,1.658,0.001
12.07,34.000,0.06643,1.660,0.001
12.12,34.100,0.06659,1.667,0.001
12.12,34.200,0.06672,1.667,0.001
12.14,34.300,0.06689,1.670,0.001
12.21,34.400,0.06701,1.679,0.001
12.23,34.500,0.06718,1.682,0.001
12.28,34.600,0.06734,1.689,0.001
12.29,34.700,0.06751,1.691,0.001
12.33,34.800,0.06768,1.696,0.001
12.36,34.900,0.06780,1.701,0.001
12.41,35.000,0.06797,1.707,0.001
12.43,35.100,0.06813,1.710,0.001
12.47,35.200,0.06830,1.715,0.001
12.49,35.300,0.06846,1.718,0.001
12.51,35.400,0.06863,1.721,0.001
12.55,35.500,0.06884,1.727,0.001
12.58,35.600,0.06901,1.731,0.001
12.62,35.700,0.06917,1.736,0.001
12.67,35.800,0.06938,1.743,0.001
12.71,35.900,0.06959,1.748,0.001
12.75,36.000,0.06979,1.754,0.001
12.79,36.100,0.07000,1.759,0.001
12.83,36.200,0.07021,1.765,0.001
12.86,36.300,0.07042,1.768,0.001
12.90,36.400,0.07063,1.774,0.001
12.93,36.500,0.07083,1.779,0.001
12.97,36.600,0.07104,1.785,0.001
13.02,36.700,0.07125,1.790,0.001
13.04,36.800,0.07146,1.793,0.001
13.07,36.900,0.07162,1.798,0.001
13.10,37.000,0.07183,1.802,0.001
13.13,37.100,0.07200,1.806,0.001
13.16,37.200,0.07220,1.810,0.001
13.16,37.300,0.07237,1.811,0.001
13.19,37.400,0.07254,1.815,0.001
13.24,37.500,0.07270,1.821,0.001
13.24,37.600,0.07287,1.821,0.001
13.27,37.700,0.07299,1.825,0.001
13.29,37.800,0.07316,1.828,0.001
13.33,37.900,0.07333,1.833,0.001
13.35,38.000,0.07345,1.836,0.001
13.36,38.100,0.07362,1.837,0.001
13.40,38.200,0.07374,1.843,0.001
13.41,38.300,0.07391,1.845,0.001
13.43,38.400,0.07403,1.847,0.001
13.46,38.500,0.07416,1.851,0.001
13.48,38.600,0.07428,1.854,0.001
13.50,38.700,0.07441,1.857,0.001
13.54,38.800,0.07457,1.862,0.001
13.55,38.900,0.07470,1.864,0.001
13.59,39.000,0.07482,1.869,0.001
13.61,39.100,0.07499,1.872,0.001
13.62,39.200,0.07511,1.874,0.001
13.66,39.300,0.07528,1.879,0.001
13.70,39.400,0.07540,1.884,0.001
13.73,39.500,0.07553,1.888,0.001
13.74,39.600,0.07570,1.890,0.001
13.77,39.700,0.07582,1.894,0.001
13.82,39.800,0.07599,1.901,0.001
13.83,39.900,0.07615,1.903,0.001
13.86,40.000,0.07628,1.906,0.002
13.91,40.100,0.07644,1.913,0.002
13.94,40.200,0.07661,1.918,0.002
14.00,40.300,0.07673,1.926,0.002
14.01,40.400,0.07690,1.927,0.002
14.05,40.500,0.07707,1.932,0.002
14.09,40.600,0.07719,1.938,0.002
14.13,40.700,0.07736,1.944,0.002
14.15,40.800,0.07752,1.946,0.002
14.20,40.900,0.07769,1.953,0.002
14.24,41.000,0.07786,1.959,0.002
14.27,41.100,0.07802,1.963,0.002
14.31,41.200,0.07819,1.968,0.002
14.38,41.300,0.07836,1.977,0.002
14.42,41.400,0.07856,1.984,0.002
14.47,41.500,0.07873,1.991,0.002
14.52,41.600,0.07894,1.997,0.002
14.54,41.700,0.07914,2.000,0.002
14.62,41.800,0.07935,2.012,0.002
14.67,41.900,0.07960,2.018,0.002
14.72,42.000,0.07981,2.025,0.002
14.78,42.100,0.08002,2.033,0.002
14.84,42.200,0.08023,2.042,0.002
14.89,42.300,0.08043,2.048,0.002
14.93,42.400,0.08064,2.053,0.002
14.98,42.500,0.08085,2.060,0.002
15.05,42.600,0.08106,2.070,0.002
15.09,42.700,0.08126,2.076,0.002
15.14,42.800,0.08147,2.082,0.002
15.18,42.900,0.08164,2.089,0.002
15.23,43.000,0.08180,2.095,0.002
15.28,43.100,0.08201,2.102,0.002
15.32,43.200,0.08218,2.107,0.002
15.33,43.300,0.08230,2.108,0.002
15.39,43.400,0.08247,2.117,0.002
15.41,43.500,0.08264,2.119,0.002
15.44,43.600,0.08276,2.124,0.002
15.49,43.700,0.08293,2.131,0.002
15.52,43.800,0.08305,2.134,0.002
8.05,43.900,0.08322,1.107,0.002
8.32,44.000,0.08334,1.144,0.002
8.39,44.100,0.08347,1.154,0.002
8.44,44.200,0.08359,1.160,0.002
8.51,44.300,0.08376,1.171,0.002
8.57,44.400,0.08388,1.179,0.002
8.62,44.500,0.08401,1.185,0.002
8.68,44.600,0.08413,1.194,0.002
8.74,44.700,0.08430,1.202,0.002
8.78,44.800,0.08442,1.208,0.002
8.82,44.900,0.08459,1.213,0.002
8.90,45.000,0.08471,1.224,0.002
8.96,45.100,0.08488,1.232,0.002
9.00,45.200,0.08505,1.238,0.002
9.04,45.300,0.08517,1.243,0.002
9.11,45.400,0.08534,1.253,0.002
9.14,45.500,0.08550,1.257,0.002
9.18,45.600,0.08563,1.262,0.002
9.23,45.700,0.08579,1.269,0.002
9.31,45.800,0.08596,1.280,0.002
9.36,45.900,0.08608,1.287,0.002
9.37,46.000,0.08625,1.289,0.002
9.41,46.100,0.08642,1.294,0.002
9.48,46.200,0.08654,1.304,0.002
9.52,46.300,0.08671,1.310,0.002
9.57,46.400,0.08687,1.316,0.002
9.64,46.500,0.08704,1.325,0.002
9.69,46.600,0.08721,1.333,0.002
9.74,46.700,0.08737,1.340,0.002
9.79,46.800,0.08758,1.347,0.002
9.83,46.900,0.08775,1.353,0.002
9.93,47.000,0.08795,1.365,0.002
9.96,47.100,0.08812,1.370,0.002
10.00,47.200,0.08833,1.376,0.002
10.08,47.300,0.08854,1.387,0.002
10.15,47.400,0.08879,1.396,0.002
10.22,47.500,0.08899,1.405,0.002
10.25,47.600,0.08920,1.410,0.002
10.33,47.700,0.08945,1.421,0.002
10.39,47.800,0.08966,1.429,0.002
10.46,47.900,0.08987,1.438,0.002
10.51,48.000,0.09007,1.445,0.002
10.57,48.100,0.09028,1.454,0.002
10.62,48.200,0.09049,1.461,0.002
10.67,48.300,0.09070,1.467,0.002
10.70,48.400,0.09091,1.471,0.002
10.75,48.500,0.09107,1.479,0.002
10.79,48.600,0.09128,1.485,0.002
10.82,48.700,0.09145,1.488,0.002
10.86,48.800,0.09161,1.494,0.002
10.91,48.900,0.09178,1.500,0.002
10.94,49.000,0.09190,1.505,0.002
10.98,49.100,0.09207,1.510,0.002
11.01,49.200,0.09223,1.514,0.002
11.07,49.300,0.09236,1.523,0.002
11.09,49.400,0.09253,1.526,0.002
11.13,49.500,0.09265,1.531,0.002
11.15,49.600,0.09282,1.534,0.002
11.20,49.700,0.09294,1.541,0.002
11.23,49.800,0.09307,1.545,0.002
11.25,49.900,0.09323,1.548,0.002
11.29,50.000,0.09336,1.554,0.002
11.33,50.100,0.09348,1.559,0.002
11.35,50.200,0.09365,1.561,0.002
11.40,50.300,0.09377,1.568,0.002
11.45,50.400,0.09394,1.574,0.002
11.46,50.500,0.09406,1.576,0.002
11.51,50.600,0.09423,1.583,0.002
11.55,50.700,0.09435,1.588,0.002
11.59,50.800,0.09452,1.594,0.002
11.63,50.900,0.09469,1.599,0.002
11.66,51.000,0.09481,1.604,0.002
11.71,51.100,0.09498,1.611,0.002
11.73,51.200,0.09514,1.614,0.002
11.79,51.300,0.09531,1.621,0.002
11.84,51.400,0.09543,1.628,0.002
11.86,51.500,0.09560,1.631,0.002
11.93,51.600,0.09577,1.640,0.002
11.96,51.700,0.09593,1.645,0.002
11.99,51.800,0.09606,1.649,0.002
12.04,51.900,0.09622,1.656,0.002
12.07,52.000,0.09639,1.660,0.002
12.10,52.100,0.09656,1.664,0.002
12.15,52.200,0.09672,1.671,0.002
12.18,52.300,0.09689,1.676,0.002
12.24,52.400,0.09706,1.683,0.002
12.28,52.500,0.09726,1.690,0.002
12.33,52.600,0.09743,1.696,0.002
12.40,52.700,0.09764,1.705,0.002
12.44,52.800,0.09784,1.712,0.002
12.51,52.900,0.09805,1.721,0.002
12.58,53.000,0.09826,1.730,0.002
12.61,53.100,0.09847,1.735,0.002
12.68,53.200,0.09868,1.744,0.002
12.72,53.300,0.09888,1.750,0.002
12.77,53.400,0.09909,1.757,0.002
12.83,53.500,0.09930,1.765,0.002
12.88,53.600,0.09951,1.771,0.002
12.94,53.700,0.09971,1.780,0.002
12.99,53.800,0.09992,1.786,0.002
13.03,53.900,0.10013,1.792,0.002
13.08,54.000,0.10030,1.799,0.002
13.10,54.100,0.10050,1.802,0.002
13.15,54.200,0.10067,1.809,0.002
13.19,54.300,0.10084,1.814,0.002
13.23,54.400,0.10104,1.819,0.002
13.25,54.500,0.10121,1.822,0.002
13.30,54.600,0.10134,1.829,0.002
13.33,54.700,0.10150,1.834,0.002
13.35,54.800,0.10167,1.836,0.002
13.36,54.900,0.10179,1.838,0.002
13.41,55.000,0.10196,1.844,0.002
13.45,55.100,0.10208,1.850,0.002
13.48,55.200,0.10225,1.854,0.002
13.50,55.300,0.10237,1.857,0.002
13.55,55.400,0.10250,1.863,0.002
13.57,55.500,0.10267,1.867,0.002
13.59,55.600,0.10279,1.869,0.002
13.64,55.700,0.10291,1.876,0.002
13.69,55.800,0.10308,1.884,0.002
13.71,55.900,0.10321,1.886,0.002
13.73,56.000,0.10333,1.889,0.002
13.77,56.100,0.10350,1.894,0.002
13.81,56.200,0.10362,1.900,0.002
13.83,56.300,0.10379,1.902,0.002
13.87,56.400,0.10391,1.908,0.002
13.91,56.500,0.10408,1.913,0.002
13.93,56.600,0.10420,1.916,0.002
13.96,56.700,0.10437,1.920,0.002
14.00,56.800,0.10449,1.925,0.002
14.04,56.900,0.10466,1.931,0.002
14.06,57.000,0.10483,1.934,0.002
14.11,57.100,0.10495,1.941,0.002
14.13,57.200,0.10512,1.944,0.002
14.17,57.300,0.10528,1.948,0.002
14.19,57.400,0.10541,1.952,0.002
14.24,57.500,0.10557,1.959,0.002
14.27,57.600,0.10574,1.963,0.002
14.29,57.700,0.10591,1.966,0.002
14.34,57.800,0.10603,1.973,0.002
14.38,57.900,0.10620,1.978,0.002
14.43,58.000,0.10636,1.985,0.002
14.48,58.100,0.10657,1.991,0.002
14.50,58.200,0.10674,1.994,0.002
14.55,58.300,0.10695,2.001,0.002
14.61,58.400,0.10711,2.009,0.002
14.65,58.500,0.10732,2.015,0.002
14.71,58.600,0.10753,2.024,0.002
14.76,58.700,0.10774,2.031,0.002
14.79,58.800,0.10794,2.035,0.002
14.85,58.900,0.10815,2.043,0.002
14.91,59.000,0.10836,2.051,0.002
14.95,59.100,0.10857,2.056,0.002
15.00,59.200,0.10877,2.063,0.002
15.03,59.300,0.10898,2.067,0.002
15.09,59.400,0.10919,2.076,0.002
15.12,59.500,0.10940,2.080,0.002
15.15,59.600,0.10961,2.084,0.002
15.20,59.700,0.10977,2.091,0.002
15.23,59.800,0.10998,2.095,0.002
15.25,59.900,0.11015,2.098,0.002
15.31,60.000,0.11031,2.106,0.002
15.30,60.100,0.11048,2.104,0.002
7.36,60.200,0.11064,1.012,0.002
7.99,60.300,0.11081,1.100,0.002
8.08,60.400,0.11098,1.111,0.002
8.09,60.500,0.11110,1.113,0.002
8.15,60.600,0.11127,1.121,0.002
8.18,60.700,0.11139,1.126,0.002
8.21,60.800,0.11152,1.130,0.002
8.26,60.900,0.11168,1.137,0.002
8.29,61.000,0.11181,1.140,0.002
8.33,61.100,0.11193,1.146,0.002
8.36,61.200,0.11206,1.151,0.002
8.40,61.300,0.11222,1.155,0.002
8.43,61.400,0.11235,1.160,0.002
8.48,61.500,0.11247,1.166,0.002
8.50,61.600,0.11260,1.169,0.002
8.53,61.700,0.11276,1.173,0.002
8.57,61.800,0.11289,1.179,0.002
8.62,61.900,0.11301,1.185,0.002
8.63,62.000,0.11318,1.186,0.002
8.68,62.100,0.11330,1.193,0.002
8.70,62.200,0.11347,1.196,0.002
8.75,62.300,0.11364,1.203,0.002
8.76,62.400,0.11376,1.205,0.002
8.79,62.500,0.11393,1.209,0.002
8.84,62.600,0.11409,1.216,0.002
8.87,62.700,0.11422,1.219,0.002
8.90,62.800,0.11438,1.224,0.002
8.94,62.900,0.11455,1.230,0.002
8.97,63.000,0.11467,1.234,0.002
8.98,63.100,0.11484,1.235,0.002
8.98,63.100,0.11484,1.235,0.002


