""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","800-5-28C.mss"
"Specimen Number","2"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
9.78,19.000,0.01570,1.698,0.000
9.83,19.100,0.01583,1.706,0.000
9.89,19.200,0.01599,1.717,0.000
9.91,19.300,0.01616,1.720,0.000
9.95,19.400,0.01632,1.727,0.000
10.00,19.500,0.01645,1.736,0.000
10.04,19.600,0.01661,1.743,0.000
10.08,19.700,0.01678,1.750,0.000
10.12,19.800,0.01695,1.757,0.000
10.17,19.900,0.01711,1.765,0.000
10.19,20.000,0.01728,1.769,0.000
10.23,20.100,0.01745,1.776,0.000
10.29,20.200,0.01757,1.785,0.000
10.33,20.300,0.01778,1.794,0.000
10.37,20.400,0.01790,1.801,0.000
10.41,20.500,0.01811,1.807,0.000
10.44,20.600,0.01828,1.813,0.000
10.50,20.700,0.01844,1.823,0.000
10.56,20.800,0.01861,1.833,0.000
10.62,20.900,0.01882,1.843,0.000
10.67,21.000,0.01902,1.852,0.000
10.71,21.100,0.01919,1.859,0.000
10.77,21.200,0.01940,1.870,0.000
10.81,21.300,0.01961,1.877,0.000
10.87,21.400,0.01981,1.887,0.000
10.94,21.500,0.02002,1.898,0.000
10.99,21.600,0.02027,1.908,0.000
11.04,21.700,0.02048,1.917,0.000
11.09,21.800,0.02069,1.925,0.000
11.14,21.900,0.02085,1.934,0.000
11.20,22.000,0.02106,1.944,0.000
11.24,22.100,0.02127,1.950,0.000
11.29,22.200,0.02148,1.960,0.000
11.34,22.300,0.02164,1.968,0.000
11.40,22.400,0.02185,1.979,0.000
11.45,22.500,0.02206,1.988,0.000
11.49,22.600,0.02222,1.994,0.000
11.53,22.700,0.02239,2.001,0.000
11.57,22.800,0.02256,2.009,0.000
11.61,22.900,0.02272,2.016,0.000
11.65,23.000,0.02285,2.023,0.000
11.69,23.100,0.02301,2.029,0.000
11.74,23.200,0.02318,2.038,0.000
11.77,23.300,0.02331,2.043,0.000
11.82,23.400,0.02347,2.053,0.000
11.86,23.500,0.02360,2.059,0.000
11.91,23.600,0.02372,2.067,0.000
11.93,23.700,0.02389,2.071,0.000
11.97,23.800,0.02401,2.078,0.000
12.02,23.900,0.02414,2.087,0.000
12.05,24.000,0.02430,2.091,0.000
12.10,24.100,0.02443,2.101,0.000
12.14,24.200,0.02455,2.108,0.000
12.18,24.300,0.02472,2.115,0.000
12.23,24.400,0.02484,2.122,0.000
12.25,24.500,0.02497,2.127,0.000
12.32,24.600,0.02513,2.138,0.000
12.36,24.700,0.02530,2.145,0.000
12.40,24.800,0.02542,2.153,0.001
12.45,24.900,0.02559,2.161,0.001
12.49,25.000,0.02572,2.168,0.001
12.53,25.100,0.02588,2.175,0.001
12.58,25.200,0.02605,2.183,0.001
12.62,25.300,0.02617,2.191,0.001
12.67,25.400,0.02634,2.200,0.001
12.72,25.500,0.02650,2.207,0.001
12.76,25.600,0.02663,2.216,0.001
12.81,25.700,0.02680,2.224,0.001
12.85,25.800,0.02696,2.230,0.001
12.89,25.900,0.02709,2.238,0.001
12.94,26.000,0.02729,2.247,0.001
13.00,26.100,0.02746,2.257,0.001
13.06,26.200,0.02763,2.267,0.001
13.11,26.300,0.02779,2.275,0.001
13.15,26.400,0.02796,2.283,0.001
13.22,26.500,0.02813,2.295,0.001
13.28,26.600,0.02833,2.305,0.001
13.36,26.700,0.02850,2.318,0.001
13.40,26.800,0.02871,2.327,0.001
13.47,26.900,0.02892,2.338,0.001
13.53,27.000,0.02912,2.350,0.001
13.62,27.100,0.02933,2.364,0.001
13.67,27.200,0.02954,2.373,0.001
13.75,27.300,0.02975,2.387,0.001
13.80,27.400,0.02995,2.395,0.001
13.88,27.500,0.03016,2.409,0.001
13.94,27.600,0.03037,2.420,0.001
14.01,27.700,0.03058,2.432,0.001
14.07,27.800,0.03079,2.442,0.001
14.14,27.900,0.03099,2.454,0.001
14.18,28.000,0.03120,2.462,0.001
14.26,28.100,0.03137,2.476,0.001
14.31,28.200,0.03153,2.484,0.001
14.36,28.300,0.03174,2.492,0.001
14.41,28.400,0.03191,2.502,0.001
14.45,28.500,0.03203,2.509,0.001
14.51,28.600,0.03220,2.518,0.001
14.56,28.700,0.03236,2.528,0.001
14.61,28.800,0.03249,2.535,0.001
14.65,28.900,0.03266,2.544,0.001
14.69,29.000,0.03278,2.550,0.001
14.75,29.100,0.03290,2.560,0.001
14.79,29.200,0.03307,2.567,0.001
14.83,29.300,0.03320,2.574,0.001
14.88,29.400,0.03332,2.583,0.001
14.92,29.500,0.03344,2.590,0.001
14.95,29.600,0.03357,2.596,0.001
15.00,29.700,0.03374,2.604,0.001
15.05,29.800,0.03386,2.612,0.001
15.09,29.900,0.03398,2.619,0.001
15.16,30.000,0.03415,2.632,0.001
15.19,30.100,0.03428,2.637,0.001
15.25,30.200,0.03440,2.648,0.001
15.30,30.300,0.03457,2.656,0.001
15.36,30.400,0.03473,2.667,0.001
15.42,30.500,0.03486,2.676,0.001
15.45,30.600,0.03502,2.682,0.001
15.49,30.700,0.03515,2.689,0.001
15.54,30.800,0.03531,2.698,0.001
15.59,30.900,0.03548,2.706,0.001
15.64,31.000,0.03561,2.715,0.001
15.71,31.100,0.03577,2.728,0.001
15.76,31.200,0.03594,2.736,0.001
15.80,31.300,0.03606,2.744,0.001
15.86,31.400,0.03623,2.754,0.001
15.91,31.500,0.03640,2.762,0.001
15.95,31.600,0.03652,2.769,0.001
16.01,31.700,0.03669,2.780,0.001
16.08,31.800,0.03685,2.792,0.001
16.14,31.900,0.03702,2.802,0.001
16.20,32.000,0.03718,2.813,0.001
16.23,32.100,0.03739,2.817,0.001
16.29,32.200,0.03756,2.829,0.001
16.37,32.300,0.03777,2.842,0.001
16.44,32.400,0.03793,2.854,0.001
16.51,32.500,0.03814,2.867,0.001
16.58,32.600,0.03835,2.879,0.001
16.66,32.700,0.03856,2.893,0.001
16.74,32.800,0.03876,2.906,0.001
16.81,32.900,0.03897,2.918,0.001
16.88,33.000,0.03918,2.931,0.001
16.98,33.100,0.03939,2.947,0.001
17.04,33.200,0.03959,2.959,0.001
17.12,33.300,0.03980,2.972,0.001
17.20,33.400,0.04001,2.985,0.001
17.28,33.500,0.04022,2.999,0.001
17.34,33.600,0.04038,3.010,0.001
17.41,33.700,0.04059,3.022,0.001
17.48,33.800,0.04080,3.035,0.001
17.54,33.900,0.04097,3.045,0.001
17.59,34.000,0.04113,3.053,0.001
17.65,34.100,0.04130,3.064,0.001
17.71,34.200,0.04146,3.074,0.001
17.75,34.300,0.04159,3.082,0.001
17.81,34.400,0.04176,3.092,0.001
17.85,34.500,0.04192,3.099,0.001
17.90,34.600,0.04205,3.107,0.001
17.96,34.700,0.04221,3.118,0.001
18.03,34.800,0.04234,3.129,0.001
18.07,34.900,0.04246,3.137,0.001
18.12,35.000,0.04263,3.145,0.001
18.17,35.100,0.04275,3.154,0.001
18.20,35.200,0.04288,3.160,0.001
18.24,35.300,0.04304,3.166,0.001
18.29,35.400,0.04317,3.176,0.001
18.36,35.500,0.04329,3.188,0.001
18.41,35.600,0.04342,3.195,0.001
18.45,35.700,0.04358,3.203,0.001
18.51,35.800,0.04371,3.214,0.001
18.57,35.900,0.04388,3.223,0.001
18.61,36.000,0.04400,3.231,0.001
18.67,36.100,0.04417,3.240,0.001
18.73,36.200,0.04429,3.252,0.001
18.77,36.300,0.04446,3.259,0.001
18.83,36.400,0.04462,3.268,0.001
18.89,36.500,0.04475,3.280,0.001
18.94,36.600,0.04491,3.288,0.001
19.00,36.700,0.04504,3.298,0.001
19.06,36.800,0.04521,3.309,0.001
19.11,36.900,0.04537,3.318,0.001
19.16,37.000,0.04550,3.327,0.001
19.22,37.100,0.04566,3.337,0.001
19.30,37.200,0.04583,3.350,0.001
19.34,37.300,0.04599,3.357,0.001
19.40,37.400,0.04616,3.368,0.001
19.46,37.500,0.04629,3.378,0.001
19.52,37.600,0.04645,3.389,0.001
19.59,37.700,0.04662,3.401,0.001
19.67,37.800,0.04683,3.414,0.001
19.75,37.900,0.04699,3.428,0.001
19.80,38.000,0.04716,3.437,0.001
19.86,38.100,0.04737,3.448,0.001
19.96,38.200,0.04753,3.465,0.001
20.03,38.300,0.04774,3.477,0.001
20.12,38.400,0.04795,3.494,0.001
20.21,38.500,0.04816,3.509,0.001
20.30,38.600,0.04836,3.524,0.001
20.38,38.700,0.04857,3.539,0.001
20.45,38.800,0.04878,3.550,0.001
20.54,38.900,0.04899,3.566,0.001
20.61,39.000,0.04919,3.578,0.001
20.70,39.100,0.04940,3.593,0.001
20.77,39.200,0.04961,3.605,0.001
20.82,39.300,0.04982,3.614,0.001
20.90,39.400,0.04998,3.629,0.001
20.96,39.500,0.05015,3.639,0.001
21.02,39.600,0.05036,3.650,0.001
21.08,39.700,0.05052,3.660,0.001
21.15,39.800,0.05069,3.671,0.001
21.21,39.900,0.05086,3.682,0.001
21.26,40.000,0.05102,3.690,0.001
21.32,40.100,0.05115,3.701,0.001
21.38,40.200,0.05131,3.711,0.001
21.43,40.300,0.05148,3.720,0.001
21.49,40.400,0.05160,3.730,0.001
21.53,40.500,0.05177,3.738,0.001
21.58,40.600,0.05190,3.747,0.001
21.62,40.700,0.05206,3.753,0.001
21.68,40.800,0.05219,3.764,0.001
21.73,40.900,0.05231,3.772,0.001
21.79,41.000,0.05244,3.783,0.001
21.84,41.100,0.05260,3.791,0.001
21.90,41.200,0.05273,3.802,0.001
21.94,41.300,0.05285,3.809,0.001
22.01,41.400,0.05302,3.821,0.001
22.06,41.500,0.05314,3.829,0.001
22.13,41.600,0.05327,3.842,0.001
22.18,41.700,0.05343,3.850,0.001
22.23,41.800,0.05356,3.860,0.001
22.29,41.900,0.05372,3.870,0.001
22.35,42.000,0.05385,3.880,0.001
22.39,42.100,0.05401,3.888,0.001
22.47,42.200,0.05418,3.901,0.001
22.53,42.300,0.05431,3.911,0.001
22.59,42.400,0.05447,3.921,0.001
22.64,42.500,0.05460,3.931,0.001
22.72,42.600,0.05476,3.945,0.001
22.77,42.700,0.05493,3.952,0.001
22.84,42.800,0.05510,3.964,0.001
22.90,42.900,0.05522,3.974,0.001
22.97,43.000,0.05539,3.988,0.001
23.04,43.100,0.05555,3.999,0.001
23.09,43.200,0.05572,4.009,0.001
23.16,43.300,0.05588,4.020,0.001
23.21,43.400,0.05605,4.029,0.001
23.29,43.500,0.05622,4.044,0.001
23.38,43.600,0.05638,4.058,0.001
23.46,43.700,0.05659,4.073,0.001
23.52,43.800,0.05676,4.083,0.001
23.62,43.900,0.05697,4.101,0.001
23.70,44.000,0.05717,4.114,0.001
23.80,44.100,0.05738,4.131,0.001
23.88,44.200,0.05759,4.146,0.001
23.97,44.300,0.05780,4.161,0.001
24.05,44.400,0.05805,4.174,0.001
24.17,44.500,0.05825,4.195,0.001
24.22,44.600,0.05846,4.205,0.001
24.32,44.700,0.05867,4.222,0.001
24.40,44.800,0.05888,4.236,0.001
24.49,44.900,0.05908,4.252,0.001
24.57,45.000,0.05929,4.266,0.001
24.66,45.100,0.05946,4.282,0.001
24.71,45.200,0.05967,4.289,0.001
24.78,45.300,0.05983,4.301,0.001
24.85,45.400,0.06000,4.313,0.001
24.92,45.500,0.06017,4.326,0.001
24.98,45.600,0.06033,4.336,0.001
25.04,45.700,0.06050,4.347,0.001
25.10,45.800,0.06066,4.357,0.001
25.16,45.900,0.06079,4.368,0.001
25.20,46.000,0.06095,4.374,0.001
25.27,46.100,0.06108,4.387,0.001
25.33,46.200,0.06125,4.397,0.001
25.40,46.300,0.06137,4.410,0.001
25.45,46.400,0.06154,4.418,0.001
25.50,46.500,0.06166,4.427,0.001
25.55,46.600,0.06179,4.435,0.001
25.61,46.700,0.06191,4.445,0.001
25.66,46.800,0.06204,4.454,0.001
25.74,46.900,0.06220,4.469,0.001
25.78,47.000,0.06233,4.476,0.001
25.86,47.100,0.06245,4.489,0.001
25.91,47.200,0.06262,4.499,0.001
25.99,47.300,0.06274,4.512,0.001
26.04,47.400,0.06291,4.521,0.001
26.12,47.500,0.06303,4.534,0.001
26.18,47.600,0.06320,4.544,0.001
26.25,47.700,0.06336,4.556,0.001
26.30,47.800,0.06349,4.566,0.001
26.37,47.900,0.06366,4.578,0.001
26.44,48.000,0.06382,4.591,0.001
26.52,48.100,0.06395,4.604,0.001
26.59,48.200,0.06411,4.615,0.001
26.67,48.300,0.06428,4.629,0.001
26.75,48.400,0.06445,4.644,0.001
26.82,48.500,0.06461,4.655,0.001
26.90,48.600,0.06478,4.670,0.001
26.97,48.700,0.06494,4.682,0.001
27.02,48.800,0.06507,4.691,0.001
27.11,48.900,0.06528,4.707,0.001
27.19,49.000,0.06544,4.720,0.001
27.26,49.100,0.06561,4.733,0.001
27.35,49.200,0.06582,4.747,0.001
27.43,49.300,0.06598,4.763,0.001
27.53,49.400,0.06619,4.779,0.001
15.76,49.500,0.06636,2.737,0.001
14.13,49.600,0.06656,2.453,0.001
14.13,49.700,0.06677,2.452,0.001
14.27,49.800,0.06698,2.478,0.001
14.46,49.900,0.06719,2.510,0.001
14.64,50.000,0.06744,2.542,0.001
14.77,50.100,0.06765,2.564,0.001
14.92,50.200,0.06785,2.590,0.001
15.03,50.300,0.06806,2.609,0.001
15.16,50.400,0.06827,2.632,0.001
15.26,50.500,0.06848,2.649,0.001
15.36,50.600,0.06868,2.667,0.001
15.50,50.700,0.06889,2.691,0.001
15.56,50.800,0.06906,2.702,0.001
15.66,50.900,0.06927,2.719,0.001
15.75,51.000,0.06943,2.735,0.001
15.82,51.100,0.06964,2.746,0.001
15.90,51.200,0.06981,2.760,0.001
15.98,51.300,0.06997,2.774,0.001
16.06,51.400,0.07010,2.789,0.001
16.14,51.500,0.07026,2.801,0.001
16.20,51.600,0.07043,2.812,0.001
16.26,51.700,0.07055,2.823,0.001
16.31,51.800,0.07072,2.832,0.001
16.38,51.900,0.07084,2.843,0.001
16.46,52.000,0.07097,2.857,0.001
16.50,52.100,0.07114,2.864,0.001
16.56,52.200,0.07126,2.874,0.001
16.62,52.300,0.07139,2.886,0.001
16.67,52.400,0.07155,2.894,0.001
16.75,52.500,0.07168,2.907,0.001
16.80,52.600,0.07180,2.917,0.001
16.87,52.700,0.07197,2.929,0.001
16.94,52.800,0.07209,2.940,0.001
16.99,52.900,0.07226,2.949,0.001
17.06,53.000,0.07242,2.962,0.001
17.12,53.100,0.07255,2.973,0.001
17.18,53.200,0.07271,2.983,0.001
17.25,53.300,0.07284,2.995,0.001
17.29,53.400,0.07301,3.002,0.001
17.38,53.500,0.07317,3.017,0.001
17.43,53.600,0.07334,3.026,0.001
17.49,53.700,0.07346,3.036,0.001
17.57,53.800,0.07363,3.050,0.001
17.61,53.900,0.07380,3.057,0.001
17.70,54.000,0.07396,3.072,0.001
17.74,54.100,0.07409,3.080,0.001
17.81,54.200,0.07425,3.093,0.001
17.88,54.300,0.07442,3.105,0.001
17.93,54.400,0.07458,3.112,0.001
18.00,54.500,0.07475,3.124,0.001
18.05,54.600,0.07492,3.134,0.001
18.11,54.700,0.07508,3.144,0.001
18.18,54.800,0.07525,3.156,0.001
18.26,54.900,0.07546,3.170,0.001
18.36,55.000,0.07562,3.187,0.001
18.41,55.100,0.07583,3.196,0.001
18.49,55.200,0.07604,3.209,0.001
18.57,55.300,0.07625,3.224,0.002
18.64,55.400,0.07646,3.236,0.002
18.72,55.500,0.07666,3.250,0.002
18.81,55.600,0.07687,3.266,0.002
18.88,55.700,0.07708,3.278,0.002
18.97,55.800,0.07729,3.292,0.002
19.05,55.900,0.07749,3.307,0.002
19.12,56.000,0.07770,3.319,0.002
19.19,56.100,0.07791,3.331,0.002
19.27,56.200,0.07808,3.345,0.002
19.34,56.300,0.07828,3.358,0.002
19.42,56.400,0.07849,3.371,0.002
19.50,56.500,0.07866,3.384,0.002
19.55,56.600,0.07887,3.394,0.002
19.61,56.700,0.07903,3.405,0.002
19.67,56.800,0.07920,3.415,0.002
19.73,56.900,0.07936,3.425,0.002
19.81,57.000,0.07949,3.439,0.002
19.85,57.100,0.07965,3.446,0.002
19.90,57.200,0.07982,3.454,0.002
19.96,57.300,0.07995,3.464,0.002
20.00,57.400,0.08011,3.472,0.002
20.05,57.500,0.08024,3.481,0.002
20.12,57.600,0.08040,3.492,0.002
20.14,57.700,0.08053,3.497,0.002
20.21,57.800,0.08065,3.509,0.002
20.26,57.900,0.08082,3.516,0.002
20.29,58.000,0.08094,3.523,0.002
20.36,58.100,0.08107,3.534,0.002
20.40,58.200,0.08119,3.542,0.002
20.46,58.300,0.08136,3.552,0.002
20.52,58.400,0.08148,3.562,0.002
20.56,58.500,0.08161,3.569,0.002
20.62,58.600,0.08177,3.580,0.002
20.69,58.700,0.08190,3.592,0.002
20.73,58.800,0.08207,3.598,0.002
20.79,58.900,0.08219,3.608,0.002
20.84,59.000,0.08236,3.618,0.002
20.90,59.100,0.08248,3.628,0.002
20.95,59.200,0.08265,3.637,0.002
21.01,59.300,0.08281,3.647,0.002
21.07,59.400,0.08294,3.658,0.002
21.12,59.500,0.08310,3.666,0.002
21.18,59.600,0.08327,3.676,0.002
21.24,59.700,0.08339,3.688,0.002
21.30,59.800,0.08356,3.697,0.002
21.35,59.900,0.08373,3.706,0.002
21.41,60.000,0.08385,3.717,0.002
21.46,60.100,0.08402,3.726,0.002
21.53,60.200,0.08418,3.737,0.002
21.59,60.300,0.08435,3.749,0.002
21.66,60.400,0.08452,3.759,0.002
21.72,60.500,0.08468,3.770,0.002
21.79,60.600,0.08485,3.783,0.002
21.86,60.700,0.08506,3.795,0.002
21.95,60.800,0.08526,3.811,0.002
22.02,60.900,0.08547,3.822,0.002
22.11,61.000,0.08568,3.838,0.002
22.19,61.100,0.08589,3.852,0.002
22.27,61.200,0.08610,3.865,0.002
22.36,61.300,0.08630,3.882,0.002
22.44,61.400,0.08655,3.895,0.002
22.52,61.500,0.08676,3.909,0.002
22.60,61.600,0.08697,3.923,0.002
22.67,61.700,0.08718,3.935,0.002
22.76,61.800,0.08738,3.951,0.002
22.83,61.900,0.08759,3.963,0.002
22.90,62.000,0.08780,3.976,0.002
22.97,62.100,0.08797,3.987,0.002
23.04,62.200,0.08817,3.999,0.002
23.11,62.300,0.08834,4.011,0.002
23.15,62.400,0.08851,4.019,0.002
23.22,62.500,0.08867,4.030,0.002
23.26,62.600,0.08880,4.039,0.002
23.31,62.700,0.08896,4.047,0.002
23.38,62.800,0.08909,4.058,0.002
14.62,62.900,0.08925,2.538,0.002
7.59,63.000,0.08938,1.318,0.002
7.27,63.100,0.08955,1.262,0.002
7.33,63.200,0.08967,1.273,0.002
7.43,63.300,0.08979,1.290,0.002
7.52,63.400,0.08992,1.305,0.002
7.57,63.500,0.09009,1.314,0.002
7.65,63.600,0.09021,1.328,0.002
7.70,63.700,0.09033,1.337,0.002
7.77,63.800,0.09046,1.350,0.002
7.80,63.900,0.09063,1.355,0.002
7.87,64.000,0.09075,1.365,0.002
7.91,64.100,0.09092,1.374,0.002
7.96,64.200,0.09104,1.382,0.002
8.02,64.300,0.09117,1.393,0.002
8.05,64.400,0.09133,1.398,0.002
8.08,64.500,0.09146,1.402,0.002
8.14,64.600,0.09162,1.413,0.002
8.18,64.700,0.09179,1.420,0.002
8.23,64.800,0.09191,1.428,0.002
8.26,64.900,0.09208,1.434,0.002
8.31,65.000,0.09225,1.443,0.002
8.37,65.100,0.09237,1.453,0.002
8.40,65.200,0.09254,1.458,0.002
8.45,65.300,0.09270,1.467,0.002
