""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","1100-5-35A.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

3.35,0.200,-0.00198,0.630,0.000
3.33,0.300,-0.00198,0.628,0.000
3.33,0.400,-0.00198,0.628,0.000
3.32,0.500,-0.00198,0.625,0.000
3.33,0.600,-0.00198,0.627,0.000
3.35,0.700,-0.00194,0.630,0.000
3.34,0.800,-0.00194,0.629,0.000
3.33,0.900,-0.00194,0.628,0.000
3.35,1.000,-0.00190,0.630,0.000
3.35,1.100,-0.00190,0.631,0.000
3.34,1.200,-0.00186,0.630,0.000
3.35,1.300,-0.00186,0.631,0.000
3.37,1.400,-0.00186,0.634,0.000
3.36,1.500,-0.00181,0.634,0.000
3.39,1.600,-0.00177,0.639,0.000
3.43,1.700,-0.00173,0.645,0.000
3.50,1.800,-0.00165,0.659,0.000
3.58,1.900,-0.00156,0.674,0.000
3.68,2.000,-0.00140,0.693,0.000
3.81,2.100,-0.00119,0.718,0.000
3.93,2.200,-0.00098,0.740,0.000
4.04,2.300,-0.00082,0.760,0.000
4.13,2.400,-0.00061,0.778,0.000
4.19,2.500,-0.00044,0.789,0.000
4.25,2.600,-0.00028,0.801,0.000
4.30,2.700,-0.00011,0.810,0.000
4.36,2.800,0.00006,0.821,0.000
4.39,2.900,0.00022,0.826,0.000
4.42,3.000,0.00035,0.833,0.000
4.46,3.100,0.00051,0.840,0.000
4.50,3.200,0.00064,0.848,0.000
4.52,3.300,0.00076,0.851,0.000
4.56,3.400,0.00093,0.858,0.000
4.58,3.500,0.00105,0.862,0.000
4.61,3.600,0.00118,0.868,0.000
4.65,3.700,0.00130,0.875,0.000
4.70,3.800,0.00147,0.885,0.000
4.69,3.900,0.00159,0.883,0.000
4.72,4.000,0.00172,0.888,0.000
4.75,4.100,0.00184,0.894,0.000
4.78,4.200,0.00197,0.900,0.000
4.81,4.300,0.00209,0.906,0.000
4.82,4.400,0.00226,0.908,0.000
4.86,4.500,0.00238,0.915,0.000
4.86,4.600,0.00251,0.916,0.000
4.91,4.700,0.00267,0.924,0.000
4.94,4.800,0.00280,0.931,0.000
4.95,4.900,0.00296,0.933,0.000
4.99,5.000,0.00313,0.939,0.000
5.02,5.100,0.00326,0.945,0.000
5.04,5.200,0.00342,0.949,0.000
5.07,5.300,0.00355,0.955,0.000
5.10,5.400,0.00371,0.961,0.000
5.11,5.500,0.00384,0.963,0.000
5.15,5.600,0.00400,0.969,0.000
5.17,5.700,0.00417,0.973,0.000
5.19,5.800,0.00434,0.977,0.000
5.22,5.900,0.00446,0.982,0.000
5.25,6.000,0.00463,0.988,0.000
5.27,6.100,0.00479,0.992,0.000
5.31,6.200,0.00496,1.000,0.000
5.34,6.300,0.00513,1.005,0.000
5.36,6.400,0.00529,1.009,0.000
5.39,6.500,0.00546,1.016,0.000
5.42,6.600,0.00562,1.021,0.000
5.47,6.700,0.00583,1.030,0.000
5.49,6.800,0.00600,1.034,0.000
5.55,6.900,0.00621,1.044,0.000
5.56,7.000,0.00641,1.047,0.000
5.60,7.100,0.00662,1.054,0.000
5.63,7.200,0.00683,1.060,0.000
5.67,7.300,0.00704,1.067,0.000
5.72,7.400,0.00724,1.077,0.000
5.75,7.500,0.00745,1.083,0.000
5.79,7.600,0.00766,1.090,0.000
5.83,7.700,0.00787,1.098,0.000
5.86,7.800,0.00808,1.104,0.000
5.89,7.900,0.00828,1.110,0.000
5.93,8.000,0.00849,1.116,0.000
5.96,8.100,0.00870,1.122,0.000
6.00,8.200,0.00887,1.130,0.000
6.02,8.300,0.00907,1.134,0.000
6.05,8.400,0.00924,1.138,0.000
6.10,8.500,0.00941,1.148,0.000
6.10,8.600,0.00957,1.148,0.000
6.13,8.700,0.00974,1.155,0.000
6.17,8.800,0.00990,1.162,0.000
6.18,8.900,0.01003,1.164,0.000
6.20,9.000,0.01020,1.167,0.000
6.23,9.100,0.01036,1.173,0.000
6.25,9.200,0.01049,1.178,0.000
6.28,9.300,0.01065,1.182,0.000
6.31,9.400,0.01078,1.188,0.000
6.32,9.500,0.01090,1.190,0.000
6.33,9.600,0.01107,1.192,0.000
6.37,9.700,0.01119,1.199,0.000
6.39,9.800,0.01132,1.203,0.000
6.41,9.900,0.01148,1.207,0.000
6.44,10.000,0.01161,1.213,0.000
6.47,10.100,0.01177,1.219,0.000
6.50,10.200,0.01190,1.224,0.000
6.52,10.300,0.01207,1.228,0.000
6.54,10.400,0.01219,1.231,0.000
6.57,10.500,0.01236,1.237,0.000
6.60,10.600,0.01248,1.243,0.000
6.62,10.700,0.01265,1.247,0.000
6.64,10.800,0.01281,1.250,0.000
6.67,10.900,0.01294,1.257,0.000
6.70,11.000,0.01310,1.262,0.000
6.72,11.100,0.01327,1.265,0.000
6.74,11.200,0.01344,1.270,0.000
6.77,11.300,0.01356,1.275,0.000
6.80,11.400,0.01373,1.281,0.000
6.82,11.500,0.01389,1.285,0.000
6.84,11.600,0.01406,1.288,0.000
6.87,11.700,0.01423,1.294,0.000
6.91,11.800,0.01435,1.302,0.000
6.93,11.900,0.01452,1.304,0.000
6.97,12.000,0.01473,1.312,0.000
7.00,12.100,0.01489,1.318,0.000
7.02,12.200,0.01506,1.322,0.000
7.06,12.300,0.01527,1.330,0.000
7.10,12.400,0.01543,1.337,0.000
7.13,12.500,0.01564,1.342,0.000
7.17,12.600,0.01581,1.350,0.000
7.20,12.700,0.01601,1.356,0.000
7.24,12.800,0.01622,1.364,0.000
7.27,12.900,0.01643,1.370,0.000
7.32,13.000,0.01664,1.378,0.000
7.37,13.100,0.01684,1.387,0.000
7.40,13.200,0.01709,1.394,0.000
7.44,13.300,0.01730,1.401,0.000
7.47,13.400,0.01747,1.406,0.000
7.50,13.500,0.01768,1.412,0.000
7.54,13.600,0.01788,1.419,0.000
7.57,13.700,0.01809,1.425,0.000
7.61,13.800,0.01830,1.433,0.000
7.62,13.900,0.01847,1.434,0.000
7.66,14.000,0.01863,1.442,0.000
