""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","1000-5-35B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

2.85,0.200,-0.00966,0.535,0.000
2.87,0.300,-0.00966,0.538,0.000
2.87,0.400,-0.00966,0.537,0.000
2.87,0.500,-0.00962,0.538,0.000
2.87,0.600,-0.00962,0.537,0.000
2.88,0.700,-0.00958,0.539,0.000
2.86,0.800,-0.00958,0.537,0.000
2.86,0.900,-0.00958,0.536,0.000
2.86,1.000,-0.00954,0.536,0.000
2.86,1.100,-0.00954,0.536,0.000
2.87,1.200,-0.00950,0.537,0.000
2.87,1.300,-0.00950,0.538,0.000
2.89,1.400,-0.00945,0.542,0.000
2.90,1.500,-0.00941,0.544,0.000
2.95,1.600,-0.00933,0.553,0.000
3.02,1.700,-0.00921,0.566,0.000
3.11,1.800,-0.00908,0.582,0.000
3.21,1.900,-0.00887,0.601,0.000
3.30,2.000,-0.00871,0.618,0.000
3.37,2.100,-0.00854,0.631,0.000
3.44,2.200,-0.00842,0.644,0.000
3.48,2.300,-0.00825,0.652,0.000
3.53,2.400,-0.00812,0.662,0.000
3.58,2.500,-0.00796,0.670,0.000
3.61,2.600,-0.00783,0.677,0.000
3.65,2.700,-0.00771,0.683,0.000
3.68,2.800,-0.00754,0.688,0.000
3.72,2.900,-0.00742,0.696,0.000
3.75,3.000,-0.00729,0.703,0.000
3.78,3.100,-0.00717,0.708,0.000
3.80,3.200,-0.00704,0.711,0.000
3.82,3.300,-0.00688,0.715,0.000
3.86,3.400,-0.00675,0.723,0.000
3.87,3.500,-0.00663,0.725,0.000
3.90,3.600,-0.00650,0.731,0.000
3.92,3.700,-0.00638,0.735,0.000
3.95,3.800,-0.00621,0.739,0.000
3.97,3.900,-0.00609,0.744,0.000
4.00,4.000,-0.00596,0.749,0.000
4.03,4.100,-0.00580,0.755,0.000
4.04,4.200,-0.00567,0.758,0.000
4.07,4.300,-0.00555,0.762,0.000
4.08,4.400,-0.00538,0.765,0.000
4.11,4.500,-0.00526,0.770,0.000
4.14,4.600,-0.00509,0.775,0.000
4.15,4.700,-0.00497,0.778,0.000
4.18,4.800,-0.00480,0.783,0.000
4.19,4.900,-0.00468,0.786,0.000
4.23,5.000,-0.00451,0.792,0.000
4.25,5.100,-0.00434,0.795,0.000
4.27,5.200,-0.00422,0.800,0.000
4.30,5.300,-0.00405,0.805,0.000
4.31,5.400,-0.00389,0.808,0.000
4.34,5.500,-0.00372,0.813,0.000
4.36,5.600,-0.00360,0.818,0.000
4.39,5.700,-0.00339,0.823,0.000
4.41,5.800,-0.00322,0.826,0.000
4.44,5.900,-0.00306,0.831,0.000
4.47,6.000,-0.00289,0.838,0.000
4.49,6.100,-0.00268,0.840,0.000
4.50,6.200,-0.00251,0.843,0.000
4.54,6.300,-0.00231,0.851,0.000
4.58,6.400,-0.00210,0.858,0.000
4.61,6.500,-0.00189,0.864,0.000
4.64,6.600,-0.00168,0.869,0.000
4.66,6.700,-0.00148,0.874,0.000
4.70,6.800,-0.00127,0.881,0.000
4.72,6.900,-0.00106,0.883,0.000
4.73,7.000,-0.00085,0.887,0.000
4.77,7.100,-0.00064,0.894,0.000
4.81,7.200,-0.00044,0.901,0.000
4.82,7.300,-0.00023,0.902,0.000
