""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-35B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
3.67,13.600,-0.07934,0.687,-0.002
3.65,13.700,-0.07913,0.684,-0.002
3.65,13.800,-0.07896,0.684,-0.002
3.67,13.900,-0.07880,0.688,-0.002
3.70,14.000,-0.07867,0.693,-0.002
3.69,14.100,-0.07851,0.691,-0.002
3.71,14.200,-0.07834,0.695,-0.002
3.71,14.300,-0.07821,0.696,-0.002
3.73,14.400,-0.07805,0.698,-0.002
3.73,14.500,-0.07792,0.698,-0.002
3.74,14.600,-0.07776,0.701,-0.002
3.75,14.700,-0.07763,0.702,-0.002
3.76,14.800,-0.07751,0.704,-0.002
3.76,14.900,-0.07738,0.705,-0.002
3.78,15.000,-0.07722,0.709,-0.002
3.78,15.100,-0.07709,0.709,-0.002
3.81,15.200,-0.07697,0.714,-0.002
3.81,15.300,-0.07680,0.713,-0.002
3.81,15.400,-0.07668,0.714,-0.002
3.82,15.500,-0.07655,0.715,-0.002
3.84,15.600,-0.07639,0.719,-0.002
3.84,15.700,-0.07626,0.719,-0.002
3.86,15.800,-0.07609,0.723,-0.001
3.85,15.900,-0.07597,0.721,-0.001
3.87,16.000,-0.07580,0.724,-0.001
3.88,16.100,-0.07568,0.727,-0.001
3.88,16.200,-0.07551,0.728,-0.001
3.88,16.300,-0.07539,0.726,-0.001
3.90,16.400,-0.07522,0.731,-0.001
3.92,16.500,-0.07506,0.735,-0.001
3.93,16.600,-0.07489,0.737,-0.001
3.93,16.700,-0.07477,0.737,-0.001
3.96,16.800,-0.07460,0.742,-0.001
3.97,16.900,-0.07443,0.743,-0.001
3.97,17.000,-0.07431,0.744,-0.001
4.00,17.100,-0.07414,0.750,-0.001
4.01,17.200,-0.07398,0.751,-0.001
4.02,17.300,-0.07381,0.753,-0.001
4.03,17.400,-0.07364,0.755,-0.001
4.04,17.500,-0.07348,0.757,-0.001
4.05,17.600,-0.07331,0.758,-0.001
4.05,17.700,-0.07310,0.758,-0.001
4.08,17.800,-0.07290,0.764,-0.001
4.09,17.900,-0.07269,0.766,-0.001
4.10,18.000,-0.07248,0.768,-0.001
4.13,18.100,-0.07227,0.773,-0.001
4.13,18.200,-0.07206,0.775,-0.001
4.17,18.300,-0.07186,0.782,-0.001
4.19,18.400,-0.07165,0.785,-0.001
4.20,18.500,-0.07140,0.786,-0.001
4.21,18.600,-0.07119,0.788,-0.001
4.23,18.700,-0.07098,0.793,-0.001
4.23,18.800,-0.07078,0.793,-0.001
4.27,18.900,-0.07057,0.799,-0.001
4.30,19.000,-0.07036,0.805,-0.001
4.30,19.100,-0.07019,0.805,-0.001
4.30,19.200,-0.07003,0.806,-0.001
4.32,19.300,-0.06982,0.810,-0.001
4.32,19.400,-0.06965,0.810,-0.001
4.33,19.500,-0.06949,0.812,-0.001
4.35,19.600,-0.06936,0.814,-0.001
4.35,19.700,-0.06920,0.815,-0.001
4.36,19.800,-0.06903,0.816,-0.001
4.38,19.900,-0.06891,0.821,-0.001
4.39,20.000,-0.06874,0.823,-0.001
4.40,20.100,-0.06861,0.825,-0.001
4.40,20.200,-0.06845,0.825,-0.001
4.42,20.300,-0.06832,0.827,-0.001
4.41,20.400,-0.06820,0.827,-0.001
4.43,20.500,-0.06803,0.830,-0.001
4.45,20.600,-0.06791,0.834,-0.001
4.44,20.700,-0.06778,0.832,-0.001
4.46,20.800,-0.06766,0.835,-0.001
4.47,20.900,-0.06749,0.838,-0.001
4.49,21.000,-0.06737,0.841,-0.001
4.49,21.100,-0.06720,0.841,-0.001
4.50,21.200,-0.06708,0.842,-0.001
4.51,21.300,-0.06691,0.845,-0.001
4.51,21.400,-0.06679,0.845,-0.001
4.54,21.500,-0.06662,0.850,-0.001
4.55,21.600,-0.06650,0.853,-0.001
4.56,21.700,-0.06633,0.854,-0.001
4.57,21.800,-0.06616,0.856,-0.001
4.59,21.900,-0.06600,0.860,-0.001
4.58,22.000,-0.06587,0.858,-0.001
4.61,22.100,-0.06571,0.864,-0.001
4.61,22.200,-0.06554,0.864,-0.001
4.64,22.300,-0.06537,0.868,-0.001
4.64,22.400,-0.06525,0.870,-0.001
4.66,22.500,-0.06508,0.872,-0.001
4.66,22.600,-0.06492,0.874,-0.001
4.67,22.700,-0.06475,0.875,-0.001
4.68,22.800,-0.06458,0.876,-0.001
4.70,22.900,-0.06442,0.881,-0.001
4.73,23.000,-0.06425,0.886,-0.001
4.73,23.100,-0.06409,0.887,-0.001
4.75,23.200,-0.06388,0.891,-0.001
4.78,23.300,-0.06371,0.895,-0.001
4.77,23.400,-0.06350,0.893,-0.001
4.79,23.500,-0.06330,0.898,-0.001
4.81,23.600,-0.06309,0.900,-0.001
4.82,23.700,-0.06288,0.902,-0.001
4.84,23.800,-0.06263,0.907,-0.001
4.87,23.900,-0.06242,0.911,-0.001
4.87,24.000,-0.06222,0.913,-0.001
4.88,24.100,-0.06201,0.914,-0.001
4.89,24.200,-0.06176,0.915,-0.001
4.89,24.300,-0.06155,0.917,-0.001
4.91,24.400,-0.06134,0.920,-0.001
4.94,24.500,-0.06113,0.925,-0.001
4.94,24.600,-0.06097,0.925,-0.001
4.94,24.700,-0.06076,0.925,-0.001
4.96,24.800,-0.06055,0.929,-0.001
4.96,24.900,-0.06039,0.929,-0.001
4.97,25.000,-0.06022,0.931,-0.001
4.97,25.100,-0.06005,0.932,-0.001
4.98,25.200,-0.05989,0.934,-0.001
5.00,25.300,-0.05972,0.936,-0.001
5.01,25.400,-0.05956,0.938,-0.001
5.01,25.500,-0.05943,0.939,-0.001
5.01,25.600,-0.05926,0.939,-0.001
5.04,25.700,-0.05910,0.943,-0.001
5.01,25.800,-0.05897,0.939,-0.001
5.03,25.900,-0.05881,0.942,-0.001
5.03,26.000,-0.05868,0.943,-0.001
5.05,26.100,-0.05856,0.946,-0.001
5.04,26.200,-0.05839,0.945,-0.001
5.05,26.300,-0.05827,0.947,-0.001
5.06,26.400,-0.05814,0.948,-0.001
5.08,26.500,-0.05798,0.952,-0.001
5.08,26.600,-0.05785,0.953,-0.001
5.11,26.700,-0.05769,0.957,-0.001
5.09,26.800,-0.05756,0.954,-0.001
5.12,26.900,-0.05739,0.959,-0.001
5.13,27.000,-0.05727,0.961,-0.001
5.14,27.100,-0.05710,0.963,-0.001
5.15,27.200,-0.05698,0.965,-0.001
5.17,27.300,-0.05681,0.968,-0.001
5.17,27.400,-0.05665,0.968,-0.001
5.17,27.500,-0.05648,0.968,-0.001
5.19,27.600,-0.05636,0.972,-0.001
5.22,27.700,-0.05619,0.977,-0.001
5.22,27.800,-0.05602,0.978,-0.001
5.23,27.900,-0.05586,0.980,-0.001
5.23,28.000,-0.05573,0.980,-0.001
