""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-24D.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
16.24,20.200,-0.04947,1.053,-0.001
16.33,20.300,-0.04926,1.059,-0.001
16.45,20.400,-0.04905,1.067,-0.001
16.56,20.500,-0.04880,1.074,-0.001
16.64,20.600,-0.04860,1.080,-0.001
16.77,20.700,-0.04839,1.088,-0.001
16.86,20.800,-0.04818,1.093,-0.001
16.96,20.900,-0.04797,1.100,-0.001
17.06,21.000,-0.04777,1.106,-0.001
17.14,21.100,-0.04756,1.112,-0.001
17.24,21.200,-0.04735,1.119,-0.001
17.33,21.300,-0.04718,1.124,-0.001
17.42,21.400,-0.04698,1.130,-0.001
17.49,21.500,-0.04681,1.134,-0.001
17.56,21.600,-0.04664,1.139,-0.001
17.66,21.700,-0.04648,1.145,-0.001
17.72,21.800,-0.04631,1.150,-0.001
17.80,21.900,-0.04615,1.155,-0.001
17.87,22.000,-0.04598,1.159,-0.001
17.92,22.100,-0.04585,1.163,-0.001
17.99,22.200,-0.04569,1.167,-0.001
18.08,22.300,-0.04556,1.173,-0.001
18.13,22.400,-0.04544,1.176,-0.001
18.19,22.500,-0.04527,1.180,-0.001
18.25,22.600,-0.04515,1.184,-0.001
18.31,22.700,-0.04502,1.188,-0.001
18.37,22.800,-0.04490,1.192,-0.001
18.43,22.900,-0.04473,1.196,-0.001
18.51,23.000,-0.04461,1.201,-0.001
18.57,23.100,-0.04448,1.204,-0.001
18.63,23.200,-0.04436,1.208,-0.001
18.71,23.300,-0.04423,1.214,-0.001
18.78,23.400,-0.04407,1.218,-0.001
18.86,23.500,-0.04394,1.223,-0.001
18.94,23.600,-0.04378,1.229,-0.001
19.01,23.700,-0.04365,1.233,-0.001
19.08,23.800,-0.04349,1.238,-0.001
19.17,23.900,-0.04336,1.243,-0.001
19.24,24.000,-0.04319,1.248,-0.001
19.31,24.100,-0.04307,1.253,-0.001
19.41,24.200,-0.04290,1.259,-0.001
19.49,24.300,-0.04278,1.264,-0.001
19.55,24.400,-0.04261,1.268,-0.001
19.63,24.500,-0.04245,1.273,-0.001
19.71,24.600,-0.04228,1.279,-0.001
19.80,24.700,-0.04216,1.284,-0.001
19.88,24.800,-0.04199,1.289,-0.001
19.97,24.900,-0.04182,1.296,-0.001
20.05,25.000,-0.04166,1.301,-0.001
20.15,25.100,-0.04149,1.307,-0.001
20.22,25.200,-0.04132,1.312,-0.001
20.33,25.300,-0.04116,1.319,-0.001
20.38,25.400,-0.04099,1.322,-0.001
20.46,25.500,-0.04083,1.327,-0.001
20.56,25.600,-0.04066,1.334,-0.001
20.70,25.700,-0.04045,1.343,-0.001
20.78,25.800,-0.04024,1.348,-0.001
20.89,25.900,-0.04008,1.355,-0.001
21.00,26.000,-0.03987,1.362,-0.001
21.13,26.100,-0.03962,1.371,-0.001
21.25,26.200,-0.03941,1.378,-0.001
21.36,26.300,-0.03921,1.385,-0.001
21.46,26.400,-0.03896,1.392,-0.001
21.59,26.500,-0.03875,1.400,-0.001
21.69,26.600,-0.03854,1.407,-0.001
21.81,26.700,-0.03833,1.415,-0.001
21.91,26.800,-0.03812,1.421,-0.001
22.03,26.900,-0.03792,1.429,-0.001
22.14,27.000,-0.03775,1.436,-0.001
22.23,27.100,-0.03754,1.442,-0.001
22.33,27.200,-0.03738,1.448,-0.001
22.42,27.300,-0.03721,1.454,-0.001
22.49,27.400,-0.03700,1.459,-0.001
22.58,27.500,-0.03684,1.465,-0.001
22.66,27.600,-0.03671,1.470,-0.001
22.74,27.700,-0.03655,1.475,-0.001
22.81,27.800,-0.03638,1.480,-0.001
22.91,27.900,-0.03625,1.486,-0.001
22.98,28.000,-0.03609,1.491,-0.001
23.06,28.100,-0.03596,1.496,-0.001
23.12,28.200,-0.03580,1.500,-0.001
23.19,28.300,-0.03567,1.504,-0.001
23.27,28.400,-0.03555,1.510,-0.001
23.34,28.500,-0.03542,1.514,-0.001
23.41,28.600,-0.03526,1.519,-0.001
23.49,28.700,-0.03513,1.524,-0.001
23.56,28.800,-0.03501,1.529,-0.001
23.65,28.900,-0.03488,1.534,-0.001
23.72,29.000,-0.03472,1.539,-0.001
23.81,29.100,-0.03459,1.545,-0.001
23.89,29.200,-0.03447,1.550,-0.001
23.98,29.300,-0.03430,1.556,-0.001
24.07,29.400,-0.03418,1.561,-0.001
24.17,29.500,-0.03401,1.568,-0.001
24.24,29.600,-0.03384,1.572,-0.001
24.33,29.700,-0.03372,1.578,-0.001
24.43,29.800,-0.03355,1.585,-0.001
24.50,29.900,-0.03339,1.589,-0.001
24.61,30.000,-0.03322,1.596,-0.001
24.69,30.100,-0.03310,1.601,-0.001
24.78,30.200,-0.03293,1.607,-0.001
24.87,30.300,-0.03276,1.613,-0.001
24.98,30.400,-0.03260,1.620,-0.001
25.06,30.500,-0.03247,1.626,-0.001
25.15,30.600,-0.03231,1.632,-0.001
25.25,30.700,-0.03214,1.638,-0.001
25.34,30.800,-0.03197,1.644,-0.001
25.41,30.900,-0.03181,1.649,-0.001
25.52,31.000,-0.03164,1.656,-0.001
25.62,31.100,-0.03148,1.662,-0.001
25.73,31.200,-0.03131,1.669,-0.001
25.82,31.300,-0.03114,1.675,-0.001
25.95,31.400,-0.03094,1.684,-0.001
26.05,31.500,-0.03077,1.690,-0.001
26.18,31.600,-0.03056,1.698,-0.001
26.32,31.700,-0.03035,1.707,-0.001
26.46,31.800,-0.03010,1.716,-0.001
26.57,31.900,-0.02990,1.724,-0.001
26.71,32.000,-0.02969,1.733,-0.001
26.84,32.100,-0.02948,1.741,-0.001
26.98,32.200,-0.02927,1.750,-0.001
27.08,32.300,-0.02902,1.757,-0.001
27.22,32.400,-0.02886,1.765,-0.001
27.33,32.500,-0.02865,1.773,-0.001
27.42,32.600,-0.02844,1.779,-0.001
27.55,32.700,-0.02828,1.787,-0.001
27.66,32.800,-0.02807,1.795,-0.001
27.76,32.900,-0.02790,1.801,-0.001
27.84,33.000,-0.02774,1.806,-0.001
27.93,33.100,-0.02757,1.812,-0.001
28.04,33.200,-0.02740,1.819,-0.001
28.13,33.300,-0.02724,1.825,-0.001
28.21,33.400,-0.02711,1.830,-0.001
28.29,33.500,-0.02695,1.835,-0.001
28.40,33.600,-0.02678,1.843,-0.001
28.47,33.700,-0.02666,1.847,-0.001
28.55,33.800,-0.02653,1.852,-0.001
28.64,33.900,-0.02636,1.858,-0.001
28.73,34.000,-0.02624,1.864,-0.001
28.81,34.100,-0.02612,1.869,-0.001
28.89,34.200,-0.02595,1.874,-0.001
28.96,34.300,-0.02582,1.879,-0.001
29.05,34.400,-0.02570,1.885,-0.001
29.12,34.500,-0.02558,1.889,-0.001
29.21,34.600,-0.02541,1.895,-0.001
29.31,34.700,-0.02528,1.901,0.000
29.37,34.800,-0.02516,1.905,0.000
29.46,34.900,-0.02499,1.911,0.000
29.56,35.000,-0.02487,1.918,0.000
29.64,35.100,-0.02474,1.923,0.000
29.73,35.200,-0.02458,1.928,0.000
29.84,35.300,-0.02441,1.936,0.000
29.97,35.400,-0.02429,1.944,0.000
30.05,35.500,-0.02412,1.949,0.000
30.13,35.600,-0.02400,1.955,0.000
30.21,35.700,-0.02383,1.960,0.000
30.35,35.800,-0.02366,1.969,0.000
30.41,35.900,-0.02354,1.973,0.000
30.50,36.000,-0.02337,1.978,0.000
30.61,36.100,-0.02321,1.986,0.000
30.71,36.200,-0.02304,1.992,0.000
30.84,36.300,-0.02292,2.001,0.000
30.92,36.400,-0.02275,2.006,0.000
31.05,36.500,-0.02258,2.014,0.000
31.15,36.600,-0.02242,2.020,0.000
31.27,36.700,-0.02225,2.029,0.000
31.37,36.800,-0.02208,2.035,0.000
31.49,36.900,-0.02192,2.043,0.000
31.60,37.000,-0.02175,2.050,0.000
31.73,37.100,-0.02154,2.059,0.000
31.89,37.200,-0.02134,2.069,0.000
32.04,37.300,-0.02113,2.079,0.000
32.20,37.400,-0.02092,2.089,0.000
32.34,37.500,-0.02071,2.098,0.000
32.51,37.600,-0.02046,2.109,0.000
32.67,37.700,-0.02026,2.119,0.000
32.81,37.800,-0.02005,2.128,0.000
32.95,37.900,-0.01980,2.137,0.000
33.11,38.000,-0.01959,2.148,0.000
33.26,38.100,-0.01938,2.157,0.000
33.37,38.200,-0.01918,2.165,0.000
33.51,38.300,-0.01897,2.174,0.000
33.65,38.400,-0.01876,2.183,0.000
33.76,38.500,-0.01859,2.190,0.000
33.85,38.600,-0.01843,2.196,0.000
33.96,38.700,-0.01826,2.203,0.000
34.07,38.800,-0.01810,2.210,0.000
34.16,38.900,-0.01793,2.216,0.000
34.23,39.000,-0.01776,2.220,0.000
34.35,39.100,-0.01764,2.228,0.000
34.43,39.200,-0.01747,2.233,0.000
34.53,39.300,-0.01735,2.240,0.000
34.62,39.400,-0.01718,2.246,0.000
34.71,39.500,-0.01706,2.252,0.000
34.81,39.600,-0.01693,2.258,0.000
34.90,39.700,-0.01677,2.264,0.000
35.00,39.800,-0.01664,2.270,0.000
35.08,39.900,-0.01652,2.276,0.000
35.16,40.000,-0.01635,2.281,0.000
35.24,40.100,-0.01623,2.286,0.000
35.35,40.200,-0.01610,2.293,0.000
35.46,40.300,-0.01598,2.301,0.000
35.55,40.400,-0.01581,2.306,0.000
35.67,40.500,-0.01568,2.314,0.000
35.78,40.600,-0.01552,2.321,0.000
35.85,40.700,-0.01539,2.326,0.000
35.97,40.800,-0.01523,2.334,0.000
36.08,40.900,-0.01506,2.341,0.000
36.19,41.000,-0.01494,2.348,0.000
36.29,41.100,-0.01477,2.354,0.000
36.40,41.200,-0.01460,2.362,0.000
36.51,41.300,-0.01448,2.369,0.000
36.64,41.400,-0.01431,2.377,0.000
36.72,41.500,-0.01415,2.382,0.000
36.87,41.600,-0.01398,2.392,0.000
36.95,41.700,-0.01386,2.397,0.000
37.09,41.800,-0.01369,2.406,0.000
37.22,41.900,-0.01352,2.414,0.000
37.34,42.000,-0.01336,2.423,0.000
37.44,42.100,-0.01319,2.429,0.000
37.57,42.200,-0.01303,2.437,0.000
37.68,42.300,-0.01286,2.445,0.000
37.84,42.400,-0.01269,2.455,0.000
37.94,42.500,-0.01253,2.461,0.000
38.10,42.600,-0.01232,2.472,0.000
38.25,42.700,-0.01215,2.481,0.000
38.40,42.800,-0.01194,2.491,0.000
38.56,42.900,-0.01174,2.501,0.000
38.70,43.000,-0.01153,2.510,0.000
38.87,43.100,-0.01132,2.522,0.000
39.04,43.200,-0.01111,2.533,0.000
39.21,43.300,-0.01086,2.543,0.000
39.37,43.400,-0.01066,2.554,0.000
39.53,43.500,-0.01045,2.564,0.000
39.66,43.600,-0.01024,2.573,0.000
39.81,43.700,-0.01003,2.582,0.000
39.98,43.800,-0.00983,2.594,0.000
40.12,43.900,-0.00962,2.603,0.000
40.24,44.000,-0.00945,2.610,0.000
40.38,44.100,-0.00924,2.619,0.000
40.51,44.200,-0.00908,2.628,0.000
40.63,44.300,-0.00887,2.636,0.000
40.73,44.400,-0.00870,2.642,0.000
40.85,44.500,-0.00858,2.650,0.000
40.96,44.600,-0.00841,2.657,0.000
41.07,44.700,-0.00825,2.664,0.000
41.17,44.800,-0.00808,2.671,0.000
41.29,44.900,-0.00796,2.678,0.000
41.38,45.000,-0.00779,2.684,0.000
41.49,45.100,-0.00762,2.692,0.000
41.60,45.200,-0.00750,2.699,0.000
41.71,45.300,-0.00737,2.706,0.000
41.79,45.400,-0.00721,2.711,0.000
41.89,45.500,-0.00708,2.717,0.000
42.00,45.600,-0.00696,2.724,0.000
42.10,45.700,-0.00679,2.731,0.000
42.20,45.800,-0.00667,2.738,0.000
42.30,45.900,-0.00650,2.744,0.000
42.42,46.000,-0.00638,2.752,0.000
42.55,46.100,-0.00621,2.760,0.000
42.66,46.200,-0.00609,2.767,0.000
42.81,46.300,-0.00592,2.777,0.000
42.90,46.400,-0.00579,2.783,0.000
43.03,46.500,-0.00563,2.792,0.000
43.14,46.600,-0.00546,2.798,0.000
43.31,46.700,-0.00530,2.810,0.000
43.41,46.800,-0.00517,2.816,0.000
43.54,46.900,-0.00500,2.824,0.000
43.66,47.000,-0.00484,2.832,0.000
43.81,47.100,-0.00467,2.842,0.000
43.92,47.200,-0.00455,2.849,0.000
44.07,47.300,-0.00438,2.859,0.000
44.16,47.400,-0.00422,2.865,0.000
44.33,47.500,-0.00405,2.876,0.000
44.43,47.600,-0.00388,2.882,0.000
44.59,47.700,-0.00372,2.892,0.000
44.70,47.800,-0.00355,2.899,0.000
44.87,47.900,-0.00338,2.911,0.000
44.99,48.000,-0.00322,2.919,0.000
45.14,48.100,-0.00305,2.929,0.000
45.28,48.200,-0.00284,2.937,0.000
45.50,48.300,-0.00268,2.951,0.000
45.62,48.400,-0.00247,2.959,0.000
45.82,48.500,-0.00226,2.973,0.000
45.98,48.600,-0.00205,2.983,0.000
46.17,48.700,-0.00181,2.995,0.000
46.34,48.800,-0.00160,3.006,0.000
46.54,48.900,-0.00139,3.019,0.000
46.67,49.000,-0.00118,3.027,0.000
46.87,49.100,-0.00097,3.041,0.000
47.01,49.200,-0.00077,3.050,0.000
47.21,49.300,-0.00056,3.062,0.000
47.35,49.400,-0.00035,3.071,0.000
47.54,49.500,-0.00014,3.084,0.000
47.68,49.600,0.00006,3.093,0.000
47.86,49.700,0.00023,3.105,0.000
47.97,49.800,0.00040,3.112,0.000
48.12,49.900,0.00061,3.122,0.000
48.25,50.000,0.00077,3.130,0.000
48.41,50.100,0.00094,3.140,0.000
48.50,50.200,0.00110,3.146,0.000
48.64,50.300,0.00127,3.155,0.000
48.77,50.400,0.00139,3.163,0.000
48.91,50.500,0.00156,3.173,0.000
49.01,50.600,0.00173,3.179,0.000
49.14,50.700,0.00185,3.188,0.000
49.24,50.800,0.00198,3.194,0.000
49.34,50.900,0.00214,3.201,0.000
49.47,51.000,0.00227,3.209,0.000
49.58,51.100,0.00239,3.216,0.000
49.68,51.200,0.00256,3.223,0.000
49.83,51.300,0.00268,3.232,0.000
49.92,51.400,0.00281,3.238,0.000
50.05,51.500,0.00297,3.247,0.000
50.18,51.600,0.00310,3.255,0.000
50.31,51.700,0.00322,3.264,0.000
50.43,51.800,0.00339,3.272,0.000
50.56,51.900,0.00351,3.280,0.000
50.70,52.000,0.00368,3.289,0.000
50.81,52.100,0.00380,3.296,0.000
50.93,52.200,0.00397,3.304,0.000
51.08,52.300,0.00410,3.313,0.000
51.22,52.400,0.00426,3.323,0.000
51.37,52.500,0.00443,3.332,0.000
51.51,52.600,0.00455,3.341,0.000
51.65,52.700,0.00472,3.350,0.000
51.80,52.800,0.00489,3.360,0.000
51.91,52.900,0.00505,3.367,0.000
52.06,53.000,0.00518,3.377,0.000
52.20,53.100,0.00534,3.386,0.000
52.33,53.200,0.00551,3.395,0.000
52.49,53.300,0.00567,3.405,0.000
52.64,53.400,0.00584,3.415,0.000
52.78,53.500,0.00601,3.424,0.000
52.96,53.600,0.00617,3.435,0.000
53.11,53.700,0.00634,3.445,0.000
53.28,53.800,0.00651,3.456,0.000
53.46,53.900,0.00671,3.468,0.000
53.65,54.000,0.00692,3.481,0.000
53.82,54.100,0.00709,3.492,0.000
54.03,54.200,0.00730,3.505,0.000
54.22,54.300,0.00754,3.517,0.000
54.46,54.400,0.00775,3.533,0.000
54.63,54.500,0.00796,3.544,0.000
54.81,54.600,0.00817,3.556,0.000
55.02,54.700,0.00838,3.569,0.000
55.24,54.800,0.00858,3.583,0.000
55.42,54.900,0.00879,3.595,0.000
55.62,55.000,0.00900,3.608,0.000
55.80,55.100,0.00921,3.620,0.000
56.01,55.200,0.00941,3.634,0.000
56.16,55.300,0.00962,3.643,0.000
56.36,55.400,0.00979,3.656,0.000
56.52,55.500,0.00996,3.667,0.000
56.67,55.600,0.01012,3.676,0.000
56.81,55.700,0.01029,3.685,0.000
56.96,55.800,0.01045,3.695,0.000
57.11,55.900,0.01062,3.705,0.000
57.24,56.000,0.01079,3.713,0.000
57.36,56.100,0.01091,3.721,0.000
57.48,56.200,0.01108,3.729,0.000
57.59,56.300,0.01120,3.736,0.000
57.75,56.400,0.01137,3.746,0.000
57.87,56.500,0.01149,3.754,0.000
58.01,56.600,0.01162,3.763,0.000
58.10,56.700,0.01174,3.769,0.000
58.25,56.800,0.01187,3.779,0.000
58.36,56.900,0.01203,3.786,0.000
58.50,57.000,0.01216,3.795,0.000
58.66,57.100,0.01228,3.805,0.000
58.79,57.200,0.01245,3.814,0.000
58.91,57.300,0.01257,3.821,0.000
59.04,57.400,0.01270,3.830,0.000
59.16,57.500,0.01286,3.838,0.000
59.34,57.600,0.01299,3.849,0.000
59.50,57.700,0.01311,3.859,0.000
59.64,57.800,0.01328,3.869,0.000
59.79,57.900,0.01345,3.878,0.000
59.91,58.000,0.01357,3.887,0.000
60.07,58.100,0.01374,3.896,0.000
60.23,58.200,0.01386,3.907,0.000
60.37,58.300,0.01403,3.916,0.000
60.52,58.400,0.01419,3.926,0.000
60.70,58.500,0.01432,3.938,0.000
60.84,58.600,0.01448,3.947,0.000
61.02,58.700,0.01465,3.959,0.000
61.15,58.800,0.01482,3.967,0.000
61.32,58.900,0.01494,3.978,0.000
61.49,59.000,0.01511,3.989,0.000
61.68,59.100,0.01527,4.001,0.000
61.84,59.200,0.01544,4.012,0.000
62.03,59.300,0.01561,4.024,0.000
62.20,59.400,0.01581,4.035,0.000
62.43,59.500,0.01598,4.050,0.000
62.60,59.600,0.01615,4.061,0.000
62.81,59.700,0.01635,4.074,0.000
63.05,59.800,0.01656,4.090,0.000
63.27,59.900,0.01677,4.104,0.000
63.51,60.000,0.01698,4.120,0.000
63.75,60.100,0.01719,4.135,0.000
63.98,60.200,0.01739,4.151,0.000
64.22,60.300,0.01760,4.166,0.000
64.43,60.400,0.01785,4.180,0.000
64.70,60.500,0.01806,4.197,0.000
64.91,60.600,0.01827,4.211,0.000
65.14,60.700,0.01847,4.225,0.000
65.34,60.800,0.01868,4.239,0.000
65.55,60.900,0.01885,4.252,0.000
65.75,61.000,0.01906,4.265,0.000
65.96,61.100,0.01926,4.279,0.000
66.13,61.200,0.01943,4.290,0.000
66.31,61.300,0.01960,4.301,0.000
66.50,61.400,0.01976,4.314,0.000
66.66,61.500,0.01993,4.324,0.000
66.80,61.600,0.02005,4.333,0.000
66.97,61.700,0.02022,4.344,0.000
67.11,61.800,0.02039,4.353,0.000
