""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-5B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

1.93,0.200,-0.05961,0.248,-0.001
1.94,0.300,-0.05961,0.249,-0.001
1.94,0.400,-0.05957,0.248,-0.001
1.93,0.500,-0.05957,0.247,-0.001
1.94,0.600,-0.05957,0.249,-0.001
1.93,0.700,-0.05953,0.248,-0.001
1.92,0.800,-0.05953,0.246,-0.001
1.94,0.900,-0.05953,0.248,-0.001
1.93,1.000,-0.05949,0.247,-0.001
1.93,1.100,-0.05949,0.248,-0.001
1.95,1.200,-0.05945,0.249,-0.001
1.94,1.300,-0.05945,0.248,-0.001
1.94,1.400,-0.05945,0.248,-0.001
1.95,1.500,-0.05940,0.250,-0.001
1.96,1.600,-0.05940,0.251,-0.001
1.98,1.700,-0.05936,0.254,-0.001
2.01,1.800,-0.05932,0.257,-0.001
2.05,1.900,-0.05924,0.263,-0.001
2.13,2.000,-0.05916,0.273,-0.001
2.22,2.100,-0.05903,0.284,-0.001
2.32,2.200,-0.05886,0.298,-0.001
2.38,2.300,-0.05870,0.305,-0.001
2.47,2.400,-0.05857,0.316,-0.001
2.50,2.500,-0.05841,0.321,-0.001
2.55,2.600,-0.05828,0.327,-0.001
2.58,2.700,-0.05816,0.330,-0.001
2.62,2.800,-0.05799,0.335,-0.001
2.67,2.900,-0.05787,0.342,-0.001
2.69,3.000,-0.05774,0.345,-0.001
2.73,3.100,-0.05762,0.349,-0.001
2.75,3.200,-0.05745,0.352,-0.001
2.77,3.300,-0.05733,0.355,-0.001
2.81,3.400,-0.05720,0.360,-0.001
2.83,3.500,-0.05708,0.363,-0.001
2.87,3.600,-0.05695,0.367,-0.001
2.90,3.700,-0.05683,0.372,-0.001
2.92,3.800,-0.05666,0.374,-0.001
2.96,3.900,-0.05654,0.379,-0.001
2.97,4.000,-0.05637,0.381,-0.001
3.01,4.100,-0.05625,0.386,-0.001
3.02,4.200,-0.05608,0.386,-0.001
3.05,4.300,-0.05596,0.391,-0.001
3.08,4.400,-0.05579,0.394,-0.001
3.11,4.500,-0.05566,0.398,-0.001
3.14,4.600,-0.05550,0.402,-0.001
3.15,4.700,-0.05533,0.403,-0.001
3.17,4.800,-0.05521,0.406,-0.001
3.19,4.900,-0.05504,0.408,-0.001
3.22,5.000,-0.05488,0.413,-0.001
3.25,5.100,-0.05475,0.416,-0.001
3.28,5.200,-0.05458,0.420,-0.001
3.31,5.300,-0.05442,0.425,-0.001
3.33,5.400,-0.05425,0.427,-0.001
3.36,5.500,-0.05413,0.431,-0.001
3.40,5.600,-0.05396,0.436,-0.001
3.43,5.700,-0.05375,0.439,-0.001
3.46,5.800,-0.05359,0.444,-0.001
3.48,5.900,-0.05342,0.446,-0.001
3.52,6.000,-0.05325,0.451,-0.001
3.57,6.100,-0.05305,0.457,-0.001
3.58,6.200,-0.05284,0.458,-0.001
3.63,6.300,-0.05267,0.464,-0.001
3.66,6.400,-0.05246,0.469,-0.001
3.69,6.500,-0.05222,0.472,-0.001
3.71,6.600,-0.05201,0.476,-0.001
3.76,6.700,-0.05180,0.482,-0.001
3.80,6.800,-0.05159,0.487,-0.001
3.84,6.900,-0.05138,0.492,-0.001
3.88,7.000,-0.05118,0.497,-0.001
3.91,7.100,-0.05097,0.500,-0.001
3.94,7.200,-0.05076,0.504,-0.001
3.97,7.300,-0.05055,0.509,-0.001
4.01,7.400,-0.05035,0.513,-0.001
4.03,7.500,-0.05018,0.516,-0.001
4.04,7.600,-0.04997,0.517,-0.001
4.07,7.700,-0.04981,0.522,-0.001
4.10,7.800,-0.04964,0.525,-0.001
4.12,7.900,-0.04947,0.528,-0.001
4.16,8.000,-0.04931,0.533,-0.001
4.18,8.100,-0.04918,0.536,-0.001
4.19,8.200,-0.04902,0.536,-0.001
4.22,8.300,-0.04889,0.541,-0.001
4.25,8.400,-0.04872,0.544,-0.001
4.26,8.500,-0.04856,0.546,-0.001
4.28,8.600,-0.04843,0.548,-0.001
4.32,8.700,-0.04831,0.553,-0.001
4.33,8.800,-0.04814,0.555,-0.001
4.36,8.900,-0.04802,0.558,-0.001
4.38,9.000,-0.04789,0.561,-0.001
4.40,9.100,-0.04773,0.563,-0.001
4.42,9.200,-0.04760,0.566,-0.001
4.46,9.300,-0.04748,0.571,-0.001
4.47,9.400,-0.04731,0.572,-0.001
4.50,9.500,-0.04719,0.576,-0.001
4.50,9.600,-0.04706,0.577,-0.001
4.53,9.700,-0.04690,0.580,-0.001
4.55,9.800,-0.04677,0.582,-0.001
4.57,9.900,-0.04661,0.585,-0.001
4.58,10.000,-0.04644,0.586,-0.001
4.60,10.100,-0.04631,0.589,-0.001
4.61,10.200,-0.04615,0.590,-0.001
4.63,10.300,-0.04598,0.593,-0.001
4.65,10.400,-0.04586,0.595,-0.001
4.65,10.500,-0.04569,0.595,-0.001
4.68,10.600,-0.04553,0.599,-0.001
4.69,10.700,-0.04536,0.601,-0.001
4.70,10.800,-0.04519,0.603,-0.001
4.71,10.900,-0.04503,0.603,-0.001
4.74,11.000,-0.04490,0.607,-0.001
4.77,11.100,-0.04474,0.611,-0.001
4.78,11.200,-0.04457,0.612,-0.001
4.80,11.300,-0.04440,0.615,-0.001
4.84,11.400,-0.04424,0.620,-0.001
4.84,11.500,-0.04403,0.620,-0.001
4.88,11.600,-0.04386,0.625,-0.001
4.90,11.700,-0.04370,0.628,-0.001
4.93,11.800,-0.04349,0.631,-0.001
4.99,11.900,-0.04332,0.639,-0.001
5.01,12.000,-0.04311,0.642,-0.001
5.06,12.100,-0.04291,0.648,-0.001
5.09,12.200,-0.04270,0.652,-0.001
5.12,12.300,-0.04249,0.656,-0.001
5.17,12.400,-0.04228,0.663,-0.001
5.19,12.500,-0.04208,0.665,-0.001
5.24,12.600,-0.04187,0.671,-0.001
5.29,12.700,-0.04166,0.677,-0.001
5.31,12.800,-0.04145,0.680,-0.001
5.34,12.900,-0.04124,0.684,-0.001
5.40,13.000,-0.04104,0.691,-0.001
5.44,13.100,-0.04087,0.697,-0.001
5.46,13.200,-0.04066,0.699,-0.001
5.48,13.300,-0.04050,0.702,-0.001
5.51,13.400,-0.04033,0.706,-0.001
5.53,13.500,-0.04012,0.708,-0.001
5.56,13.600,-0.04000,0.712,-0.001
5.59,13.700,-0.03983,0.716,-0.001
5.62,13.800,-0.03967,0.719,-0.001
5.62,13.900,-0.03950,0.720,-0.001
5.65,14.000,-0.03937,0.724,-0.001
5.67,14.100,-0.03921,0.727,-0.001
5.69,14.200,-0.03908,0.729,-0.001
5.72,14.300,-0.03892,0.733,-0.001
5.73,14.400,-0.03879,0.735,-0.001
5.76,14.500,-0.03867,0.738,-0.001
5.77,14.600,-0.03850,0.740,-0.001
5.80,14.700,-0.03838,0.742,-0.001
5.82,14.800,-0.03825,0.745,-0.001
5.84,14.900,-0.03813,0.748,-0.001
5.85,15.000,-0.03800,0.750,-0.001
5.88,15.100,-0.03784,0.753,-0.001
5.90,15.200,-0.03771,0.755,-0.001
5.92,15.300,-0.03759,0.758,-0.001
5.95,15.400,-0.03742,0.762,-0.001
5.96,15.500,-0.03730,0.763,-0.001
5.98,15.600,-0.03713,0.766,-0.001
6.00,15.700,-0.03696,0.769,-0.001
6.00,15.800,-0.03684,0.769,-0.001
6.03,15.900,-0.03667,0.772,-0.001
6.05,16.000,-0.03655,0.774,-0.001
6.06,16.100,-0.03638,0.777,-0.001
6.09,16.200,-0.03622,0.780,-0.001
6.10,16.300,-0.03609,0.781,-0.001
6.11,16.400,-0.03593,0.782,-0.001
6.14,16.500,-0.03576,0.786,-0.001
6.14,16.600,-0.03559,0.786,-0.001
6.15,16.700,-0.03543,0.788,-0.001
6.18,16.800,-0.03530,0.791,-0.001
6.21,16.900,-0.03514,0.795,-0.001
6.21,17.000,-0.03497,0.795,-0.001
6.22,17.100,-0.03480,0.797,-0.001
6.25,17.200,-0.03464,0.800,-0.001
6.27,17.300,-0.03447,0.803,-0.001
6.29,17.400,-0.03426,0.805,-0.001
6.31,17.500,-0.03410,0.809,-0.001
6.33,17.600,-0.03389,0.811,-0.001
6.34,17.700,-0.03368,0.812,-0.001
6.36,17.800,-0.03347,0.815,-0.001
6.39,17.900,-0.03327,0.818,-0.001
6.39,18.000,-0.03306,0.818,-0.001
6.42,18.100,-0.03281,0.823,-0.001
6.46,18.200,-0.03260,0.828,-0.001
6.47,18.300,-0.03239,0.828,-0.001
6.51,18.400,-0.03219,0.833,-0.001
6.52,18.500,-0.03198,0.835,-0.001
6.54,18.600,-0.03177,0.837,-0.001
6.55,18.700,-0.03156,0.838,-0.001
6.59,18.800,-0.03135,0.844,-0.001
6.62,18.900,-0.03119,0.847,-0.001
6.64,19.000,-0.03098,0.850,-0.001
6.63,19.100,-0.03081,0.850,-0.001
6.66,19.200,-0.03065,0.853,-0.001
6.68,19.300,-0.03048,0.856,-0.001
6.70,19.400,-0.03032,0.858,-0.001
6.71,19.500,-0.03019,0.859,-0.001
6.74,19.600,-0.03002,0.864,-0.001
6.76,19.700,-0.02990,0.865,-0.001
6.79,19.800,-0.02973,0.870,-0.001
6.82,19.900,-0.02961,0.873,-0.001
6.82,20.000,-0.02948,0.874,-0.001
6.85,20.100,-0.02932,0.877,-0.001
6.87,20.200,-0.02919,0.880,-0.001
6.90,20.300,-0.02907,0.884,-0.001
6.92,20.400,-0.02894,0.886,-0.001
6.94,20.500,-0.02878,0.889,-0.001
6.98,20.600,-0.02865,0.894,-0.001
6.98,20.700,-0.02853,0.894,-0.001
7.02,20.800,-0.02836,0.899,-0.001
7.04,20.900,-0.02824,0.902,-0.001
7.07,21.000,-0.02807,0.905,-0.001
7.09,21.100,-0.02795,0.908,-0.001
7.13,21.200,-0.02778,0.913,-0.001
7.15,21.300,-0.02766,0.916,-0.001
7.16,21.400,-0.02749,0.917,-0.001
7.19,21.500,-0.02732,0.921,-0.001
7.21,21.600,-0.02720,0.924,-0.001
7.25,21.700,-0.02703,0.929,-0.001
7.25,21.800,-0.02687,0.928,-0.001
7.29,21.900,-0.02674,0.933,-0.001
7.30,22.000,-0.02658,0.936,-0.001
7.33,22.100,-0.02641,0.939,-0.001
7.36,22.200,-0.02628,0.942,-0.001
7.39,22.300,-0.02612,0.946,-0.001
7.40,22.400,-0.02595,0.948,-0.001
7.43,22.500,-0.02579,0.952,-0.001
7.45,22.600,-0.02562,0.955,-0.001
7.47,22.700,-0.02545,0.957,-0.001
7.50,22.800,-0.02529,0.961,0.000
7.54,22.900,-0.02512,0.966,0.000
7.56,23.000,-0.02495,0.968,0.000
7.62,23.100,-0.02475,0.976,0.000
7.63,23.200,-0.02458,0.977,0.000
7.66,23.300,-0.02437,0.981,0.000
7.68,23.400,-0.02417,0.984,0.000
7.73,23.500,-0.02396,0.990,0.000
7.76,23.600,-0.02375,0.993,0.000
7.79,23.700,-0.02350,0.998,0.000
7.83,23.800,-0.02329,1.003,0.000
7.86,23.900,-0.02308,1.007,0.000
7.88,24.000,-0.02288,1.010,0.000
7.92,24.100,-0.02267,1.014,0.000
7.94,24.200,-0.02246,1.017,0.000
7.97,24.300,-0.02225,1.021,0.000
7.98,24.400,-0.02205,1.023,0.000
8.03,24.500,-0.02184,1.028,0.000
8.06,24.600,-0.02167,1.033,0.000
8.08,24.700,-0.02146,1.035,0.000
8.10,24.800,-0.02130,1.037,0.000
8.14,24.900,-0.02113,1.042,0.000
8.13,25.000,-0.02097,1.042,0.000
8.16,25.100,-0.02080,1.045,0.000
8.17,25.200,-0.02067,1.047,0.000
8.21,25.300,-0.02051,1.052,0.000
8.22,25.400,-0.02038,1.052,0.000
8.25,25.500,-0.02022,1.057,0.000
8.27,25.600,-0.02009,1.059,0.000
8.29,25.700,-0.01993,1.062,0.000
8.30,25.800,-0.01980,1.063,0.000
8.33,25.900,-0.01968,1.066,0.000
8.33,26.000,-0.01955,1.067,0.000
8.37,26.100,-0.01939,1.072,0.000
8.39,26.200,-0.01926,1.075,0.000
8.41,26.300,-0.01914,1.077,0.000
8.43,26.400,-0.01897,1.079,0.000
8.46,26.500,-0.01885,1.083,0.000
8.49,26.600,-0.01868,1.087,0.000
8.52,26.700,-0.01856,1.091,0.000
8.54,26.800,-0.01839,1.094,0.000
8.57,26.900,-0.01826,1.098,0.000
8.59,27.000,-0.01810,1.100,0.000
8.61,27.100,-0.01797,1.102,0.000
8.64,27.200,-0.01781,1.107,0.000
8.67,27.300,-0.01764,1.110,0.000
8.69,27.400,-0.01747,1.113,0.000
8.73,27.500,-0.01735,1.118,0.000
8.75,27.600,-0.01718,1.121,0.000
8.78,27.700,-0.01702,1.124,0.000
8.81,27.800,-0.01685,1.128,0.000
8.83,27.900,-0.01673,1.131,0.000
8.86,28.000,-0.01656,1.135,0.000
8.88,28.100,-0.01639,1.138,0.000
8.92,28.200,-0.01623,1.142,0.000
8.94,28.300,-0.01606,1.145,0.000
8.98,28.400,-0.01590,1.150,0.000
9.02,28.500,-0.01573,1.155,0.000
9.03,28.600,-0.01556,1.157,0.000
9.07,28.700,-0.01540,1.162,0.000
9.10,28.800,-0.01519,1.166,0.000
9.16,28.900,-0.01502,1.174,0.000
9.19,29.000,-0.01482,1.177,0.000
9.24,29.100,-0.01465,1.183,0.000
9.27,29.200,-0.01440,1.188,0.000
9.33,29.300,-0.01419,1.194,0.000
9.38,29.400,-0.01398,1.202,0.000
9.42,29.500,-0.01378,1.206,0.000
9.47,29.600,-0.01357,1.213,0.000
