""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-24A.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
8.97,20.800,-0.05020,0.984,-0.001
8.98,20.900,-0.05008,0.986,-0.001
9.02,21.000,-0.04995,0.990,-0.001
9.04,21.100,-0.04983,0.992,-0.001
9.07,21.200,-0.04970,0.995,-0.001
9.09,21.300,-0.04954,0.997,-0.001
9.11,21.400,-0.04941,0.999,-0.001
9.13,21.500,-0.04929,1.002,-0.001
9.17,21.600,-0.04912,1.006,-0.001
9.21,21.700,-0.04899,1.010,-0.001
9.22,21.800,-0.04883,1.011,-0.001
9.25,21.900,-0.04870,1.015,-0.001
9.30,22.000,-0.04854,1.020,-0.001
9.34,22.100,-0.04841,1.024,-0.001
9.35,22.200,-0.04825,1.026,-0.001
9.37,22.300,-0.04808,1.028,-0.001
9.40,22.400,-0.04796,1.032,-0.001
9.44,22.500,-0.04779,1.036,-0.001
9.46,22.600,-0.04762,1.038,-0.001
9.50,22.700,-0.04750,1.042,-0.001
9.54,22.800,-0.04733,1.047,-0.001
9.54,22.900,-0.04721,1.047,-0.001
9.59,23.000,-0.04704,1.052,-0.001
9.62,23.100,-0.04688,1.056,-0.001
9.65,23.200,-0.04671,1.058,-0.001
9.67,23.300,-0.04654,1.061,-0.001
9.71,23.400,-0.04638,1.065,-0.001
9.75,23.500,-0.04621,1.069,-0.001
9.79,23.600,-0.04604,1.074,-0.001
9.82,23.700,-0.04588,1.077,-0.001
9.85,23.800,-0.04567,1.081,-0.001
9.90,23.900,-0.04550,1.087,-0.001
9.94,24.000,-0.04530,1.091,-0.001
9.98,24.100,-0.04509,1.095,-0.001
10.01,24.200,-0.04492,1.098,-0.001
10.06,24.300,-0.04471,1.104,-0.001
10.10,24.400,-0.04447,1.108,-0.001
10.15,24.500,-0.04426,1.114,-0.001
10.19,24.600,-0.04405,1.118,-0.001
10.23,24.700,-0.04384,1.123,-0.001
10.28,24.800,-0.04363,1.128,-0.001
10.31,24.900,-0.04343,1.132,-0.001
10.33,25.000,-0.04322,1.134,-0.001
10.37,25.100,-0.04305,1.138,-0.001
10.40,25.200,-0.04284,1.141,-0.001
10.44,25.300,-0.04264,1.145,-0.001
10.48,25.400,-0.04247,1.150,-0.001
10.51,25.500,-0.04230,1.154,-0.001
10.55,25.600,-0.04210,1.158,-0.001
10.58,25.700,-0.04193,1.160,-0.001
10.61,25.800,-0.04181,1.165,-0.001
10.63,25.900,-0.04164,1.166,-0.001
10.66,26.000,-0.04147,1.169,-0.001
10.71,26.100,-0.04135,1.175,-0.001
10.71,26.200,-0.04118,1.175,-0.001
10.73,26.300,-0.04106,1.177,-0.001
10.76,26.400,-0.04089,1.181,-0.001
10.81,26.500,-0.04077,1.186,-0.001
10.83,26.600,-0.04064,1.188,-0.001
10.84,26.700,-0.04048,1.190,-0.001
10.87,26.800,-0.04035,1.193,-0.001
10.90,26.900,-0.04023,1.196,-0.001
10.93,27.000,-0.04010,1.199,-0.001
10.96,27.100,-0.03994,1.202,-0.001
10.98,27.200,-0.03981,1.205,-0.001
11.03,27.300,-0.03969,1.210,-0.001
11.04,27.400,-0.03952,1.211,-0.001
11.09,27.500,-0.03940,1.216,-0.001
11.13,27.600,-0.03927,1.221,-0.001
11.14,27.700,-0.03910,1.223,-0.001
11.18,27.800,-0.03894,1.227,-0.001
11.22,27.900,-0.03881,1.231,-0.001
11.25,28.000,-0.03865,1.234,-0.001
11.29,28.100,-0.03852,1.239,-0.001
11.32,28.200,-0.03836,1.242,-0.001
11.35,28.300,-0.03819,1.245,-0.001
11.37,28.400,-0.03807,1.248,-0.001
11.39,28.500,-0.03790,1.250,-0.001
11.44,28.600,-0.03773,1.255,-0.001
11.48,28.700,-0.03761,1.260,-0.001
11.51,28.800,-0.03744,1.263,-0.001
11.55,28.900,-0.03728,1.268,-0.001
11.59,29.000,-0.03711,1.272,-0.001
11.62,29.100,-0.03699,1.275,-0.001
11.66,29.200,-0.03682,1.279,-0.001
11.71,29.300,-0.03665,1.285,-0.001
11.74,29.400,-0.03645,1.288,-0.001
11.78,29.500,-0.03628,1.293,-0.001
11.83,29.600,-0.03611,1.298,-0.001
11.86,29.700,-0.03590,1.302,-0.001
11.92,29.800,-0.03574,1.308,-0.001
11.98,29.900,-0.03553,1.314,-0.001
12.02,30.000,-0.03532,1.319,-0.001
12.08,30.100,-0.03512,1.325,-0.001
12.12,30.200,-0.03487,1.330,-0.001
12.18,30.300,-0.03466,1.336,-0.001
12.22,30.400,-0.03445,1.341,-0.001
12.24,30.500,-0.03424,1.343,-0.001
12.30,30.600,-0.03408,1.350,-0.001
12.35,30.700,-0.03387,1.355,-0.001
12.38,30.800,-0.03366,1.359,-0.001
12.43,30.900,-0.03345,1.364,-0.001
12.47,31.000,-0.03329,1.368,-0.001
12.53,31.100,-0.03308,1.374,-0.001
12.57,31.200,-0.03291,1.379,-0.001
12.59,31.300,-0.03275,1.382,-0.001
12.62,31.400,-0.03254,1.385,-0.001
12.67,31.500,-0.03237,1.390,-0.001
12.69,31.600,-0.03225,1.393,-0.001
12.72,31.700,-0.03208,1.396,-0.001
12.75,31.800,-0.03192,1.399,-0.001
12.78,31.900,-0.03179,1.402,-0.001
12.80,32.000,-0.03162,1.404,-0.001
12.85,32.100,-0.03150,1.410,-0.001
12.88,32.200,-0.03133,1.414,-0.001
12.91,32.300,-0.03121,1.417,-0.001
12.95,32.400,-0.03108,1.421,-0.001
12.98,32.500,-0.03092,1.424,-0.001
13.01,32.600,-0.03079,1.428,-0.001
13.04,32.700,-0.03067,1.430,-0.001
13.08,32.800,-0.03054,1.435,-0.001
13.13,32.900,-0.03038,1.440,-0.001
13.14,33.000,-0.03025,1.442,-0.001
13.20,33.100,-0.03013,1.448,-0.001
13.23,33.200,-0.02996,1.451,-0.001
13.25,33.300,-0.02984,1.454,-0.001
13.30,33.400,-0.02967,1.459,-0.001
13.35,33.500,-0.02955,1.465,-0.001
13.40,33.600,-0.02938,1.470,-0.001
13.42,33.700,-0.02926,1.472,-0.001
13.43,33.800,-0.02909,1.474,-0.001
13.49,33.900,-0.02897,1.480,-0.001
13.53,34.000,-0.02880,1.484,-0.001
13.56,34.100,-0.02863,1.488,-0.001
13.59,34.200,-0.02851,1.491,-0.001
13.65,34.300,-0.02834,1.498,-0.001
13.69,34.400,-0.02818,1.502,-0.001
13.72,34.500,-0.02805,1.505,-0.001
13.76,34.600,-0.02788,1.510,-0.001
13.82,34.700,-0.02772,1.516,-0.001
13.85,34.800,-0.02755,1.520,-0.001
13.89,34.900,-0.02739,1.524,-0.001
13.94,35.000,-0.02726,1.529,-0.001
13.97,35.100,-0.02710,1.533,-0.001
14.01,35.200,-0.02689,1.537,-0.001
14.07,35.300,-0.02672,1.544,-0.001
14.13,35.400,-0.02651,1.551,-0.001
14.16,35.500,-0.02635,1.554,-0.001
14.22,35.600,-0.02614,1.561,-0.001
14.28,35.700,-0.02593,1.567,-0.001
14.35,35.800,-0.02572,1.574,-0.001
14.43,35.900,-0.02552,1.583,-0.001
14.49,36.000,-0.02531,1.590,0.000
14.54,36.100,-0.02506,1.595,0.000
14.59,36.200,-0.02485,1.601,0.000
14.64,36.300,-0.02464,1.607,0.000
14.72,36.400,-0.02444,1.615,0.000
14.76,36.500,-0.02423,1.620,0.000
14.82,36.600,-0.02402,1.626,0.000
14.87,36.700,-0.02381,1.631,0.000
14.93,36.800,-0.02365,1.638,0.000
14.95,36.900,-0.02344,1.641,0.000
15.00,37.000,-0.02327,1.646,0.000
15.06,37.100,-0.02311,1.652,0.000
15.09,37.200,-0.02294,1.656,0.000
15.13,37.300,-0.02277,1.660,0.000
15.17,37.400,-0.02265,1.664,0.000
15.21,37.500,-0.02248,1.669,0.000
15.23,37.600,-0.02236,1.671,0.000
15.26,37.700,-0.02219,1.675,0.000
15.30,37.800,-0.02207,1.678,0.000
15.36,37.900,-0.02190,1.685,0.000
15.38,38.000,-0.02178,1.687,0.000
15.42,38.100,-0.02165,1.691,0.000
15.45,38.200,-0.02153,1.696,0.000
15.49,38.300,-0.02136,1.700,0.000
15.54,38.400,-0.02124,1.705,0.000
15.58,38.500,-0.02111,1.709,0.000
15.62,38.600,-0.02094,1.713,0.000
15.64,38.700,-0.02082,1.716,0.000
15.68,38.800,-0.02070,1.720,0.000
15.73,38.900,-0.02053,1.725,0.000
15.76,39.000,-0.02040,1.729,0.000
15.80,39.100,-0.02024,1.734,0.000
15.85,39.200,-0.02011,1.739,0.000
15.90,39.300,-0.01995,1.745,0.000
15.93,39.400,-0.01978,1.748,0.000
15.98,39.500,-0.01966,1.753,0.000
16.03,39.600,-0.01949,1.759,0.000
16.09,39.700,-0.01932,1.766,0.000
16.13,39.800,-0.01916,1.770,0.000
16.17,39.900,-0.01899,1.774,0.000
16.24,40.000,-0.01887,1.782,0.000
16.26,40.100,-0.01870,1.784,0.000
16.32,40.200,-0.01853,1.791,0.000
16.38,40.300,-0.01837,1.797,0.000
16.41,40.400,-0.01820,1.801,0.000
16.47,40.500,-0.01804,1.807,0.000
16.52,40.600,-0.01787,1.812,0.000
16.57,40.700,-0.01770,1.818,0.000
16.63,40.800,-0.01754,1.824,0.000
16.70,40.900,-0.01737,1.832,0.000
16.75,41.000,-0.01716,1.838,0.000
16.80,41.100,-0.01696,1.843,0.000
16.88,41.200,-0.01679,1.852,0.000
16.97,41.300,-0.01658,1.862,0.000
17.02,41.400,-0.01637,1.867,0.000
17.10,41.500,-0.01612,1.877,0.000
17.16,41.600,-0.01592,1.883,0.000
17.23,41.700,-0.01571,1.891,0.000
17.31,41.800,-0.01546,1.900,0.000
17.38,41.900,-0.01525,1.907,0.000
17.43,42.000,-0.01504,1.912,0.000
17.52,42.100,-0.01484,1.922,0.000
17.58,42.200,-0.01463,1.929,0.000
17.64,42.300,-0.01442,1.936,0.000
17.71,42.400,-0.01421,1.944,0.000
17.77,42.500,-0.01405,1.949,0.000
17.83,42.600,-0.01384,1.956,0.000
17.87,42.700,-0.01367,1.960,0.000
17.94,42.800,-0.01351,1.968,0.000
17.95,42.900,-0.01334,1.969,0.000
17.98,43.000,-0.01322,1.973,0.000
18.05,43.100,-0.01305,1.980,0.000
18.08,43.200,-0.01288,1.984,0.000
18.12,43.300,-0.01276,1.989,0.000
18.18,43.400,-0.01259,1.994,0.000
18.23,43.500,-0.01247,2.000,0.000
18.25,43.600,-0.01230,2.003,0.000
18.30,43.700,-0.01218,2.008,0.000
18.33,43.800,-0.01205,2.011,0.000
18.39,43.900,-0.01189,2.017,0.000
18.41,44.000,-0.01176,2.020,0.000
18.45,44.100,-0.01164,2.025,0.000
18.51,44.200,-0.01147,2.031,0.000
18.56,44.300,-0.01135,2.037,0.000
18.59,44.400,-0.01118,2.040,0.000
18.67,44.500,-0.01105,2.048,0.000
18.70,44.600,-0.01089,2.052,0.000
18.76,44.700,-0.01076,2.059,0.000
18.82,44.800,-0.01060,2.065,0.000
18.90,44.900,-0.01043,2.073,0.000
18.90,45.000,-0.01031,2.074,0.000
18.97,45.100,-0.01014,2.081,0.000
18.99,45.200,-0.00997,2.083,0.000
19.04,45.300,-0.00981,2.089,0.000
19.09,45.400,-0.00968,2.095,0.000
19.15,45.500,-0.00952,2.101,0.000
19.19,45.600,-0.00935,2.106,0.000
19.26,45.700,-0.00918,2.114,0.000
19.33,45.800,-0.00902,2.120,0.000
19.38,45.900,-0.00889,2.127,0.000
19.44,46.000,-0.00873,2.133,0.000
19.49,46.100,-0.00856,2.138,0.000
19.55,46.200,-0.00839,2.145,0.000
19.62,46.300,-0.00819,2.152,0.000
19.69,46.400,-0.00802,2.160,0.000
19.75,46.500,-0.00785,2.167,0.000
19.82,46.600,-0.00765,2.174,0.000
19.90,46.700,-0.00748,2.183,0.000
19.97,46.800,-0.00727,2.191,0.000
20.06,46.900,-0.00707,2.201,0.000
20.14,47.000,-0.00686,2.209,0.000
20.24,47.100,-0.00665,2.220,0.000
20.31,47.200,-0.00640,2.228,0.000
20.38,47.300,-0.00619,2.236,0.000
20.44,47.400,-0.00598,2.243,0.000
20.53,47.500,-0.00578,2.253,0.000
20.59,47.600,-0.00557,2.260,0.000
20.67,47.700,-0.00536,2.268,0.000
20.75,47.800,-0.00515,2.277,0.000
20.80,47.900,-0.00499,2.282,0.000
20.87,48.000,-0.00478,2.290,0.000
20.94,48.100,-0.00461,2.297,0.000
20.98,48.200,-0.00445,2.302,0.000
21.03,48.300,-0.00424,2.308,0.000
21.09,48.400,-0.00411,2.314,0.000
21.16,48.500,-0.00395,2.321,0.000
21.19,48.600,-0.00378,2.325,0.000
21.25,48.700,-0.00362,2.332,0.000
21.31,48.800,-0.00345,2.338,0.000
21.35,48.900,-0.00333,2.342,0.000
21.41,49.000,-0.00316,2.349,0.000
21.46,49.100,-0.00303,2.354,0.000
21.51,49.200,-0.00287,2.360,0.000
21.55,49.300,-0.00274,2.364,0.000
21.59,49.400,-0.00262,2.369,0.000
21.65,49.500,-0.00249,2.375,0.000
21.69,49.600,-0.00233,2.380,0.000
21.75,49.700,-0.00220,2.386,0.000
21.79,49.800,-0.00208,2.391,0.000
21.84,49.900,-0.00191,2.396,0.000
21.88,50.000,-0.00179,2.401,0.000
21.95,50.100,-0.00166,2.408,0.000
22.01,50.200,-0.00150,2.415,0.000
22.06,50.300,-0.00137,2.420,0.000
22.13,50.400,-0.00121,2.428,0.000
22.19,50.500,-0.00108,2.434,0.000
22.24,50.600,-0.00091,2.440,0.000
22.30,50.700,-0.00079,2.447,0.000
22.36,50.800,-0.00062,2.453,0.000
22.41,50.900,-0.00046,2.459,0.000
22.46,51.000,-0.00033,2.464,0.000
22.54,51.100,-0.00017,2.473,0.000
22.60,51.200,-0.00004,2.480,0.000
22.67,51.300,0.00012,2.488,0.000
22.74,51.400,0.00029,2.495,0.000
22.81,51.500,0.00046,2.502,0.000
22.86,51.600,0.00062,2.508,0.000
22.94,51.700,0.00079,2.517,0.000
23.00,51.800,0.00091,2.523,0.000
23.06,51.900,0.00112,2.530,0.000
23.13,52.000,0.00129,2.538,0.000
23.23,52.100,0.00145,2.549,0.000
23.30,52.200,0.00162,2.556,0.000
23.37,52.300,0.00183,2.564,0.000
23.45,52.400,0.00204,2.573,0.000
23.54,52.500,0.00224,2.583,0.000
23.63,52.600,0.00245,2.593,0.000
23.74,52.700,0.00266,2.605,0.000
23.82,52.800,0.00287,2.614,0.000
23.89,52.900,0.00312,2.622,0.000
23.99,53.000,0.00332,2.632,0.000
24.07,53.100,0.00353,2.641,0.000
24.17,53.200,0.00374,2.652,0.000
24.23,53.300,0.00395,2.659,0.000
24.32,53.400,0.00415,2.668,0.000
24.38,53.500,0.00436,2.675,0.000
24.45,53.600,0.00457,2.683,0.000
24.53,53.700,0.00474,2.691,0.000
24.59,53.800,0.00494,2.698,0.000
24.65,53.900,0.00511,2.705,0.000
24.71,54.000,0.00528,2.712,0.000
24.75,54.100,0.00544,2.716,0.000
24.81,54.200,0.00561,2.722,0.000
24.84,54.300,0.00578,2.725,0.000
24.82,54.400,0.00590,2.723,0.000
24.87,54.500,0.00607,2.729,0.000
24.92,54.600,0.00619,2.735,0.000
24.97,54.700,0.00632,2.740,0.000
25.02,54.800,0.00648,2.745,0.000
25.06,54.900,0.00661,2.750,0.000
25.12,55.000,0.00673,2.757,0.000
25.16,55.100,0.00686,2.761,0.000
25.21,55.200,0.00702,2.766,0.000
25.28,55.300,0.00715,2.774,0.000
25.33,55.400,0.00727,2.779,0.000
25.40,55.500,0.00740,2.787,0.000
25.47,55.600,0.00756,2.794,0.000
25.53,55.700,0.00769,2.802,0.000
25.59,55.800,0.00781,2.807,0.000
25.64,55.900,0.00798,2.813,0.000
25.70,56.000,0.00810,2.820,0.000
25.77,56.100,0.00827,2.828,0.000
25.85,56.200,0.00839,2.837,0.000
25.91,56.300,0.00856,2.843,0.000
25.98,56.400,0.00873,2.851,0.000
26.04,56.500,0.00885,2.858,0.000
26.12,56.600,0.00902,2.866,0.000
26.20,56.700,0.00918,2.875,0.000
26.26,56.800,0.00931,2.881,0.000
26.30,56.900,0.00947,2.886,0.000
26.40,57.000,0.00964,2.896,0.000
26.46,57.100,0.00981,2.904,0.000
26.53,57.200,0.00993,2.911,0.000
26.59,57.300,0.01010,2.918,0.000
26.67,57.400,0.01026,2.926,0.000
26.74,57.500,0.01043,2.933,0.000
26.83,57.600,0.01060,2.944,0.000
26.91,57.700,0.01076,2.953,0.000
26.99,57.800,0.01097,2.962,0.000
27.08,57.900,0.01114,2.972,0.000
27.15,58.000,0.01134,2.979,0.000
27.25,58.100,0.01151,2.990,0.000
27.34,58.200,0.01172,3.000,0.000
27.44,58.300,0.01193,3.011,0.000
27.54,58.400,0.01213,3.022,0.000
27.65,58.500,0.01234,3.033,0.000
27.73,58.600,0.01255,3.043,0.000
27.82,58.700,0.01276,3.053,0.000
27.91,58.800,0.01296,3.062,0.000
28.00,58.900,0.01317,3.072,0.000
28.09,59.000,0.01338,3.082,0.000
28.18,59.100,0.01359,3.092,0.000
28.28,59.200,0.01380,3.103,0.000
28.34,59.300,0.01400,3.109,0.000
28.45,59.400,0.01417,3.121,0.000
28.51,59.500,0.01438,3.129,0.000
28.58,59.600,0.01454,3.136,0.000
28.66,59.700,0.01471,3.145,0.000
28.75,59.800,0.01488,3.154,0.000
28.81,59.900,0.01504,3.162,0.000
28.87,60.000,0.01521,3.168,0.000
28.96,60.100,0.01533,3.177,0.000
29.01,60.200,0.01550,3.183,0.000
29.07,60.300,0.01562,3.189,0.000
29.14,60.400,0.01579,3.198,0.000
29.20,60.500,0.01592,3.204,0.000
29.26,60.600,0.01604,3.211,0.000
29.33,60.700,0.01621,3.218,0.000
29.39,60.800,0.01633,3.224,0.000
29.48,60.900,0.01646,3.234,0.000
29.53,61.000,0.01658,3.240,0.000
29.60,61.100,0.01675,3.248,0.000
29.66,61.200,0.01687,3.255,0.000
29.75,61.300,0.01700,3.264,0.000
29.81,61.400,0.01716,3.271,0.000
29.90,61.500,0.01729,3.280,0.000
29.97,61.600,0.01745,3.289,0.000
