""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","800-10-40A.mss"
"Specimen Number","2"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
47.53,44.200,0.05518,7.553,0.001
47.63,44.300,0.05535,7.568,0.001
47.76,44.400,0.05548,7.589,0.001
47.86,44.500,0.05564,7.605,0.001
48.00,44.600,0.05577,7.628,0.001
48.07,44.700,0.05589,7.639,0.001
48.21,44.800,0.05602,7.661,0.001
48.34,44.900,0.05618,7.682,0.001
48.43,45.000,0.05631,7.695,0.001
48.51,45.100,0.05643,7.709,0.001
48.65,45.200,0.05656,7.731,0.001
48.77,45.300,0.05668,7.750,0.001
48.89,45.400,0.05685,7.769,0.001
48.99,45.500,0.05697,7.785,0.001
49.14,45.600,0.05710,7.808,0.001
49.26,45.700,0.05726,7.827,0.001
49.38,45.800,0.05739,7.848,0.001
49.51,45.900,0.05755,7.867,0.001
49.66,46.000,0.05772,7.892,0.001
49.79,46.100,0.05784,7.912,0.001
49.91,46.200,0.05801,7.931,0.001
50.07,46.300,0.05818,7.957,0.001
50.20,46.400,0.05830,7.978,0.001
50.34,46.500,0.05847,7.999,0.001
50.48,46.600,0.05863,8.022,0.001
50.66,46.700,0.05876,8.050,0.001
50.79,46.800,0.05892,8.071,0.001
50.92,46.900,0.05909,8.092,0.001
51.08,47.000,0.05926,8.116,0.001
51.20,47.100,0.05942,8.136,0.001
51.30,47.200,0.05955,8.152,0.001
51.48,47.300,0.05976,8.181,0.001
51.68,47.400,0.05992,8.212,0.001
51.79,47.500,0.06009,8.230,0.001
52.00,47.600,0.06030,8.263,0.001
52.17,47.700,0.06046,8.290,0.001
52.35,47.800,0.06067,8.319,0.001
52.54,47.900,0.06088,8.348,0.001
52.72,48.000,0.06109,8.377,0.001
52.92,48.100,0.06129,8.410,0.001
53.10,48.200,0.06150,8.438,0.001
53.29,48.300,0.06175,8.469,0.001
53.52,48.400,0.06196,8.505,0.001
53.71,48.500,0.06217,8.534,0.001
53.87,48.600,0.06237,8.561,0.001
54.05,48.700,0.06258,8.590,0.001
54.24,48.800,0.06279,8.620,0.001
54.42,48.900,0.06300,8.647,0.001
54.55,49.000,0.06316,8.668,0.001
54.71,49.100,0.06337,8.694,0.001
30.79,49.200,0.06354,4.893,0.001
18.14,49.300,0.06370,2.883,0.001
17.51,49.400,0.06387,2.782,0.001
17.64,49.500,0.06404,2.803,0.001
17.82,49.600,0.06420,2.832,0.001
17.97,49.700,0.06433,2.855,0.001
18.12,49.800,0.06449,2.879,0.001
18.31,49.900,0.06462,2.909,0.001
18.46,50.000,0.06478,2.933,0.001
18.57,50.100,0.06491,2.951,0.001
18.73,50.200,0.06507,2.976,0.001
18.87,50.300,0.06520,2.999,0.001
18.96,50.400,0.06532,3.013,0.001
19.06,50.500,0.06545,3.028,0.001
19.22,50.600,0.06561,3.054,0.001
19.31,50.700,0.06574,3.069,0.001
19.39,50.800,0.06586,3.081,0.001
19.52,50.900,0.06599,3.101,0.001
19.64,51.000,0.06615,3.120,0.001
19.70,51.100,0.06628,3.131,0.001
19.83,51.200,0.06645,3.151,0.001
19.92,51.300,0.06657,3.165,0.001
20.04,51.400,0.06674,3.184,0.001
20.12,51.500,0.06686,3.197,0.001
20.21,51.600,0.06703,3.212,0.001
20.33,51.700,0.06719,3.231,0.001
20.43,51.800,0.06732,3.246,0.001
20.47,51.900,0.06748,3.252,0.001
20.58,52.000,0.06765,3.271,0.001
20.70,52.100,0.06778,3.290,0.001
20.76,52.200,0.06794,3.298,0.001
20.84,52.300,0.06811,3.311,0.001
20.95,52.400,0.06827,3.329,0.001
21.03,52.500,0.06844,3.342,0.001
21.08,52.600,0.06861,3.349,0.001
21.18,52.700,0.06877,3.365,0.001
21.30,52.800,0.06894,3.385,0.001
21.35,52.900,0.06911,3.393,0.001
21.44,53.000,0.06927,3.407,0.001
21.56,53.100,0.06948,3.426,0.001
21.66,53.200,0.06969,3.441,0.001
21.76,53.300,0.06985,3.457,0.001
21.83,53.400,0.07006,3.469,0.001
21.96,53.500,0.07027,3.489,0.001
22.06,53.600,0.07048,3.505,0.001
22.13,53.700,0.07068,3.516,0.001
22.28,53.800,0.07089,3.540,0.001
22.39,53.900,0.07110,3.557,0.001
22.45,54.000,0.07135,3.568,0.001
22.58,54.100,0.07156,3.588,0.001
22.69,54.200,0.07177,3.606,0.001
22.76,54.300,0.07197,3.617,0.001
22.85,54.400,0.07218,3.632,0.001
22.98,54.500,0.07239,3.651,0.001
23.07,54.600,0.07260,3.666,0.001
23.13,54.700,0.07276,3.676,0.001
23.22,54.800,0.07297,3.690,0.001
23.35,54.900,0.07314,3.711,0.001
23.40,55.000,0.07330,3.718,0.001
23.48,55.100,0.07347,3.731,0.001
23.56,55.200,0.07364,3.744,0.001
23.65,55.300,0.07380,3.758,0.001
23.69,55.400,0.07397,3.765,0.001
23.74,55.500,0.07409,3.773,0.001
23.84,55.600,0.07426,3.788,0.001
23.91,55.700,0.07438,3.800,0.001
23.95,55.800,0.07455,3.806,0.001
24.03,55.900,0.07467,3.818,0.001
24.13,56.000,0.07480,3.835,0.001
24.17,56.100,0.07496,3.841,0.001
24.24,56.200,0.07509,3.851,0.001
24.31,56.300,0.07521,3.864,0.001
24.43,56.400,0.07538,3.882,0.001
24.46,56.500,0.07551,3.887,0.001
24.53,56.600,0.07567,3.898,0.001
24.63,56.700,0.07580,3.914,0.001
24.71,56.800,0.07596,3.927,0.001
24.74,56.900,0.07609,3.932,0.001
24.83,57.000,0.07625,3.946,0.002
24.94,57.100,0.07642,3.964,0.002
25.02,57.200,0.07654,3.976,0.002
25.05,57.300,0.07671,3.980,0.002
25.18,57.400,0.07688,4.001,0.002
25.26,57.500,0.07704,4.014,0.002
25.29,57.600,0.07717,4.019,0.002
25.39,57.700,0.07733,4.034,0.002
25.49,57.800,0.07750,4.050,0.002
25.55,57.900,0.07767,4.059,0.002
25.63,58.000,0.07783,4.073,0.002
25.70,58.100,0.07800,4.085,0.002
25.81,58.200,0.07816,4.101,0.002
25.87,58.300,0.07833,4.111,0.002
25.96,58.400,0.07850,4.125,0.002
26.06,58.500,0.07866,4.141,0.002
26.16,58.600,0.07883,4.156,0.002
26.20,58.700,0.07904,4.164,0.002
26.28,58.800,0.07920,4.177,0.002
26.40,58.900,0.07941,4.194,0.002
26.45,59.000,0.07962,4.202,0.002
20.89,59.100,0.07983,3.319,0.002
4.79,59.150,0.07991,0.760,0.002


