""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","700-10-10B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
17.65,40.900,0.03753,1.985,0.001
17.72,41.000,0.03769,1.993,0.001
17.77,41.100,0.03786,1.998,0.001
17.85,41.200,0.03802,2.007,0.001
17.89,41.300,0.03819,2.012,0.001
17.96,41.400,0.03836,2.020,0.001
18.02,41.500,0.03852,2.026,0.001
18.09,41.600,0.03865,2.034,0.001
18.13,41.700,0.03881,2.039,0.001
18.20,41.800,0.03894,2.046,0.001
18.24,41.900,0.03911,2.051,0.001
18.32,42.000,0.03923,2.060,0.001
18.36,42.100,0.03940,2.064,0.001
18.42,42.200,0.03952,2.071,0.001
18.46,42.300,0.03965,2.076,0.001
18.52,42.400,0.03977,2.083,0.001
18.57,42.500,0.03989,2.088,0.001
18.64,42.600,0.04002,2.095,0.001
18.66,42.700,0.04019,2.098,0.001
18.73,42.800,0.04031,2.106,0.001
18.78,42.900,0.04044,2.112,0.001
18.87,43.000,0.04060,2.122,0.001
18.91,43.100,0.04073,2.127,0.001
18.98,43.200,0.04089,2.134,0.001
19.04,43.300,0.04102,2.140,0.001
19.11,43.400,0.04114,2.148,0.001
19.17,43.500,0.04131,2.155,0.001
19.23,43.600,0.04147,2.163,0.001
19.31,43.700,0.04160,2.171,0.001
19.37,43.800,0.04176,2.178,0.001
19.45,43.900,0.04193,2.187,0.001
19.51,44.000,0.04210,2.194,0.001
19.58,44.100,0.04222,2.202,0.001
19.64,44.200,0.04239,2.209,0.001
19.70,44.300,0.04255,2.216,0.001
19.77,44.400,0.04268,2.223,0.001
19.83,44.500,0.04285,2.230,0.001
19.92,44.600,0.04301,2.240,0.001
19.99,44.700,0.04318,2.248,0.001
20.05,44.800,0.04334,2.254,0.001
20.11,44.900,0.04351,2.262,0.001
20.20,45.000,0.04368,2.272,0.001
20.28,45.100,0.04384,2.280,0.001
20.37,45.200,0.04401,2.290,0.001
20.44,45.300,0.04422,2.299,0.001
20.53,45.400,0.04442,2.308,0.001
20.63,45.500,0.04463,2.320,0.001
20.71,45.600,0.04484,2.329,0.001
20.82,45.700,0.04505,2.341,0.001
20.93,45.800,0.04526,2.354,0.001
20.99,45.900,0.04546,2.361,0.001
21.11,46.000,0.04567,2.373,0.001
21.19,46.100,0.04588,2.382,0.001
21.29,46.200,0.04609,2.394,0.001
21.38,46.300,0.04629,2.404,0.001
21.47,46.400,0.04650,2.414,0.001
21.54,46.500,0.04671,2.422,0.001
21.65,46.600,0.04688,2.434,0.001
21.71,46.700,0.04708,2.441,0.001
21.78,46.800,0.04725,2.449,0.001
21.86,46.900,0.04742,2.458,0.001
21.93,47.000,0.04758,2.466,0.001
22.01,47.100,0.04775,2.475,0.001
22.06,47.200,0.04792,2.481,0.001
22.13,47.300,0.04804,2.488,0.001
22.20,47.400,0.04821,2.496,0.001
22.27,47.500,0.04833,2.504,0.001
22.31,47.600,0.04846,2.509,0.001
22.38,47.700,0.04862,2.517,0.001
22.44,47.800,0.04875,2.524,0.001
22.50,47.900,0.04891,2.530,0.001
22.56,48.000,0.04904,2.536,0.001
22.62,48.100,0.04916,2.543,0.001
22.69,48.200,0.04929,2.551,0.001
22.76,48.300,0.04945,2.559,0.001
22.83,48.400,0.04958,2.567,0.001
22.89,48.500,0.04970,2.574,0.001
22.96,48.600,0.04983,2.582,0.001
23.03,48.700,0.04999,2.589,0.001
23.11,48.800,0.05012,2.599,0.001
23.20,48.900,0.05028,2.608,0.001
23.25,49.000,0.05041,2.614,0.001
23.35,49.100,0.05057,2.625,0.001
23.38,49.200,0.05074,2.629,0.001
23.48,49.300,0.05087,2.640,0.001
23.54,49.400,0.05103,2.647,0.001
23.63,49.500,0.05120,2.657,0.001
23.70,49.600,0.05132,2.664,0.001
23.79,49.700,0.05149,2.675,0.001
23.85,49.800,0.05166,2.682,0.001
23.95,49.900,0.05182,2.693,0.001
24.01,50.000,0.05195,2.700,0.001
24.10,50.100,0.05211,2.709,0.001
24.18,50.200,0.05228,2.718,0.001
24.26,50.300,0.05244,2.728,0.001
24.35,50.400,0.05261,2.738,0.001
24.43,50.500,0.05278,2.747,0.001
24.52,50.600,0.05294,2.758,0.001
24.62,50.700,0.05311,2.768,0.001
24.72,50.800,0.05332,2.780,0.001
24.81,50.900,0.05353,2.790,0.001
24.24,51.000,0.05369,2.726,0.001
17.12,51.100,0.05390,1.925,0.001
17.32,51.200,0.05411,1.948,0.001
17.47,51.300,0.05431,1.964,0.001
17.60,51.400,0.05456,1.979,0.001
17.73,51.500,0.05477,1.994,0.001
17.84,51.600,0.05498,2.006,0.001
17.90,51.700,0.05523,2.012,0.001
18.01,51.800,0.05544,2.025,0.001
18.10,51.900,0.05564,2.035,0.001
18.19,52.000,0.05585,2.045,0.001
18.26,52.100,0.05606,2.053,0.001
18.37,52.200,0.05627,2.065,0.001
18.45,52.300,0.05643,2.075,0.001
18.56,52.400,0.05664,2.087,0.001
18.61,52.500,0.05681,2.093,0.001
18.70,52.600,0.05697,2.103,0.001
18.77,52.700,0.05714,2.111,0.001
18.85,52.800,0.05731,2.119,0.001
18.91,52.900,0.05743,2.127,0.001
18.99,53.000,0.05760,2.136,0.001
19.04,53.100,0.05776,2.141,0.001
19.13,53.200,0.05789,2.151,0.001
19.17,53.300,0.05805,2.156,0.001
19.23,53.400,0.05818,2.162,0.001
19.31,53.500,0.05830,2.171,0.001
19.35,53.600,0.05847,2.176,0.001
19.42,53.700,0.05859,2.183,0.001
19.47,53.800,0.05872,2.190,0.001
19.52,53.900,0.05884,2.195,0.001
19.60,54.000,0.05901,2.204,0.001
19.65,54.100,0.05914,2.210,0.001
19.72,54.200,0.05930,2.217,0.001
19.77,54.300,0.05943,2.223,0.001
19.85,54.400,0.05959,2.233,0.001
19.90,54.500,0.05972,2.237,0.001
19.98,54.600,0.05988,2.247,0.001
20.03,54.700,0.06001,2.253,0.001
20.10,54.800,0.06017,2.261,0.001
20.18,54.900,0.06030,2.269,0.001
20.23,55.000,0.06046,2.275,0.001
20.31,55.100,0.06063,2.284,0.001
20.40,55.200,0.06080,2.294,0.001
20.45,55.300,0.06092,2.300,0.001
20.52,55.400,0.06109,2.307,0.001
9.03,55.500,0.06125,1.015,0.001
8.18,55.600,0.06142,0.919,0.001
8.14,55.700,0.06159,0.915,0.001
8.19,55.800,0.06171,0.921,0.001
8.27,55.900,0.06188,0.930,0.001
8.34,56.000,0.06204,0.938,0.001
8.41,56.100,0.06221,0.946,0.001
8.48,56.200,0.06238,0.954,0.001
8.54,56.300,0.06254,0.960,0.001
8.61,56.400,0.06275,0.968,0.001
8.69,56.500,0.06292,0.977,0.001
8.75,56.600,0.06312,0.983,0.001
8.83,56.700,0.06333,0.993,0.001
8.88,56.800,0.06350,0.999,0.001


