""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-50-35B.mss"
"Specimen Number","1"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"

5.91,0.200,-0.01718,1.099,0.000
5.91,0.300,-0.01718,1.098,0.000
5.90,0.400,-0.01718,1.096,0.000
5.92,0.500,-0.01718,1.099,0.000
5.90,0.600,-0.01718,1.097,0.000
5.92,0.700,-0.01718,1.099,0.000
5.90,0.800,-0.01714,1.095,0.000
5.91,0.900,-0.01714,1.098,0.000
5.91,1.000,-0.01714,1.098,0.000
5.92,1.100,-0.01714,1.099,0.000
5.93,1.200,-0.01709,1.101,0.000
5.92,1.300,-0.01709,1.099,0.000
5.90,1.400,-0.01705,1.096,0.000
5.93,1.500,-0.01705,1.101,0.000
5.93,1.600,-0.01701,1.101,0.000
5.93,1.700,-0.01701,1.103,0.000
5.93,1.800,-0.01697,1.102,0.000
5.96,1.900,-0.01697,1.107,0.000
5.99,2.000,-0.01689,1.113,0.000
6.07,2.100,-0.01680,1.127,0.000
6.21,2.200,-0.01664,1.154,0.000
6.35,2.300,-0.01647,1.180,0.000
6.45,2.400,-0.01631,1.199,0.000
6.53,2.500,-0.01614,1.213,0.000
6.61,2.600,-0.01601,1.227,0.000
6.68,2.700,-0.01585,1.241,0.000
6.74,2.800,-0.01568,1.252,0.000
6.80,2.900,-0.01547,1.264,0.000
6.88,3.000,-0.01531,1.278,0.000
6.93,3.100,-0.01514,1.287,0.000
6.99,3.200,-0.01493,1.299,0.000
7.05,3.300,-0.01473,1.310,0.000
7.10,3.400,-0.01456,1.318,0.000
7.16,3.500,-0.01435,1.330,0.000
7.21,3.600,-0.01410,1.339,0.000
7.26,3.700,-0.01390,1.349,0.000
7.29,3.800,-0.01373,1.354,0.000
7.33,3.900,-0.01352,1.362,0.000
7.38,4.000,-0.01331,1.371,0.000
7.42,4.100,-0.01311,1.379,0.000
7.46,4.200,-0.01294,1.385,0.000
7.51,4.300,-0.01273,1.394,0.000
7.55,4.400,-0.01257,1.403,0.000
7.59,4.500,-0.01236,1.411,0.000
7.61,4.600,-0.01219,1.414,0.000
7.66,4.700,-0.01203,1.422,0.000
7.68,4.800,-0.01186,1.428,0.000
7.72,4.900,-0.01173,1.435,0.000
7.75,5.000,-0.01157,1.440,0.000
7.79,5.100,-0.01140,1.448,0.000
7.82,5.200,-0.01128,1.452,0.000
7.85,5.300,-0.01111,1.458,0.000
7.88,5.400,-0.01099,1.464,0.000
7.90,5.500,-0.01082,1.468,0.000
7.93,5.600,-0.01070,1.474,0.000
7.96,5.700,-0.01057,1.479,0.000
8.01,5.800,-0.01045,1.488,0.000
8.04,5.900,-0.01032,1.494,0.000
8.07,6.000,-0.01016,1.499,0.000
8.09,6.100,-0.01003,1.503,0.000
8.11,6.200,-0.00991,1.507,0.000
8.15,6.300,-0.00978,1.514,0.000
8.19,6.400,-0.00961,1.522,0.000
8.22,6.500,-0.00949,1.526,0.000
8.26,6.600,-0.00937,1.535,0.000
8.28,6.700,-0.00920,1.538,0.000
8.32,6.800,-0.00907,1.545,0.000
8.36,6.900,-0.00895,1.553,0.000
8.38,7.000,-0.00878,1.557,0.000
8.42,7.100,-0.00866,1.565,0.000
8.45,7.200,-0.00849,1.570,0.000
8.48,7.300,-0.00833,1.576,0.000
8.53,7.400,-0.00820,1.584,0.000
8.57,7.500,-0.00804,1.593,0.000
8.60,7.600,-0.00791,1.598,0.000
8.65,7.700,-0.00774,1.607,0.000
8.67,7.800,-0.00758,1.611,0.000
8.71,7.900,-0.00745,1.619,0.000
8.73,8.000,-0.00729,1.622,0.000
8.80,8.100,-0.00712,1.634,0.000
8.82,8.200,-0.00696,1.638,0.000
8.86,8.300,-0.00679,1.646,0.000
8.89,8.400,-0.00662,1.652,0.000
8.93,8.500,-0.00646,1.660,0.000
8.98,8.600,-0.00629,1.668,0.000
9.03,8.700,-0.00608,1.677,0.000
9.06,8.800,-0.00592,1.684,0.000
9.11,8.900,-0.00571,1.692,0.000
9.15,9.000,-0.00554,1.701,0.000
9.20,9.100,-0.00533,1.709,0.000
9.25,9.200,-0.00513,1.718,0.000
9.31,9.300,-0.00492,1.730,0.000
9.36,9.400,-0.00471,1.738,0.000
9.41,9.500,-0.00450,1.749,0.000
9.46,9.600,-0.00430,1.757,0.000
9.51,9.700,-0.00409,1.766,0.000
9.54,9.800,-0.00388,1.773,0.000
9.57,9.900,-0.00367,1.779,0.000
9.63,10.000,-0.00351,1.789,0.000
9.67,10.100,-0.00330,1.796,0.000
9.72,10.200,-0.00313,1.806,0.000
9.75,10.300,-0.00297,1.811,0.000
9.79,10.400,-0.00276,1.819,0.000
9.83,10.500,-0.00259,1.826,0.000
9.87,10.600,-0.00243,1.834,0.000
9.89,10.700,-0.00226,1.838,0.000
9.93,10.800,-0.00213,1.844,0.000
9.95,10.900,-0.00197,1.849,0.000
10.00,11.000,-0.00180,1.857,0.000
10.04,11.100,-0.00168,1.864,0.000
10.07,11.200,-0.00151,1.870,0.000
10.10,11.300,-0.00139,1.877,0.000
10.13,11.400,-0.00126,1.881,0.000
10.15,11.500,-0.00110,1.886,0.000
10.20,11.600,-0.00097,1.895,0.000
10.21,11.700,-0.00085,1.897,0.000
10.27,11.800,-0.00072,1.907,0.000
10.28,11.900,-0.00056,1.910,0.000
10.34,12.000,-0.00043,1.920,0.000
10.34,12.100,-0.00031,1.920,0.000
10.38,12.200,-0.00018,1.929,0.000
10.44,12.300,-0.00002,1.939,0.000
10.47,12.400,0.00011,1.945,0.000
10.49,12.500,0.00028,1.949,0.000
10.53,12.600,0.00040,1.956,0.000
10.56,12.700,0.00057,1.962,0.000
10.62,12.800,0.00069,1.972,0.000
10.63,12.900,0.00086,1.976,0.000
10.68,13.000,0.00098,1.984,0.000
10.71,13.100,0.00115,1.989,0.000
10.75,13.200,0.00131,1.997,0.000
10.78,13.300,0.00144,2.004,0.000
10.83,13.400,0.00161,2.011,0.000
10.85,13.500,0.00177,2.016,0.000
10.90,13.600,0.00190,2.024,0.000
10.93,13.700,0.00206,2.030,0.000
10.96,13.800,0.00223,2.036,0.000
11.01,13.900,0.00235,2.045,0.000
11.05,14.000,0.00252,2.053,0.000
11.09,14.100,0.00269,2.061,0.000
11.13,14.200,0.00285,2.068,0.000
11.16,14.300,0.00302,2.073,0.000
11.20,14.400,0.00318,2.081,0.000
11.25,14.500,0.00339,2.089,0.000
11.30,14.600,0.00360,2.099,0.000
11.35,14.700,0.00377,2.108,0.000
11.40,14.800,0.00397,2.118,0.000
11.45,14.900,0.00418,2.126,0.000
11.49,15.000,0.00439,2.135,0.000
11.55,15.100,0.00460,2.145,0.000
11.61,15.200,0.00481,2.157,0.000
11.65,15.300,0.00501,2.165,0.000
11.71,15.400,0.00526,2.175,0.000
11.77,15.500,0.00547,2.186,0.000
11.81,15.600,0.00568,2.195,0.000
11.86,15.700,0.00589,2.203,0.000
11.90,15.800,0.00605,2.212,0.000
11.96,15.900,0.00626,2.222,0.000
12.01,16.000,0.00643,2.231,0.000
12.04,16.100,0.00663,2.237,0.000
12.08,16.200,0.00680,2.244,0.000
12.12,16.300,0.00697,2.252,0.000
12.16,16.400,0.00713,2.259,0.000
12.20,16.500,0.00730,2.266,0.000
12.23,16.600,0.00742,2.272,0.000
12.27,16.700,0.00759,2.279,0.000
12.30,16.800,0.00771,2.285,0.000
12.33,16.900,0.00788,2.291,0.000
12.37,17.000,0.00800,2.298,0.000
12.40,17.100,0.00813,2.304,0.000
12.43,17.200,0.00830,2.309,0.000
12.47,17.300,0.00842,2.316,0.000
12.51,17.400,0.00855,2.323,0.000
12.53,17.500,0.00867,2.327,0.000
12.56,17.600,0.00884,2.334,0.000
12.59,17.700,0.00896,2.340,0.000
12.62,17.800,0.00909,2.345,0.000
12.67,17.900,0.00925,2.353,0.000
12.71,18.000,0.00938,2.360,0.000
12.75,18.100,0.00954,2.368,0.000
12.79,18.200,0.00971,2.376,0.000
12.83,18.300,0.00983,2.384,0.000
12.86,18.400,0.01000,2.389,0.000
12.90,18.500,0.01012,2.396,0.000
12.95,18.600,0.01029,2.405,0.000
12.97,18.700,0.01046,2.410,0.000
13.01,18.800,0.01058,2.417,0.000
13.04,18.900,0.01075,2.423,0.000
13.09,19.000,0.01091,2.432,0.000
13.13,19.100,0.01108,2.439,0.000
13.17,19.200,0.01125,2.447,0.000
