""
"Test Method","Will_Huddleston_Disks.msm"
"Sample I. D.","900-5-50C.mss"
"Specimen Number","2"

"Load (N)","Time (s)","Extension (mm)","Stress (MPa)","Strain (mm/mm)"
119.94,14.800,0.00835,16.067,0.000
120.01,14.900,0.00844,16.077,0.000
120.12,15.000,0.00852,16.092,0.000
120.18,15.100,0.00856,16.100,0.000
120.28,15.200,0.00864,16.114,0.000
120.35,15.300,0.00873,16.123,0.000
120.43,15.400,0.00877,16.134,0.000
120.51,15.500,0.00885,16.145,0.000
120.59,15.600,0.00893,16.156,0.000
120.69,15.700,0.00898,16.168,0.000
120.76,15.800,0.00906,16.178,0.000
120.85,15.900,0.00910,16.189,0.000
120.91,16.000,0.00918,16.198,0.000
121.03,16.100,0.00923,16.213,0.000
121.08,16.200,0.00931,16.220,0.000
121.20,16.300,0.00939,16.237,0.000
121.27,16.400,0.00943,16.247,0.000
121.39,16.500,0.00952,16.263,0.000
121.47,16.600,0.00960,16.273,0.000
121.60,16.700,0.00964,16.290,0.000
121.68,16.800,0.00972,16.301,0.000
121.78,16.900,0.00981,16.314,0.000
121.88,17.000,0.00985,16.327,0.000
121.99,17.100,0.00993,16.343,0.000
122.07,17.200,0.01001,16.353,0.000
122.20,17.300,0.01010,16.371,0.000
122.28,17.400,0.01014,16.382,0.000
112.52,17.500,0.01022,15.074,0.000
9.92,17.560,0.01026,1.329,0.000


